"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.61","12.85","12.71","13.98","14.1",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Abaltzisketa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.36","6.67","8.74","9.47","10.1",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.45","10.9","11.21","12.01","11.75",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Aduna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.81","10.61","11.68","9.22","10.67",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Aia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.42","12.24","12.99","14.22","14.57",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Aizarnazabal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22.22","14.74","16.08","14.05","16.08",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Ajangiz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.35","11.82","10.81","10.43","11.4",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Albiztur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.18","5.43","11.34","11.76","9",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Alegia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.41","11.68","12.62","11.75","12.75",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Alegría-Dulantzi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.13","7.18","8.46","9.83","11.69",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Alkiza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.92","13.89","15.32","16.67","13.56",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Alonsotegi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.31","10.87","10.31","11.31","11.6",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Altzaga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.5","13.51","10.53","15.79","16.22",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Altzo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.26","6.96","11.21","13.91","12.2",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Amezketa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.86","14.9","13.82","14.98","10.31",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Amorebieta-Etxano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.61","12.21","12.75","13.27","13.13",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Amoroto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","8.89","9.78","9.9","9.26",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Amurrio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.8","9.9","10.44","9.89","10.97",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Andoain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.31","10.68","11.59","12.31","12.15",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Anoeta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.13","12.9","12.98","11.43","11.37",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Antzuola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.83","10.73","11.71","12.19","12.21",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Arakaldo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19.23","17.86","15.63","10.71","22.22",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Arama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.14","7.02","5.26","7.27","7.02",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Aramaio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.91","9.32","10.19","10.36","14.75",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Arantzazu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.79","8.05","6.67","5.49","7.29",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Areatza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.04","13.21","13.98","14.15","14.33",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Aretxabaleta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14.03","14.25","14.34","14.23","14.6",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Armiñón",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.5","6.67","6.25","8.33","13.64",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Arraia-Maeztu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.24","8.84","7.69","9.55","13.29",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Arrankudiaga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.33","14.73","14.88","14.74","14.66",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Arrasate/Mondragón",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13.54","14.2","14.53","14.77","15.6",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Arratzu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13.73","12.37","12.5","12.37","12.87",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Arratzua-Ubarrundia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.57","8.27","8.3","10.08","11.81",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Arrieta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.2","9.27","9.59","11.18","8.19",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Arrigorriaga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.13","11.81","12.19","12.94","12.47",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Artea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.7","8.9","9.42","8.33","7.65",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Artzentales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14.71","11.61","12.34","9.82","12.05",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Artziniega",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.39","9.56","9.02","9.57","8.7",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Asparrena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.99","13.25","12.26","10.58","11.48",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Asteasu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13.82","12.66","15.42","15.1","15.37",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Astigarraga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.32","11.47","11.62","11.95","11.7",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Ataun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.11","10.62","10.1","9.3","10.65",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Atxondo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.54","15.74","16.06","17.57","17.25",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
