"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,NA,"291.49","259.04","230.96","290.77","298.88","303.89","337.71","367.31","301.21","407.71","329.08","340.4",NA,NA,NA,"Recaudación impositiva del Ayuntamiento por habitante (€)"
"Abaltzisketa",NA,NA,NA,NA,"146.49","118.91","107.76","170.89","138.63","199.15","188.14","155.92","211.76","149.63","193.97","168.92",NA,NA,NA,"Recaudación impositiva del Ayuntamiento por habitante (€)"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,NA,"328.88","205.13","244.77","345.09","405.57","440.67","439.8","437.17","363.6","306.43","372.15","426.99",NA,NA,NA,"Recaudación impositiva del Ayuntamiento por habitante (€)"
"Aduna",NA,NA,NA,NA,"802.72","722.85","668.89","728.77","996.13","713.23","833.92","781.67","720.17","854.75","850.05","844.97",NA,NA,NA,"Recaudación impositiva del Ayuntamiento por habitante (€)"
"Aia",NA,NA,NA,NA,"330.38","247.5","307.22","587.01","417.55","353.95","393.56","346.7","370.49","325.35","332.58","298.15",NA,NA,NA,"Recaudación impositiva del Ayuntamiento por habitante (€)"
"Aizarnazabal",NA,NA,NA,NA,"340.46","396.72","466.57","445.77","388.56","610.96","441.88","338.26","290.77","333.07","433.66","378.88",NA,NA,NA,"Recaudación impositiva del Ayuntamiento por habitante (€)"
"Ajangiz",NA,NA,NA,NA,"174.67","218.12","280.92","335.14","340.81","278.9","241.52","303.73","865.64","331.28","295.85","357.86",NA,NA,NA,"Recaudación impositiva del Ayuntamiento por habitante (€)"
"Albiztur",NA,NA,NA,NA,"193.6","159.76","239.67","376.84","215.9","208.89","157.64","231.07","197.88","239.22","325.96","248.17",NA,NA,NA,"Recaudación impositiva del Ayuntamiento por habitante (€)"
"Alegia",NA,NA,NA,NA,"134.04","144.71","136.42","144.09","231.14","212.51","210.27","304.79","176.23","194.12","232.23","225.42",NA,NA,NA,"Recaudación impositiva del Ayuntamiento por habitante (€)"
"Alegría-Dulantzi",NA,NA,NA,NA,"348.8","383.38","387.89","330.28","283.32","340.24","323.18","269.91","282.1","282.92","288.54","302.73",NA,NA,NA,"Recaudación impositiva del Ayuntamiento por habitante (€)"
"Alkiza",NA,NA,NA,NA,"139.04","241.89","107.99","344.03","176.36","174.57","178.66","146.53","165.36","160.92","143.15","171.07",NA,NA,NA,"Recaudación impositiva del Ayuntamiento por habitante (€)"
