"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,NA,NA,NA,"0.54",NA,NA,NA,"0.7",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Abaltzisketa",NA,NA,NA,NA,NA,NA,"0.01",NA,NA,NA,"0.08",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,NA,NA,NA,"10.47",NA,NA,NA,"11.44",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Aduna",NA,NA,NA,NA,NA,NA,"1.69",NA,NA,NA,"2.53",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Aia",NA,NA,NA,NA,NA,NA,"0.25",NA,NA,NA,"0.25",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Aizarnazabal",NA,NA,NA,NA,NA,NA,"0.01",NA,NA,NA,"0.11",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Ajangiz",NA,NA,NA,NA,NA,NA,"0.39",NA,NA,NA,"0.51",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Albiztur",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0.12",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Alegia",NA,NA,NA,NA,NA,NA,"0.29",NA,NA,NA,"0.31",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Alegría-Dulantzi",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0.06",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Alkiza",NA,NA,NA,NA,NA,NA,"0.01",NA,NA,NA,"0.01",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Alonsotegi",NA,NA,NA,NA,NA,NA,"1.99",NA,NA,NA,"2.04",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Altzaga",NA,NA,NA,NA,NA,NA,"0.28",NA,NA,NA,"0.08",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Altzo",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Amezketa",NA,NA,NA,NA,NA,NA,"0.07",NA,NA,NA,"0.07",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Amorebieta-Etxano",NA,NA,NA,NA,NA,NA,"1.71",NA,NA,NA,"2.03",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Amoroto",NA,NA,NA,NA,NA,NA,"1.1",NA,NA,NA,"0.26",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Amurrio",NA,NA,NA,NA,NA,NA,"1.67",NA,NA,NA,"0.97",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Andoain",NA,NA,NA,NA,NA,NA,"1.21",NA,NA,NA,"1.33",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Anoeta",NA,NA,NA,NA,NA,NA,"0.45",NA,NA,NA,"0.56",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Antzuola",NA,NA,NA,NA,NA,NA,"0.47",NA,NA,NA,"0.49",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Arakaldo",NA,NA,NA,NA,NA,NA,"2.4",NA,NA,NA,"2.61",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Arama",NA,NA,NA,NA,NA,NA,"1.32",NA,NA,NA,"1.32",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Aramaio",NA,NA,NA,NA,NA,NA,"0.01",NA,NA,NA,"0.02",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Arantzazu",NA,NA,NA,NA,NA,NA,"0.14",NA,NA,NA,"0.14",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Areatza",NA,NA,NA,NA,NA,NA,"0.01",NA,NA,NA,"0.01",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Aretxabaleta",NA,NA,NA,NA,NA,NA,"0.72",NA,NA,NA,"0.67",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Armiñón",NA,NA,NA,NA,NA,NA,"0.75",NA,NA,NA,"0.86",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Arraia-Maeztu",NA,NA,NA,NA,NA,NA,"0.06",NA,NA,NA,"0.07",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Arrankudiaga",NA,NA,NA,NA,NA,NA,"0.19",NA,NA,NA,"0.27",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Arrasate/Mondragón",NA,NA,NA,NA,NA,NA,"2.6",NA,NA,NA,"2.84",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Arratzu",NA,NA,NA,NA,NA,NA,"0.01",NA,NA,NA,"0.01",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Arratzua-Ubarrundia",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0.01",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Arrieta",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Arrigorriaga",NA,NA,NA,NA,NA,NA,"1.85",NA,NA,NA,"2.25",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Artea",NA,NA,NA,NA,NA,NA,"1.37",NA,NA,NA,"0.15",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Artzentales",NA,NA,NA,NA,NA,NA,"0.01",NA,NA,NA,"0.02",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Artziniega",NA,NA,NA,NA,NA,NA,"0.17",NA,NA,NA,"0.22",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Asparrena",NA,NA,NA,NA,NA,NA,"0.05",NA,NA,NA,"0.06",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Asteasu",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0.01",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Astigarraga",NA,NA,NA,NA,NA,NA,"0.43",NA,NA,NA,"1.11",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Ataun",NA,NA,NA,NA,NA,NA,"0.01",NA,NA,NA,"0.01",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Atxondo",NA,NA,NA,NA,NA,NA,"0.27",NA,NA,NA,"0.36",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Aulesti",NA,NA,NA,NA,NA,NA,"0.01",NA,NA,NA,"0.46",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Ayala/Aiara",NA,NA,NA,NA,NA,NA,"0.05",NA,NA,NA,"0.08",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Azkoitia",NA,NA,NA,NA,NA,NA,"0.81",NA,NA,NA,"0.83",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Azpeitia",NA,NA,NA,NA,NA,NA,"1.01",NA,NA,NA,"1.34",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Añana",NA,NA,NA,NA,NA,NA,"0.01",NA,NA,NA,"0.02",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Bakio",NA,NA,NA,NA,NA,NA,"0.03",NA,NA,NA,"0.03",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Baliarrain",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Balmaseda",NA,NA,NA,NA,NA,NA,"0.22",NA,NA,NA,"0.25",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Barakaldo",NA,NA,NA,NA,NA,NA,"6.78",NA,NA,NA,"7.8",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Barrika",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0.39",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Barrundia",NA,NA,NA,NA,NA,NA,"0.04",NA,NA,NA,"0.08",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Basauri",NA,NA,NA,NA,NA,NA,"21.26",NA,NA,NA,"19.3",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Baños de Ebro/Mañueta",NA,NA,NA,NA,NA,NA,"0.17",NA,NA,NA,"0.21",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Beasain",NA,NA,NA,NA,NA,NA,"1.97",NA,NA,NA,"2.23",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Bedia",NA,NA,NA,NA,NA,NA,"0.18",NA,NA,NA,"0.26",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Beizama",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Belauntza",NA,NA,NA,NA,NA,NA,"0.48",NA,NA,NA,"0.48",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Berango",NA,NA,NA,NA,NA,NA,"0.65",NA,NA,NA,"0.73",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Berantevilla",NA,NA,NA,NA,NA,NA,"0.62",NA,NA,NA,"0.62",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Berastegi",NA,NA,NA,NA,NA,NA,"0.02",NA,NA,NA,"0.15",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Bermeo",NA,NA,NA,NA,NA,NA,"0.7",NA,NA,NA,"0.87",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Bernedo",NA,NA,NA,NA,NA,NA,"0.01",NA,NA,NA,"0.02",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Berriatua",NA,NA,NA,NA,NA,NA,"0.25",NA,NA,NA,"0.26",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Berriz",NA,NA,NA,NA,NA,NA,"0.3",NA,NA,NA,"0.48",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Berrobi",NA,NA,NA,NA,NA,NA,"0.43",NA,NA,NA,"0.43",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Bidania-Goiatz",NA,NA,NA,NA,NA,NA,"0.03",NA,NA,NA,"0.06",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Bilbao",NA,NA,NA,NA,NA,NA,"6.4",NA,NA,NA,"5.51",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Busturia",NA,NA,NA,NA,NA,NA,"0.03",NA,NA,NA,"0.14",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Campezo/Kanpezu",NA,NA,NA,NA,NA,NA,"0.01",NA,NA,NA,"0.06",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Deba",NA,NA,NA,NA,NA,NA,"0.04",NA,NA,NA,"0.21",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Derio",NA,NA,NA,NA,NA,NA,"1.53",NA,NA,NA,"1.67",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Dima",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Donostia / San Sebastián",NA,NA,NA,NA,NA,NA,"1.27",NA,NA,NA,"1.91",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
"Durango",NA,NA,NA,NA,NA,NA,"2.98",NA,NA,NA,"2.78",NA,NA,NA,NA,NA,NA,NA,NA,"Suelo potencialmente contaminado (% superficie total)"
