"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,NA,NA,"13.31","12.97","16.05","16.9","17.99","17.8",NA,NA,NA,NA,NA,NA,NA,NA,"Certificaciones Medioambientales (‰ establecimientos)"
"Abaltzisketa",NA,NA,NA,NA,NA,"0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"Certificaciones Medioambientales (‰ establecimientos)"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,NA,NA,"6.25","10.4","12.78","11.95","14.25","13.94",NA,NA,NA,NA,NA,NA,NA,NA,"Certificaciones Medioambientales (‰ establecimientos)"
"Aduna",NA,NA,NA,NA,NA,"9.35","27.52","27.52","25.64","25","24.39",NA,NA,NA,NA,NA,NA,NA,NA,"Certificaciones Medioambientales (‰ establecimientos)"
"Aia",NA,NA,NA,NA,NA,"0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"Certificaciones Medioambientales (‰ establecimientos)"
"Aizarnazabal",NA,NA,NA,NA,NA,"81.08","69.77","68.18","60","78.43","71.43",NA,NA,NA,NA,NA,NA,NA,NA,"Certificaciones Medioambientales (‰ establecimientos)"
"Ajangiz",NA,NA,NA,NA,NA,"55.56","55.56","52.63","52.63","55.56","52.63",NA,NA,NA,NA,NA,NA,NA,NA,"Certificaciones Medioambientales (‰ establecimientos)"
"Albiztur",NA,NA,NA,NA,NA,"0","0","0","0","29.41","26.32",NA,NA,NA,NA,NA,NA,NA,NA,"Certificaciones Medioambientales (‰ establecimientos)"
"Alegia",NA,NA,NA,NA,NA,"0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"Certificaciones Medioambientales (‰ establecimientos)"
"Alegría-Dulantzi",NA,NA,NA,NA,NA,"8.06","7.46","6.67","12.05","16.95","15.71",NA,NA,NA,NA,NA,NA,NA,NA,"Certificaciones Medioambientales (‰ establecimientos)"
"Alkiza",NA,NA,NA,NA,NA,"0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"Certificaciones Medioambientales (‰ establecimientos)"
"Alonsotegi",NA,NA,NA,NA,NA,"13.33","17.86","21.46","19.92","23.62","22.81",NA,NA,NA,NA,NA,NA,NA,NA,"Certificaciones Medioambientales (‰ establecimientos)"
"Altzaga",NA,NA,NA,NA,NA,"0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"Certificaciones Medioambientales (‰ establecimientos)"
"Altzo",NA,NA,NA,NA,NA,"0","90.91","73.17","75","76.92","78.95",NA,NA,NA,NA,NA,NA,NA,NA,"Certificaciones Medioambientales (‰ establecimientos)"
"Amezketa",NA,NA,NA,NA,NA,"12.66","13.16","13.33","12.82","12.35","11.9",NA,NA,NA,NA,NA,NA,NA,NA,"Certificaciones Medioambientales (‰ establecimientos)"
"Amorebieta-Etxano",NA,NA,NA,NA,NA,"4.98","4.81","6.75","8.34","8.33","9.19",NA,NA,NA,NA,NA,NA,NA,NA,"Certificaciones Medioambientales (‰ establecimientos)"
"Amoroto",NA,NA,NA,NA,NA,"0","55.56","55.56","58.82","52.63","52.63",NA,NA,NA,NA,NA,NA,NA,NA,"Certificaciones Medioambientales (‰ establecimientos)"
"Amurrio",NA,NA,NA,NA,NA,"6.17","6.04","7.43","11.73","11.03","12.18",NA,NA,NA,NA,NA,NA,NA,NA,"Certificaciones Medioambientales (‰ establecimientos)"
"Andoain",NA,NA,NA,NA,NA,"4.59","5.49","6.04","8.2","10.2","10.29",NA,NA,NA,NA,NA,NA,NA,NA,"Certificaciones Medioambientales (‰ establecimientos)"
"Anoeta",NA,NA,NA,NA,NA,"0","0","8","7.87","7.14","13.79",NA,NA,NA,NA,NA,NA,NA,NA,"Certificaciones Medioambientales (‰ establecimientos)"
"Antzuola",NA,NA,NA,NA,NA,"7.46","7.58","14.81","22.56","29.41","27.78",NA,NA,NA,NA,NA,NA,NA,NA,"Certificaciones Medioambientales (‰ establecimientos)"
"Arakaldo",NA,NA,NA,NA,NA,"0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"Certificaciones Medioambientales (‰ establecimientos)"
"Arama",NA,NA,NA,NA,NA,"0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"Certificaciones Medioambientales (‰ establecimientos)"
"Aramaio",NA,NA,NA,NA,NA,"0","0","0","0","11.76","11.9",NA,NA,NA,NA,NA,NA,NA,NA,"Certificaciones Medioambientales (‰ establecimientos)"
"Arantzazu",NA,NA,NA,NA,NA,"0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"Certificaciones Medioambientales (‰ establecimientos)"
"Areatza",NA,NA,NA,NA,NA,"0","0","13.89","13.7","12.66","10.42",NA,NA,NA,NA,NA,NA,NA,NA,"Certificaciones Medioambientales (‰ establecimientos)"
"Aretxabaleta",NA,NA,NA,NA,NA,"8.11","8.2","7.98","7.67","6.88","6.67",NA,NA,NA,NA,NA,NA,NA,NA,"Certificaciones Medioambientales (‰ establecimientos)"
"Armiñón",NA,NA,NA,NA,NA,"58.82","62.5","62.5","66.67","58.82","52.63",NA,NA,NA,NA,NA,NA,NA,NA,"Certificaciones Medioambientales (‰ establecimientos)"
"Arraia-Maeztu",NA,NA,NA,NA,NA,"0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"Certificaciones Medioambientales (‰ establecimientos)"
"Arrankudiaga",NA,NA,NA,NA,NA,"8.85","8.77","8.33","7.75","21.43","22.39",NA,NA,NA,NA,NA,NA,NA,NA,"Certificaciones Medioambientales (‰ establecimientos)"
"Arrasate/Mondragón",NA,NA,NA,NA,NA,"4.09","4.68","5.19","5.19","4.88","5.4",NA,NA,NA,NA,NA,NA,NA,NA,"Certificaciones Medioambientales (‰ establecimientos)"
"Arratzu",NA,NA,NA,NA,NA,"0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"Certificaciones Medioambientales (‰ establecimientos)"
"Arratzua-Ubarrundia",NA,NA,NA,NA,NA,"0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"Certificaciones Medioambientales (‰ establecimientos)"
"Arrieta",NA,NA,NA,NA,NA,"0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"Certificaciones Medioambientales (‰ establecimientos)"
"Arrigorriaga",NA,NA,NA,NA,NA,"5.95","6.81","6.24","6.29","6.64","6.61",NA,NA,NA,NA,NA,NA,NA,NA,"Certificaciones Medioambientales (‰ establecimientos)"
"Artea",NA,NA,NA,NA,NA,"0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"Certificaciones Medioambientales (‰ establecimientos)"
