"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,"12343",NA,"14292",NA,NA,"17224",NA,NA,"19111",NA,"19440",NA,"19099",NA,NA,NA,"Renta personal total (€)"
"Abaltzisketa",NA,NA,NA,"12756",NA,"14195",NA,NA,"17248",NA,NA,"20451",NA,"23782",NA,"21723",NA,NA,NA,"Renta personal total (€)"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,"10764",NA,"12021",NA,NA,"15603",NA,NA,"17109",NA,"16916",NA,"16570",NA,NA,NA,"Renta personal total (€)"
"Aduna",NA,NA,NA,"10643",NA,"13740",NA,NA,"18826",NA,NA,"21279",NA,"21585",NA,"20576",NA,NA,NA,"Renta personal total (€)"
"Aia",NA,NA,NA,"10135",NA,"11540",NA,NA,"13771",NA,NA,"17876",NA,"18226",NA,"18292",NA,NA,NA,"Renta personal total (€)"
"Aizarnazabal",NA,NA,NA,"11712",NA,"13588",NA,NA,"14368",NA,NA,"20093",NA,"18723",NA,"17215",NA,NA,NA,"Renta personal total (€)"
"Ajangiz",NA,NA,NA,"12461",NA,"13212",NA,NA,"17220",NA,NA,"20486",NA,"22278",NA,"22427",NA,NA,NA,"Renta personal total (€)"
"Albiztur",NA,NA,NA,"12742",NA,"13627",NA,NA,"17631",NA,NA,"21531",NA,"21837",NA,"21670",NA,NA,NA,"Renta personal total (€)"
"Alegia",NA,NA,NA,"11440",NA,"12609",NA,NA,"15263",NA,NA,"17408",NA,"18185",NA,"17846",NA,NA,NA,"Renta personal total (€)"
"Alegría-Dulantzi",NA,NA,NA,"13539",NA,"15404",NA,NA,"18763",NA,NA,"20837",NA,"20976",NA,"19743",NA,NA,NA,"Renta personal total (€)"
"Alkiza",NA,NA,NA,"11695",NA,"12908",NA,NA,"15749",NA,NA,"19380",NA,"19064",NA,"20020",NA,NA,NA,"Renta personal total (€)"
"Alonsotegi",NA,NA,NA,"9963",NA,"11627",NA,NA,"14709",NA,NA,"16368",NA,"16301",NA,"15806",NA,NA,NA,"Renta personal total (€)"
"Altzaga",NA,NA,NA,"11238",NA,"14286",NA,NA,"16577",NA,NA,"20552",NA,"21184",NA,"19715",NA,NA,NA,"Renta personal total (€)"
"Altzo",NA,NA,NA,"13152",NA,"15258",NA,NA,"16195",NA,NA,"20469",NA,"20318",NA,"20029",NA,NA,NA,"Renta personal total (€)"
"Amezketa",NA,NA,NA,"13138",NA,"14132",NA,NA,"15303",NA,NA,"18559",NA,"19754",NA,"19096",NA,NA,NA,"Renta personal total (€)"
"Amorebieta-Etxano",NA,NA,NA,"12468",NA,"13926",NA,NA,"17142",NA,NA,"20063",NA,"19264",NA,"19204",NA,NA,NA,"Renta personal total (€)"
"Amoroto",NA,NA,NA,"11340",NA,"12698",NA,NA,"15013",NA,NA,"18070",NA,"18022",NA,"18674",NA,NA,NA,"Renta personal total (€)"
"Amurrio",NA,NA,NA,"11948",NA,"12866",NA,NA,"16421",NA,NA,"18556",NA,"19311",NA,"19240",NA,NA,NA,"Renta personal total (€)"
"Andoain",NA,NA,NA,"11282",NA,"12461",NA,NA,"15647",NA,NA,"18348",NA,"18381",NA,"18143",NA,NA,NA,"Renta personal total (€)"
"Anoeta",NA,NA,NA,"11817",NA,"12805",NA,NA,"15533",NA,NA,"18362",NA,"19054",NA,"18771",NA,NA,NA,"Renta personal total (€)"
"Antzuola",NA,NA,NA,"13993",NA,"15672",NA,NA,"18543",NA,NA,"21863",NA,"22297",NA,"22173",NA,NA,NA,"Renta personal total (€)"
"Arakaldo",NA,NA,NA,"12945",NA,"13901",NA,NA,"18846",NA,NA,"22075",NA,"20925",NA,"18552",NA,NA,NA,"Renta personal total (€)"
"Arama",NA,NA,NA,"12572",NA,"13868",NA,NA,"17403",NA,NA,"22886",NA,"27309",NA,"23610",NA,NA,NA,"Renta personal total (€)"
"Aramaio",NA,NA,NA,"13979",NA,"15075",NA,NA,"17775",NA,NA,"21567",NA,"23416",NA,"21107",NA,NA,NA,"Renta personal total (€)"
"Arantzazu",NA,NA,NA,"13586",NA,"15461",NA,NA,"17595",NA,NA,"21557",NA,"21951",NA,"21583",NA,NA,NA,"Renta personal total (€)"
"Areatza",NA,NA,NA,"11614",NA,"12362",NA,NA,"16812",NA,NA,"17359",NA,"17780",NA,"18132",NA,NA,NA,"Renta personal total (€)"
"Aretxabaleta",NA,NA,NA,"15332",NA,"16227",NA,NA,"18797",NA,NA,"22482",NA,"21282",NA,"20421",NA,NA,NA,"Renta personal total (€)"
