"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,"6.6",NA,"7.61",NA,NA,"6.42",NA,NA,"3.53",NA,"0.86",NA,"-0.88",NA,NA,NA,"Tasa media de crecimiento acumulativo anual de la renta personal total en el último periodo (%)"
"Abaltzisketa",NA,NA,NA,"9.67",NA,"5.49",NA,NA,"6.71",NA,NA,"5.84",NA,"7.84",NA,"-4.43",NA,NA,NA,"Tasa media de crecimiento acumulativo anual de la renta personal total en el último periodo (%)"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,"6.95",NA,"5.68",NA,NA,"9.08",NA,NA,"3.12",NA,"-0.57",NA,"-1.03",NA,NA,NA,"Tasa media de crecimiento acumulativo anual de la renta personal total en el último periodo (%)"
"Aduna",NA,NA,NA,"6.95",NA,"13.62",NA,NA,"11.07",NA,NA,"4.17",NA,"0.72",NA,"-2.37",NA,NA,NA,"Tasa media de crecimiento acumulativo anual de la renta personal total en el último periodo (%)"
"Aia",NA,NA,NA,"4.4",NA,"6.71",NA,NA,"6.07",NA,NA,"9.09",NA,"0.97",NA,"0.18",NA,NA,NA,"Tasa media de crecimiento acumulativo anual de la renta personal total en el último periodo (%)"
"Aizarnazabal",NA,NA,NA,"6.36",NA,"7.71",NA,NA,"1.88",NA,NA,"11.83",NA,"-3.47",NA,"-4.11",NA,NA,NA,"Tasa media de crecimiento acumulativo anual de la renta personal total en el último periodo (%)"
"Ajangiz",NA,NA,NA,"5.21",NA,"2.97",NA,NA,"9.23",NA,NA,"5.96",NA,"4.28",NA,"0.33",NA,NA,NA,"Tasa media de crecimiento acumulativo anual de la renta personal total en el último periodo (%)"
"Albiztur",NA,NA,NA,"6.78",NA,"3.41",NA,NA,"8.97",NA,NA,"6.89",NA,"0.71",NA,"-0.38",NA,NA,NA,"Tasa media de crecimiento acumulativo anual de la renta personal total en el último periodo (%)"
"Alegia",NA,NA,NA,"7.28",NA,"4.99",NA,NA,"6.57",NA,NA,"4.48",NA,"2.21",NA,"-0.94",NA,NA,NA,"Tasa media de crecimiento acumulativo anual de la renta personal total en el último periodo (%)"
"Alegría-Dulantzi",NA,NA,NA,"11.73",NA,"6.67",NA,NA,"6.8",NA,NA,"3.56",NA,"0.33",NA,"-2.98",NA,NA,NA,"Tasa media de crecimiento acumulativo anual de la renta personal total en el último periodo (%)"
"Alkiza",NA,NA,NA,"7.19",NA,"5.06",NA,NA,"6.86",NA,NA,"7.16",NA,"-0.82",NA,"2.48",NA,NA,NA,"Tasa media de crecimiento acumulativo anual de la renta personal total en el último periodo (%)"
"Alonsotegi",NA,NA,NA,"6.47",NA,"8.03",NA,NA,"8.15",NA,NA,"3.63",NA,"-0.2",NA,"-1.53",NA,NA,NA,"Tasa media de crecimiento acumulativo anual de la renta personal total en el último periodo (%)"
"Altzaga",NA,NA,NA,"8.02",NA,"12.75",NA,NA,"5.08",NA,NA,"7.43",NA,"1.53",NA,"-3.53",NA,NA,NA,"Tasa media de crecimiento acumulativo anual de la renta personal total en el último periodo (%)"
"Altzo",NA,NA,NA,"5.89",NA,"7.71",NA,NA,"2.01",NA,NA,"8.12",NA,"-0.37",NA,"-0.71",NA,NA,NA,"Tasa media de crecimiento acumulativo anual de la renta personal total en el último periodo (%)"
"Amezketa",NA,NA,NA,"7.37",NA,"3.71",NA,NA,"2.69",NA,NA,"6.64",NA,"3.17",NA,"-1.68",NA,NA,NA,"Tasa media de crecimiento acumulativo anual de la renta personal total en el último periodo (%)"
"Amorebieta-Etxano",NA,NA,NA,"6.86",NA,"5.69",NA,NA,"7.17",NA,NA,"5.38",NA,"-2.01",NA,"-0.16",NA,NA,NA,"Tasa media de crecimiento acumulativo anual de la renta personal total en el último periodo (%)"
"Amoroto",NA,NA,NA,"4.88",NA,"5.82",NA,NA,"5.74",NA,NA,"6.37",NA,"-0.13",NA,"1.79",NA,NA,NA,"Tasa media de crecimiento acumulativo anual de la renta personal total en el último periodo (%)"
"Amurrio",NA,NA,NA,"7.38",NA,"3.77",NA,NA,"8.47",NA,NA,"4.16",NA,"2.01",NA,"-0.18",NA,NA,NA,"Tasa media de crecimiento acumulativo anual de la renta personal total en el último periodo (%)"
"Andoain",NA,NA,NA,"6.78",NA,"5.1",NA,NA,"7.88",NA,NA,"5.45",NA,"0.09",NA,"-0.65",NA,NA,NA,"Tasa media de crecimiento acumulativo anual de la renta personal total en el último periodo (%)"
"Anoeta",NA,NA,NA,"6.71",NA,"4.1",NA,NA,"6.65",NA,NA,"5.74",NA,"1.87",NA,"-0.75",NA,NA,NA,"Tasa media de crecimiento acumulativo anual de la renta personal total en el último periodo (%)"
"Antzuola",NA,NA,NA,"6.45",NA,"5.83",NA,NA,"5.77",NA,NA,"5.64",NA,"0.99",NA,"-0.28",NA,NA,NA,"Tasa media de crecimiento acumulativo anual de la renta personal total en el último periodo (%)"
"Arakaldo",NA,NA,NA,"6.42",NA,"3.63",NA,NA,"10.68",NA,NA,"5.41",NA,"-2.64",NA,"-5.84",NA,NA,NA,"Tasa media de crecimiento acumulativo anual de la renta personal total en el último periodo (%)"
"Arama",NA,NA,NA,"8.38",NA,"5.03",NA,NA,"7.86",NA,NA,"9.56",NA,"9.24",NA,"-7.02",NA,NA,NA,"Tasa media de crecimiento acumulativo anual de la renta personal total en el último periodo (%)"
"Aramaio",NA,NA,NA,"8.86",NA,"3.85",NA,NA,"5.65",NA,NA,"6.66",NA,"4.2",NA,"-5.06",NA,NA,NA,"Tasa media de crecimiento acumulativo anual de la renta personal total en el último periodo (%)"
