"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,NA,NA,NA,NA,"5.17","6.3","6.39","6.06","6.02",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de vidrio ( ‰ habitantes)"
"Abaltzisketa",NA,NA,NA,NA,NA,NA,NA,"13.56","13.16","12.62","12.66","12.27",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de vidrio ( ‰ habitantes)"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,NA,NA,NA,NA,"2.08","3.64","3.64","5.08","5.14",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de vidrio ( ‰ habitantes)"
"Aduna",NA,NA,NA,NA,NA,NA,NA,"10.87","21.62","15.96","17.46","20.98",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de vidrio ( ‰ habitantes)"
"Aia",NA,NA,NA,NA,NA,NA,NA,"6.77","6.56","6.47","12.77","10.46",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de vidrio ( ‰ habitantes)"
"Aizarnazabal",NA,NA,NA,NA,NA,NA,NA,"4.89","4.7","4.59","4.48","4.24",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de vidrio ( ‰ habitantes)"
"Ajangiz",NA,NA,NA,NA,NA,NA,NA,"4.54","4.52","4.49","4.49","4.44",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de vidrio ( ‰ habitantes)"
"Albiztur",NA,NA,NA,NA,NA,NA,NA,"6.83","6.62","9.55","6.41","12.7",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de vidrio ( ‰ habitantes)"
"Alegia",NA,NA,NA,NA,NA,NA,NA,"4.79","4.74","3.51","4.62","4.57",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de vidrio ( ‰ habitantes)"
"Alegría-Dulantzi",NA,NA,NA,NA,NA,NA,NA,"3.2","3.04","6.49","6.11","5.53",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de vidrio ( ‰ habitantes)"
"Alkiza",NA,NA,NA,NA,NA,NA,NA,"9.38","9.32","11.53","11.2","11.33",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de vidrio ( ‰ habitantes)"
"Alonsotegi",NA,NA,NA,NA,NA,NA,NA,"7.18","8.2","4.24","5.64","5.66",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de vidrio ( ‰ habitantes)"
"Altzaga",NA,NA,NA,NA,NA,NA,NA,"13.07","12.82","12.74","12.42","12.58",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de vidrio ( ‰ habitantes)"
"Altzo",NA,NA,NA,NA,NA,NA,NA,"11.14","10.55","10","9.95","10.05",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de vidrio ( ‰ habitantes)"
"Amezketa",NA,NA,NA,NA,NA,NA,NA,"4.11","4.19","5.09","4.04","5.03",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de vidrio ( ‰ habitantes)"
"Amorebieta-Etxano",NA,NA,NA,NA,NA,NA,NA,"3.16","3.45","4.26","4.32","4.23",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de vidrio ( ‰ habitantes)"
"Amoroto",NA,NA,NA,NA,NA,NA,NA,"7.58","7.33","7.43","7.35","7.25",NA,NA,NA,NA,NA,NA,NA,"Contenedores para la recogida de vidrio ( ‰ habitantes)"
