"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","30.05","30.05","30.05",NA,NA,NA,NA,NA,"Superficie municipal con uso urbano potencialmente inundable (%)"
"Abaltzisketa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,"Superficie municipal con uso urbano potencialmente inundable (%)"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,"Superficie municipal con uso urbano potencialmente inundable (%)"
"Aduna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20.51","20.41","20.41","20.41",NA,NA,NA,NA,NA,"Superficie municipal con uso urbano potencialmente inundable (%)"
"Aia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.75","18.79","18.79","18.79",NA,NA,NA,NA,NA,"Superficie municipal con uso urbano potencialmente inundable (%)"
"Aizarnazabal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.71","5.7","5.7","5.67",NA,NA,NA,NA,NA,"Superficie municipal con uso urbano potencialmente inundable (%)"
"Ajangiz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32.19","32.06","32.06","32.06",NA,NA,NA,NA,NA,"Superficie municipal con uso urbano potencialmente inundable (%)"
"Albiztur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,"Superficie municipal con uso urbano potencialmente inundable (%)"
"Alegia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21.36","21.29","20.85","20.85",NA,NA,NA,NA,NA,"Superficie municipal con uso urbano potencialmente inundable (%)"
"Alegría-Dulantzi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.89","0.89","0.89","0.89",NA,NA,NA,NA,NA,"Superficie municipal con uso urbano potencialmente inundable (%)"
"Alkiza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,"Superficie municipal con uso urbano potencialmente inundable (%)"
"Alonsotegi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.19","14.93","14.93","14.93",NA,NA,NA,NA,NA,"Superficie municipal con uso urbano potencialmente inundable (%)"
"Altzaga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,"Superficie municipal con uso urbano potencialmente inundable (%)"
"Altzo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,"Superficie municipal con uso urbano potencialmente inundable (%)"
"Amezketa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,"Superficie municipal con uso urbano potencialmente inundable (%)"
"Amorebieta-Etxano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.48","8.4","8.4","8.4",NA,NA,NA,NA,NA,"Superficie municipal con uso urbano potencialmente inundable (%)"
"Amoroto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,"Superficie municipal con uso urbano potencialmente inundable (%)"
"Amurrio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.85","8.84","8.84","8.84",NA,NA,NA,NA,NA,"Superficie municipal con uso urbano potencialmente inundable (%)"
"Andoain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.78","11.74","11.74","11.74",NA,NA,NA,NA,NA,"Superficie municipal con uso urbano potencialmente inundable (%)"
"Anoeta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31.86","31.07","29.32","29.32",NA,NA,NA,NA,NA,"Superficie municipal con uso urbano potencialmente inundable (%)"
"Antzuola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.96","1.96","2.26","2.27",NA,NA,NA,NA,NA,"Superficie municipal con uso urbano potencialmente inundable (%)"
"Arakaldo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.66","17.34","17.34","17.34",NA,NA,NA,NA,NA,"Superficie municipal con uso urbano potencialmente inundable (%)"
"Arama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.72","2.71","2.71","2.77",NA,NA,NA,NA,NA,"Superficie municipal con uso urbano potencialmente inundable (%)"
"Aramaio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,"Superficie municipal con uso urbano potencialmente inundable (%)"
"Arantzazu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.38","5.37","5.37","5.37",NA,NA,NA,NA,NA,"Superficie municipal con uso urbano potencialmente inundable (%)"
"Areatza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.15","10.37","10.37","10.37",NA,NA,NA,NA,NA,"Superficie municipal con uso urbano potencialmente inundable (%)"
"Aretxabaleta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.44","3.36","3.36","3.35",NA,NA,NA,NA,NA,"Superficie municipal con uso urbano potencialmente inundable (%)"
"Armiñón",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31.01","31.05","31.05","31.05",NA,NA,NA,NA,NA,"Superficie municipal con uso urbano potencialmente inundable (%)"
"Arraia-Maeztu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,"Superficie municipal con uso urbano potencialmente inundable (%)"
"Arrankudiaga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22.05","22.01","22.96","23.76",NA,NA,NA,NA,NA,"Superficie municipal con uso urbano potencialmente inundable (%)"
"Arrasate/Mondragón",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.4","8.28","8.28","8.74",NA,NA,NA,NA,NA,"Superficie municipal con uso urbano potencialmente inundable (%)"
