"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,NA,NA,NA,NA,NA,"17.28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Abaltzisketa",NA,NA,NA,NA,NA,NA,NA,NA,"21.11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,NA,NA,NA,NA,NA,"21.59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Aduna",NA,NA,NA,NA,NA,NA,NA,NA,"25.37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Aia",NA,NA,NA,NA,NA,NA,NA,NA,"42.67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Aizarnazabal",NA,NA,NA,NA,NA,NA,NA,NA,"27.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Ajangiz",NA,NA,NA,NA,NA,NA,NA,NA,"38.42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Albiztur",NA,NA,NA,NA,NA,NA,NA,NA,"25.37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Alegia",NA,NA,NA,NA,NA,NA,NA,NA,"17.53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Alegría-Dulantzi",NA,NA,NA,NA,NA,NA,NA,NA,"11.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Alkiza",NA,NA,NA,NA,NA,NA,NA,NA,"28.36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Alonsotegi",NA,NA,NA,NA,NA,NA,NA,NA,"41.47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Altzaga",NA,NA,NA,NA,NA,NA,NA,NA,"23.83",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Altzo",NA,NA,NA,NA,NA,NA,NA,NA,"22.77",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Amezketa",NA,NA,NA,NA,NA,NA,NA,NA,"17.86",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Amorebieta-Etxano",NA,NA,NA,NA,NA,NA,NA,NA,"20.47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Amoroto",NA,NA,NA,NA,NA,NA,NA,NA,"45.58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Amurrio",NA,NA,NA,NA,NA,NA,NA,NA,"16.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Andoain",NA,NA,NA,NA,NA,NA,NA,NA,"28.73",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Anoeta",NA,NA,NA,NA,NA,NA,NA,NA,"19.28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Antzuola",NA,NA,NA,NA,NA,NA,NA,NA,"36.78",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Arakaldo",NA,NA,NA,NA,NA,NA,NA,NA,"27.09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Arama",NA,NA,NA,NA,NA,NA,NA,NA,"19.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Aramaio",NA,NA,NA,NA,NA,NA,NA,NA,"19.68",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Arantzazu",NA,NA,NA,NA,NA,NA,NA,NA,"31.49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Areatza",NA,NA,NA,NA,NA,NA,NA,NA,"28.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Aretxabaleta",NA,NA,NA,NA,NA,NA,NA,NA,"27.77",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Armiñón",NA,NA,NA,NA,NA,NA,NA,NA,"13.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Arraia-Maeztu",NA,NA,NA,NA,NA,NA,NA,NA,"15.91",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Arrankudiaga",NA,NA,NA,NA,NA,NA,NA,NA,"34.54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Arrasate/Mondragón",NA,NA,NA,NA,NA,NA,NA,NA,"28.93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Arratzu",NA,NA,NA,NA,NA,NA,NA,NA,"37.96",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Arratzua-Ubarrundia",NA,NA,NA,NA,NA,NA,NA,NA,"25.47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Arrieta",NA,NA,NA,NA,NA,NA,NA,NA,"37.14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Arrigorriaga",NA,NA,NA,NA,NA,NA,NA,NA,"32.82",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Artea",NA,NA,NA,NA,NA,NA,NA,NA,"30.04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Artzentales",NA,NA,NA,NA,NA,NA,NA,NA,"37.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Artziniega",NA,NA,NA,NA,NA,NA,NA,NA,"14.51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Asparrena",NA,NA,NA,NA,NA,NA,NA,NA,"23.99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Asteasu",NA,NA,NA,NA,NA,NA,NA,NA,"29.54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Astigarraga",NA,NA,NA,NA,NA,NA,NA,NA,"45.02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Ataun",NA,NA,NA,NA,NA,NA,NA,NA,"18.74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Atxondo",NA,NA,NA,NA,NA,NA,NA,NA,"16.49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Aulesti",NA,NA,NA,NA,NA,NA,NA,NA,"32.04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Ayala/Aiara",NA,NA,NA,NA,NA,NA,NA,NA,"15.67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Azkoitia",NA,NA,NA,NA,NA,NA,NA,NA,"33.69",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Azpeitia",NA,NA,NA,NA,NA,NA,NA,NA,"34.44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Añana",NA,NA,NA,NA,NA,NA,NA,NA,"12.87",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Bakio",NA,NA,NA,NA,NA,NA,NA,NA,"28.35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Baliarrain",NA,NA,NA,NA,NA,NA,NA,NA,"18.74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Balmaseda",NA,NA,NA,NA,NA,NA,NA,NA,"27.58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Barakaldo",NA,NA,NA,NA,NA,NA,NA,NA,"30.46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Barrika",NA,NA,NA,NA,NA,NA,NA,NA,"23.44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Barrundia",NA,NA,NA,NA,NA,NA,NA,NA,"12.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Basauri",NA,NA,NA,NA,NA,NA,NA,NA,"42.67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Baños de Ebro/Mañueta",NA,NA,NA,NA,NA,NA,NA,NA,"25.24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Beasain",NA,NA,NA,NA,NA,NA,NA,NA,"17.44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Bedia",NA,NA,NA,NA,NA,NA,NA,NA,"20.93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Beizama",NA,NA,NA,NA,NA,NA,NA,NA,"32.84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Belauntza",NA,NA,NA,NA,NA,NA,NA,NA,"27.64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Berango",NA,NA,NA,NA,NA,NA,NA,NA,"20.51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Berantevilla",NA,NA,NA,NA,NA,NA,NA,NA,"23.32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Berastegi",NA,NA,NA,NA,NA,NA,NA,NA,"38.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Bermeo",NA,NA,NA,NA,NA,NA,NA,NA,"29.42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Bernedo",NA,NA,NA,NA,NA,NA,NA,NA,"27.58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Berriatua",NA,NA,NA,NA,NA,NA,NA,NA,"31.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Berriz",NA,NA,NA,NA,NA,NA,NA,NA,"15.23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Berrobi",NA,NA,NA,NA,NA,NA,NA,NA,"38.35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Bidania-Goiatz",NA,NA,NA,NA,NA,NA,NA,NA,"31.53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Bilbao",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Busturia",NA,NA,NA,NA,NA,NA,NA,NA,"42.81",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Campezo/Kanpezu",NA,NA,NA,NA,NA,NA,NA,NA,"14.57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Deba",NA,NA,NA,NA,NA,NA,NA,NA,"24.47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Derio",NA,NA,NA,NA,NA,NA,NA,NA,"46.32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Dima",NA,NA,NA,NA,NA,NA,NA,NA,"24.61",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Donostia / San Sebastián",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Durango",NA,NA,NA,NA,NA,NA,NA,NA,"16.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Ea",NA,NA,NA,NA,NA,NA,NA,NA,"34.51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Eibar",NA,NA,NA,NA,NA,NA,NA,NA,"21.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Elantxobe",NA,NA,NA,NA,NA,NA,NA,NA,"37.79",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Elburgo/Burgelu",NA,NA,NA,NA,NA,NA,NA,NA,"15.96",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
"Elciego",NA,NA,NA,NA,NA,NA,NA,NA,"21.81",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distancia a la capital del Territorio Histórico (% rodeo)"
