"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,NA,NA,"10.12","10.45","10.92","10.35","10.04","10.88","11.71","11.08","9.93","9.8","8.96","8.66","9.04",NA,"Densidad comercial minorista (‰ habitantes)"
"Abaltzisketa",NA,NA,NA,NA,NA,"0","0","0","3.33","3.22","3.22","0","0","0","0","0","0","0",NA,"Densidad comercial minorista (‰ habitantes)"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,NA,NA,"8.65","8.61","9","9.16","9.26","9.68","9.12","8.85","8.14","7.93","7.71","6.93","6.77",NA,"Densidad comercial minorista (‰ habitantes)"
"Aduna",NA,NA,NA,NA,NA,"5.85","5.76","2.78","2.71","2.68","2.68","2.49","2.27","2.21","2.21","2.16","2.12","2.13",NA,"Densidad comercial minorista (‰ habitantes)"
"Aia",NA,NA,NA,NA,NA,"4.76","3.47","2.84","2.78","2.71","2.71","3.06","3.99","3.97","3.97","3.43","3.42","3.9",NA,"Densidad comercial minorista (‰ habitantes)"
"Aizarnazabal",NA,NA,NA,NA,NA,"5.3","4.97","4.82","7.99","7.74","9.29","10.46","9.71","9.33","9.33","7.76","3.87","3.87",NA,"Densidad comercial minorista (‰ habitantes)"
"Ajangiz",NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","2.16",NA,"Densidad comercial minorista (‰ habitantes)"
"Albiztur",NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"Densidad comercial minorista (‰ habitantes)"
"Alegia",NA,NA,NA,NA,NA,"13.45","14.52","13.86","13.1","11.77","11.77","11.54","10.77","9.58","10.7","10.29","11.47","10.37",NA,"Densidad comercial minorista (‰ habitantes)"
"Alegría-Dulantzi",NA,NA,NA,NA,NA,"5.52","6.05","6.61","6.23","6.29","6.71","5.73","5.07","4.94","4.58","4.14","3.44","3.49",NA,"Densidad comercial minorista (‰ habitantes)"
"Alkiza",NA,NA,NA,NA,NA,"0","0","0","0","0","0","2.8","5.63","5.49","5.49","5.31","5.43","8.33",NA,"Densidad comercial minorista (‰ habitantes)"
"Alonsotegi",NA,NA,NA,NA,NA,"7.95","7.82","8.68","10.02","9.23","9.23","8.82","8.5","8.82","7.77","7.76","7.37","7.35",NA,"Densidad comercial minorista (‰ habitantes)"
"Altzaga",NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"Densidad comercial minorista (‰ habitantes)"
"Altzo",NA,NA,NA,NA,NA,"2.99","2.82","2.79","2.71","2.56","0","0","0","0","0","0","0","0",NA,"Densidad comercial minorista (‰ habitantes)"
"Amezketa",NA,NA,NA,NA,NA,"4.07","4.1","5.14","5.19","5.16","5.16","6.06","5.09","5.14","5.14","5.15","6.28","6.38",NA,"Densidad comercial minorista (‰ habitantes)"
"Amorebieta-Etxano",NA,NA,NA,NA,NA,"10.91","10.72","10.91","10.02","11.65","12.5","12.5","12.35","12.06","12.11","11.66","10.99","10.27",NA,"Densidad comercial minorista (‰ habitantes)"
"Amoroto",NA,NA,NA,NA,NA,"2.67","2.64","2.55","2.48","2.46","2.46","2.45","2.42","2.44","2.44","2.44","2.42","2.39",NA,"Densidad comercial minorista (‰ habitantes)"
"Amurrio",NA,NA,NA,NA,NA,"11.22","11.93","12.07","12.1","11.96","11.76","11.6","11.16","11.13","10.83","10.11","10.44","10.52",NA,"Densidad comercial minorista (‰ habitantes)"
"Andoain",NA,NA,NA,NA,NA,"10.98","10.72","10.69","11.31","11.45","11.45","10.9","10.7","9.75","9.89","9.42","9.14","9.22",NA,"Densidad comercial minorista (‰ habitantes)"
"Anoeta",NA,NA,NA,NA,NA,"7.88","7.87","7.86","7.86","8.34","8.34","8.64","8.69","9.28","9.28","9.56","7.27","7.58",NA,"Densidad comercial minorista (‰ habitantes)"
"Antzuola",NA,NA,NA,NA,NA,"8.29","8.53","7.78","7.63","7.5","7.5","6.92","7.36","6.87","8.25","7.76","7.75","7.32",NA,"Densidad comercial minorista (‰ habitantes)"
"Arakaldo",NA,NA,NA,NA,NA,"10.53","10.75","10.87","10.42","10.53","10.53","10.53","8.33","7.87","7.87","7.3","6.62","6.37",NA,"Densidad comercial minorista (‰ habitantes)"
"Arama",NA,NA,NA,NA,NA,"6.06","12.2","11.83","11.17","10.75","10.75","15.08","19.05","19.9","19.9","18.43","18.69","14.42",NA,"Densidad comercial minorista (‰ habitantes)"
"Aramaio",NA,NA,NA,NA,NA,"4.7","4.68","5.34","6.03","6.04","6.04","6","5.34","3.99","4.65","2.69","2.67","1.99",NA,"Densidad comercial minorista (‰ habitantes)"
"Arantzazu",NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"Densidad comercial minorista (‰ habitantes)"
"Areatza",NA,NA,NA,NA,NA,"10.74","11.66","11.39","11.15","10.05","9.13","8.84","8.61","8.31","8.31","9.02","9.98","10.79",NA,"Densidad comercial minorista (‰ habitantes)"
"Aretxabaleta",NA,NA,NA,NA,NA,"9.26","9.05","9.54","9.06","9.69","9.39","9.12","9.24","9.13","8.99","8.47","8.3","8.3",NA,"Densidad comercial minorista (‰ habitantes)"
"Armiñón",NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"Densidad comercial minorista (‰ habitantes)"
"Arraia-Maeztu",NA,NA,NA,NA,NA,"5.43","5.44","5.47","4.15","4.21","4.21","4.23","4.2","4.1","5.47","5.53","5.61","5.58",NA,"Densidad comercial minorista (‰ habitantes)"
"Arrankudiaga",NA,NA,NA,NA,NA,"2.57","2.53","2.46","3.59","3.46","3.46","3.3","4.31","2.11","3.17","2.06","2.05","2.04",NA,"Densidad comercial minorista (‰ habitantes)"
"Arrasate/Mondragón",NA,NA,NA,NA,NA,"12.27","12.62","13.09","13.37","13.84","13.88","13.37","13.05","12.68","12.5","12.15","12.47","12.49",NA,"Densidad comercial minorista (‰ habitantes)"
"Arratzu",NA,NA,NA,NA,NA,"2.78","2.84","2.87","2.84","0","0","0","0","0","0","0","0","0",NA,"Densidad comercial minorista (‰ habitantes)"
"Arratzua-Ubarrundia",NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","1.03","1.03","1.01","0","0",NA,"Densidad comercial minorista (‰ habitantes)"
"Arrieta",NA,NA,NA,NA,NA,"1.96","1.92","1.87","1.83","1.81","1.81","1.81","1.82","1.83","1.83","0","0","0",NA,"Densidad comercial minorista (‰ habitantes)"
"Arrigorriaga",NA,NA,NA,NA,NA,"7.61","7.5","7.96","7","8.08","8.25","8.2","7.88","7.27","7.11","7.19","6.96","7.15",NA,"Densidad comercial minorista (‰ habitantes)"
"Artea",NA,NA,NA,NA,NA,"3.01","2.96","2.95","2.95","4.26","4.26","3.99","3.89","3.83","2.55","2.6","3.89","3.96",NA,"Densidad comercial minorista (‰ habitantes)"
"Artzentales",NA,NA,NA,NA,NA,"4.52","4.48","4.39","4.37","4.3","2.87","2.81","2.72","1.33","1.33","2.76","2.75","2.71",NA,"Densidad comercial minorista (‰ habitantes)"
"Artziniega",NA,NA,NA,NA,NA,"14.12","12.88","11.5","9.6","10.39","10.96","10.45","9.83","7.56","6.48","6.03","6.58","7.63",NA,"Densidad comercial minorista (‰ habitantes)"
"Asparrena",NA,NA,NA,NA,NA,"5.7","5.02","5.02","5.06","5.04","5.04","4.26","4.16","3.55","2.96","4.21","3.64","4.27",NA,"Densidad comercial minorista (‰ habitantes)"
"Asteasu",NA,NA,NA,NA,NA,"6.76","6.57","6.39","6.94","6.79","6.79","7.44","6.07","6.66","5.99","5.93","5.91","5.28",NA,"Densidad comercial minorista (‰ habitantes)"
"Astigarraga",NA,NA,NA,NA,NA,"11.17","11.62","10.96","10.66","11.45","12.57","12.61","12.17","11.41","11.82","10.15","10.87","10.03",NA,"Densidad comercial minorista (‰ habitantes)"
"Ataun",NA,NA,NA,NA,NA,"6.61","5.91","5.15","3.78","3.69","4.3","4.19","5.39","5.37","4.18","4.73","4.74","5.33",NA,"Densidad comercial minorista (‰ habitantes)"
