"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,"52709",NA,NA,NA,NA,"67047",NA,NA,"72881",NA,"73690",NA,"75254",NA,NA,NA,NA,"PIB municipal por persona ocupada (€)"
"Abaltzisketa",NA,NA,"32952",NA,NA,NA,NA,"42503",NA,NA,"41211",NA,"30317",NA,"33521",NA,NA,NA,NA,"PIB municipal por persona ocupada (€)"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,"38953",NA,NA,NA,NA,"47771",NA,NA,"54080",NA,"52130",NA,"53540",NA,NA,NA,NA,"PIB municipal por persona ocupada (€)"
"Aduna",NA,NA,"42013",NA,NA,NA,NA,"52545",NA,NA,"66713",NA,"58117",NA,"61151",NA,NA,NA,NA,"PIB municipal por persona ocupada (€)"
"Aia",NA,NA,"40066",NA,NA,NA,NA,"58652",NA,NA,"58643",NA,"54453",NA,"54254",NA,NA,NA,NA,"PIB municipal por persona ocupada (€)"
"Aizarnazabal",NA,NA,"51567",NA,NA,NA,NA,"72931",NA,NA,"74098",NA,"73341",NA,"73076",NA,NA,NA,NA,"PIB municipal por persona ocupada (€)"
"Ajangiz",NA,NA,"43812",NA,NA,NA,NA,"46157",NA,NA,"53533",NA,"76240",NA,"67851",NA,NA,NA,NA,"PIB municipal por persona ocupada (€)"
"Albiztur",NA,NA,"50235",NA,NA,NA,NA,"61849",NA,NA,"66096",NA,"69435",NA,"73519",NA,NA,NA,NA,"PIB municipal por persona ocupada (€)"
"Alegia",NA,NA,"57712",NA,NA,NA,NA,"62778",NA,NA,"75843",NA,"66754",NA,"70050",NA,NA,NA,NA,"PIB municipal por persona ocupada (€)"
"Alegría-Dulantzi",NA,NA,"57170",NA,NA,NA,NA,"71434",NA,NA,"78163",NA,"63780",NA,"67765",NA,NA,NA,NA,"PIB municipal por persona ocupada (€)"
"Alkiza",NA,NA,"43507",NA,NA,NA,NA,"46846",NA,NA,"40699",NA,"42813",NA,"48907",NA,NA,NA,NA,"PIB municipal por persona ocupada (€)"
"Alonsotegi",NA,NA,"49792",NA,NA,NA,NA,"62313",NA,NA,"62348",NA,"47480",NA,"84760",NA,NA,NA,NA,"PIB municipal por persona ocupada (€)"
"Altzaga",NA,NA,"55835",NA,NA,NA,NA,"34978",NA,NA,"43740",NA,"38485",NA,"41088",NA,NA,NA,NA,"PIB municipal por persona ocupada (€)"
"Altzo",NA,NA,"67563",NA,NA,NA,NA,"99199",NA,NA,"89462",NA,"99930",NA,"102604",NA,NA,NA,NA,"PIB municipal por persona ocupada (€)"
"Amezketa",NA,NA,"47459",NA,NA,NA,NA,"53771",NA,NA,"71208",NA,"73933",NA,"78662",NA,NA,NA,NA,"PIB municipal por persona ocupada (€)"
"Amorebieta-Etxano",NA,NA,"58830",NA,NA,NA,NA,"69032",NA,NA,"78236",NA,"75613",NA,"69568",NA,NA,NA,NA,"PIB municipal por persona ocupada (€)"
"Amoroto",NA,NA,"48028",NA,NA,NA,NA,"74646",NA,NA,"74175",NA,"79373",NA,"68924",NA,NA,NA,NA,"PIB municipal por persona ocupada (€)"
"Amurrio",NA,NA,"52451",NA,NA,NA,NA,"82724",NA,NA,"102491",NA,"68772",NA,"77634",NA,NA,NA,NA,"PIB municipal por persona ocupada (€)"
"Andoain",NA,NA,"50646",NA,NA,NA,NA,"59491",NA,NA,"64139",NA,"73723",NA,"75476",NA,NA,NA,NA,"PIB municipal por persona ocupada (€)"
"Anoeta",NA,NA,"70162",NA,NA,NA,NA,"66356",NA,NA,"63221",NA,"59031",NA,"75473",NA,NA,NA,NA,"PIB municipal por persona ocupada (€)"
"Antzuola",NA,NA,"54756",NA,NA,NA,NA,"66129",NA,NA,"68968",NA,"71215",NA,"77337",NA,NA,NA,NA,"PIB municipal por persona ocupada (€)"
"Arakaldo",NA,NA,"37249",NA,NA,NA,NA,"47515",NA,NA,"53523",NA,"48644",NA,"46941",NA,NA,NA,NA,"PIB municipal por persona ocupada (€)"
"Arama",NA,NA,"62102",NA,NA,NA,NA,"56813",NA,NA,"57009",NA,"58198",NA,"59211",NA,NA,NA,NA,"PIB municipal por persona ocupada (€)"
"Aramaio",NA,NA,"45284",NA,NA,NA,NA,"47022",NA,NA,"52579",NA,"39494",NA,"52904",NA,NA,NA,NA,"PIB municipal por persona ocupada (€)"
"Arantzazu",NA,NA,"61458",NA,NA,NA,NA,"81667",NA,NA,"112141",NA,"59640",NA,"60255",NA,NA,NA,NA,"PIB municipal por persona ocupada (€)"
