"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14.99","16.16","16.88","17.4","17.92",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Abaltzisketa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.91","8.57","6.8","6.32","6.06",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.82","17.26","17.44","17.65","17.81",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Aduna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.24","21.97","22.63","24.11","24",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Aia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","18.57","18.61","17.24","19.84",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Aizarnazabal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.64","13.94","15.29","15.29","13.73",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Ajangiz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37.38","34.55","35.14","33.91","35.96",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Albiztur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.18","18.48","21.65","21.57","23",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Alegia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.73","16.57","18.25","19.27","18.03",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Alegría-Dulantzi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20.87","22.45","21.48","20.83","19.77",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Alkiza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.09","17.59","18.92","16.67","22.03",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Alonsotegi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.63","18.33","19.81","19.79","19.8",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Altzaga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31.25","29.73","34.21","34.21","27.03",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Altzo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19.3","18.26","17.24","17.39","16.26",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Amezketa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.68","11.59","11.51","13.68","14.09",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Amorebieta-Etxano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22.83","23.57","23.54","23.43","24.22",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Amoroto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","25.56","25","25.74","25.93",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Amurrio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19.26","20.04","20.22","21.6","21.14",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Andoain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.65","17.24","17.95","18.54","18.81",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
"Anoeta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.47","17.2","17.95","19.05","18.13",NA,"Tasa de afil.a la S.S. segun Grupo Cotización"
