"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,NA,NA,"53.04","48.59","46.64","30.9","17.06","19.91","43.88","43.39","41.83","41.55","33.49","13.25","15.87",NA,"Licencias de vivienda nueva concedidas en el último quinquenio (‰ habitantes)"
"Abaltzisketa",NA,NA,NA,NA,NA,"104.09","87.91","50.36","77.19","100.35","77.7","75.91","64.1","25.24","9.35","6.19","6.13","6.12",NA,"Licencias de vivienda nueva concedidas en el último quinquenio (‰ habitantes)"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,NA,NA,"36.8","35.39","28.39","23.76","19.69","18.89","14.49","8.82","2.59","0.93","1.13","1.13","1.03",NA,"Licencias de vivienda nueva concedidas en el último quinquenio (‰ habitantes)"
"Aduna",NA,NA,NA,NA,NA,"64.62","69.49","67.85","138.33","121.13","104.97","99.2","95.12","4.93","4.74","4.57","2.21","2.17",NA,"Licencias de vivienda nueva concedidas en el último quinquenio (‰ habitantes)"
"Aia",NA,NA,NA,NA,NA,"27.85","27.71","82.14","109.09","105.05","92.54","92.74","38.75","9.33","9.65","8.97","6.43","6.4",NA,"Licencias de vivienda nueva concedidas en el último quinquenio (‰ habitantes)"
"Aizarnazabal",NA,NA,NA,NA,NA,"89.05","97.07","136.28","125.65","114.62","94.7","84.24","10.67","0","0","0","0","0",NA,"Licencias de vivienda nueva concedidas en el último quinquenio (‰ habitantes)"
"Ajangiz",NA,NA,NA,NA,NA,"4.75","7.09","16.39","13.89","18.35","18.22","13.57","8.99","8.93","4.43","4.42","4.39","0",NA,"Licencias de vivienda nueva concedidas en el último quinquenio (‰ habitantes)"
"Albiztur",NA,NA,NA,NA,NA,"45.3","41.52","103.45","74.83","70.95","63.12","62.5","3.26","3.22","3.18","0","0","0",NA,"Licencias de vivienda nueva concedidas en el último quinquenio (‰ habitantes)"
"Alegia",NA,NA,NA,NA,NA,"17.42","13.61","11.68","22.56","30.21","19.1","18.95","18.13","0","0","0","0","3.41",NA,"Licencias de vivienda nueva concedidas en el último quinquenio (‰ habitantes)"
"Alegría-Dulantzi",NA,NA,NA,NA,NA,"168.22","139.95","123.29","119.98","116.52","91.49","58.04","36.19","27.5","11.87","0","0","0",NA,"Licencias de vivienda nueva concedidas en el último quinquenio (‰ habitantes)"
"Alkiza",NA,NA,NA,NA,NA,"22.9","29.85","93.86","103.45","109.63","91.77","82.07","26.47","17.29","16.81","10.99","10.9","10.84",NA,"Licencias de vivienda nueva concedidas en el último quinquenio (‰ habitantes)"
"Alonsotegi",NA,NA,NA,NA,NA,"75.25","66.02","46.68","61.97","70.85","63.45","54.64","54.31","31.87","7.06","21.9","21.88","21.85",NA,"Licencias de vivienda nueva concedidas en el último quinquenio (‰ habitantes)"
"Altzaga",NA,NA,NA,NA,NA,"207.21","107.44","98.48","49.65","33.56","25.97","12.82","0","0","0","0","0","0",NA,"Licencias de vivienda nueva concedidas en el último quinquenio (‰ habitantes)"
"Altzo",NA,NA,NA,NA,NA,"67.07","66.47","47.62","32.26","48.16","46.07","31.58","25.77","0","0","4.94","4.94","7.39",NA,"Licencias de vivienda nueva concedidas en el último quinquenio (‰ habitantes)"
"Amezketa",NA,NA,NA,NA,NA,"18.18","14.18","8.14","4.09","0","0","0","0","0","0","0","0","14.49",NA,"Licencias de vivienda nueva concedidas en el último quinquenio (‰ habitantes)"
"Amorebieta-Etxano",NA,NA,NA,NA,NA,"40.6","52.14","56.93","38.48","50.11","52.19","40.1","36.21","36.02","31.91","24.15","15.95","14.47",NA,"Licencias de vivienda nueva concedidas en el último quinquenio (‰ habitantes)"
"Amoroto",NA,NA,NA,NA,NA,"35.14","37.74","34.67","28.87","51.55","45.8","34.91","29.56","29.27","7.33","7.35","7.32","9.78",NA,"Licencias de vivienda nueva concedidas en el último quinquenio (‰ habitantes)"
"Amurrio",NA,NA,NA,NA,NA,"55.26","63.96","62.77","49.81","58.02","32.28","25.09","28.08","39.25","23.56","23.01","20.18","18.02",NA,"Licencias de vivienda nueva concedidas en el último quinquenio (‰ habitantes)"
"Andoain",NA,NA,NA,NA,NA,"42.87","43.43","45.89","38.36","25.79","22.12","19.68","14.78","2.34","2.33","1.84","5.66","5.66",NA,"Licencias de vivienda nueva concedidas en el último quinquenio (‰ habitantes)"
