"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,"95.34",NA,NA,NA,NA,NA,NA,NA,NA,NA,"94.05",NA,NA,NA,NA,NA,"Población estudiante de 16 y más años que estudia fuera del municipio de residencia (%)"
"Abaltzisketa",NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,"Población estudiante de 16 y más años que estudia fuera del municipio de residencia (%)"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,"73.43",NA,NA,NA,NA,NA,NA,NA,NA,NA,"84.89",NA,NA,NA,NA,NA,"Población estudiante de 16 y más años que estudia fuera del municipio de residencia (%)"
"Aduna",NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,"Población estudiante de 16 y más años que estudia fuera del municipio de residencia (%)"
"Aia",NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,"Población estudiante de 16 y más años que estudia fuera del municipio de residencia (%)"
"Aizarnazabal",NA,NA,NA,"92.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,"Población estudiante de 16 y más años que estudia fuera del municipio de residencia (%)"
"Ajangiz",NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,"Población estudiante de 16 y más años que estudia fuera del municipio de residencia (%)"
"Albiztur",NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,"91.67",NA,NA,NA,NA,NA,"Población estudiante de 16 y más años que estudia fuera del municipio de residencia (%)"
"Alegia",NA,NA,NA,"96.36",NA,NA,NA,NA,NA,NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,"Población estudiante de 16 y más años que estudia fuera del municipio de residencia (%)"
"Alegría-Dulantzi",NA,NA,NA,"87.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"96.53",NA,NA,NA,NA,NA,"Población estudiante de 16 y más años que estudia fuera del municipio de residencia (%)"
"Alkiza",NA,NA,NA,"50",NA,NA,NA,NA,NA,NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,"Población estudiante de 16 y más años que estudia fuera del municipio de residencia (%)"
"Alonsotegi",NA,NA,NA,"90.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,"Población estudiante de 16 y más años que estudia fuera del municipio de residencia (%)"
"Altzaga",NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,"Población estudiante de 16 y más años que estudia fuera del municipio de residencia (%)"
"Altzo",NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,"92.5",NA,NA,NA,NA,NA,"Población estudiante de 16 y más años que estudia fuera del municipio de residencia (%)"
"Amezketa",NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,"98.28",NA,NA,NA,NA,NA,"Población estudiante de 16 y más años que estudia fuera del municipio de residencia (%)"
"Amorebieta-Etxano",NA,NA,NA,"67.92",NA,NA,NA,NA,NA,NA,NA,NA,NA,"79.93",NA,NA,NA,NA,NA,"Población estudiante de 16 y más años que estudia fuera del municipio de residencia (%)"
"Amoroto",NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,"Población estudiante de 16 y más años que estudia fuera del municipio de residencia (%)"
"Amurrio",NA,NA,NA,"64.32",NA,NA,NA,NA,NA,NA,NA,NA,NA,"73.78",NA,NA,NA,NA,NA,"Población estudiante de 16 y más años que estudia fuera del municipio de residencia (%)"
"Andoain",NA,NA,NA,"67.08",NA,NA,NA,NA,NA,NA,NA,NA,NA,"75.96",NA,NA,NA,NA,NA,"Población estudiante de 16 y más años que estudia fuera del municipio de residencia (%)"
"Anoeta",NA,NA,NA,"75.84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"96.71",NA,NA,NA,NA,NA,"Población estudiante de 16 y más años que estudia fuera del municipio de residencia (%)"
"Antzuola",NA,NA,NA,"97.14",NA,NA,NA,NA,NA,NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,"Población estudiante de 16 y más años que estudia fuera del municipio de residencia (%)"
"Arakaldo",NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,"Población estudiante de 16 y más años que estudia fuera del municipio de residencia (%)"
"Arama",NA,NA,NA,"33.33",NA,NA,NA,NA,NA,NA,NA,NA,NA,"92.86",NA,NA,NA,NA,NA,"Población estudiante de 16 y más años que estudia fuera del municipio de residencia (%)"
"Aramaio",NA,NA,NA,"99.06",NA,NA,NA,NA,NA,NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,"Población estudiante de 16 y más años que estudia fuera del municipio de residencia (%)"
"Arantzazu",NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,"Población estudiante de 16 y más años que estudia fuera del municipio de residencia (%)"
"Areatza",NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,"Población estudiante de 16 y más años que estudia fuera del municipio de residencia (%)"
"Aretxabaleta",NA,NA,NA,"83.71",NA,NA,NA,NA,NA,NA,NA,NA,NA,"89.73",NA,NA,NA,NA,NA,"Población estudiante de 16 y más años que estudia fuera del municipio de residencia (%)"
"Armiñón",NA,NA,NA,"81.82",NA,NA,NA,NA,NA,NA,NA,NA,NA,"95",NA,NA,NA,NA,NA,"Población estudiante de 16 y más años que estudia fuera del municipio de residencia (%)"
"Arraia-Maeztu",NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,"Población estudiante de 16 y más años que estudia fuera del municipio de residencia (%)"
"Arrankudiaga",NA,NA,NA,"87.23",NA,NA,NA,NA,NA,NA,NA,NA,NA,"94.12",NA,NA,NA,NA,NA,"Población estudiante de 16 y más años que estudia fuera del municipio de residencia (%)"
"Arrasate/Mondragón",NA,NA,NA,"57.32",NA,NA,NA,NA,NA,NA,NA,NA,NA,"66.26",NA,NA,NA,NA,NA,"Población estudiante de 16 y más años que estudia fuera del municipio de residencia (%)"
"Arratzu",NA,NA,NA,"91.89",NA,NA,NA,NA,NA,NA,NA,NA,NA,"92.86",NA,NA,NA,NA,NA,"Población estudiante de 16 y más años que estudia fuera del municipio de residencia (%)"
"Arratzua-Ubarrundia",NA,NA,NA,"92.31",NA,NA,NA,NA,NA,NA,NA,NA,NA,"85.19",NA,NA,NA,NA,NA,"Población estudiante de 16 y más años que estudia fuera del municipio de residencia (%)"
"Arrieta",NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,"Población estudiante de 16 y más años que estudia fuera del municipio de residencia (%)"
"Arrigorriaga",NA,NA,NA,"80.44",NA,NA,NA,NA,NA,NA,NA,NA,NA,"94.45",NA,NA,NA,NA,NA,"Población estudiante de 16 y más años que estudia fuera del municipio de residencia (%)"
"Artea",NA,NA,NA,"68.52",NA,NA,NA,NA,NA,NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,"Población estudiante de 16 y más años que estudia fuera del municipio de residencia (%)"
"Artzentales",NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,"95",NA,NA,NA,NA,NA,"Población estudiante de 16 y más años que estudia fuera del municipio de residencia (%)"
"Artziniega",NA,NA,NA,"99.21",NA,NA,NA,NA,NA,NA,NA,NA,NA,"97.38",NA,NA,NA,NA,NA,"Población estudiante de 16 y más años que estudia fuera del municipio de residencia (%)"
"Asparrena",NA,NA,NA,"94.29",NA,NA,NA,NA,NA,NA,NA,NA,NA,"98.23",NA,NA,NA,NA,NA,"Población estudiante de 16 y más años que estudia fuera del municipio de residencia (%)"
"Asteasu",NA,NA,NA,"98.21",NA,NA,NA,NA,NA,NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,"Población estudiante de 16 y más años que estudia fuera del municipio de residencia (%)"
"Astigarraga",NA,NA,NA,"93.83",NA,NA,NA,NA,NA,NA,NA,NA,NA,"99.51",NA,NA,NA,NA,NA,"Población estudiante de 16 y más años que estudia fuera del municipio de residencia (%)"
"Ataun",NA,NA,NA,"75.42",NA,NA,NA,NA,NA,NA,NA,NA,NA,"99.21",NA,NA,NA,NA,NA,"Población estudiante de 16 y más años que estudia fuera del municipio de residencia (%)"
"Atxondo",NA,NA,NA,"94.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,"Población estudiante de 16 y más años que estudia fuera del municipio de residencia (%)"
"Aulesti",NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,"Población estudiante de 16 y más años que estudia fuera del municipio de residencia (%)"
"Ayala/Aiara",NA,NA,NA,"96.67",NA,NA,NA,NA,NA,NA,NA,NA,NA,"99.51",NA,NA,NA,NA,NA,"Población estudiante de 16 y más años que estudia fuera del municipio de residencia (%)"
"Azkoitia",NA,NA,NA,"66.81",NA,NA,NA,NA,NA,NA,NA,NA,NA,"95.5",NA,NA,NA,NA,NA,"Población estudiante de 16 y más años que estudia fuera del municipio de residencia (%)"
"Azpeitia",NA,NA,NA,"72.77",NA,NA,NA,NA,NA,NA,NA,NA,NA,"75.06",NA,NA,NA,NA,NA,"Población estudiante de 16 y más años que estudia fuera del municipio de residencia (%)"
"Añana",NA,NA,NA,"75",NA,NA,NA,NA,NA,NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,"Población estudiante de 16 y más años que estudia fuera del municipio de residencia (%)"
"Bakio",NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,"93.87",NA,NA,NA,NA,NA,"Población estudiante de 16 y más años que estudia fuera del municipio de residencia (%)"
