"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,"31.94",NA,NA,NA,NA,"21.6",NA,NA,NA,NA,"13.2",NA,NA,NA,"10.63",NA,"Tasa de ocupación"
"Abaltzisketa",NA,NA,NA,"17.15",NA,NA,NA,NA,"16.12",NA,NA,NA,NA,"17.17",NA,NA,NA,"5.89",NA,"Tasa de ocupación"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,"29.22",NA,NA,NA,NA,"21.86",NA,NA,NA,NA,"11.55",NA,NA,NA,"9.26",NA,"Tasa de ocupación"
"Aduna",NA,NA,NA,"21.08",NA,NA,NA,NA,"19.55",NA,NA,NA,NA,"9.98",NA,NA,NA,"11.45",NA,"Tasa de ocupación"
"Aia",NA,NA,NA,"19.81",NA,NA,NA,NA,"17.87",NA,NA,NA,NA,"10.45",NA,NA,NA,"6.86",NA,"Tasa de ocupación"
"Aizarnazabal",NA,NA,NA,"27.07",NA,NA,NA,NA,"14.71",NA,NA,NA,NA,"8.03",NA,NA,NA,"7.49",NA,"Tasa de ocupación"
"Ajangiz",NA,NA,NA,"12.37",NA,NA,NA,NA,"17.63",NA,NA,NA,NA,"3.08",NA,NA,NA,"6.39",NA,"Tasa de ocupación"
"Albiztur",NA,NA,NA,"18.69",NA,NA,NA,NA,"15.84",NA,NA,NA,NA,"3.17",NA,NA,NA,"-3.93",NA,"Tasa de ocupación"
"Alegia",NA,NA,NA,"23.76",NA,NA,NA,NA,"19.55",NA,NA,NA,NA,"13.85",NA,NA,NA,"6.33",NA,"Tasa de ocupación"
"Alegría-Dulantzi",NA,NA,NA,"26.03",NA,NA,NA,NA,"19.01",NA,NA,NA,NA,"10.75",NA,NA,NA,"7.27",NA,"Tasa de ocupación"
"Alkiza",NA,NA,NA,"23.88",NA,NA,NA,NA,"13.62",NA,NA,NA,NA,"6.59",NA,NA,NA,"3.93",NA,"Tasa de ocupación"
"Alonsotegi",NA,NA,NA,"27.62",NA,NA,NA,NA,"21.87",NA,NA,NA,NA,"13.17",NA,NA,NA,"8.22",NA,"Tasa de ocupación"
"Altzaga",NA,NA,NA,"17.35",NA,NA,NA,NA,"11.59",NA,NA,NA,NA,"5.79",NA,NA,NA,"8.58",NA,"Tasa de ocupación"
"Altzo",NA,NA,NA,"25.19",NA,NA,NA,NA,"20.88",NA,NA,NA,NA,"10.66",NA,NA,NA,"9.07",NA,"Tasa de ocupación"
"Amezketa",NA,NA,NA,"28.87",NA,NA,NA,NA,"24.87",NA,NA,NA,NA,"13.71",NA,NA,NA,"16",NA,"Tasa de ocupación"
"Amorebieta-Etxano",NA,NA,NA,"27.3",NA,NA,NA,NA,"19.34",NA,NA,NA,NA,"11.35",NA,NA,NA,"8.61",NA,"Tasa de ocupación"
"Amoroto",NA,NA,NA,"14.94",NA,NA,NA,NA,"16.95",NA,NA,NA,NA,"6.88",NA,NA,NA,"11.12",NA,"Tasa de ocupación"
