"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,NA,"9.03","9.27","12.71","10.78","10.21","11.72","14.25","12.9","11.49","12.52","13.06","10.96","10.79",NA,NA,"Tasa bruta de natalidad (‰)"
"Abaltzisketa",NA,NA,NA,NA,"0","10.68","17.73","10.34","23.33","19.29","6.31","18.69","6.17","15.48","3.1","0","21.28",NA,NA,"Tasa bruta de natalidad (‰)"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,NA,"9.4","10.7","11.8","9","9.68","10.51","9.76","9.29","8.44","8.44","8.55","8.33","7.45",NA,NA,"Tasa bruta de natalidad (‰)"
"Aduna",NA,NA,NA,NA,"11.87","11.7","5.76","16.67","8.13","21.45","20.57","12.05","24.94","22.12","6.64","32.33","10.62",NA,NA,"Tasa bruta de natalidad (‰)"
"Aia",NA,NA,NA,NA,"3.64","8.33","13.3","12.49","13.88","11.94","15.74","15.63","17.96","17.38","12.41","15.2","12.71",NA,NA,"Tasa bruta de natalidad (‰)"
"Aizarnazabal",NA,NA,NA,NA,"7.38","10.6","14.9","12.86","6.39","15.48","22.69","7.26","22.19","18.67","16","24.58","18.06",NA,NA,"Tasa bruta de natalidad (‰)"
"Ajangiz",NA,NA,NA,NA,"14.02","9.32","6.93","9.09","6.79","11.26","8.99","8.93","15.42","4.37","6.55","8.75","6.51",NA,NA,"Tasa bruta de natalidad (‰)"
"Albiztur",NA,NA,NA,NA,"3.44","10.17","13.47","6.76","13.42","22.73","19.17","19.11","12.74","22.29","22.29","18.46","12.35",NA,NA,"Tasa bruta de natalidad (‰)"
"Alegia",NA,NA,NA,NA,"9.93","9.78","10.89","13.26","10.72","13.54","10.45","16.07","13.61","11.83","11.27","8.57","9.18",NA,NA,"Tasa bruta de natalidad (‰)"
"Alegría-Dulantzi",NA,NA,NA,NA,"16.33","18.75","17.64","22.65","16.91","21.37","24.76","12.37","17.04","13.05","11.99","11.73","14.46",NA,NA,"Tasa bruta de natalidad (‰)"
"Alkiza",NA,NA,NA,NA,"25.93","14.18","20.27","25.72","12.46","26.87","11.36","16.9","2.82","16.48","27.47","7.96","10.87",NA,NA,"Tasa bruta de natalidad (‰)"
"Alonsotegi",NA,NA,NA,NA,"4.89","5.68","10.8","7.23","12.88","10.65","8.82","12.01","9.92","10.24","11.65","8.82","8.07",NA,NA,"Tasa bruta de natalidad (‰)"
"Altzaga",NA,NA,NA,NA,"8","14.18","13.25","19.48","25.81","19.11","31.45","6.25","6.25","37.27","12.42","18.18","11.7",NA,NA,"Tasa bruta de natalidad (‰)"
"Altzo",NA,NA,NA,NA,"15.72","17.91","11.3","19.5","10.84","23.08","12.47","15","9.95","12.25","9.8","7.41","12.41",NA,NA,"Tasa bruta de natalidad (‰)"
"Amezketa",NA,NA,NA,NA,"10.14","13.24","11.28","14.4","15.56","9.29","14.18","7.06","11.2","12.33","11.31","6.19","7.33",NA,NA,"Tasa bruta de natalidad (‰)"
