"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,NA,NA,"0.47","0.48","0.49","0.49","0.51","0.51","0.51","0.52","0.52","0.52","0.51","0.51",NA,NA,"Parque de turismos (turismos/habitante)"
"Abaltzisketa",NA,NA,NA,NA,NA,"0.45","0.44","0.44","0.46","0.47","0.45","0.45","0.46","0.47","0.46","0.46","0.47",NA,NA,"Parque de turismos (turismos/habitante)"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,NA,NA,"0.46","0.47","0.47","0.48","0.5","0.51","0.51","0.51","0.51","0.51","0.51","0.51",NA,NA,"Parque de turismos (turismos/habitante)"
"Aduna",NA,NA,NA,NA,NA,"0.66","0.69","0.68","0.7","0.73","0.86","0.76","0.72","0.71","0.8","0.83","0.77",NA,NA,"Parque de turismos (turismos/habitante)"
"Aia",NA,NA,NA,NA,NA,"0.42","0.42","0.42","0.42","0.42","0.42","0.4","0.39","0.41","0.41","0.4","0.41",NA,NA,"Parque de turismos (turismos/habitante)"
"Aizarnazabal",NA,NA,NA,NA,NA,"0.53","0.53","0.5","0.53","0.55","0.54","0.55","0.52","0.5","0.48","0.48","0.49",NA,NA,"Parque de turismos (turismos/habitante)"
"Ajangiz",NA,NA,NA,NA,NA,"0.28","0.29","0.29","0.3","0.33","0.34","0.38","0.39","0.38","0.4","0.44","0.44",NA,NA,"Parque de turismos (turismos/habitante)"
"Albiztur",NA,NA,NA,NA,NA,"0.5","0.49","0.47","0.48","0.49","0.48","0.5","0.5","0.53","0.55","0.56","0.54",NA,NA,"Parque de turismos (turismos/habitante)"
"Alegia",NA,NA,NA,NA,NA,"0.41","0.41","0.41","0.4","0.41","0.42","0.41","0.41","0.41","0.41","0.4","0.42",NA,NA,"Parque de turismos (turismos/habitante)"
"Alegría-Dulantzi",NA,NA,NA,NA,NA,"0.49","0.49","0.48","0.49","0.5","0.49","0.48","0.49","0.5","0.5","0.5","0.49",NA,NA,"Parque de turismos (turismos/habitante)"
"Alkiza",NA,NA,NA,NA,NA,"0.53","0.52","0.51","0.47","0.5","0.49","0.49","0.49","0.48","0.46","0.46","0.48",NA,NA,"Parque de turismos (turismos/habitante)"
"Alonsotegi",NA,NA,NA,NA,NA,"0.35","0.38","0.38","0.38","0.38","0.38","0.39","0.4","0.4","0.4","0.4","0.4",NA,NA,"Parque de turismos (turismos/habitante)"
"Altzaga",NA,NA,NA,NA,NA,"0.2","0.17","0.21","0.22","0.28","0.29","0.34","0.38","0.37","0.38","0.37","0.36",NA,NA,"Parque de turismos (turismos/habitante)"
"Altzo",NA,NA,NA,NA,NA,"0.57","0.54","0.53","0.54","0.52","0.53","0.53","0.52","0.52","0.51","0.52","0.55",NA,NA,"Parque de turismos (turismos/habitante)"
"Amezketa",NA,NA,NA,NA,NA,"0.51","0.52","0.52","0.51","0.54","0.52","0.52","0.53","0.55","0.53","0.53","0.53",NA,NA,"Parque de turismos (turismos/habitante)"
"Amorebieta-Etxano",NA,NA,NA,NA,NA,"0.42","0.43","0.43","0.43","0.44","0.45","0.45","0.46","0.46","0.46","0.46","0.46",NA,NA,"Parque de turismos (turismos/habitante)"
"Amoroto",NA,NA,NA,NA,NA,"0.54","0.55","0.52","0.52","0.51","0.52","0.52","0.53","0.54","0.55","0.57","0.52",NA,NA,"Parque de turismos (turismos/habitante)"
"Amurrio",NA,NA,NA,NA,NA,"0.41","0.43","0.43","0.44","0.45","0.46","0.46","0.47","0.48","0.48","0.47","0.47",NA,NA,"Parque de turismos (turismos/habitante)"
"Andoain",NA,NA,NA,NA,NA,"0.4","0.41","0.41","0.42","0.42","0.43","0.42","0.43","0.43","0.43","0.43","0.43",NA,NA,"Parque de turismos (turismos/habitante)"
