"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,NA,NA,NA,NA,"19.54","19.61","19.45","19.83","20.38","20.38",NA,NA,NA,NA,NA,NA,"Plazas de alojamiento turístico (‰ habitantes)"
"Abaltzisketa",NA,NA,NA,NA,NA,NA,NA,"13.56","13.16","12.62","12.66","12.27","12.46",NA,NA,NA,NA,NA,NA,"Plazas de alojamiento turístico (‰ habitantes)"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,NA,NA,NA,NA,"5.1","5.1","5.1","4.56","4.52","4.53",NA,NA,NA,NA,NA,NA,"Plazas de alojamiento turístico (‰ habitantes)"
"Aduna",NA,NA,NA,NA,NA,NA,NA,"10.87","10.81","10.64","9.98","9.32","8.85",NA,NA,NA,NA,NA,NA,"Plazas de alojamiento turístico (‰ habitantes)"
"Aia",NA,NA,NA,NA,NA,NA,NA,"399.32","389.28","384.03","367.72","365.22","371.13",NA,NA,NA,NA,NA,NA,"Plazas de alojamiento turístico (‰ habitantes)"
"Aizarnazabal",NA,NA,NA,NA,NA,NA,NA,"84.69","81.5","79.63","86.7","81.92","76.4",NA,NA,NA,NA,NA,NA,"Plazas de alojamiento turístico (‰ habitantes)"
"Ajangiz",NA,NA,NA,NA,NA,NA,NA,"43.08","42.99","42.7","42.7","42.22","41.48",NA,NA,NA,NA,NA,NA,"Plazas de alojamiento turístico (‰ habitantes)"
"Albiztur",NA,NA,NA,NA,NA,NA,NA,"37.54","36.42","35.03","35.26","34.92","35.26",NA,NA,NA,NA,NA,NA,"Plazas de alojamiento turístico (‰ habitantes)"
"Alegia",NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,"Plazas de alojamiento turístico (‰ habitantes)"
"Alegría-Dulantzi",NA,NA,NA,NA,NA,NA,NA,"10.96","10.41","9.73","9.16","8.84","8.56",NA,NA,NA,NA,NA,NA,"Plazas de alojamiento turístico (‰ habitantes)"
"Alkiza",NA,NA,NA,NA,NA,NA,NA,"50","49.69","46.11","33.61","45.33","44.82",NA,NA,NA,NA,NA,NA,"Plazas de alojamiento turístico (‰ habitantes)"
"Alonsotegi",NA,NA,NA,NA,NA,NA,NA,"4.31","4.28","4.24","4.23","4.24","4.26",NA,NA,NA,NA,NA,NA,"Plazas de alojamiento turístico (‰ habitantes)"
