"name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","indname_es"
"Abadiño",NA,NA,NA,NA,NA,"-1","5.65","5.04","7.97","9.76","7.47","4.55","2.6","6.26","0.4","-3.61","-2.93","0.27",NA,"Saldo migratorio externo (‰)"
"Abaltzisketa",NA,NA,NA,NA,NA,"7.12","0","0","3.33","0","9.46","9.49","6.17","6.19","9.17","0","0","6.12",NA,"Saldo migratorio externo (‰)"
"Abanto y Ciérvana-Abanto Zierbena",NA,NA,NA,NA,NA,"-1.51","0.11","1.05","-2.08","-0.62","4.05","0","0.62","3.6","4.42","-2.88","0.41","-0.73",NA,"Saldo migratorio externo (‰)"
"Aduna",NA,NA,NA,NA,NA,"2.92","2.88","19.44","2.71","2.68","2.57","17.46","-4.54","-8.85","-4.4","-4.31","0","-4.26",NA,"Saldo migratorio externo (‰)"
"Aia",NA,NA,NA,NA,NA,"2.98","5.21","9.65","7.22","7.06","12.07","10.73","2.99","6.95","3.94","8.34","3.42","3.9",NA,"Saldo migratorio externo (‰)"
"Aizarnazabal",NA,NA,NA,NA,NA,"7.07","8.28","-24.12","1.6","-1.55","4.54","8.97","13.87","9.33","10.42","-5.17","1.29","-9.03",NA,"Saldo migratorio externo (‰)"
"Ajangiz",NA,NA,NA,NA,NA,"2.33","-2.31","6.82","11.31","2.25","2.25","2.25","2.2","0","-11.01","13.13","-4.34","8.62",NA,"Saldo migratorio externo (‰)"
"Albiztur",NA,NA,NA,NA,NA,"3.39","6.73","0","0","6.49","0","0","0","0","9.4","-3.08","3.09","6.15",NA,"Saldo migratorio externo (‰)"
"Alegia",NA,NA,NA,NA,NA,"4.28","-1.81","10.85","8.34","11.18","12.2","-1.15","9.07","10.14","3.97","6.86","6.31","-2.3",NA,"Saldo migratorio externo (‰)"
"Alegría-Dulantzi",NA,NA,NA,NA,NA,"11.03","14.62","7.55","18.25","12.57","20.83","11.83","8.34","16.22","2.79","10.7","2.07","-4.53",NA,"Saldo migratorio externo (‰)"
"Alkiza",NA,NA,NA,NA,NA,"3.55","0","9.65","9.35","5.97","0","-2.8","5.63","10.99","5.32","-5.31","-5.43","-8.33",NA,"Saldo migratorio externo (‰)"
"Alonsotegi",NA,NA,NA,NA,NA,"-1.14","6.7","2.17","-2.86","2.48","3.53","0.71","2.83","4.24","1.76","1.76","2.81","-9.1",NA,"Saldo migratorio externo (‰)"
"Altzaga",NA,NA,NA,NA,NA,"0","6.62","0","19.35","0","-6.29","0","6.25","0","0","12.12","5.85","0",NA,"Saldo migratorio externo (‰)"
"Altzo",NA,NA,NA,NA,NA,"2.99","11.3","-11.14","35.23","5.13","-4.99","-2.49","2.49","7.35","0","-14.81","14.89","12.22",NA,"Saldo migratorio externo (‰)"
"Amezketa",NA,NA,NA,NA,NA,"2.04","-2.05","6.17","1.04","36.12","7.09","5.05","4.07","5.14","1.03","4.12","6.28","11.7",NA,"Saldo migratorio externo (‰)"
"Amorebieta-Etxano",NA,NA,NA,NA,NA,"5.76","2.93","5.48","11.01","8.62","4.29","9.81","12.35","16.37","14.1","-2.26","4.02","7.18",NA,"Saldo migratorio externo (‰)"
"Amoroto",NA,NA,NA,NA,NA,"2.67","13.19","2.55","4.96","9.83","0","-2.45","0","2.44","0","-2.44","4.83","4.78",NA,"Saldo migratorio externo (‰)"
"Amurrio",NA,NA,NA,NA,NA,"0.31","6.28","6.97","12.81","13.76","13.82","6.24","1.2","7.15","2.17","0.79","4.19","0.58",NA,"Saldo migratorio externo (‰)"
"Andoain",NA,NA,NA,NA,NA,"-1.66","-4.75","1.78","3.82","6.84","9.62","0.41","2.32","2.8","1.78","-0.48","1.57","1.37",NA,"Saldo migratorio externo (‰)"
"Anoeta",NA,NA,NA,NA,NA,"1.13","-1.69","1.68","1.12","11.67","16.93","4.86","-2.72","4.92","2.16","9.03","2.6","13.14",NA,"Saldo migratorio externo (‰)"
"Antzuola",NA,NA,NA,NA,NA,"-2.59","4.01","-4.86","-4.77","-2.81","3.71","0.92","-1.38","4.12","1.83","5.93","2.74","-3.2",NA,"Saldo migratorio externo (‰)"
"Arakaldo",NA,NA,NA,NA,NA,"0","-43.01","43.48","0","-10.53","0","-31.58","16.67","0","0","0","13.25","19.11",NA,"Saldo migratorio externo (‰)"
"Arama",NA,NA,NA,NA,NA,"6.06","0","5.92","0","0","10.31","-5.03","9.52","19.9","33.49","36.87","4.67","-14.42",NA,"Saldo migratorio externo (‰)"
"Aramaio",NA,NA,NA,NA,NA,"6.72","0","14.03","5.36","-10.06","7.36","2.67","1.34","11.3","0","4.71","5.34","-1.99",NA,"Saldo migratorio externo (‰)"
"Arantzazu",NA,NA,NA,NA,NA,"3.55","0","10.27","10","26.14","9.8","3.28","20.59","2.8","2.76","0","-5.25","5.26",NA,"Saldo migratorio externo (‰)"
"Areatza",NA,NA,NA,NA,NA,"16.6","8.75","13.28","18.59","39.27","21.41","7.96","13.78","17.46","3.26","-22.97","-1.66","14.94",NA,"Saldo migratorio externo (‰)"
"Aretxabaleta",NA,NA,NA,NA,NA,"0.64","0.79","2.97","9.21","6.82","6.3","0.75","0.6","10.61","4.79","5.31","-4.87","-1.86",NA,"Saldo migratorio externo (‰)"
"Armiñón",NA,NA,NA,NA,NA,"-24.1","29.59","-11.3","42.33","5.03","24.63","-4.83","8.81","26.09","29.91","8.2","12.15","8.37",NA,"Saldo migratorio externo (‰)"
"Arraia-Maeztu",NA,NA,NA,NA,NA,"13.57","2.72","5.47","8.3","12.62","8.46","-2.82","8.39","-2.74","17.69","-1.38","12.62","9.76",NA,"Saldo migratorio externo (‰)"
"Arrankudiaga",NA,NA,NA,NA,NA,"-3.86","3.79","1.23","4.78","4.61","6.69","1.1","4.31","3.17","-3.12","3.1","2.05","1.02",NA,"Saldo migratorio externo (‰)"
"Arrasate/Mondragón",NA,NA,NA,NA,NA,"-1.17","0.48","1.29","4.19","5.26","7.4","4.8","2.27","5.77","7.62","2.9","2.68","-0.14",NA,"Saldo migratorio externo (‰)"
"Arratzu",NA,NA,NA,NA,NA,"0","0","2.87","-11.36","14.04","2.72","0","2.6","0","5.15","-2.54","0","7.35",NA,"Saldo migratorio externo (‰)"
"Arratzua-Ubarrundia",NA,NA,NA,NA,NA,"-2.65","-1.25","15.57","-1.15","17.96","2.19","-6.51","5.36","4.14","-4.07","-5.06","7.03","-2.02",NA,"Saldo migratorio externo (‰)"
"Arrieta",NA,NA,NA,NA,NA,"5.89","7.68","3.74","9.14","-3.62","9.07","1.81","0","12.8","3.65","5.37","-5.24","-5.29",NA,"Saldo migratorio externo (‰)"
"Arrigorriaga",NA,NA,NA,NA,NA,"5.82","2.92","4.18","4.15","5.74","6.36","1.93","4.83","2.96","-0.4","-1.7","0.81","1.06",NA,"Saldo migratorio externo (‰)"
"Artea",NA,NA,NA,NA,NA,"34.59","32.54","13.29","8.85","7.1","18.94","17.31","14.25","3.83","-1.3","3.91","7.77","-18.47",NA,"Saldo migratorio externo (‰)"
"Artzentales",NA,NA,NA,NA,NA,"1.51","10.46","10.25","1.46","12.89","32.35","39.33","38.04","6.66","-9.41","-13.79","6.89","14.93",NA,"Saldo migratorio externo (‰)"
"Artziniega",NA,NA,NA,NA,NA,"14.12","8.14","8.95","3","15.58","16.19","2.75","17.48","12.96","-2.17","1.1","7.68","2.18",NA,"Saldo migratorio externo (‰)"
"Asparrena",NA,NA,NA,NA,NA,"7.6","7.53","1.25","3.16","3.15","9.26","4.26","6.54","-7.69","-5.93","-1.81","1.82","1.83",NA,"Saldo migratorio externo (‰)"
"Asteasu",NA,NA,NA,NA,NA,"2.25","2.92","4.26","0.69","0.68","0","0.68","-1.35","1.33","1.32","5.27","9.19","0.66",NA,"Saldo migratorio externo (‰)"
"Astigarraga",NA,NA,NA,NA,NA,"4.47","0.97","8.58","4.87","7.18","11.3","2.99","7.98","0.41","16.89","9.78","-6.77","-3.63",NA,"Saldo migratorio externo (‰)"
"Ataun",NA,NA,NA,NA,NA,"0.66","0","6.44","2.52","8.6","3.61","5.98","8.38","4.18","2.97","3.55","4.15","10.07",NA,"Saldo migratorio externo (‰)"
"Atxondo",NA,NA,NA,NA,NA,"0.7","1.4","6.27","1.39","6.89","-4.12","9.63","0.7","0","2.86","-5.76","-1.44","3.63",NA,"Saldo migratorio externo (‰)"
"Aulesti",NA,NA,NA,NA,NA,"-1.52","4.52","7.45","4.45","4.43","11.73","4.39","4.41","0","0","-10.75","-1.52","1.52",NA,"Saldo migratorio externo (‰)"
