"Udalerri kodea","Udalerria","2015","2014","2013","2012","2011","2010","2009","2008","2007","2006","2005","2004","2003","2002"
"48912","Alonsotegi","1.664.30","3.487.79","3.373.15","3.873.52","4.581.48","5.934.53","6.508.70","8.477.18","7.348.55","7.558.81","7.333.93","7.958.41","8.300.60","7.748.73"
"20906","Altzaga","9.37","6.75","0.00","1.63","1.85","0.01","0.00",NA,"0.03","14.31","12.94","0.07","2.45","37.02"
"20007","Altzo","33.241.11","34.700.04","35.750.81","34.237.80","36.824.76","35.278.14","34.407.74","35.958.93","37.935.41","36.074.60","28.470.36","30.196.21","33.941.03","32.926.03"
"20008","Amezketa","80.465.53","84.091.31","82.093.51","82.614.42","77.085.38","76.227.52","73.860.31","70.332.06","12.845.00","18.756.85","12.792.44","17.567.36","18.005.73","16.472.62"
"48003","Amorebieta-Etxano","8.160.08","7.872.62","7.705.39","7.797.76","7.796.90","7.930.01","7.289.82","9.785.82","10.502.30","10.666.69","10.609.69","10.549.36","10.490.81","10.471.48"
"48004","Amoroto","1.723.85","1.578.32","1.802.40","2.040.34","2.046.93","2.033.54","1.960.84","2.054.36","2.235.94","2.061.41","1.753.71","1.659.54","1.820.42","1.638.98"
"01002","Amurrio","32.009.17","34.252.83","28.028.65","32.593.59","32.840.88","28.507.20","20.938.63","38.999.66","37.514.88","38.084.93","36.143.26","40.778.70","37.272.13","34.992.99"
"20009","Andoain","3.922.69","3.647.26","3.393.06","3.301.34","2.641.98","2.572.47","2.444.80","2.858.65","3.396.09","4.672.32","4.423.55","4.393.42","4.686.09","4.789.49"
"20010","Anoeta","1.259.64","1.190.64","1.217.02","1.461.77","1.588.47","1.427.51","1.396.73","2.123.79","1.898.25","1.308.70","1.075.97","675.07","505.65","955.62"
"20011","Antzuola","6.033.91","6.206.96","5.643.14","7.545.26","6.923.25","6.427.16","5.420.86","7.052.71","7.096.58","6.905.61","7.149.01","7.664.13","7.671.73","7.793.25"
"48005","Arakaldo","291.90","1.332.03","2.599.64","2.793.76","3.271.55","4.341.30","5.359.14","5.940.97","5.137.94","2.975.00","1.652.17","1.557.81","1.385.34","1.310.29"
"20012","Arama","287.93","225.01","240.92","326.56","341.68","341.12","298.28","465.78","371.80","415.74","376.76","440.02","343.75","287.65"
"01003","Aramaio","1.112.64","1.134.18","1.180.81","1.215.75","1.320.97","1.188.65","2.159.43","3.403.70","3.505.46","3.204.08","3.377.02","3.698.11","3.175.76","3.062.68"
"48006","Arantzazu","472.03","465.69","496.12","495.69","471.03","489.92","613.49","660.66","600.92","641.25","647.16","616.86","576.49","580.78"
"48093","Areatza","60.72","62.92","54.28","76.66","84.76","124.09","215.81","145.30","125.53","88.82","103.57","110.68","103.20","115.10"
"20013","Aretxabaleta","3.641.49","3.402.36","3.287.26","3.142.83","2.924.39","3.049.40","2.645.76","3.612.99","4.434.45","4.665.69","4.699.31","4.942.02","4.801.93","4.544.65"
"01006","Armiñón","9.266.62","8.526.40","6.183.84","6.760.02","7.433.87","7.317.50","5.733.93","13.351.20","28.300.49","26.878.04","14.670.28","15.018.86","12.744.00","10.803.85"
"01037","Arraia-Maeztu","6.558.43","7.135.92","6.603.29","8.368.35","8.273.10","10.436.97","10.439.46","13.916.91","12.859.13","15.856.79","12.813.37","14.179.83","14.168.97","14.499.12"
"48009","Arrankudiaga","1.073.74","1.138.33","1.289.05","1.577.96","1.687.90","1.846.97","2.199.23","3.107.60","5.285.89","7.128.73","7.723.41","8.268.56","8.756.03","8.995.35"
"20055","Arrasate/Mondragón","6.730.32","6.509.04","6.762.46","7.361.49","7.280.92","7.321.67","6.651.81","7.846.36","7.728.76","6.675.49","6.478.14","6.280.77","6.553.43","6.762.16"
"48914","Arratzu","13.78","26.31","14.72","65.92","78.04","104.20","70.92","112.87","109.02","101.04","53.82","70.08","69.43","79.69"
"01008","Arratzua-Ubarrundia","29.39","36.77","22.36","239.53","260.82","327.09","472.82","682.37","500.57","632.57","281.67","234.00","288.03","219.94"
"48010","Arrieta","97.90","130.28","43.62","252.65","246.83","288.16","304.54","288.37","282.31","263.44","154.31","130.02","119.92","98.90"
"48011","Arrigorriaga","3.979.67","4.093.94","3.664.89","4.415.32","3.579.00","4.415.86","5.824.49","6.974.90","7.727.78","7.109.86","7.045.89","7.568.42","6.921.94","7.615.22"
"48023","Artea","5.287.72","5.910.76","4.788.13","5.770.30","6.085.93","5.716.40","4.088.13","1.487.93","377.50","210.06","195.56","182.07","205.37","222.53"
"48008","Artzentales","95.15","116.69","38.73","167.75","203.30","191.18","137.12","158.12","131.66","134.30","158.21","201.06","165.76","118.47"
"01004","Artziniega","2.846.44","2.940.42","3.114.41","3.317.25","3.521.23","3.541.10","3.262.75","4.461.09","4.541.17","4.832.69","4.939.93","5.332.92","5.568.25","5.421.66"
"01009","Asparrena","18.035.29","18.262.28","18.389.50","18.715.39","19.686.60","19.358.77","17.136.61","19.057.58","18.910.45","18.825.71","19.677.86","20.426.46","20.544.38","20.234.40"
"20014","Asteasu","15.375.15","14.298.23","14.479.66","14.945.55","15.162.86","14.076.74","14.097.94","14.355.10","12.912.06","11.524.00","9.684.06","9.509.63","9.829.94","8.123.61"
"20903","Astigarraga","842.04","826.98","815.78","1.063.52","1.351.71","1.529.10","1.781.58","1.780.39","1.895.26","1.937.74","1.931.82","1.999.09","2.256.34","2.424.97"
"20015","Ataun","282.30","199.57","201.49","299.24","391.72","312.07","193.67","293.69","242.86","225.53","192.46","173.53","150.37","186.09"
"48091","Atxondo","57.245.93","53.892.18","54.650.96","51.838.42","48.241.53","42.483.09","35.886.96","49.053.52","55.381.55","55.100.21","55.316.30","57.990.24","57.163.16","55.349.45"
"48070","Aulesti","747.18","1.017.95","1.333.70","1.280.01","1.255.85","1.525.68","721.78","764.48","687.47","1.221.08","1.374.13","1.338.63","1.393.05","1.566.24"
"01010","Ayala/Aiara","3.204.44","3.383.42","3.495.49","3.835.94","3.619.92","3.378.53","3.590.26","4.955.52","4.852.95","4.661.01","4.047.07","4.473.03","4.673.88","5.245.47"
"20017","Azkoitia","4.591.64","4.844.89","4.908.46","4.560.98","4.606.30","3.902.31","3.421.65","4.114.70","7.336.69","10.728.35","10.982.82","12.144.99","10.628.21","10.822.33"
"20018","Azpeitia","2.693.49","2.528.30","5.714.19","9.805.99","23.290.02","46.235.90","57.315.05","55.120.08","49.909.47","53.261.36","50.272.77","53.704.47","44.178.17","43.580.22"
"01049","Añana","1.555.54","2.029.00","1.662.41","1.794.79","1.466.09","1.471.28","1.488.32","315.91","1.429.43","1.929.03","1.972.92","1.500.54","1.628.51","1.405.74"
"48012","Bakio","47.43","53.59","12.25","122.21","158.16","146.76","198.73","307.31","266.11","284.31","197.21","196.62","178.03","154.94"
"20904","Baliarrain","0.00","0.00","0.00","254.70","240.17","231.77","427.58","6.005.50","8.574.73","1.287.96","461.60","453.18","505.96","617.31"
"48090","Balmaseda","6.046.39","6.527.41","6.552.70","6.868.28","6.720.24","6.903.71","6.690.85","8.898.31","8.348.14","8.403.01","7.606.79","7.990.64","6.985.71","8.391.22"
"48013","Barakaldo","2.470.39","2.487.40","2.425.64","2.370.61","2.727.21","2.849.52","2.590.29","3.094.56","3.034.18","3.312.57","3.576.72","3.729.78","3.734.74","3.704.45"
"48014","Barrika","7.82","11.73","4.59","82.75","65.56","64.89","85.34","85.24","95.22","93.10","120.71","133.47","75.43","55.20"
"01013","Barrundia","454.22","474.91","345.16","664.21","648.91","750.58","689.11","819.38","768.19","732.93","632.00","685.24","518.81","577.90"
"48015","Basauri","14.984.02","14.513.47","13.327.15","14.065.71","16.452.42","14.518.49","9.138.73","15.200.81","14.913.37","11.997.39","12.560.59","12.644.51","12.625.42","11.742.22"
"01011","Baños de Ebro/Mañueta","783.06","741.55","678.79","2.441.48","1.402.48","865.52","999.95","1.231.96","727.04","863.42","983.60","841.64","801.41","505.56"
"20019","Beasain","5.780.57","5.886.97","5.940.03","6.080.64","6.488.88","5.851.98","5.658.32","6.247.55","5.761.02","5.842.43","5.724.49","5.213.26","5.756.49","5.821.29"
"48092","Bedia","5.077.51","4.773.83","5.073.03","6.001.01","6.898.12","7.308.35","6.662.35","9.199.04","8.799.73","8.045.48","8.719.85","8.892.48","8.268.08","8.360.68"
"20020","Beizama","554.77","537.04","500.04","539.42","603.91","595.10","521.91","814.48","1.138.12","1.079.32","1.084.01","768.36","742.80","563.58"
"20021","Belauntza","6.898.62","8.282.16","7.538.52","7.786.00","7.519.82","6.425.46","6.281.22","7.501.08","7.617.69","7.314.41","7.978.46","8.819.42","8.398.28","7.801.36"
"48016","Berango","1.499.27","1.623.45","1.658.24","1.492.29","1.467.04","1.558.38","1.473.17","766.52","782.47","801.56","926.09","1.284.76","859.20","1.128.35"
"01014","Berantevilla","28.974.73","27.350.33","28.304.28","30.270.88","27.331.40","25.001.48","25.025.98","31.599.50","32.217.38","29.833.77","28.700.22","27.297.57","22.735.41","19.022.32"
"20022","Berastegi","26.446.05","26.812.89","28.526.55","29.763.97","32.727.31","34.740.87","25.358.04","32.529.30","32.786.77","34.594.06","33.870.12","35.383.91","33.086.82","33.345.75"
"20074","Bergara","4.998.73","5.002.14","4.236.21","4.920.75","4.851.13","5.136.53","13.313.29","25.176.19","29.421.19","28.548.58","22.732.55","31.313.83","28.842.08","27.190.41"
"48017","Bermeo","414.20","421.96","307.85","435.14","442.01","456.70","473.76","480.03","437.13","435.00","417.87","409.23","390.97","391.06"
"01016","Bernedo","481.83","429.53","380.44","694.29","571.15","509.90","612.50","433.70","488.98","445.93","619.83","543.82","583.58","482.20"
"48018","Berriatua","19.627.44","18.348.63","17.217.77","17.527.77","17.819.48","16.881.28","14.904.92","17.492.32","18.082.22","18.075.79","17.865.96","17.146.54","17.262.70","20.253.64"
"48019","Berriz","4.232.86","4.096.07","3.898.84","4.099.14","4.457.51","4.172.07","3.574.58","5.052.87","5.000.86","4.771.66","4.594.44","4.696.96","4.549.58","4.464.58"
"20023","Berrobi","711.18","6.758.04","34.198.85","35.648.38","33.932.57","35.743.92","45.031.38","57.118.23","58.238.55","63.045.74","64.547.24","67.085.66","57.735.37","67.459.74"
"20024","Bidania-Goiatz","9.230.32","8.904.82","7.963.91","7.965.51","8.476.41","10.384.65","11.599.09","19.193.50","25.542.47","28.730.27","29.503.82","28.396.98","27.929.13","31.709.88"
"48020","Bilbao","150.08","181.88","135.98","181.99","195.96","197.21","205.09","225.40","209.57","217.63","214.77","221.61","219.49","223.40"
"48021","Busturia","10.87","13.06","5.40","13.32","16.87","16.11","42.60","32.92","42.16","65.45","33.86","35.53","23.84","21.46"
"01017","Campezo/Kanpezu","179.71","189.14","230.07","2.605.33","2.865.91","2.851.31","3.218.67","4.127.52","3.986.15","3.854.52","3.823.66","3.597.25","3.226.35","3.265.09"
"20029","Deba","4.784.60","5.754.86","5.197.50","6.340.95","7.140.40","6.947.68","7.201.25","9.679.03","9.580.81","8.886.66","7.666.57","7.423.73","6.375.06","6.098.54"
"48901","Derio","2.173.88","1.614.11","1.637.48","2.393.75","2.515.10","2.584.37","2.465.05","2.959.86","3.201.04","3.419.96","3.321.80","3.266.06","3.788.93","3.908.00"
"48026","Dima","797.68","888.09","885.47","876.07","796.12","739.24","745.96","948.10","657.15","456.67","353.90","328.85","402.94","467.00"
"20069","Donostia / San Sebastián","450.97","478.88","394.37","541.73","603.20","626.04","644.07","699.24","727.39","662.50","650.21","692.34","596.94","614.34"
"48027","Durango","1.000.16","960.90","881.51","957.60","980.51","990.71","896.93","1.252.74","1.480.23","1.474.91","1.582.48","1.670.57","1.604.31","1.639.97"
"48028","Ea","4.41","6.45","0.00","921.05","1.069.86","693.50","609.57","615.78","668.51","617.23","638.11","640.66","468.53","293.54"
"20030","Eibar","819.87","870.14","887.60","971.30","1.081.55","1.028.17","1.008.79","1.337.41","1.431.33","1.496.92","1.473.15","1.431.17","1.432.02","1.507.44"
"48031","Elantxobe","0.93","0.61","0.00","2.03","2.14","5.76","30.68","26.25","18.66","14.43","3.55","5.09","3.34","3.14"
"01021","Elburgo/Burgelu","11.89","14.19","6.91","450.58","853.54","836.42","1.184.68","1.421.53","1.451.06","1.350.40","1.418.73","1.625.74","1.463.54","1.444.29"
"01022","Elciego","4.919.36","4.433.96","4.600.20","5.051.62","4.917.51","4.977.77","5.028.32","5.831.56","5.535.44","3.995.06","3.307.68","2.896.75","2.801.61","2.430.51"
"20031","Elduain","4.298.92","4.007.69","4.384.82","5.112.97","5.290.38","5.019.14","4.737.35","5.506.44","5.523.03","5.518.50","5.676.55","5.518.15","5.907.15","5.263.00"
"20033","Elgeta","8.201.63","8.734.68","8.158.97","7.477.31","8.252.32","8.649.93","7.253.04","10.216.40","12.102.22","12.387.64","12.722.94","12.605.75","12.258.03","11.842.37"
"20032","Elgoibar","5.344.00","4.937.06","5.065.09","5.271.80","5.479.28","5.510.56","4.614.55","6.585.70","6.517.47","6.347.13","6.529.17","6.642.82","6.311.86","6.005.51"
"48032","Elorrio","14.447.25","14.180.34","13.901.54","15.092.29","15.322.45","14.849.83","11.845.66","21.669.48","21.667.39","20.662.23","16.834.43","15.442.19","13.595.03","16.974.03"
"01023","Elvillar/Bilar","1.529.80","1.269.74","1.295.02","1.132.49","1.463.50","1.421.75","1.226.39","1.447.13","1.120.36","1.074.16","1.045.49","955.14","895.28","879.96"
"48902","Erandio","965.18","932.82","904.97","1.054.45","1.524.16","1.487.77","1.799.42","2.101.67","2.118.77","1.991.12","1.950.32","1.966.00","1.885.22","2.070.97"
"48033","Ereño","857.97","997.39","1.070.92","1.687.27","1.523.74","1.402.16","1.683.66","1.762.90","1.498.17","1.575.18","1.441.03","1.485.83","1.374.06","1.037.60"
"48034","Ermua","1.999.81","1.936.21","1.792.01","2.060.37","2.298.89","2.259.99","1.873.37","2.608.99","2.734.86","2.622.13","2.468.11","2.467.46","2.223.55","2.120.66"
"20067","Errenteria","5.951.26","5.362.66","5.990.27","6.138.55","5.727.71","5.653.65","5.898.36","5.677.22","6.218.25","5.884.07","6.207.02","3.733.66","3.898.58","4.366.48"
"20066","Errezil","2.306.37","2.006.13","2.044.70","1.725.74","1.914.02","2.186.70","1.732.99","1.847.34","2.088.27","2.146.69","2.033.07","1.980.03","1.807.67","1.537.00"
"01046","Erriberagoitia/Ribera Alta","168.73","220.91","203.02","555.64","591.20","593.17","687.73","597.58","727.62","843.18","709.58","523.75","506.38","534.50"
"48079","Errigoiti","387.39","353.40","385.57","732.27","744.43","1.021.38","1.136.13","1.014.83","1.436.11","1.153.82","1.145.61","1.216.97","1.405.19","1.336.48"
"20034","Eskoriatza","21.894.69","23.926.73","24.590.44","24.670.64","28.830.24","28.033.95","24.515.98","27.891.86","29.564.90","27.461.80","28.172.11","25.403.63","26.328.95","24.246.61"
"48029","Etxebarri","8.502.57","7.403.67","8.366.69","10.186.73","11.519.63","13.012.48","12.497.27","18.999.02","19.142.65","19.910.15","19.676.16","20.610.17","21.089.64","22.561.64"
"48030","Etxebarria","52.579.93","49.120.37","46.824.42","48.656.84","47.245.70","43.768.47","35.757.95","41.990.27","40.695.58","38.608.86","36.416.97","39.294.28","37.591.03","28.973.39"
"20035","Ezkio-Itsaso","46.725.45","48.145.79","45.162.42","46.612.26","44.940.26","39.424.89","36.750.22","51.727.70","56.067.42","52.800.32","46.622.83","41.571.92","38.811.49","37.727.76"
"48906","Forua","878.38","902.23","995.53","1.053.50","1.164.31","1.575.24","400.39","325.17","374.28","398.18","336.70","277.23","248.10","394.76"
"48035","Fruiz","17.85","18.43","2.13","61.94","90.80","157.02","93.19","132.76","141.02","59.93","56.86","45.63","77.92","67.91"
"20038","Gabiria","1.428.78","1.408.17","1.115.15","1.061.95","1.443.73","3.937.07","4.225.17","6.824.39","7.338.28","7.400.56","6.784.87","7.170.15","7.609.72","7.244.19"
"20037","Gaintza","0.00","26.32","0.00","30.73","7.59","55.95","66.17","40.07","40.85","34.69","1.71","1.98","9.73","17.85"
"48036","Galdakao","1.905.33","1.820.26","1.763.95","2.074.95","2.284.71","2.335.56","2.164.90","2.685.85","2.789.16","2.776.47","2.772.55","2.733.26","2.673.42","2.625.52"
"48037","Galdames","841.47","1.200.91","1.026.48","1.388.62","1.725.27","2.219.43","2.334.82","2.944.01","2.479.94","2.046.34","1.994.01","1.914.88","1.982.92","1.814.68"
"48038","Gamiz-Fika","124.17","116.38","55.21","424.37","487.83","479.03","505.35","512.57","524.21","551.03","512.58","495.97","453.70","363.44"
"48039","Garai","22.33","5.44","0.00","43.64","51.28","39.19","205.83","39.83","42.34","82.46","83.54","41.46","233.60","0.54"
"48040","Gatika","982.06","952.30","1.073.67","1.448.16","1.269.59","1.031.79","1.264.55","2.035.52","1.545.61","1.634.27","1.460.77","1.378.07","1.295.85","1.561.18"
"48041","Gautegiz Arteaga","4.30","7.69","1.14","29.13","31.39","30.76","51.14","74.67","90.80","47.18","39.52","42.04","35.77","27.04"
"20907","Gaztelu","9.62","9.02","8.12","62.36","66.09","84.73","95.83","92.38","76.09","88.85","75.73","90.33","101.26","77.60"
"48046","Gernika-Lumo","573.78","564.60","516.49","569.48","622.41","708.29","779.43","1.286.63","2.816.96","2.723.46","2.659.06","2.776.31","2.647.11","2.590.58"
"20039","Getaria","1.830.76","1.948.26","1.838.14","2.787.68","2.990.36","2.554.13","2.460.15","3.023.59","3.439.60","3.450.35","3.623.07","3.466.13","3.337.71","3.374.93"
"48044","Getxo","53.80","52.18","32.62","47.40","50.75","50.85","55.47","57.19","49.48","51.19","47.11","50.96","37.29","33.96"
"48047","Gizaburuaga","8.679.09","6.386.29","6.562.18","7.345.33","9.752.78","9.274.97","8.984.63","14.829.34","14.924.34","13.201.93","13.206.67","17.642.65","20.006.24","16.812.88"
"48042","Gordexola","327.07","282.70","133.85","247.97","221.86","239.73","232.67","272.69","278.70","303.11","305.16","307.08","307.27","275.07"
"48043","Gorliz","39.26","45.13","16.69","82.01","90.79","85.24","121.22","90.86","54.64","72.86","60.58","67.80","65.35","37.50"
"48045","Güeñes","549.19","552.65","574.07","747.34","721.33","726.26","748.81","735.60","1.076.35","2.263.41","2.345.55","2.366.49","2.417.42","2.196.41"
"01056","Harana/Valle de Arana","339.70","419.74","362.82","456.85","491.41","424.14","584.97","64.84","14.48","14.07","8.22","16.56","8.62","5.55"
"20040","Hernani","19.576.92","20.245.39","19.907.35","20.436.14","20.737.03","21.220.25","19.376.70","16.886.65","16.394.54","16.871.27","16.903.00","15.479.85","14.307.54","13.566.98"
"20041","Hernialde","35.10","22.87","7.19","6.54","12.30","18.17","31.73","52.16","31.12","19.19","26.64","32.18","60.94","42.32"
"20036","Hondarribia","92.90","92.05","68.81","121.47","128.03","124.76","125.24","133.20","127.13","124.91","140.14","168.14","178.47","167.52"
"20042","Ibarra","3.838.25","3.952.76","3.460.58","2.591.13","2.838.08","1.735.41","1.433.47","1.170.45","980.08","572.84","261.16","260.33","248.96","232.47"
"48048","Ibarrangelu","137.53","129.30","41.15","87.81","63.24","134.26","163.48","113.83","97.69","96.99","76.34","91.89","82.98","63.71"
"20043","Idiazabal","9.565.44","8.183.03","5.899.40","4.962.85","5.266.90","4.653.32","5.061.95","6.497.32","6.897.29","6.172.03","5.448.94","5.285.11","4.530.78","4.434.76"
"48094","Igorre","5.046.89","5.207.22","5.585.79","6.888.24","6.791.22","7.142.02","6.825.65","8.555.87","10.404.32","11.177.69","11.288.42","11.279.89","11.912.21","11.401.79"
"20044","Ikaztegieta","2.439.70","2.471.48","2.153.63","3.391.76","3.095.18","2.686.16","2.186.87","2.618.62","2.156.89","2.076.75","6.323.38","7.390.06","6.906.58","15.858.00"
"20045","Irun","1.076.06","1.042.04","973.82","1.041.85","1.075.91","1.080.01","1.071.43","1.286.46","1.383.41","1.436.59","1.416.75","1.441.01","1.364.22","1.329.16"
"20046","Irura","8.824.07","8.775.42","8.543.76","8.538.80","8.468.87","7.927.64","9.105.46","12.188.99","12.804.35","12.716.30","12.320.36","12.556.05","10.687.96","10.211.78"
"01027","Iruraiz-Gauna","98.82","96.40","52.61","157.53","162.80","136.57","140.85","132.06","113.26","78.42","84.71","71.61","32.24","50.96"
"01901","Iruña Oka/Iruña de Oca","7.836.67","7.581.49","7.037.20","6.563.35","7.215.36","7.005.80","6.220.28","8.699.74","10.140.28","10.606.50","10.351.55","10.251.49","11.147.84","11.202.64"
"48049","Ispaster","471.19","477.15","666.63","757.52","838.02","897.94","964.92","1.184.99","1.208.57","1.217.71","1.116.03","1.025.04","1.300.14","1.357.26"
"20047","Itsasondo","1.781.42","1.966.29","2.052.20","2.108.61","2.111.02","2.082.55","2.379.24","2.882.34","2.659.52","2.764.07","2.957.41","3.307.61","3.318.92","3.518.22"
"48910","Iurreta","108.695.13","8.890.69","57.374.14","57.462.47","57.309.77","56.895.01","55.307.74","51.141.28","64.330.66","44.902.99","51.788.73","47.543.19","45.911.79","44.706.51"
"48050","Izurtza","27.700.74","25.650.00","23.312.78","28.095.33","31.486.84","31.442.64","27.140.67","37.296.30","32.815.78","34.279.20","37.366.12","28.720.96","24.968.70","25.919.73"
"48022","Karrantza Harana/Valle de Carranza","486.47","1.040.05","1.367.61","2.784.04","3.457.16","3.530.22","3.710.76","3.141.48","3.391.23","3.136.88","2.405.81","1.124.26","993.63","880.88"
"48907","Kortezubi","32.74","34.57","29.35","189.82","185.29","186.70","186.25","199.23","200.50","177.67","193.07","195.48","166.58","156.65"
"01019","Kripan","625.90","581.82","390.67","270.29","438.95","431.19","699.79","656.64","227.46","532.80","427.27","258.80","190.99","141.11"
"01020","Kuartango","21.83","27.35","0.96","513.32","493.30","484.20","451.86","371.12","401.30","419.09","367.02","178.11","167.11","155.65"
"01028","Labastida/Bastida","1.817.56","1.917.48","1.832.38","1.911.20","2.264.84","2.209.81","2.151.51","2.180.30","1.786.90","1.278.16","1.290.17","1.241.67","1.261.56","1.399.56"
"01030","Lagrán","1.23","12.19","0.00","87.56","102.88","343.44","16.02","16.98","15.48","31.88","27.61","13.34","9.99","15.04"
"01031","Laguardia","13.652.81","12.383.70","11.322.33","11.481.61","11.427.23","10.258.27","10.037.58","11.078.29","11.732.21","11.471.92","11.318.37","11.260.59","10.389.95","9.840.41"
"01032","Lanciego/Lantziego","1.291.21","1.375.00","1.221.19","1.096.53","1.259.44","1.252.22","1.299.23","1.502.63","1.807.19","1.681.41","1.463.05","700.52","469.91","302.52"
"48051","Lanestosa","40.22","46.99","35.62","104.39","319.21","278.12","216.99","173.06","142.11","148.63","266.56","204.78","186.63","122.31"
"01902","Lantarón","72.878.01","67.786.13","60.309.81","65.140.03","46.228.29","48.719.40","40.823.50","50.003.87","47.857.00","65.150.84","43.882.81","47.581.16","43.751.07","41.483.42"
"01033","Lapuebla de Labarca","4.965.46","4.678.31","4.367.41","5.887.76","5.044.56","4.618.25","4.495.07","4.510.64","4.269.66","4.011.58","4.676.21","3.516.87","3.539.04","3.621.92"
"48052","Larrabetzu","975.25","640.12","607.18","811.45","843.80","876.10","1.001.74","1.126.00","1.296.59","1.367.11","1.153.88","1.041.89","961.78","1.029.51"
"20048","Larraul","0.00","0.01","0.00","5.10","2.84","1.87","3.59","8.22","31.08","125.24","126.88","41.00","40.41","51.35"
"20902","Lasarte-Oria","155.99","155.07","142.18","200.96","215.24","220.06","233.84","252.33","252.54","258.60","250.14","239.59","236.24","228.22"
"01036","Laudio/Llodio","9.959.46","9.967.72","10.822.10","10.937.33","11.430.83","11.118.57","10.745.47","12.110.32","11.636.32","10.985.12","10.138.29","9.517.16","9.004.55","8.473.78"
"48053","Laukiz","29.32","47.40","6.43","176.16","195.94","219.30","239.07","236.28","195.09","204.85","208.13","237.11","122.90","129.08"
"20049","Lazkao","2.611.51","2.274.97","2.353.80","2.438.13","2.455.45","2.447.39","2.465.47","3.648.36","4.457.44","4.878.41","4.237.18","4.082.30","3.585.82","3.484.01"
"20050","Leaburu","2.121.21","1.884.86","2.077.14","2.094.07","2.296.29","2.042.59","2.308.17","2.669.09","1.572.37","1.377.92","1.550.51","1.597.21","1.349.59","1.282.31"
"20051","Legazpi","9.188.15","9.745.89","9.204.19","8.764.90","9.233.12","8.538.86","7.989.93","24.253.46","24.150.53","23.241.34","24.723.99","28.342.09","20.222.22","22.037.23"
"20052","Legorreta","24.576.60","24.377.18","24.162.04","23.089.16","24.119.12","27.530.63","34.012.54","22.345.67","22.071.78","31.938.51","32.481.40","22.371.95","20.612.01","32.074.56"
"01058","Legutio","40.959.39","41.798.55","41.658.19","44.576.97","52.614.90","50.706.57","45.256.77","65.333.42","59.060.25","57.760.99","57.975.58","58.823.51","55.436.08","55.984.44"
"20068","Leintz-Gatzaga","2.123.94","1.974.52",NA,NA,NA,"2.072.49","1.977.40","9.105.20","9.170.45","9.140.43","3.389.13","3.366.27","3.323.32","2.844.44"
"48054","Leioa","1.116.56","1.334.85","1.324.00","1.611.16","2.087.04","2.372.47","1.845.64","2.606.74","2.616.79","2.483.86","2.567.06","2.616.19","2.638.26","2.372.99"
"48057","Lekeitio","57.43","56.46","45.96","79.84","124.44","100.68","116.36","270.40","285.43","254.15","245.84","263.44","310.14","264.73"
"48055","Lemoa","21.945.52","18.801.55","9.525.60","14.332.01","17.434.74","23.303.92","28.390.18","30.968.08","34.968.55","36.325.80","37.315.98","28.715.97","32.125.15","30.767.50"
"48056","Lemoiz","90.26","88.51","95.41","174.15","197.36","195.25","281.91","222.20","209.78","200.52","2.066.30","2.844.19","1.364.70","1.730.87"
"01034","Leza","612.84","745.33","606.15","1.477.64","890.18","563.60","494.09","295.45","293.11","341.88","431.88","280.00","306.77","272.42"
