"48082","Santurtzi","42.05"
"20070","Segura","41.26"
"48084","Sestao","39.67"
"48904","Sondika","37.69"
"48085","Sopela","42.30"
"48086","Sopuerta","47.18"
"20065","Soraluze-Placencia de las Armas","33.85"
"48076","Sukarrieta","42.47"
"20071","Tolosa","44.50"
"48087","Trucios-Turtzioz","56.50"
"48088","Ubide","36.61"
"48065","Ugao-Miraballes","34.97"
"48089","Urduliz","41.89"
"48074","Urduña/Orduña","44.78"
"01054","Urkabustaiz","43.43"
"20072","Urnieta","46.50"
"20077","Urretxu","36.59"
"20073","Usurbil","44.95"
"01055","Valdegovía/Gaubea","56.89"
"48080","Valle de Trápaga-Trapagaran","38.05"
"20075","Villabona","44.76"
"01057","Villabuena de Álava/Eskuernaga","65.28"
"01059","Vitoria-Gasteiz","43.60"
"01060","Yécora/Iekora","69.28"
"48095","Zaldibar","32.01"
"20078","Zaldibia","41.20"
"01061","Zalduondo","46.53"
"48096","Zalla","46.17"
"01062","Zambrana","51.14"
"48905","Zamudio","34.14"
"48097","Zaratamo","33.94"
"20079","Zarautz","41.12"
"48024","Zeanuri","37.03"
"48025","Zeberio","38.77"
"20025","Zegama","43.17"
"20026","Zerain","41.15"
"20027","Zestoa","38.46"
"48913","Zierbena","41.93"
"01018","Zigoitia","40.83"
"48915","Ziortza-Bolibar","35.50"
"20028","Zizurkil","47.31"
"01063","Zuia","41.76"
"20081","Zumaia","38.24"
"20080","Zumarraga","35.43"
