"Udalerri kodea","Udalerria","2015","2014","2013","2012","2011","2010","2009","2008","2007","2006","2005","2004","2003"
"01014","Berantevilla","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20022","Berastegi","0.00","9.42","0.00","0.00","0.00","0.00","9.68","0.00","0.00","0.00","0.00","0.00","0.00"
"20074","Bergara","0.00","8.11","4.73","4.75","5.46","6.16","5.44","1.35","1.35","6.74","5.38","3.36","4.67"
"48017","Bermeo","2.37","2.34","4.09","27.40","2.34","0.59","1.77","1.18","3.55","2.37","2.95","3.55","4.14"
"01016","Bernedo","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17.61","0.00","0.00"
"48018","Berriatua","0.00","0.00","0.00","0.00","0.00","0.00","7.64","0.00","0.00","0.00","0.00","0.00","0.00"
"48019","Berriz","0.00","0.00","4.16","6.20","0.00","0.00","0.00","2.09","4.17","4.24","6.51","2.22","4.49"
"20023","Berrobi","17.27","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20024","Bidania-Goiatz","0.00","0.00","0.00","0.00","0.00","0.00","19.61","0.00","0.00","0.00","0.00","0.00","0.00"
"48020","Bilbao","5.22","5.23","5.60","5.82","5.31","5.72","5.19","5.29","5.32","6.48","7.92","7.37","7.48"
"48021","Busturia","0.00","17.60","0.00","0.00","0.00","0.00","11.45","0.00","5.80","5.80","5.83","17.66","11.94"
"01017","Campezo/Kanpezu","0.00","0.00","0.00","0.00","0.00","0.00","8.94","0.00","0.00","0.00","0.00","9.23","9.31"
"20029","Deba","5.48","3.68","3.68","11.05","7.37","3.70","1.85","9.28","5.57","11.24","0.00","7.59","0.00"
"48901","Derio","0.00","5.10","3.40","0.00","0.00","1.85","5.65","1.91","1.91","1.94","7.89","4.02","6.09"
"48026","Dima","0.00","0.00","0.00","0.00","0.00","0.00","0.00","7.98","0.00","0.00","17.41","0.00","0.00"
"20069","Donostia / San Sebastián","6.23","6.98","5.05","6.44","7.03","6.19","5.72","4.90","7.19","7.37","8.90","9.79","8.89"
"48027","Durango","3.80","5.91","5.57","4.19","3.87","3.54","2.83","3.61","2.17","3.67","0.75","3.80","3.86"
"48028","Ea","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","12.59","12.59"
"20030","Eibar","4.38","4.01","5.83","4.73","5.10","5.11","7.29","4.74","5.10","7.28","5.42","5.02","4.98"
"48031","Elantxobe","0.00","0.00","0.00","0.00","0.00","0.00","22.68","22.57","0.00","0.00","0.00","0.00","0.00"
"01021","Elburgo/Burgelu","0.00","0.00","0.00","0.00","0.00","0.00","0.00","19.05","0.00","0.00","20.92","0.00","0.00"
"01022","Elciego","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","10.34","0.00","0.00","10.70"
"20031","Elduain","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","43.10","0.00","0.00","0.00","0.00"
"20033","Elgeta","8.97","0.00","0.00","0.00","0.00","0.00","9.35","0.00","9.51","0.00","9.77","9.85","0.00"
"20032","Elgoibar","4.31","6.95","1.74","1.74","0.88","0.88","5.35","0.91","7.29","0.00","2.83","7.60","0.95"
"48032","Elorrio","2.74","9.63","0.00","2.74","0.00","9.65","0.00","1.40","1.40","0.00","2.81","2.82","2.80"
"01023","Elvillar/Bilar","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48902","Erandio","4.54","3.28","2.46","3.28","4.53","1.65","2.47","3.34","5.42","5.04","7.66","6.46","2.17"
"48033","Ereño","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48034","Ermua","4.36","5.56","1.85","4.30","1.84","4.93","1.23","4.92","3.69","3.68","5.49","6.05","3.00"
"20067","Errenteria","3.05","4.08","0.26","3.82","7.38","5.62","4.13","6.77","7.55","13.39","5.02","6.05","6.01"
"20066","Errezil","0.00","0.00","16.67","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","49.42","0.00"
"01046","Erriberagoitia/Ribera Alta","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","50.51","0.00","0.00"
"48079","Errigoiti","0.00","0.00","0.00","18.71","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20034","Eskoriatza","2.45","7.36","0.00","0.00","4.94","0.00","2.46","0.00","0.00","0.00","2.56","2.57","0.00"
"48029","Etxebarri","1.83","0.94","2.81","0.96","1.95","1.01","4.36","0.00","0.00","1.25","3.85","1.31","1.34"
"48030","Etxebarria","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","12.32","0.00","12.66"
"20035","Ezkio-Itsaso","0.00","0.00","16.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17.67"
"48906","Forua","0.00","0.00","0.00","20.54","0.00","0.00","0.00","0.00","10.25","20.62","10.16","9.98","9.94"
"48035","Fruiz","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20038","Gabiria","0.00","0.00","0.00","0.00","0.00","0.00","0.00","45.35","0.00","0.00","0.00","0.00","0.00"
"20037","Gaintza","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48036","Galdakao","5.11","4.10","6.83","3.43","4.47","4.80","3.76","4.45","3.77","3.42","5.77","6.08","6.74"
"48037","Galdames","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48038","Gamiz-Fika","0.00","0.00","14.87","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48039","Garai","32.15","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48040","Gatika","0.00","0.00","0.00","0.00","6.23","6.34","0.00","6.70","0.00","0.00","0.00","0.00","0.00"
"48041","Gautegiz Arteaga","0.00","0.00","11.34","0.00","0.00","0.00","0.00","11.48","0.00","11.40","11.42","0.00","0.00"
"20907","Gaztelu","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48046","Gernika-Lumo","2.38","6.54","4.75","5.94","5.41","5.50","6.77","4.93","4.93","6.22","5.03","5.73","8.38"
"20039","Getaria","0.00","0.00","0.00","0.00","3.74","22.46","3.81","3.91","7.82","7.92","0.00","11.87","0.00"
"48044","Getxo","5.08","7.28","3.76","4.75","3.75","7.11","5.20","7.12","0.61","4.88","6.79","5.31","5.28"
"48047","Gizaburuaga","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","70.92"
"48042","Gordexola","5.87","0.00","0.00","5.80","0.00","0.00","0.00","0.00","5.98","6.19","6.33","0.00","0.00"
"48043","Gorliz","5.29","1.77","1.77","1.80","5.43","1.82","5.56","1.91","5.73","1.96","0.00","2.08","0.00"
"48045","Güeñes","3.02","0.00","24.51","1.54","3.10","0.00","0.00","1.60","0.00","3.23","0.00","3.28","6.65"
"01056","Harana/Valle de Arana","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20040","Hernani","5.09","9.75","6.67","3.62","3.11","5.18","6.22","6.26","3.13","9.98","9.53","8.51","5.86"
"20041","Hernialde","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20036","Hondarribia","4.13","3.56","5.34","4.80","6.06","2.43","1.22","2.46","5.53","8.67","5.62","3.79","12.81"
"20042","Ibarra","0.00","2.35","4.69","9.37","2.34","4.63","6.92","2.33","4.67","0.00","2.32","2.30","2.29"
"48048","Ibarrangelu","0.00","0.00","0.00","0.00","15.65","0.00","16.23","0.00","0.00","0.00","0.00","0.00","0.00"
"20043","Idiazabal","0.00","13.03","0.00","0.00","13.12","8.81","8.83","13.64","4.55","0.00","4.62","4.67","0.00"
"48094","Igorre","9.48","2.36","2.36","0.00","2.35","4.70","2.36","9.72","0.00","4.92","2.46","0.00","9.98"
"20044","Ikaztegieta","0.00","0.00","0.00","0.00","0.00","0.00","21.51","21.88","0.00","0.00","0.00","0.00","25.84"
"20045","Irun","5.04","5.56","5.56","5.24","4.42","7.87","7.22","9.89","7.75","5.97","7.18","7.09","9.41"
"20046","Irura","0.00","0.00","0.00","0.00","0.00","6.26","0.00","14.88","0.00","0.00","8.67","9.12","0.00"
"01027","Iruraiz-Gauna","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"01901","Iruña Oka/Iruña de Oca","0.00","0.00","6.44","3.24","3.31","0.00","0.00","3.72","0.00","0.00","0.00","0.00","0.00"
"48049","Ispaster","0.00","0.00","0.00","0.00","0.00","14.84","0.00","0.00","0.00","0.00","16.16","0.00","16.29"
"20047","Itsasondo","0.00","0.00","0.00","0.00","14.93","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48910","Iurreta","10.70","15.71","0.00","5.17","2.58","0.00","0.00","5.20","2.60","5.16","7.57","7.43","2.44"
"48050","Izurtza","0.00","36.17","0.00","0.00","36.23","0.00","0.00","0.00","0.00","0.00","0.00","77.22","0.00"
"48022","Karrantza Harana/Valle de Carranza","3.65","7.18","3.59","3.58","0.00","0.00","0.00","0.00","0.00","10.61","3.52","0.00","0.00"
"48907","Kortezubi","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"01019","Kripan","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"01020","Kuartango","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","27.78","0.00","0.00"
"01028","Labastida/Bastida","0.00","6.75","6.74","0.00","0.00","0.00","0.00","0.00","0.00","13.75","0.00","0.00","0.00"
"01030","Lagrán","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"01031","Laguardia","0.00","0.00","6.57","0.00","0.00","6.54","6.62","6.69","0.00","0.00","0.00","0.00","6.79"
"01032","Lanciego/Lantziego","0.00","0.00","0.00","0.00","29.24","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48051","Lanestosa","0.00","0.00","0.00","0.00","0.00","37.17","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"01902","Lantarón","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"01033","Lapuebla de Labarca","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","11.79","0.00","0.00"
"48052","Larrabetzu","0.00","0.00","0.00","0.00","5.12","0.00","0.00","0.00","0.00","0.00","6.04","0.00","0.00"
"20048","Larraul","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20902","Lasarte-Oria","1.10","7.75","6.09","1.67","5.58","4.48","2.25","3.40","2.83","1.71","5.68","1.13","5.09"
"01036","Laudio/Llodio","4.93","4.87","3.79","2.70","1.62","1.08","4.91","2.18","8.18","2.17","1.08","2.14","3.72"
"48053","Laukiz","0.00","8.78","0.00","0.00","0.00","0.00","0.00","0.00","0.00","10.12","20.35","0.00","0.00"
"20049","Lazkao","3.64","3.65","5.48","5.49","5.53","0.00","0.00","1.91","1.91","3.87","1.95","1.97","9.87"
"20050","Leaburu","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","27.25","0.00"
"20051","Legazpi","1.18","0.00","1.16","5.79","3.46","3.45","1.15","2.31","0.00","3.48","0.00","3.46","1.15"
"20052","Legorreta","0.00","0.00","0.00","0.00","0.00","0.00","6.69","0.00","6.93","0.00","0.00","0.00","0.00"
"01058","Legutio","0.00","0.00","0.00","0.00","0.00","17.95","0.00","6.27","0.00","6.44","0.00","6.76","0.00"
"20068","Leintz-Gatzaga","0.00","0.00","0.00","0.00","0.00","0.00","187.97","0.00","0.00","0.00","0.00","0.00","40.32"
"48054","Leioa","3.25","7.50","4.24","3.26","3.60","4.61","3.32","5.43","3.05","4.46","6.21","4.51","7.97"
"48057","Lekeitio","1.39","10.90","1.36","4.06","4.05","1.35","8.02","4.03","8.06","0.00","1.37","0.00","4.09"
"48055","Lemoa","0.00","8.59","2.86","0.00","0.00","0.00","6.33","0.00","6.58","0.00","7.08","3.56","32.37"
"48056","Lemoiz","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","9.89","10.30","0.00","10.91","11.14"
"01034","Leza","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48081","Lezama","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4.20","0.00","0.00","0.00"
"20053","Lezo","11.72","6.63","3.32","4.97","4.98","13.32","10.00","8.34","8.34","6.72","11.81","16.90","3.35"
"20054","Lizartza","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48903","Loiu","4.21","12.32","0.00","0.00","8.02","11.97","0.00","13.86","4.62","9.13","9.08","0.00","13.88"
"48058","Mallabia","0.00","8.25","16.50","0.00","0.00","0.00","8.49","8.57","8.57","0.00","8.82","0.00","0.00"
"48060","Markina-Xemein","6.04","2.01","0.00","2.01","0.00","2.02","4.04","2.11","0.00","0.00","2.13","10.44","2.11"
"48061","Maruri-Jatabe","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","13.30"
"48059","Mañaria","0.00","0.00","0.00","0.00","19.61","0.00","0.00","21.10","0.00","0.00","0.00","0.00","0.00"
"20901","Mendaro","0.00","0.00","0.00","0.00","0.00","5.22","5.24","33.71","0.00","5.87","0.00","0.00","0.00"
"48062","Mendata","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48063","Mendexa","0.00","0.00","0.00","0.00","0.00","45.98","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48064","Meñaka","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","15.62","0.00","0.00","0.00"
"01039","Moreda de Álava / Moreda Araba","0.00","0.00","0.00","0.00","0.00","0.00","0.00","36.90","0.00","0.00","0.00","0.00","0.00"
"48066","Morga","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","25.19","0.00","0.00","0.00","0.00"
"48068","Mundaka","0.00","5.23","0.00","5.17","0.00","5.16","0.00","0.00","0.00","0.00","0.00","10.81","0.00"
"48069","Mungia","1.74","2.35","4.70","3.54","2.97","4.81","39.48","2.56","3.84","2.62","6.00","7.50","4.87"
"48007","Munitibar-Arbatzegi Gerrikaitz-","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48908","Murueta","0.00","0.00","0.00","65.25","0.00","0.00","0.00","32.57","32.57","32.89","0.00","0.00","0.00"
"48071","Muskiz","0.00","6.57","5.25","3.96","4.01","4.07","2.77","2.85","1.43","2.90","4.44","16.57","6.07"
"20057","Mutiloa","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20056","Mutriku","0.00","0.00","3.80","1.94","1.97","1.99","2.01","4.05","2.02","2.06","2.09","4.21","4.20"
"48067","Muxika","0.00","0.00","6.90","0.00","0.00","6.79","13.58","0.00","7.08","22.14","0.00","0.00","30.86"
"48909","Nabarniz","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"01041","Navaridas","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20063","Oiartzun","5.90","0.00","2.00","2.00","1.00","5.01","1.01","3.05","4.07","8.15","3.07","6.20","6.30"
"01042","Okondo","0.00","0.00","0.00","0.00","0.00","0.00","46.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20058","Olaberria","21.34","10.53","0.00","0.00","10.65","10.60","10.33","0.00","0.00","0.00","0.00","10.89","11.00"
"48073","Ondarroa","1.17","2.32","1.16","3.42","5.65","4.52","5.60","68.66","0.00","1.09","2.14","0.00","3.09"
"20076","Ordizia","3.04","6.13","2.04","1.02","8.15","2.04","4.11","4.19","4.19","3.24","3.29","7.80","5.59"
"20905","Orendain","0.00","0.00","0.00","0.00","0.00","0.00","0.00","56.18","0.00","0.00","0.00","0.00","0.00"
"20060","Orexa","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","283.02","0.00","0.00","0.00"
"20061","Orio","1.72","5.35","1.78","1.83","1.88","3.84","0.00","10.20","8.16","4.20","0.00","2.17","10.88"
"20062","Ormaiztegi","0.00","7.64","0.00","0.00","0.00","0.00","0.00","0.00","7.66","7.78","7.94","0.00","0.00"
"48075","Orozko","3.83","0.00","0.00","0.00","0.00","0.00","0.00","4.23","0.00","8.55","4.31","0.00","4.47"
"48083","Ortuella","2.38","1.19","0.00","3.57","3.57","4.75","0.00","2.34","0.00","3.49","9.32","0.00","1.15"
"48072","Otxandio","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"01043","Oyón-Oion","0.00","3.04","3.04","3.04","0.00","0.00","0.00","0.00","0.00","10.09","0.00","0.00","0.00"
"20059","Oñati","0.88","0.89","0.89","0.00","0.90","0.91","1.84","3.71","5.56","3.72","4.66","2.80","0.93"
"20064","Pasaia","1.86","2.52","0.00","1.89","3.77","4.39","5.63","3.12","1.25","0.00","0.62","0.62","1.86"
"01044","Peñacerrada-Urizaharra","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48077","Plentzia","9.26","4.60","18.41","4.62","2.32","6.97","2.32","2.43","9.72","12.27","0.00","5.10","5.22"
"48078","Portugalete","5.80","4.88","4.24","2.74","3.98","1.05","0.83","6.00","1.66","1.44","1.21","4.99","6.71"
"01047","Ribera Baja/Erribera Beitia","0.00","0.00","0.00","0.00","0.00","0.00","0.00","8.68","0.00","0.00","0.00","0.00","0.00"
"01051","Salvatierra/Agurain","2.01","4.02","2.01","0.00","4.06","2.05","0.00","8.85","2.21","2.32","2.40","4.87","2.46"
"01052","Samaniego","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"01053","San Millán/Donemiliaga","13.89","0.00","0.00","13.68","0.00","0.00","0.00","0.00","0.00","13.70","0.00","0.00","0.00"
"48082","Santurtzi","2.82","2.78","2.78","3.61","4.03","4.25","0.43","2.13","0.00","4.24","3.18","4.03","1.70"
"20070","Segura","0.00","0.00","0.00","0.00","0.00","0.00","0.00","7.42","0.00","0.00","0.00","0.00","0.00"
"48084","Sestao","7.87","3.16","3.51","3.83","2.42","4.12","3.05","3.71","2.36","2.34","7.29","5.24","4.49"
"48904","Sondika","0.00","2.19","2.19","0.00","4.40","0.00","2.20","6.73","0.00","0.00","2.30","2.34","4.77"
"48085","Sopela","5.26","3.07","3.07","2.32","5.47","3.17","4.05","2.46","4.10","1.67","7.72","5.29","5.43"
"48086","Sopuerta","0.00","0.00","0.00","0.00","0.00","0.00","3.99","4.13","0.00","4.19","0.00","4.37","31.12"
"20065","Soraluze-Placencia de las Armas","0.00","0.00","0.00","0.00","0.00","2.50","0.00","2.47","0.00","4.90","0.00","9.63","0.00"
"48076","Sukarrieta","0.00","0.00","0.00","0.00","0.00","28.33","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20071","Tolosa","6.27","9.00","4.77","4.81","5.43","1.10","0.55","7.83","1.68","2.24","2.24","10.10","6.16"
