"Udalerri kodea","Udalerria","2016","2015","2014","2013","2012","2011","2010","2009","2008","2007","2006","2005","2004","2003"
"20008","Amezketa","0.00","-3.66","3.24","3.93","12.30","-2.76","-0.31","0.93","3.18","7.90","1.04","-1.03","0.00","-1.36"
"48003","Amorebieta-Etxano","7.67","-2.26","-2.93","6.27","5.34","-0.65","-2.52","10.63","9.86","6.71","1.41","6.58","6.34","6.60"
"48004","Amoroto","-2.83","6.53","-20.72","8.66","14.36","3.06","-14.41","-2.97","19.80","4.23","-4.55","-1.49","-10.67","17.19"
"01002","Amurrio","6.37","-1.12","-6.30","0.24","3.21","2.55","-4.13","4.02","3.35","1.63","2.26","1.03","5.92","1.95"
"20009","Andoain","-0.34","-1.91","1.04","-6.35","-1.70","-2.32","-6.53","0.23","0.59","4.64","4.78","6.01","-0.08","0.71"
"20010","Anoeta","-1.90","-1.47","-2.99","0.00","9.08","-3.56","-0.95","5.58","2.49","1.19","21.88","1.10","3.21","-0.38"
"20011","Antzuola","1.96","2.90","-5.25","-8.32","4.34","0.92","-8.54","5.56","0.56","-0.78","-3.94","2.74","-0.11","-1.83"
"48005","Arakaldo","-39.58","-15.79","-8.80","-11.97","-5.33","-3.23","-2.52","-2.45","-2.40","10.60","1.34","4.93","-10.13","12.06"
"20012","Arama","-0.71","-23.08","7.06","-1.16","-0.58","-19.91","-24.21","61.93","4.76","-25.66","8.13","226.56","20.75","253.33"
"01003","Aramaio","2.64","-3.64","-2.14","2.55","64.07","-2.91","-4.97","-8.12","-2.48","-0.98","9.09","-35.74","2.83","7.20"
"48006","Arantzazu","26.42","8.16","-2.00","0.00","13.64","4.76","5.00","-11.11","-39.19","111.43","0.00","-14.63","-21.15","-11.86"
"48093","Areatza","-1.16","-2.27","-5.38","2.76","-2.16","-18.50","0.44","-2.16","8.96","4.95","2.54","1.03","20.37","-2.99"
"20013","Aretxabaleta","0.52","-1.46","7.11","-1.58","2.30","1.08","-11.31","-12.94","3.37","2.54","-1.66","0.59","-2.55","-0.30"
"01006","Armiñón","-7.25","3.76","-3.62","1.47","0.74","0.00","-6.90","3.57","2.19","5.38","-15.03","-7.83","-13.54","0.52"
"01037","Arraia-Maeztu","-6.03","11.54","0.48","1.47","17.92","2.37","-4.52","-2.21","0.00","-2.16","-0.54","6.29","-2.23","5.29"
"48009","Arrankudiaga","5.72","-6.31","-6.21","0.45","-1.90","-2.14","-11.60","-4.34","-13.19","4.26","7.76","-3.63","-1.12","6.32"
"20055","Arrasate/Mondragón","0.43","-10.81","3.64","6.88","-9.03","-2.77","5.13","-0.39","-6.67","1.28","-3.44","7.75","-2.90","1.90"
"48914","Arratzu","-18.88","-3.38","9.63","4.65","5.74","-2.40","5.93","-1.67","1.69","4.42","-1.74","-0.86","1.75","-2.56"
"01008","Arratzua-Ubarrundia","0.50","-1.97","0.00","-1.45","15.69","-1.11","1.40","3.49","-10.65","2.39","5.62","3.79","-1.72","19.93"
"48010","Arrieta","-36.56","47.62","-3.08","-1.52","60.98","2.50","-13.04","0.00","24.32","-2.63","-5.00","5.26","26.67","7.14"
"48011","Arrigorriaga","-0.48","-1.66","-5.51","-5.08","-4.80","-2.01","-4.61","-9.73","-1.05","3.10","5.24","6.33","6.59","9.10"
"48023","Artea","-7.93","3.36","-5.18","2.24","0.20","1.03","48.77","48.18","6.80","45.07","47.92","2.13","5.62","2.30"
"48008","Artzentales","-5.93","-4.26","-5.37","10.37","23.85","-11.38","-8.89","-10.60","32.46","4.59","65.15","24.53","1.92","18.18"
"01004","Artziniega","1.62","2.86","-6.89","-1.96","-8.93","1.20","-7.95","1.12","-3.95","6.10","2.14","-1.34","2.76","-3.61"
"01009","Asparrena","11.70","-2.23","-1.30","-10.70","-4.27","17.69","-3.40","-10.67","5.20","5.49","-8.38","5.49","-3.59","3.82"
"20014","Asteasu","2.70","-1.07","-4.66","1.73","0.17","1.76","-8.60","0.40","9.65","0.18","-0.09","15.56","4.27","5.52"
"20903","Astigarraga","13.45","-8.28","4.62","-4.42","-5.55","-2.69","-5.91","4.35","0.62","6.31","3.98","3.35","2.72","6.16"
"20015","Ataun","0.43","-0.42","1.72","8.41","29.70","-5.71","1.16","-1.70","-3.30","7.69","7.64","2.61","2.68","0.68"
"48091","Atxondo","2.66","4.74","-5.15","-1.82","-5.05","1.12","-7.70","-4.50","-1.41","2.44","2.04","0.80","-1.35","1.14"
"48070","Aulesti","-4.70","0.68","-3.27","-14.04","7.88","12.24","-3.29","2.01","9.56","-8.11","14.73","2.38","-2.33","-1.53"
"01010","Ayala/Aiara","-5.46","-15.40","5.60","-10.51","18.71","-3.79","-6.15","5.48","-4.87","-1.96","-0.59","4.80","-0.35","-3.67"
"20017","Azkoitia","2.77","5.15","1.28","-0.77","0.75","-5.53","1.17","-2.48","4.35","9.25","5.02","4.83","-1.38","0.56"
"20018","Azpeitia","1.65","-1.91","-4.82","-8.15","-3.15","-2.24","-4.83","-4.66","0.89","3.84","4.24","1.31","-0.24","1.22"
"01049","Añana","-14.58","9.09","18.92","8.82","13.33","3.45","0.00","-9.38","6.67","-6.25","6.67","-23.08","0.00","-4.88"
"48012","Bakio","6.72","7.85","-2.74","2.82","3.11","15.04","0.48","4.77","6.13","16.10","9.86","5.76","5.70","0.38"
"20904","Baliarrain","22.22","3.85","-10.34","-3.33","50.00","33.33","-16.67","-18.18","-4.35","15.00","33.33","7.14","16.67","0.00"
"48090","Balmaseda","3.91","-0.32","-2.95","-0.67","1.15","6.54","-1.90","-4.52","8.39","4.90","7.08","-1.31","0.69","4.40"
"48013","Barakaldo","0.71","-0.06","0.77","6.05","-4.33","-0.37","-4.55","1.97","4.86","6.45","2.73","5.34","4.75","1.64"
"48014","Barrika","-6.32","-1.82","1.86","3.86","5.71","-4.67","-3.75","3.49","1.98","7.66","3.07","3.64","1.38","-0.46"
"01013","Barrundia","0.90","8.33","7.94","-13.70","65.91","-2.22","-6.25","34.58","22.99","1.16","10.26","4.00","5.63","0.00"
"48015","Basauri","-1.51","-1.68","-4.05","-6.60","-2.04","3.32","-9.07","0.24","3.28","3.18","3.04","3.46","4.35","1.00"
"01011","Baños de Ebro/Mañueta","-9.52","34.40","-25.15","-7.22","127.85","-14.13","2.22","-12.62","-8.85","6.60","-2.75","2.83","-5.36","-4.27"
"20019","Beasain","-2.52","3.06","0.46","-0.54","-3.32","1.64","-3.27","6.10","4.92","6.44","1.00","4.59","7.56","3.34"
"48092","Bedia","-1.13","-11.07","-9.97","-9.93","-4.67","-8.65","-13.44","-0.20","5.74","6.70","15.01","-13.75","-2.24","4.20"
"20020","Beizama","4.35","2.22","2.27","0.00","57.14","7.69","-21.21","-13.16","-9.52","75.00","-11.11","3.85","13.04","27.78"
"20021","Belauntza","1.80","-1.77","11.15","-10.29","-15.00","-8.26","-15.18","5.98","8.74","4.45","7.02","-6.12","-7.21","5.53"
"48016","Berango","0.75","-4.33","3.28","-5.36","2.68","-2.13","-8.26","-1.09","5.85","8.98","1.28","-1.33","5.39","1.99"
"01014","Berantevilla","-5.89","4.06","1.94","-1.17","2.65","59.56","-14.98","-2.71","3.39","2.27","-1.06","7.50","7.51","9.25"
"20022","Berastegi","2.35","-1.97","2.01","2.41","13.67","-0.78","-7.19","-2.80","1.06","0.71","3.69","0.37","2.66","-0.75"
"20074","Bergara","-6.16","1.80","0.82","-1.39","-2.04","-3.10","-6.28","-1.70","-0.36","1.17","0.66","-0.55","-1.04","3.40"
"48017","Bermeo","0.40","-1.53","-4.44","4.37","17.32","-5.11","-4.10","0.78","-1.59","6.87","-2.67","3.70","2.53","-5.77"
"01016","Bernedo","-6.72","5.98","2.93","1.04","1.35","0.00","1.52","6.67","13.05","-1.98","1.46","3.40","0.76","2.74"
"48018","Berriatua","4.64","3.11","3.55","3.95","6.01","-3.94","-11.19","1.26","-0.08","1.92","0.24","-9.45","-0.22","1.92"
"48019","Berriz","0.54","-2.82","-2.34","-5.94","0.63","-5.52","-12.03","0.32","-0.52","1.96","7.55","6.40","-0.93","2.27"
"20023","Berrobi","2.13","-36.91","-3.87","1.97","4.83","-1.36","-3.92","-2.55","0.00","3.29","9.35","6.92","-5.80","-0.72"
"20024","Bidania-Goiatz","-7.69","-4.67","-1.96","4.79","18.70","-6.82","-0.75","3.91","-0.78","3.20","2.46","10.91","0.92","-0.91"
"48020","Bilbao","-0.55","-0.18","-1.34","-3.03","-3.37","-2.49","-6.89","2.80","2.86","4.20","1.72","3.14","0.80","1.33"
"48021","Busturia","-7.52","0.38","0.76","-1.87","0.37","9.43","-4.69","7.11","11.16","7.50","13.64","-4.35","3.37","-2.73"
"01017","Campezo/Kanpezu","-3.02","2.54","-2.47","-1.89","5.70","-3.31","-2.16","0.27","-0.80","1.08","8.85","0.59","-7.16","11.69"
"20029","Deba","1.08","1.78","-1.25","-2.25","0.41","-8.25","-8.39","-2.39","4.47","3.23","2.38","4.10","-0.77","2.08"
"48901","Derio","9.78","-10.62","-0.09","9.92","1.96","-2.84","5.38","10.23","7.46","1.84","26.55","17.53","11.14","20.17"
"48026","Dima","-3.83","-0.32","-5.42","-8.03","8.41","22.43","1.87","-13.87","36.56","-4.62","9.68","6.37","-3.32","-1.86"
"20069","Donostia / San Sebastián","1.57","0.83","-0.73","-0.68","-3.17","-1.87","-3.14","1.76","2.10","7.45","3.18","4.54","0.95","2.36"
"48027","Durango","-0.33","0.03","3.08","-0.40","1.44","-0.94","-8.27","-1.37","10.14","4.67","0.11","9.57","0.82","3.97"
"48028","Ea","-1.30","2.67","0.00","1.35","13.85","-0.76","1.55","14.16","0.89","-0.88","0.89","3.70","3.85","7.22"
"20030","Eibar","1.72","-0.18","0.21","-4.99","-1.67","-0.08","-4.13","-0.89","-2.11","0.77","2.09","1.56","-0.14","-2.05"
"48031","Elantxobe","15.38","8.33","-4.00","-21.88","23.08","4.00","-37.50","42.86","0.00","-9.68","-3.12","-5.88","3.03","13.79"
"01021","Elburgo/Burgelu","3.26","-5.64","15.38","-16.34","74.14","-3.33","5.26","-29.19","7.33","16.28","8.40","12.26","-0.93","15.05"
"01022","Elciego","8.38","-0.36","-2.76","0.87","9.13","-1.13","-1.12","8.69","2.91","18.77","-16.67","12.50","6.14","-2.16"
"20031","Elduain","-7.41","0.00","1.25","2.56","4.00","1.35","-13.95","-3.37","27.14","9.38","10.34","7.41","8.00","-1.96"
"20033","Elgeta","-2.65","-5.18","1.35","-8.76","5.33","-1.98","-5.35","-5.67","-4.23","0.85","-1.08","7.24","0.26","3.62"
"20032","Elgoibar","-0.23","-0.59","-0.59","1.00","2.40","-1.80","-5.90","-0.25","3.28","0.85","-0.70","0.90","-0.05","2.79"
"48032","Elorrio","0.18","-6.18","8.66","-2.89","1.04","26.11","-10.17","-12.48","-3.55","-7.76","12.01","0.86","-0.65","0.79"
"01023","Elvillar/Bilar","24.06","1.53","-10.88","4.26","76.25","-3.61","-1.19","-3.45","12.99","0.00","-1.28","-3.70","6.58","10.14"
"48902","Erandio","3.31","-2.42","-4.49","-1.99","-2.78","-0.49","4.24","1.37","5.76","1.41","12.54","13.64","1.75","8.79"
"48033","Ereño","-13.16","-17.39","-6.12","0.00","22.50","0.00","-2.44","0.00","10.81","-7.50","-2.44","20.59","30.77","13.04"
"48034","Ermua","4.58","-0.03","-1.78","-4.21","-6.11","-2.29","-5.39","0.19","4.52","4.98","1.49","2.58","1.72","-0.30"
"20067","Errenteria","1.26","1.05","-0.22","-1.43","-0.79","-4.55","-4.36","-0.86","1.23","7.04","0.94","3.18","0.17","5.49"
"20066","Errezil","4.85","-2.94","1.49","5.68","17.84","7.60","-6.37","-2.91","1.48","11.98","5.22","5.99","7.96","9.84"
"01046","Erriberagoitia/Ribera Alta","-4.49","16.34","-2.55","-3.68","30.40","0.81","3.33","0.00","6.19","8.65","2.97","3.06","7.69","10.98"
"48079","Errigoiti","-13.73","4.08","-16.95","-18.06","10.77","14.04","-17.39","56.82","-10.20","-7.55","-1.85","-1.82","19.57","15.00"
"20034","Eskoriatza","5.17","-7.75","5.38","0.25","-6.78","10.42","-15.34","0.62","9.63","0.69","-8.18","6.50","8.57","9.75"
"48029","Etxebarri","-5.12","12.05","-3.52","-6.51","-5.22","-0.65","-4.41","-0.14","10.74","8.55","-4.25","-3.71","1.42","6.62"
"48030","Etxebarria","-2.57","3.52","-1.61","2.12","6.97","13.11","-6.73","-6.69","2.54","1.20","-2.18","4.93","7.17","8.05"
"20035","Ezkio-Itsaso","-6.49","5.91","2.79","-1.30","0.00","-6.80","-12.20","-2.20","5.62","0.55","13.26","-0.77","8.57","4.94"
"48906","Forua","-2.03","-4.37","-15.23","-1.62","-3.52","-3.03","-1.49","1.90","8.23","2.53","-8.14","-4.44","3.05","1.95"
"48035","Fruiz","-4.17","0.00","14.29","-6.67","18.42","2.70","37.04","-28.95","0.00","0.00","8.57","16.67","15.38","0.00"
"20038","Gabiria","-1.20","-8.29","13.84","-2.45","11.64","-8.75","-8.05","-7.45","-1.05","8.57","8.70","15.83","-0.71","-1.41"
"20037","Gaintza","-16.67","0.00","-27.27","3.12","113.33","-28.57","10.53","5.56","0.00","0.00","5.88","30.77","0.00","8.33"
"48036","Galdakao","1.89","-0.07","2.73","-4.36","-1.87","-5.04","-7.71","1.02","3.10","7.82","2.24","4.21","1.75","1.91"
"48037","Galdames","-12.18","-14.78","1.60","0.32","-0.95","1.29","-9.86","1.77","16.49","-0.34","3.91","10.63","3.67","17.22"
"48038","Gamiz-Fika","16.58","-2.60","1.05","-3.55","15.88","-0.58","-12.76","3.70","18.12","3.23","-5.49","6.49","-15.38","4.00"
"48039","Garai","-6.82","-4.35","21.05","8.57","20.69","11.54","-3.70","0.00","12.50","4.35","0.00","0.00","0.00","21.05"
"48040","Gatika","0.28","-4.97","-1.04","-7.88","6.35","-22.90","-7.43","4.15","11.11","5.76","1.58","-3.48","1.77","8.65"
"48041","Gautegiz Arteaga","0.00","-11.03","0.00","-6.21","4.32","-4.14","4.32","0.00","13.01","2.50","4.35","32.18","7.41","-4.71"
"20907","Gaztelu","-4.00","13.64","-33.33","10.00","150.00","-7.69","-7.14","-50.00","0.00","0.00","16.67","-7.69","-18.75","190.91"
"48046","Gernika-Lumo","3.71","3.95","-2.02","-5.60","-2.82","-0.88","-10.37","0.56","6.55","-2.44","4.98","3.58","1.70","-0.12"
"20039","Getaria","-0.09","2.13","-1.57","3.43","43.34","1.71","-5.94","1.00","-2.20","15.54","-3.28","0.69","-2.94","-2.35"
"48044","Getxo","-0.94","-1.79","-0.33","-4.55","-2.04","-3.69","-3.81","-0.51","1.71","3.38","4.75","4.95","0.22","3.31"
"48047","Gizaburuaga","3.02","-11.79","0.38","-8.71","-3.37","-2.94","-20.52","-2.53","15.16","5.86","1.89","0.00","8.16","-3.92"
"48042","Gordexola","10.73","-2.38","-0.24","-1.17","5.19","9.76","-4.65","8.40","-9.39","30.03","16.99","3.60","1.63","-6.11"
"48043","Gorliz","3.51","1.08","0.40","-2.32","-0.77","3.06","12.93","-0.33","6.51","6.42","1.15","0.38","3.58","4.28"
"48045","Güeñes","-7.24","3.69","-4.31","-6.25","-15.61","22.08","-6.10","-3.98","4.64","3.38","1.63","11.04","0.35","8.88"
"01056","Harana/Valle de Arana","-1.47","3.03","8.20","-4.69","68.42","-9.52","-20.75","1.92","6.12","-5.77","8.33","9.09","-45.68","0.00"
"20040","Hernani","2.25","2.09","1.15","-2.96","1.67","-1.56","-4.48","0.07","-0.23","3.29","8.78","6.63","2.48","1.73"
"20041","Hernialde","-16.67","-2.04","4.26","14.63","17.14","-10.26","0.00","2.63","-29.63","63.64","3.12","18.52","8.00","31.58"
"20036","Hondarribia","1.29","-0.48","-2.01","1.89","13.02","1.07","-1.64","-3.25","3.84","9.81","7.87","4.03","3.75","0.73"
"20042","Ibarra","5.09","8.66","9.75","2.01","-1.89","-12.68","-7.98","11.63","11.12","113.44","-6.37","-2.39","-5.71","-2.21"
"48048","Ibarrangelu","-7.00","4.17","10.34","16.00","0.00","7.14","-2.78","16.13","-1.59","14.55","5.77","6.12","-7.55","-3.64"
"20043","Idiazabal","2.38","2.76","-2.09","-2.85","-2.13","-5.49","-11.50","1.75","11.98","9.01","5.82","5.37","7.21","8.52"
"48094","Igorre","2.63","-1.81","-4.87","-1.90","-1.17","-6.78","-10.83","-3.67","-1.23","9.26","3.46","-1.44","-2.35","4.97"
"20044","Ikaztegieta","3.41","-17.76","-6.96","7.14","10.27","32.13","-3.49","-3.38","5.33","19.05","-1.56","-4.48","-15.19","4.87"
"20045","Irun","0.89","0.12","-1.06","-1.67","-3.25","-4.53","-7.26","-2.53","3.04","4.19","2.26","5.10","3.77","2.40"
"20046","Irura","0.99","-0.59","5.86","2.14","1.85","-4.96","1.68","6.73","8.13","12.26","-3.04","-3.07","0.26","-3.71"
"01027","Iruraiz-Gauna","-16.67","26.32","6.74","-1.11","50.00","-3.23","-10.14","18.97","28.89","0.00","18.42","0.00","22.58","3.33"
"01901","Iruña Oka/Iruña de Oca","11.23","2.63","-0.53","-4.43","-5.21","5.66","3.92","6.49","2.07","-0.57","12.15","-5.35","3.79","2.66"
"48049","Ispaster","-16.97","-3.51","0.59","4.29","8.67","-1.96","-25.00","4.62","11.43","4.79","15.97","-10.00","-3.61","-1.19"
"20047","Itsasondo","-7.96","1.95","-0.65","-9.36","3.32","0.91","-20.19","1.23","18.37","3.63","0.30","2.17","0.94","0.63"
"48910","Iurreta","-2.63","0.93","0.00","-3.77","-1.04","-5.84","-14.38","-0.48","-2.93","5.65","2.15","4.67","-1.45","-3.16"
"48050","Izurtza","4.07","-1.42","-7.22","-0.87","-4.75","2.98","-14.39","1.48","-1.10","0.18","-8.70","15.67","2.38","1.41"
"48022","Karrantza Harana/Valle de Carranza","-1.71","4.33","-6.77","-3.66","35.50","-2.86","6.75","5.07","-1.66","3.61","10.46","2.33","14.22","-4.46"
"48907","Kortezubi","5.32","-12.15","0.94","10.42","65.52","-13.43","6.35","26.00","21.95","-4.65","10.26","-39.06","16.36","-8.33"
"01019","Kripan","11.11","-2.70","-11.90","-4.55","193.33","-11.76","6.25","14.29","0.00","-12.50","-5.88","0.00","0.00","41.67"
"01020","Kuartango","-1.22","34.43","15.09","3.92","75.86","16.00","-16.67","3.45","0.00","-12.12","-8.33","5.88","-24.44","-39.19"
"01028","Labastida/Bastida","5.35","-6.22","-8.29","-0.55","19.74","-2.36","-7.34","-6.32","5.91","13.39","10.07","-0.97","0.24","4.86"
"01030","Lagrán","-56.76","51.02","6.52","-4.17","26.32","-35.59","11.32","130.43","4.55","15.79","-9.52","5.00","5.26","5.56"
"01031","Laguardia","3.68","0.98","3.65","0.61","6.75","-1.55","-2.71","2.08","2.79","6.16","5.84","13.07","4.28","1.92"
"01032","Lanciego/Lantziego","-1.30","-4.05","14.64","0.72","27.52","0.93","-14.96","3.67","8.41","15.90","-1.02","36.81","9.09","-5.71"
"48051","Lanestosa","-10.00","-1.64","-4.69","3.23","34.78","53.33","7.14","12.00","-13.79","7.41","17.39","21.05","18.75","-5.88"
"01902","Lantarón","4.82","-0.26","-6.33","-4.97","8.26","-4.20","-11.56","10.42","4.27","7.20","4.95","7.53","3.52","-1.21"
"01033","Lapuebla de Labarca","-0.20","2.69","0.42","4.34","20.37","-3.04","2.86","-5.42","-0.49","0.99","1.76","1.79","4.00","3.88"
"48052","Larrabetzu","12.86","2.02","1.93","8.51","2.14","3.54","-2.31","9.12","6.00","-0.83","-4.42","-11.47","44.44","7.38"
"20048","Larraul","-10.53","86.27","-1.92","4.00","78.57","12.00","19.05","10.53","5.56","0.00","5.88","-26.09","-11.54","-7.14"
"20902","Lasarte-Oria","-2.70","-1.02","-0.23","-2.52","11.02","-3.87","-0.19","1.77","-0.37","4.53","5.20","4.30","-0.42","0.73"
"01036","Laudio/Llodio","-1.04","-4.42","-1.77","-1.64","-0.55","-0.95","-6.87","0.35","-5.95","9.00","6.80","-6.49","9.57","-0.34"
"48053","Laukiz","-0.56","1.12","2.30","-0.57","13.64","-23.38","1.52","4.76","8.62","4.19","9.15","10.07","2.96","4.65"
"20049","Lazkao","0.61","-2.60","-1.18","0.15","-3.89","-7.59","-9.85","-4.29","9.11","9.66","1.16","3.83","-0.21","-1.19"
"20050","Leaburu","5.33","1.81","8.50","2.68","3.47","-12.73","3.12","34.45","2.59","-9.38","4.92","4.27","8.33","13.68"
"20051","Legazpi","0.33","2.85","-3.19","-3.59","3.62","-7.21","-13.42","-0.50","1.67","3.12","-0.55","3.67","-0.46","2.10"
"20052","Legorreta","0.66","1.34","-5.88","-18.63","-0.34","-4.55","17.14","0.77","-2.25","-0.93","-15.94","0.79","5.83","8.30"
"01058","Legutio","-0.50","-4.28","-9.87","-3.14","-6.95","-5.58","-8.27","-0.36","-3.25","0.63","-2.71","5.61","-1.87","7.04"
"20068","Leintz-Gatzaga","0.00","15.79","-9.52","7.69","11.43","-12.50","5.26","8.57","-2.78","16.13","-11.43","-35.19","5.88","-3.77"
"48054","Leioa","-0.43","2.69","0.50","-3.87","-3.97","4.21","-1.76","4.55","-5.19","15.50","6.89","-0.23","4.13","0.57"
"48057","Lekeitio","4.89","2.38","-0.73","-2.38","5.10","-4.39","-3.02","-6.31","3.07","5.03","-0.47","4.15","1.24","-4.94"
"48055","Lemoa","8.57","-7.84","-2.57","1.22","-0.49","0.33","-7.78","3.31","-0.37","-4.60","17.97","11.79","1.13","5.26"
"48056","Lemoiz","-5.63","-2.74","0.69","3.57","29.63","3.85","0.00","9.47","13.10","3.70","8.00","-8.54","7.89","11.76"
"01034","Leza","16.36","7.84","2.00","8.70","27.78","0.00","-2.70","-7.50","5.26","2.70","2.78","2.86","2.94","3.03"
"48081","Lezama","8.41","1.27","-4.19","-9.03","15.13","-11.27","-3.08","-1.66","4.70","-1.01","10.89","-3.47","6.95","18.71"
"20053","Lezo","6.57","0.61","-6.60","-6.32","-4.23","-7.26","-4.21","-1.70","2.45","0.43","4.73","3.63","0.62","3.96"
"20054","Lizartza","-1.68","-1.65","1.26","-9.81","-1.49","0.37","-9.15","0.34","21.99","28.19","20.51","-1.27","-4.24","-1.79"
"48903","Loiu","-1.65","-1.77","-1.21","-1.84","-3.92","-0.70","-5.10","0.86","6.27","-1.06","-5.13","31.04","5.56","7.85"
"48058","Mallabia","0.14","-2.80","-1.74","-2.29","1.46","-4.57","-14.25","4.85","5.16","1.52","-1.79","-5.00","-3.24","0.66"
"48060","Markina-Xemein","3.45","-0.14","-2.29","-0.13","-1.65","4.42","-7.88","3.15","4.88","1.82","1.56","8.32","7.18","4.67"
"48061","Maruri-Jatabe","18.11","6.72","0.85","-9.23","9.24","0.85","-11.28","9.92","9.01","7.77","9.57","25.33","2.74","4.29"
"48059","Mañaria","1.73","-4.42","-4.23","-1.56","3.23","-7.46","-2.43","-7.62","-2.62","-8.76","13.57","21.43","-12.08","16.95"
"20901","Mendaro","2.53","-5.50","5.49","3.53","6.84","2.50","-3.98","1.11","11.98","13.20","-0.61","17.23","10.29","9.81"
"48062","Mendata","-11.11","-16.28","-2.27","-12.00","61.29","-6.06","0.00","32.00","4.17","0.00","20.00","0.00","5.26","-38.71"
"48063","Mendexa","-2.60","-4.94","-1.22","-1.20","10.67","0.00","5.63","-4.05","10.45","3.08","1.56","8.47","3.51","5.56"
"48064","Meñaka","5.45","6.80","-5.50","-9.92","5.22","-0.86","5.45","11.11","-2.94","4.08","6.52","4.55","4.76","5.00"
"01039","Moreda de Álava / Moreda Araba","55.36","-15.15","-13.16","13.43","81.08","0.00","5.71","29.63","17.39","4.55","0.00","10.00","5.26","0.00"
"48066","Morga","-6.67","0.00","-1.64","3.39","31.11","15.38","-2.50","14.29","-12.50","-14.89","-4.08","2.08","4.35","2.22"
"48068","Mundaka","0.00","-6.08","0.37","-0.55","8.80","0.00","1.42","0.20","14.15","-4.01","6.65","-1.86","4.38","45.23"
"48069","Mungia","14.40","-14.86","6.15","-1.27","-2.87","-0.94","0.20","1.86","1.91","4.23","4.07","3.49","0.61","1.82"
"48007","Munitibar-Arbatzegi Gerrikaitz-","41.33","0.00","22.95","-6.15","14.04","-9.52","85.29","-2.86","-7.89","-2.56","-13.33","2.27","29.41","3.03"
"48908","Murueta","0.00","0.00","-10.59","-36.57","3.88","2.38","3.28","-0.81","-4.65","6.61","-6.20","-17.83","0.00","-8.72"
"48071","Muskiz","2.95","-3.54","-0.38","-8.62","-1.62","13.95","-0.74","6.59","2.81","3.96","6.84","7.44","2.30","4.06"
"20057","Mutiloa","23.08","-15.22","-20.69","-22.67","63.04","-2.13","4.44","12.50","48.15","-10.00","3.45","-14.71","0.00","9.68"
"20056","Mutriku","2.33","0.31","3.36","-0.94","2.45","-2.09","-8.16","-3.25","-2.89","1.84","-3.46","2.73","0.18","3.01"
"48067","Muxika","0.88","-2.99","-6.02","-15.88","1.02","3.53","-12.79","-4.98","6.89","-1.24","2.05","3.09","10.41","10.30"
"48909","Nabarniz","-4.88","2.50","-6.98","7.50","14.29","0.00","2.94","-8.11","8.82","0.00","9.68","121.43","-22.22","12.50"
"01041","Navaridas","31.43","-14.63","-14.58","1.05","55.74","-6.15","0.00","-8.45","47.92","-2.04","-3.92","4.08","-3.92","-1.92"
"20063","Oiartzun","4.36","2.13","-3.02","-4.40","-3.71","-2.18","-5.92","0.15","3.07","5.49","4.68","5.53","0.61","1.94"
"01042","Okondo","1.75","-2.28","1.15","-6.97","13.72","-8.38","-5.29","1.07","0.27","13.37","6.13","7.27","12.45","-0.39"
