"Udalerri kodea","Udalerria","2016","2015","2014","2013","2012","2011","2010","2009","2008","2007","2006","2005","2004","2003"
"01011","Baños de Ebro/Mañueta","60.53","60.00","61.70","64.10","63.89","61.76","57.58","56.76","66.04","63.83","72.55","60.00","50.00","54.55"
"20019","Beasain","55.16","56.17","55.84","54.93","56.57","57.54","58.91","60.87","64.72","57.82","58.09","57.11","56.64","56.18"
"48092","Bedia","47.22","44.12","40.48","41.03","41.67","45.71","50.00","47.22","45.71","42.86","45.45","44.83","43.48","52.63"
"20020","Beizama","80.00","100.00","50.00","50.00","66.67","66.67","66.67","100.00","50.00","0.00","0.00","100.00","100.00","100.00"
"20021","Belauntza","55.56","50.00","50.00","66.67","60.00","63.16","50.00","60.00","73.33","86.36","83.33","0.00","0.00","0.00"
"48016","Berango","38.50","38.59","41.25","38.75","39.10","39.62","38.44","39.09","37.05","37.00","40.28","40.64","47.40","44.24"
"01014","Berantevilla","47.37","44.44","48.57","58.97","56.67","59.26","54.05","50.00","50.00","52.94","66.67","60.00","50.00","56.25"
"20022","Berastegi","10.00","12.50","0.00","0.00","10.00","25.00","45.45","37.50","27.27","25.00","28.57","23.08","33.33","27.27"
"20074","Bergara","51.22","51.80","50.24","50.82","52.30","49.94","49.30","49.15","52.09","52.19","56.46","56.86","62.02","65.00"
"48017","Bermeo","53.50","55.14","54.76","53.34","52.91","49.40","49.62","49.32","49.39","48.85","50.37","50.00","47.74","47.90"
"01016","Bernedo","53.85","35.00","39.39","41.03","38.10","47.62","47.83","41.03","37.78","37.50","36.67","36.36","33.33","37.50"
"48018","Berriatua","75.00","74.83","76.73","76.70","74.01","77.16","77.25","78.57","78.09","78.62","80.00","76.56","86.67","55.17"
"48019","Berriz","52.35","52.73","52.87","50.15","52.45","54.32","54.82","56.23","56.83","52.00","53.75","52.87","40.35","34.92"
"20023","Berrobi","48.00","57.14","48.39","52.00","43.48","47.62","56.52","62.50","60.00","80.00","92.31","75.00","58.82","66.67"
"20024","Bidania-Goiatz","25.00","41.67","42.11","37.50","42.86","40.00","51.43","56.00","65.00","62.50","61.11","56.25","41.67","44.44"
"48020","Bilbao","49.78","49.53","49.62","49.96","50.37","50.32","49.98","50.37","49.64","49.11","49.30","49.65","49.10","49.12"
"48021","Busturia","39.02","43.48","40.54","48.00","47.17","48.39","43.75","56.86","58.82","60.47","60.00","59.09","55.56","53.85"
"01017","Campezo/Kanpezu","44.62","46.88","48.57","52.53","45.74","46.75","49.38","55.17","50.67","51.43","58.46","65.22","62.50","62.16"
"20029","Deba","53.42","53.72","50.52","50.53","47.74","44.68","44.02","46.02","41.67","42.42","46.31","50.48","50.67","39.19"
"48901","Derio","42.21","44.33","45.69","45.89","51.43","56.05","60.00","57.89","63.10","63.91","60.00","63.71","62.65","51.81"
"48026","Dima","31.25","35.71","37.93","37.93","51.85","55.17","60.61","50.00","50.00","53.57","54.17","64.71","71.43","77.78"
"20069","Donostia / San Sebastián","46.09","46.09","45.46","45.92","45.41","45.56","46.09","46.78","46.59","46.50","46.66","47.34","47.62","47.04"
"48027","Durango","53.74","53.40","53.10","55.07","55.07","56.20","55.29","56.52","54.88","52.84","52.81","54.46","51.90","47.87"
"48028","Ea","24.24","26.47","33.33","37.50","40.62","33.33","41.18","58.82","73.33","57.14","56.25","46.67","50.00","50.00"
"20030","Eibar","52.24","53.19","54.15","54.20","53.61","53.02","52.08","52.66","51.46","51.08","49.94","49.94","49.25","52.23"
"48031","Elantxobe","66.67","75.00","50.00","33.33","60.00","47.62","59.09","60.00","77.78","71.43","71.43","83.33","63.64","42.86"
"01021","Elburgo/Burgelu","60.87","56.67","61.29","61.54","62.07","63.64","53.33","57.69","48.15","50.00","50.00","47.06","50.00","69.23"
"01022","Elciego","53.52","57.95","53.85","54.41","51.81","49.37","48.65","50.63","46.05","46.97","48.89","44.19","41.94","43.18"
"20031","Elduain","0.00","0.00","0.00","0.00","0.00","33.33","33.33","0.00","0.00","0.00","50.00","50.00","50.00","0.00"
"20033","Elgeta","58.82","50.88","55.74","58.67","58.44","62.96","63.49","61.82","67.21","72.06","85.71","70.27","73.91","61.54"
"20032","Elgoibar","53.57","52.79","53.71","53.78","53.82","53.62","53.29","57.54","53.02","50.91","50.00","48.69","46.53","50.82"
"48032","Elorrio","52.53","50.56","51.94","47.77","49.86","46.98","47.94","47.41","47.14","46.10","49.54","53.61","59.46","52.08"
"01023","Elvillar/Bilar","31.43","37.50","40.00","37.04","43.75","41.67","26.67","43.48","43.75","47.06","54.55","45.45","61.54","77.78"
"48902","Erandio","48.59","49.96","50.42","50.55","50.16","50.77","49.97","47.93","47.08","47.86","48.74","46.77","46.89","49.31"
"48033","Ereño","50.00","50.00","63.64","41.67","60.00","50.00","57.14","61.54","44.44","44.44","50.00","33.33","40.00","50.00"
"48034","Ermua","55.20","56.30","55.43","58.12","58.03","57.79","59.24","58.23","59.56","58.81","58.61","62.44","61.08","63.48"
"20067","Errenteria","50.00","50.93","50.71","50.91","50.92","52.78","52.19","51.64","50.28","49.96","51.30","50.58","51.39","51.74"
"20066","Errezil","75.00","72.22","77.27","73.91","80.65","85.71","82.61","84.38","81.48","76.92","61.54","57.14","33.33","20.00"
"01046","Erriberagoitia/Ribera Alta","71.43","53.85","48.72","55.56","60.00","59.26","56.10","51.11","44.12","55.56","42.11","40.91","33.33","30.77"
"48079","Errigoiti","64.71","64.29","56.25","55.56","50.00","35.00","31.58","41.67","43.75","50.00","45.45","55.56","50.00","62.50"
"20034","Eskoriatza","58.82","56.94","56.63","60.11","60.00","60.69","61.31","69.05","67.52","63.03","61.70","58.33","56.60","58.97"
"48029","Etxebarri","49.45","48.95","48.04","46.96","46.13","47.00","49.82","46.61","47.29","49.39","48.87","54.23","53.33","47.76"
"48030","Etxebarria","50.94","59.18","54.76","58.49","58.49","61.90","47.92","44.07","48.28","56.52","68.57","75.00","85.71","71.43"
"20035","Ezkio-Itsaso","54.55","52.38","55.00","47.06","66.67","68.97","67.74","71.43","62.86","52.17","50.00","69.23","73.08","69.57"
"48906","Forua","43.59","51.22","64.15","72.41","67.31","62.96","66.67","67.74","62.75","63.27","65.79","64.86","62.86","66.67"
"48035","Fruiz","47.37","54.55","65.00","60.61","57.58","73.33","71.43","72.73","66.67","40.00","44.44","54.55","57.14","30.00"
"20038","Gabiria","28.57","37.50","46.15","40.00","62.50","82.61","81.48","85.71","87.50","72.73","61.54","75.00","50.00","100.00"
"20037","Gaintza","50.00","50.00","33.33","0.00","0.00","0.00","0.00","50.00","50.00","0.00","0.00","0.00","0.00","0.00"
"48036","Galdakao","46.98","47.63","48.30","47.35","46.59","46.92","46.69","48.01","50.39","46.14","44.30","44.58","47.32","47.27"
"48037","Galdames","21.05","12.50","11.76","7.69","12.50","18.18","13.33","15.38","27.27","50.00","37.50","28.57","0.00","20.00"
"48038","Gamiz-Fika","35.14","32.43","45.00","47.92","50.94","51.22","46.15","48.65","56.67","44.00","50.00","42.11","57.14","54.55"
"48039","Garai","60.00","50.00","66.67","50.00","50.00","41.67","42.86","50.00","50.00","42.86","33.33","33.33","0.00","0.00"
"48040","Gatika","35.56","40.48","41.94","42.86","44.44","42.11","40.48","42.86","37.50","40.62","34.78","26.67","37.50","30.00"
"48041","Gautegiz Arteaga","50.00","45.00","51.28","50.91","53.70","50.00","46.15","53.12","45.16","48.39","51.72","41.18","38.71","35.29"
"20907","Gaztelu","0.00","100.00","100.00","0.00","0.00","33.33","0.00","0.00","0.00","100.00","0.00","0.00","0.00","0.00"
"48046","Gernika-Lumo","51.40","50.86","50.03","50.62","50.94","50.80","51.59","51.81","51.68","51.44","52.44","51.42","52.30","53.06"
"20039","Getaria","54.32","53.06","53.31","51.08","51.33","51.20","50.75","52.91","52.23","55.64","57.76","54.47","55.84","55.56"
"48044","Getxo","41.60","40.42","41.11","40.25","40.67","40.42","40.29","40.90","40.57","39.63","40.52","40.78","40.99","42.58"
"48047","Gizaburuaga","50.00","36.36","46.15","40.00","33.33","45.45","50.00","37.50","0.00","0.00","0.00","0.00","0.00","0.00"
"48042","Gordexola","50.00","54.55","51.52","53.03","56.67","54.41","49.21","54.55","49.06","37.50","41.67","40.91","38.46","63.64"
"48043","Gorliz","45.18","41.51","41.22","42.28","44.32","46.64","49.28","48.91","49.46","42.86","42.86","39.31","41.46","37.50"
"48045","Güeñes","51.06","51.53","51.47","49.65","53.75","51.47","50.87","53.91","55.30","55.16","59.74","59.89","57.53","52.88"
"01056","Harana/Valle de Arana","50.00","100.00","50.00","50.00","62.50","83.33","66.67","66.67","85.71","100.00","86.67","80.77","83.33","80.00"
"20040","Hernani","51.09","51.17","51.74","53.45","52.46","50.22","52.12","53.12","51.94","53.17","52.67","50.74","52.43","54.30"
"20041","Hernialde","41.67","45.45","66.67","70.00","68.18","65.22","62.50","62.50","85.71","83.33","80.00","50.00","40.00","33.33"
"20036","Hondarribia","51.70","50.16","51.10","50.44","50.31","52.05","53.85","54.16","55.56","56.06","56.44","56.18","57.89","56.85"
"20042","Ibarra","56.13","53.85","57.95","58.33","59.11","62.34","59.64","60.91","65.31","62.50","60.49","53.85","57.63","68.33"
"48048","Ibarrangelu","45.45","37.50","44.44","28.57","33.33","38.46","60.00","53.33","61.11","50.00","55.56","60.00","33.33","50.00"
"20043","Idiazabal","57.94","56.45","62.02","55.91","55.93","55.74","55.75","65.03","65.38","63.64","54.72","50.00","55.88","65.00"
"48094","Igorre","52.08","50.14","50.85","50.26","50.82","50.55","50.96","52.84","52.43","48.68","50.00","57.33","63.16","66.67"
"20044","Ikaztegieta","42.50","42.42","53.33","57.14","61.54","61.54","64.71","68.42","50.00","53.85","45.45","55.56","55.56","75.00"
"20045","Irun","51.51","51.93","51.68","51.07","50.99","50.94","50.53","51.34","52.27","51.76","52.59","52.30","51.94","51.53"
"20046","Irura","54.07","52.59","50.46","48.51","49.46","51.02","51.72","54.65","60.00","60.00","55.56","50.00","57.89","61.11"
"01027","Iruraiz-Gauna","42.86","46.15","50.00","56.25","50.00","50.00","58.82","58.33","54.55","66.67","100.00","100.00","100.00","100.00"
"01901","Iruña Oka/Iruña de Oca","52.86","53.43","50.52","49.74","48.98","49.01","45.00","52.07","57.40","50.36","54.39","56.36","59.77","71.05"
"48049","Ispaster","41.94","40.00","39.29","40.48","41.67","50.00","55.56","71.43","62.50","60.00","50.00","60.00","33.33","40.00"
"20047","Itsasondo","54.55","50.91","55.93","44.23","43.40","47.62","46.51","46.15","42.42","42.86","40.00","44.44","35.71","36.36"
"48910","Iurreta","56.14","55.43","58.70","59.01","58.52","61.52","62.68","61.67","60.89","58.75","65.91","61.48","64.20","49.15"
"48050","Izurtza","61.54","60.00","77.42","84.31","90.00","86.84","75.00","80.00","80.00","80.00","100.00","0.00","0.00","0.00"
"48022","Karrantza Harana/Valle de Carranza","33.87","31.15","36.23","44.87","47.50","50.00","49.21","50.00","54.76","53.85","65.52","72.22","64.29","64.29"
"48907","Kortezubi","36.36","36.84","52.38","56.25","36.36","41.67","50.00","33.33","50.00","37.50","33.33","16.67","16.67","0.00"
"01019","Kripan","50.00","50.00","50.00","33.33","50.00","50.00","50.00","50.00","50.00","0.00","50.00","50.00","0.00","0.00"
"01020","Kuartango","42.86","37.50","55.56","72.73","66.67","40.00","66.67","75.00","0.00","0.00","50.00","0.00","20.00","50.00"
"01028","Labastida/Bastida","51.66","52.14","56.34","53.90","55.19","57.46","57.76","59.20","58.47","56.04","57.35","67.21","61.70","63.64"
"01030","Lagrán","100.00","100.00","100.00","42.86","50.00","50.00","66.67","50.00","33.33","50.00","0.00","33.33","0.00","0.00"
"01031","Laguardia","52.14","50.00","49.22","50.00","48.09","50.82","45.95","43.69","47.30","48.57","51.35","55.13","51.06","55.10"
"01032","Lanciego/Lantziego","47.25","48.15","51.16","50.00","52.11","59.42","62.65","64.29","64.29","53.85","44.19","40.00","42.86","55.00"
"48051","Lanestosa","38.46","37.50","40.00","42.86","50.00","54.55","53.85","50.00","44.44","53.33","50.00","33.33","20.00","50.00"
"01902","Lantarón","60.78","58.97","61.11","60.87","52.54","51.02","51.85","48.00","68.00","65.22","62.96","54.17","57.14","60.00"
"01033","Lapuebla de Labarca","53.42","53.49","53.01","54.39","52.31","55.56","60.78","60.94","55.41","57.38","64.44","69.57","65.79","57.45"
"48052","Larrabetzu","36.73","37.93","50.82","50.68","56.25","59.02","51.39","51.67","51.85","43.48","42.86","33.33","50.00","42.86"
"20048","Larraul","0.00","75.00","55.56","63.64","100.00","100.00","100.00","100.00","100.00","100.00","100.00","100.00","66.67","50.00"
"20902","Lasarte-Oria","48.46","48.45","46.62","48.34","48.83","48.70","48.73","51.37","50.18","52.23","48.80","51.41","49.66","52.57"
"01036","Laudio/Llodio","47.91","48.37","48.51","48.97","49.27","47.31","50.13","50.08","48.30","47.79","49.63","53.59","55.68","58.70"
"48053","Laukiz","23.81","30.00","28.57","38.60","33.93","34.62","40.35","40.98","43.10","39.29","40.82","46.81","53.19","50.00"
"20049","Lazkao","50.68","52.60","53.68","54.39","53.75","52.75","57.43","63.84","61.30","59.29","54.09","53.15","52.89","58.18"
"20050","Leaburu","51.52","51.43","44.44","40.62","36.36","41.38","38.10","41.67","45.45","28.57","0.00","50.00","71.43","75.00"
"20051","Legazpi","51.64","53.06","54.80","56.46","57.36","58.01","62.91","65.77","64.03","58.05","60.74","50.77","48.57","51.81"
"20052","Legorreta","52.48","53.85","61.54","63.78","63.30","58.57","56.56","58.65","55.88","60.56","67.24","53.85","43.48","43.75"
"01058","Legutio","54.95","60.45","54.48","56.17","53.89","51.91","54.14","53.10","51.92","53.19","51.32","49.12","50.00","47.62"
"20068","Leintz-Gatzaga","42.86","42.86","46.67","44.44","50.00","70.97","90.00","95.24","82.35","83.33","83.33","100.00","0.00","100.00"
"48054","Leioa","46.40","47.21","46.02","47.22","47.11","45.75","47.03","47.55","47.39","45.37","44.85","46.43","47.64","48.27"
"48057","Lekeitio","54.21","51.71","50.43","46.80","48.07","48.07","47.29","47.47","45.30","49.12","52.50","51.72","51.11","49.21"
"48055","Lemoa","49.01","50.60","51.31","51.05","50.00","50.35","45.68","45.54","47.49","46.43","50.50","48.96","55.41","56.14"
"48056","Lemoiz","33.33","34.78","40.74","39.13","48.48","53.33","51.72","56.76","62.07","50.00","26.67","33.33","46.15","75.00"
"01034","Leza","47.37","33.33","30.77","46.15","55.00","50.00","65.52","69.23","60.00","59.26","62.50","50.00","25.00","23.53"
"48081","Lezama","53.41","48.45","44.66","41.90","42.62","47.40","50.00","43.31","45.16","46.00","51.28","58.62","51.28","42.11"
"20053","Lezo","46.61","50.83","47.06","49.49","50.25","48.19","51.39","53.25","52.44","48.46","51.11","48.89","47.89","50.00"
"20054","Lizartza","58.70","70.00","65.33","67.65","69.66","68.25","66.67","61.36","50.00","39.13","60.00","53.33","50.00","42.86"
"48903","Loiu","69.29","69.85","69.75","68.39","72.92","76.65","75.70","75.12","66.05","68.55","79.27","82.00","88.04","85.71"
"48058","Mallabia","53.33","43.48","53.66","44.74","52.63","43.59","38.71","35.29","32.14","37.50","41.18","54.55","70.00","66.67"
"48060","Markina-Xemein","58.58","59.63","59.77","60.10","61.58","66.24","67.15","66.82","69.09","68.15","66.16","68.36","66.83","61.22"
"48061","Maruri-Jatabe","52.63","43.75","50.00","50.00","54.17","45.00","58.33","56.52","45.83","54.55","44.00","57.89","60.87","70.00"
"48059","Mañaria","65.79","65.62","63.64","82.22","82.61","84.31","78.85","79.17","83.72","75.00","61.54","54.55","50.00","20.00"
"20901","Mendaro","48.55","46.38","52.27","55.74","57.41","50.00","55.68","52.53","50.60","52.11","56.60","54.17","41.67","44.00"
"48062","Mendata","66.67","62.50","83.33","80.00","80.00","75.00","75.00","50.00","50.00","60.00","85.71","80.00","66.67","100.00"
"48063","Mendexa","44.44","33.33","45.83","38.89","33.33","40.00","54.55","64.29","58.33","50.00","62.50","55.56","55.56","50.00"
"48064","Meñaka","54.55","57.14","40.00","31.25","37.50","35.71","33.33","55.56","40.00","42.86","20.00","44.44","40.00","40.00"
"01039","Moreda de Álava / Moreda Araba","40.00","41.67","50.00","42.86","60.00","53.85","20.00","37.50","42.86","0.00","16.67","33.33","42.86","83.33"
"48066","Morga","43.75","42.86","33.33","41.18","50.00","22.22","22.22","27.27","36.36","28.57","42.86","50.00","83.33","85.71"
"48068","Mundaka","52.46","52.94","53.62","50.50","55.05","58.59","56.03","53.66","45.45","49.33","47.54","48.15","44.90","51.11"
"48069","Mungia","47.38","47.15","47.83","47.24","49.78","49.60","50.77","48.96","47.63","46.38","46.58","47.71","47.68","47.86"
"48007","Munitibar-Arbatzegi Gerrikaitz-","33.33","25.00","25.00","33.33","10.00","0.00","0.00","12.50","18.18","22.22","22.22","16.67","11.11","16.67"
"48908","Murueta","40.00","60.00","66.67","54.55","71.43","54.55","71.43","57.14","66.67","60.00","50.00","33.33","50.00","66.67"
"48071","Muskiz","47.39","46.51","44.24","44.49","47.06","46.70","47.62","40.46","36.65","36.29","39.29","46.15","44.71","44.00"
"20057","Mutiloa","0.00","0.00","50.00","50.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20056","Mutriku","59.48","62.24","60.69","57.76","58.33","61.22","62.40","65.09","66.51","59.35","54.70","57.41","53.33","57.65"
"48067","Muxika","32.56","40.54","44.44","57.78","54.76","52.17","59.52","58.14","55.17","50.00","50.00","57.89","100.00","100.00"
"48909","Nabarniz","30.00","40.00","37.50","40.00","40.00","40.00","40.00","50.00","50.00","60.00","66.67","66.67","33.33","0.00"
"01041","Navaridas","83.64","87.27","80.56","80.00","67.86","65.22","42.86","50.00","47.06","30.77","44.44","16.67","37.50","50.00"
"20063","Oiartzun","50.00","52.48","55.36","54.06","50.71","52.19","56.92","59.34","59.24","57.36","58.85","55.90","59.02","56.29"
"01042","Okondo","59.18","52.50","45.45","52.38","50.94","54.55","53.33","46.15","51.61","47.06","42.86","55.88","55.56","62.50"
"20058","Olaberria","50.98","48.98","48.21","38.78","45.24","50.00","69.35","64.71","64.79","52.38","50.00","66.67","66.67","66.67"
"48073","Ondarroa","72.88","70.85","67.60","68.48","66.94","65.55","65.11","65.28","65.56","65.15","68.86","73.14","75.61","72.63"
"20076","Ordizia","54.06","55.87","55.17","54.52","54.84","57.08","57.25","58.91","62.55","58.70","58.30","56.45","56.27","53.02"
"20905","Orendain","42.86","42.86","33.33","33.33","0.00","0.00","100.00","33.33","0.00","0.00","100.00","0.00","100.00","100.00"
"20060","Orexa","50.00","0.00","0.00","100.00","50.00","0.00","0.00","0.00","0.00","100.00","0.00","100.00","0.00","0.00"
"20061","Orio","53.01","52.62","52.32","52.24","53.24","49.42","50.78","46.49","44.90","46.45","54.35","57.14","56.19","57.43"
"20062","Ormaiztegi","49.21","51.72","49.06","53.21","51.43","49.18","51.28","50.00","53.12","55.95","58.70","57.69","69.05","73.33"
"48075","Orozko","40.00","41.73","46.97","47.56","40.00","41.58","48.42","57.14","54.44","57.89","60.27","64.29","62.86","71.43"
"48083","Ortuella","48.89","46.63","42.70","43.26","45.58","43.75","39.22","38.83","36.00","30.59","36.36","34.85","32.08","36.96"
"48072","Otxandio","43.21","43.75","46.51","53.49","53.41","62.37","54.44","55.68","49.32","40.43","33.33","28.57","38.89","31.58"
"01043","Oyón-Oion","46.05","48.79","49.47","52.85","52.27","50.82","52.57","54.28","49.09","51.93","51.67","57.97","54.67","58.82"
"20059","Oñati","50.85","53.02","49.80","49.62","49.71","50.42","49.25","47.90","49.48","45.66","47.63","47.50","47.15","48.98"
"20064","Pasaia","49.96","48.28","48.38","48.45","47.81","47.50","50.80","50.55","51.20","51.95","51.23","52.96","53.12","52.10"
"01044","Peñacerrada-Urizaharra","16.67","25.00","30.00","33.33","26.67","46.15","30.00","27.27","25.00","33.33","0.00","0.00","0.00","0.00"
"48077","Plentzia","49.30","49.37","46.76","45.06","44.33","44.39","44.21","39.76","44.71","41.51","44.44","44.44","40.83","41.24"
"48078","Portugalete","49.64","49.57","48.86","47.63","48.50","47.51","47.60","47.06","45.97","46.83","46.97","50.24","52.39","49.70"
