"Udalerri kodea","Udalerria","2016","2015","2014","2013","2012","2011","2010","2009","2008","2007","2006","2005","2004","2003"
"48004","Amoroto","10.60","10.85","11.52","10.68","10.90","8.76","9.35","8.74","8.78","10.00","9.27","10.00","9.38","9.14"
"01002","Amurrio","7.56","7.41","7.28","7.50","7.56","7.46","7.31","7.18","6.88","7.07","6.86","6.51","6.19","5.86"
"20009","Andoain","7.97","7.77","7.62","7.58","7.28","7.06","6.77","6.74","6.50","6.29","5.95","5.66","5.49","5.12"
"20010","Anoeta","5.38","5.22","5.22","5.43","5.22","5.25","4.92","4.61","4.03","3.35","2.94","2.82","2.99","3.11"
"20011","Antzuola","7.64","7.59","7.80","7.63","7.81","7.19","7.57","7.01","7.21","7.22","7.22","6.90","6.55","6.99"
"48005","Arakaldo","10.53","11.54","13.51","10.00","8.82","8.57","9.84","9.43","9.43","8.93","9.09","7.41","3.51","7.14"
"20012","Arama","14.15","14.02","12.50","11.01","9.71","10.78","11.30","10.58","8.16","8.33","8.05","8.75","8.64","9.76"
"01003","Aramaio","9.60","9.79","10.38","10.27","9.69","8.67","8.61","8.19","8.39","7.77","7.87","7.51","6.84","6.34"
"48006","Arantzazu","7.03","7.98","8.60","8.29","8.47","8.72","10.00","10.00","9.46","11.18","10.20","8.84","8.76","7.97"
"48093","Areatza","6.86","6.26","6.74","7.34","7.39","7.00","6.68","6.44","6.05","6.14","5.25","5.86","5.66","5.97"
"20013","Aretxabaleta","7.80","7.22","6.93","6.73","6.67","6.17","6.00","5.74","5.67","5.24","5.35","5.21","4.86","4.95"
"01006","Armiñón","5.79","5.69","8.53","9.09","9.57","9.82","7.14","8.74","8.74","7.41","9.57","9.57","9.64","9.20"
"01037","Arraia-Maeztu","11.00","11.63","12.17","12.53","12.23","12.19","12.03","12.00","12.15","11.93","11.78","11.30","11.27","11.49"
"48009","Arrankudiaga","8.04","7.74","8.70","8.65","8.67","9.11","9.73","9.84","10.16","10.90","10.30","9.54","9.76","8.95"
"20055","Arrasate/Mondragón","9.28","9.13","9.03","8.64","8.54","8.10","7.90","7.59","7.30","7.11","6.61","6.28","5.84","5.64"
"48914","Arratzu","7.61","9.00","9.05","8.12","9.23","9.33","9.95","10.00","10.56","10.29","10.23","10.98","11.30","10.44"
"01008","Arratzua-Ubarrundia","5.27","5.72","6.00","6.86","6.54","7.28","7.22","6.57","7.40","7.27","6.80","7.39","7.57","7.49"
"48010","Arrieta","8.97","9.18","8.93","10.87","10.60","11.23","11.23","9.19","11.03","12.46","12.00","11.90","12.93","13.36"
"48011","Arrigorriaga","6.62","6.49","6.67","6.33","6.28","5.94","5.77","5.71","5.39","5.17","5.11","4.97","4.98","4.65"
"48023","Artea","8.11","7.27","6.91","6.25","6.15","5.93","7.18","6.37","6.30","7.99","8.41","7.99","7.83","7.38"
"48008","Artzentales","9.82","10.08","8.95","9.71","8.29","9.41","9.58","10.15","11.28","11.20","11.32","10.41","10.50","10.60"
"01004","Artziniega","5.71","5.62","6.08","6.90","6.83","6.44","6.05","6.15","6.82","7.03","6.06","6.46","5.86","6.04"
"01009","Asparrena","7.92","8.63","8.85","9.35","10.01","9.75","9.83","10.28","10.32","10.80","10.20","10.14","9.40","9.76"
"20014","Asteasu","6.00","5.96","6.04","5.85","5.95","5.53","6.20","5.83","5.44","4.77","3.80","3.08","3.47","3.30"
"20903","Astigarraga","3.92","3.74","3.88","3.89","4.09","4.06","4.06","3.68","3.78","3.55","3.55","3.28","2.98","2.71"
"20015","Ataun","10.33","10.18","9.84","10.21","10.14","10.08","9.24","10.15","10.44","10.14","10.63","10.57","10.61","10.79"
"48091","Atxondo","8.36","7.79","7.48","7.71","6.99","6.14","6.01","5.96","5.73","5.43","5.42","5.67","6.09","5.55"
"48070","Aulesti","15.24","16.06","16.51","15.43","16.02","15.16","13.27","12.43","12.39","12.80","12.09","11.83","11.28","11.64"
"01010","Ayala/Aiara","6.73","7.11","7.53","7.23","7.30","7.03","6.88","6.93","6.76","6.66","6.53","6.36","6.66","6.91"
"20017","Azkoitia","7.80","7.98","7.91","7.72","7.85","7.87","7.63","7.53","7.08","6.90","6.78","6.63","6.55","6.47"
"20018","Azpeitia","7.98","7.70","7.67","7.69","7.51","7.25","7.07","6.53","6.42","6.45","6.15","6.13","5.90","5.43"
"01049","Añana","6.82","6.90","6.59","8.24","11.24","11.63","14.13","16.30","16.67","17.39","18.75","17.35","16.33","16.49"
"48012","Bakio","6.74","6.60","7.08","7.35","7.08","6.85","6.49","6.27","5.18","4.92","4.89","4.60","4.38","4.12"
"20904","Baliarrain","5.00","6.17","7.14","5.41","7.46","7.81","7.81","6.67","9.09","7.84","9.62","15.69","13.73","14.00"
"48090","Balmaseda","9.57","9.20","9.45","9.69","9.80","9.62","9.81","9.28","9.14","8.96","8.61","8.23","7.97","7.69"
"48013","Barakaldo","9.17","9.23","9.43","9.31","9.26","9.17","9.12","8.96","8.71","8.37","8.04","7.70","7.26","6.84"
"48014","Barrika","7.05","7.52","6.77","7.12","6.33","6.54","6.35","7.69","7.37","6.88","6.74","7.27","6.50","6.20"
"01013","Barrundia","7.36","6.80","6.47","7.06","6.85","6.44","6.16","6.35","6.12","5.63","5.22","5.31","5.74","5.14"
"48015","Basauri","11.16","10.83","10.64","10.31","10.01","9.61","9.10","8.55","7.96","7.40","6.80","6.26","5.96","5.37"
"01011","Baños de Ebro/Mañueta","12.50","12.43","13.89","12.71","12.85","13.33","13.81","13.26","11.56","10.66","10.00","9.95","8.06","10.53"
"20019","Beasain","7.43","7.20","7.44","7.12","6.82","6.74","6.56","6.30","6.20","6.10","6.01","5.80","5.41","4.91"
"48092","Bedia","9.59","9.48","10.41","10.19","10.66","11.45","10.13","9.74","9.53","9.83","9.32","10.49","9.48","9.74"
"20020","Beizama","6.80","7.84","9.71","11.11","12.26","10.62","8.93","9.01","9.35","8.57","8.25","10.89","10.42","9.18"
"20021","Belauntza","8.66","6.87","6.34","5.41","6.49","8.02","9.09","8.02","4.42","5.11","4.65","5.62","4.91","4.94"
"48016","Berango","5.77","5.21","5.16","5.40","5.27","4.65","4.40","4.44","4.35","4.05","4.13","4.08","4.03","3.47"
"01014","Berantevilla","10.82","9.28","9.39","8.94","8.57","8.63","7.22","7.17","7.05","5.26","4.80","4.20","2.14","2.52"
"20022","Berastegi","7.84","7.61","7.80","9.03","9.06","9.03","9.41","8.75","8.58","7.42","7.93","7.59","7.04","6.72"
"20074","Bergara","9.18","9.34","9.32","9.27","9.28","9.15","8.65","8.28","7.97","7.62","6.93","6.68","6.17","5.62"
"48017","Bermeo","8.73","8.65","8.85","8.87","8.85","8.74","8.56","8.27","8.15","7.94","8.04","7.79","7.55","7.19"
"01016","Bernedo","12.37","12.50","13.08","13.21","13.50","13.07","11.96","13.21","13.94","16.52","14.59","14.55","14.60","13.71"
"48018","Berriatua","7.32","7.59","7.51","7.23","7.11","7.44","7.34","7.31","7.97","9.13","9.39","8.33","8.48","8.80"
"48019","Berriz","7.36","6.87","7.06","6.83","6.35","5.94","6.30","6.13","6.23","6.17","5.62","5.64","4.88","4.54"
"20023","Berrobi","6.93","7.57","8.16","9.43","10.00","11.80","11.15","9.15","8.52","7.89","6.35","6.44","5.35","5.03"
"20024","Bidania-Goiatz","7.19","7.12","7.86","7.55","7.34","7.99","8.56","8.39","8.36","7.52","9.02","10.28","11.76","11.86"
"48020","Bilbao","9.83","9.77","9.87","9.77","9.61","9.47","9.22","8.89","8.59","8.23","7.83","7.50","7.12","6.75"
"48021","Busturia","10.01","10.01","9.64","9.76","9.80","9.72","8.48","8.66","8.40","8.40","8.11","7.50","7.08","7.07"
"01017","Campezo/Kanpezu","10.39","10.97","10.05","10.37","10.27","10.64","10.02","9.40","9.11","8.77","9.17","9.32","8.97","8.77"
"20029","Deba","7.36","7.22","7.24","7.48","7.31","7.00","6.75","6.70","6.79","6.22","5.50","5.22","5.15","4.80"
"48901","Derio","7.84","7.56","7.48","7.37","6.93","6.74","6.77","6.72","6.20","5.69","5.61","5.62","5.49","4.70"
"48026","Dima","8.37","8.79","9.05","9.07","9.73","9.90","10.06","10.34","10.17","10.79","10.12","9.97","10.45","11.43"
"20069","Donostia / San Sebastián","8.52","8.36","8.40","8.35","8.26","8.13","7.96","7.76","7.54","7.31","7.05","6.78","6.48","6.20"
"48027","Durango","7.26","7.14","7.16","6.89","6.84","6.98","6.71","6.34","6.18","5.97","5.85","5.82","5.79","5.61"
"48028","Ea","11.24","12.15","12.78","11.96","11.06","9.05","8.59","7.68","8.06","7.61","7.80","7.88","7.00","7.56"
"20030","Eibar","10.27","10.46","10.51","10.45","10.38","10.31","10.27","9.96","9.71","9.36","8.94","8.53","8.32","7.93"
"48031","Elantxobe","10.38","10.11","9.63","10.22","9.04","9.18","9.18","9.57","10.10","9.66","9.85","9.13","8.78","11.71"
"01021","Elburgo/Burgelu","3.37","2.83","3.06","3.99","3.30","3.70","3.24","3.17","4.36","4.46","3.61","3.60","3.38","3.78"
"01022","Elciego","9.96","9.79","10.04","10.57","9.80","9.48","9.86","9.27","9.25","9.42","10.85","11.16","10.06","10.17"
"20031","Elduain","9.68","8.66","8.73","6.40","6.67","5.79","5.79","5.74","6.67","7.83","8.04","9.91","6.90","7.83"
"20033","Elgeta","8.30","8.20","8.01","7.88","7.50","7.41","7.43","8.00","8.06","8.59","8.19","8.52","7.63","7.46"
"20032","Elgoibar","9.14","9.17","9.27","9.11","9.25","9.15","9.16","8.83","8.58","8.31","7.96","7.99","7.49","7.04"
"48032","Elorrio","9.14","8.95","9.46","9.18","9.23","8.74","8.18","8.02","7.18","7.22","6.85","6.75","6.44","6.32"
"01023","Elvillar/Bilar","11.36","13.71","13.71","15.00","15.59","13.26","13.04","12.37","11.54","11.96","11.60","13.47","13.57","13.24"
"48902","Erandio","7.28","7.01","6.99","6.81","6.67","6.36","6.20","5.93","5.64","5.48","5.29","5.15","4.84","4.62"
"48033","Ereño","7.86","9.09","8.66","10.16","10.45","9.63","8.53","10.69","11.11","12.21","14.73","14.39","14.17","13.60"
"48034","Ermua","9.35","8.81","8.61","7.99","7.75","7.20","6.45","6.03","5.54","4.83","4.42","3.99","3.74","3.33"
"20067","Errenteria","8.33","8.08","8.10","7.92","7.71","7.30","7.03","6.69","6.64","6.30","6.02","5.70","5.44","5.13"
"20066","Errezil","7.89","7.87","7.21","7.37","7.65","7.41","8.02","7.14","8.08","8.01","8.36","8.75","7.79","7.19"
"01046","Erriberagoitia/Ribera Alta","9.13","9.28","9.60","9.05","9.19","9.09","9.81","9.22","9.52","9.28","9.62","10.81","10.54","10.30"
"48079","Errigoiti","12.68","11.07","10.49","10.54","10.81","10.37","10.51","11.36","10.71","11.03","11.51","11.43","12.55","12.28"
"20034","Eskoriatza","7.86","7.78","8.10","7.59","7.34","6.92","6.46","6.11","5.74","6.03","5.80","5.42","5.33","5.31"
"48029","Etxebarri","4.27","3.92","4.07","4.10","3.90","3.76","3.65","3.61","3.73","3.85","3.57","3.23","3.30","3.04"
"48030","Etxebarria","9.23","9.02","8.73","9.47","9.42","9.31","9.46","7.46","6.86","7.09","6.73","5.84","5.08","4.87"
"20035","Ezkio-Itsaso","9.78","10.66","10.79","10.58","9.39","9.72","9.84","8.79","9.63","9.22","8.99","8.36","8.70","8.47"
"48906","Forua","10.73","10.32","10.29","10.26","10.37","9.55","8.63","8.56","8.98","8.89","9.13","7.14","7.00","6.10"
"48035","Fruiz","9.12","8.99","9.03","10.36","10.99","10.17","11.89","12.44","12.26","11.76","11.94","11.73","11.67","11.43"
"20038","Gabiria","11.24","11.15","9.51","9.92","10.61","9.23","8.92","7.92","10.04","10.82","10.48","11.11","10.87","9.31"
"20037","Gaintza","12.68","12.50","12.68","12.50","11.43","9.59","6.85","7.79","7.69","7.41","6.41","5.48","8.11","6.41"
"48036","Galdakao","7.33","7.21","7.16","7.19","6.84","6.69","6.51","6.19","5.97","5.62","5.19","4.89","4.60","4.42"
"48037","Galdames","7.53","6.60","6.78","8.64","8.62","8.39","8.24","8.49","8.96","9.28","10.05","10.05","10.00","8.19"
"48038","Gamiz-Fika","7.27","7.62","7.99","8.30","8.41","8.75","8.84","9.20","8.94","8.60","8.93","8.44","7.68","7.29"
"48039","Garai","8.55","9.62","9.26","8.38","7.60","7.74","8.12","6.92","6.33","6.58","8.57","9.15","5.67","6.57"
"48040","Gatika","7.38","6.46","6.76","6.30","6.51","6.89","6.93","6.73","6.78","6.89","6.93","6.78","6.86","6.52"
"48041","Gautegiz Arteaga","7.96","7.48","6.80","6.67","6.38","7.00","6.58","6.28","5.73","5.50","6.35","6.86","6.24","6.08"
"20907","Gaztelu","9.78","8.51","7.29","7.29","6.19","8.16","6.32","6.38","6.12","6.86","8.70","6.82","6.90","5.81"
"48046","Gernika-Lumo","9.08","9.04","9.28","9.13","9.11","8.82","8.53","8.09","7.73","7.54","7.42","7.09","7.01","6.67"
"20039","Getaria","6.50","6.16","5.80","5.93","6.24","5.90","5.37","5.30","5.38","6.07","5.61","5.18","5.10","4.90"
"48044","Getxo","8.00","7.69","7.63","7.39","7.22","6.98","6.70","6.48","6.21","5.95","5.62","5.35","5.15","4.97"
"48047","Gizaburuaga","8.04","10.00","11.11","11.32","12.12","11.65","9.00","7.14","7.78","9.09","10.00","8.11","10.96","13.70"
"48042","Gordexola","8.88","9.44","9.42","9.39","9.15","9.18","9.57","9.10","9.07","8.91","8.29","8.05","8.38","8.06"
"48043","Gorliz","6.18","5.87","6.08","5.83","5.93","5.73","5.55","5.57","5.17","4.71","4.68","4.73","4.61","4.47"
"48045","Güeñes","8.11","8.21","8.54","8.62","8.87","8.43","7.76","7.72","6.91","6.58","6.65","6.41","6.52","6.25"
"01056","Harana/Valle de Arana","24.82","24.29","26.32","25.66","24.84","22.35","20.81","19.77","18.78","18.68","19.05","17.35","18.42","17.19"
"20040","Hernani","7.31","7.32","7.41","7.29","7.14","6.79","6.59","6.28","5.98","5.90","5.68","5.56","5.22","5.10"
"20041","Hernialde","6.71","5.95","5.41","5.88","6.22","6.25","6.99","7.03","6.04","6.32","7.06","7.36","8.61","10.81"
"20036","Hondarribia","7.45","6.97","6.84","6.74","6.52","6.40","5.91","5.62","5.52","5.25","5.05","5.01","4.76","4.70"
"20042","Ibarra","7.59","7.15","6.81","6.92","7.01","6.37","5.87","5.04","4.78","4.74","4.68","4.10","3.81","3.67"
"48048","Ibarrangelu","11.31","11.15","12.54","12.62","11.67","12.34","13.18","12.09","11.36","10.33","10.00","7.42","7.60","7.34"
"20043","Idiazabal","9.28","8.98","8.50","8.55","7.92","8.04","7.94","7.56","8.33","7.30","6.81","6.78","6.16","6.23"
"48094","Igorre","6.75","5.92","6.15","5.88","6.16","6.05","5.85","5.81","5.99","5.79","5.80","5.56","5.42","5.15"
"20044","Ikaztegieta","8.80","7.94","7.38","7.85","7.35","8.13","7.60","6.88","6.97","6.28","5.96","6.37","5.56","6.03"
"20045","Irun","7.67","7.43","7.48","7.32","7.15","6.92","6.69","6.54","6.29","6.00","5.73","5.48","5.31","5.24"
"20046","Irura","3.33","3.49","3.44","3.12","2.83","2.87","2.31","2.14","2.13","2.53","2.85","2.73","2.82","3.11"
"01027","Iruraiz-Gauna","7.50","7.47","8.83","8.80","9.36","9.28","8.51","8.55","9.20","9.80","9.09","8.66","6.45","5.81"
"01901","Iruña Oka/Iruña de Oca","4.86","4.73","4.31","4.20","4.24","4.19","4.05","4.11","3.95","3.74","3.90","3.90","4.15","3.61"
"48049","Ispaster","9.79","9.65","9.43","9.70","9.17","10.29","10.23","12.02","12.93","13.94","14.63","13.29","13.27","11.29"
"20047","Itsasondo","9.15","8.93","9.31","9.26","8.73","9.04","8.84","9.85","8.54","8.09","7.72","7.12","7.34","6.92"
"48910","Iurreta","9.72","9.85","9.65","9.55","9.01","8.53","8.12","7.22","6.61","5.81","5.93","5.78","5.21","4.27"
"48050","Izurtza","7.25","6.34","6.10","6.32","6.55","6.06","3.97","7.04","7.69","9.85","11.36","13.53","13.87","13.33"
"48022","Karrantza Harana/Valle de Carranza","11.02","11.11","10.53","10.62","10.66","9.86","9.70","9.69","9.59","9.15","9.02","9.05","8.49","8.73"
"48907","Kortezubi","10.36","10.00","10.30","10.27","10.00","9.59","10.80","11.32","10.90","12.08","12.94","12.18","12.11","11.58"
"01019","Kripan","10.00","10.20","10.78","11.32","13.21","11.32","8.57","7.77","7.92","6.06","5.83","6.48","6.73","6.86"
"01020","Kuartango","10.38","11.00","11.27","9.31","8.70","8.96","8.42","7.35","9.31","10.73","10.05","10.55","10.73","8.65"
"01028","Labastida/Bastida","8.99","9.22","8.81","8.76","8.04","8.09","7.69","7.06","6.60","6.73","5.97","4.87","4.87","5.29"
"01030","Lagrán","20.65","22.99","25.30","25.58","23.91","19.79","20.65","21.65","20.00","18.10","17.14","18.10","19.63","17.92"
"01031","Laguardia","6.79","6.52","7.22","7.42","8.26","8.09","7.97","8.37","7.97","8.17","8.47","7.54","7.36","7.74"
"01032","Lanciego/Lantziego","12.68","12.86","12.89","12.54","12.53","12.05","11.47","11.33","11.08","10.28","10.79","11.38","11.14","10.53"
"48051","Lanestosa","7.91","8.70","9.49","10.95","11.03","8.89","10.29","11.49","11.72","11.33","13.77","15.22","16.08","16.78"
"01902","Lantarón","10.04","10.87","10.65","9.90","9.84","9.50","8.68","8.84","8.97","8.57","7.58","7.84","7.21","6.05"
"01033","Lapuebla de Labarca","11.36","11.58","11.43","11.63","11.90","11.26","11.46","10.69","9.27","8.59","7.83","7.67","7.74","8.02"
"48052","Larrabetzu","7.27","7.17","7.70","8.24","8.57","9.09","9.48","9.71","10.54","10.80","9.86","9.96","9.46","8.70"
"20048","Larraul","6.67","6.52","7.04","6.94","6.62","7.58","8.96","8.33","7.87","8.85","7.22","9.38","9.18","8.60"
"20902","Lasarte-Oria","9.66","8.79","8.43","7.64","6.92","6.31","5.86","5.38","5.16","4.69","4.29","3.78","3.54","3.32"
"01036","Laudio/Llodio","10.53","9.97","9.82","9.41","9.05","8.55","7.98","7.51","7.13","6.60","6.05","5.76","5.24","4.84"
"48053","Laukiz","9.29","8.58","8.02","7.88","8.01","7.52","7.07","7.07","6.31","5.94","6.00","5.34","4.37","3.79"
"20049","Lazkao","7.73","7.75","7.76","8.06","7.61","7.57","7.48","7.38","6.73","6.61","6.50","6.09","5.53","5.10"
"20050","Leaburu","8.95","8.16","9.18","8.65","8.67","8.25","7.80","8.33","8.74","8.78","7.84","7.54","6.97","6.34"
"20051","Legazpi","10.21","10.06","10.14","10.36","10.63","10.16","9.48","8.83","8.03","7.45","7.08","6.66","6.42","6.28"
"20052","Legorreta","9.28","9.14","8.26","8.34","7.50","7.87","7.30","7.05","7.09","7.62","7.80","8.32","7.75","7.95"
"01058","Legutio","5.84","5.48","5.69","5.62","5.55","4.60","4.86","4.73","5.14","5.78","5.53","5.19","5.57","5.66"
"20068","Leintz-Gatzaga","7.09","7.03","9.77","8.76","9.70","8.67","8.84","9.15","9.40","9.29","9.72","9.49","8.82","8.15"
"48054","Leioa","5.51","5.26","5.19","5.08","4.92","4.65","4.47","4.38","4.14","3.90","3.88","3.69","3.42","3.22"
"48057","Lekeitio","9.92","10.02","10.14","10.35","10.43","10.13","9.91","9.46","9.08","8.36","8.05","7.67","7.01","6.42"
"48055","Lemoa","6.94","6.77","7.26","7.80","8.03","8.16","8.09","8.25","8.00","8.85","8.79","8.70","8.51","8.25"
"48056","Lemoiz","6.14","7.02","7.23","8.39","8.22","8.21","9.48","8.53","8.57","8.93","9.33","8.87","9.45","10.32"
"01034","Leza","13.59","14.02","16.04","12.50","13.27","12.50","12.98","12.70","16.80","13.60","13.01","12.90","12.71","13.39"
"48081","Lezama","7.62","7.91","7.20","6.83","6.68","5.84","6.26","6.47","6.31","5.57","5.07","5.19","5.38","6.07"
"20053","Lezo","5.75","5.44","5.35","5.18","5.15","5.31","5.40","5.19","5.02","4.92","4.73","4.45","4.16","3.84"
"20054","Lizartza","7.59","7.46","7.83","7.58","6.09","6.65","5.65","5.00","5.04","5.28","5.68","5.88","5.75","6.41"
"48903","Loiu","7.94","7.57","8.01","9.06","9.54","9.61","9.13","7.63","8.12","8.13","8.07","8.11","8.23","8.63"
"48058","Mallabia","8.43","7.86","7.84","8.26","7.44","7.20","7.68","7.73","7.25","5.68","6.31","6.39","6.15","5.89"
"48060","Markina-Xemein","9.40","9.11","9.02","8.70","8.73","8.14","7.65","7.32","7.33","7.72","7.58","7.89","7.64","7.68"
"48061","Maruri-Jatabe","9.26","9.69","10.40","9.83","10.04","9.68","9.11","8.75","8.64","8.45","8.10","6.95","7.31","6.58"
"48059","Mañaria","7.81","7.41","7.25","7.61","7.35","6.59","8.13","8.82","9.96","9.13","10.04","8.82","9.96","8.66"
"20901","Mendaro","8.72","8.38","8.77","7.76","7.18","7.03","6.72","7.25","7.70","7.57","6.53","6.14","6.86","7.08"
"48062","Mendata","9.90","8.54","7.00","7.73","8.46","8.33","8.10","8.91","7.73","7.69","8.16","8.00","8.52","8.38"
"48063","Mendexa","6.81","6.28","6.99","6.82","8.52","7.62","7.17","7.42","7.87","8.37","9.13","8.87","9.95","11.29"
"48064","Meñaka","8.85","9.28","9.59","8.90","9.02","8.72","8.81","10.03","9.23","8.46","8.67","8.75","8.80","8.96"
"01039","Moreda de Álava / Moreda Araba","8.70","9.40","13.45","13.56","13.49","14.29","14.40","14.50","14.18","13.53","17.29","17.73","15.49","13.10"
"48066","Morga","9.30","9.13","8.02","8.76","8.02","6.54","7.66","9.91","10.09","10.23","10.41","10.62","11.16","10.30"
"48068","Mundaka","8.25","8.44","9.31","9.68","10.22","9.49","8.60","8.10","9.02","8.34","8.00","8.38","7.52","8.12"
"48069","Mungia","6.09","6.04","5.91","5.93","5.78","5.74","5.43","5.33","5.19","5.07","4.73","4.64","4.64","4.61"
"48007","Munitibar-Arbatzegi Gerrikaitz-","10.08","10.53","9.96","11.38","11.86","13.97","13.39","14.48","16.28","15.31","15.20","13.37","10.89","11.33"
"48908","Murueta","6.88","5.52","6.13","6.02","6.25","5.03","6.17","8.07","8.18","8.28","9.15","8.33","8.05","8.82"
"48071","Muskiz","7.85","7.41","7.68","7.53","7.30","7.33","7.21","7.13","7.09","7.35","7.45","7.44","7.49","6.74"
"20057","Mutiloa","10.00","9.79","10.00","9.63","10.87","9.85","8.89","10.94","11.02","8.55","8.49","11.11","12.20","12.05"
"20056","Mutriku","6.64","6.53","6.73","7.03","7.19","6.76","6.64","6.20","5.43","5.74","6.05","5.86","5.89","5.66"
"48067","Muxika","10.96","9.88","9.77","10.37","11.14","10.66","11.27","11.87","11.38","11.80","11.95","12.31","11.71","11.92"
"48909","Nabarniz","9.09","10.74","10.48","11.57","10.17","9.76","11.20","10.48","11.11","9.92","10.83","10.26","10.43","9.82"
"01041","Navaridas","10.22","11.27","11.90","11.45","13.71","14.66","11.71","12.73","11.40","10.91","10.00","10.00","10.28","9.09"
"20063","Oiartzun","6.90","6.73","6.80","6.99","6.60","6.17","5.79","5.42","5.10","4.61","4.28","4.18","3.87","3.70"
"01042","Okondo","7.63","7.95","7.39","7.07","6.72","7.07","6.94","7.29","7.04","7.30","7.06","6.34","6.23","7.00"
"20058","Olaberria","13.93","13.47","13.14","13.56","12.00","11.97","11.66","11.18","10.37","8.82","7.38","6.45","7.07","5.81"
"48073","Ondarroa","9.68","9.78","9.56","9.39","9.16","9.22","8.87","8.30","7.78","7.15","6.75","6.03","5.94","5.71"
"20076","Ordizia","7.95","7.95","8.24","7.85","7.81","7.57","7.18","7.16","6.93","6.70","6.53","6.30","5.96","5.81"
"20905","Orendain","9.52","6.93","8.91","8.91","9.47","10.87","13.13","15.79","13.33","13.19","13.19","14.61","11.36","11.11"
"20060","Orexa","5.97","7.58","6.25","4.62","6.06","5.97","5.63","5.88","5.88","5.97","7.55","7.84","8.16","8.33"
"20061","Orio","5.83","5.70","5.99","6.52","6.37","6.04","5.75","5.58","5.34","5.28","5.14","4.99","4.80","5.04"
"20062","Ormaiztegi","7.52","7.25","6.62","6.22","5.85","5.79","4.85","5.12","4.81","4.65","4.62","5.11","5.16","5.73"
"48075","Orozko","8.88","8.94","9.21","8.92","9.40","9.40","9.28","8.96","8.62","8.42","8.15","7.97","7.76","7.39"
"48083","Ortuella","7.44","7.48","7.98","8.11","8.23","7.87","7.75","7.81","7.62","7.05","6.57","6.02","6.07","5.68"
"48072","Otxandio","9.49","9.43","9.86","10.15","10.07","10.32","9.61","10.20","10.50","9.92","10.49","9.44","8.58","8.91"
"01043","Oyón-Oion","5.83","5.70","6.17","6.42","6.87","6.83","7.07","6.78","6.93","7.20","7.54","7.11","7.03","6.72"
"20059","Oñati","9.01","8.99","9.10","9.19","8.98","8.74","8.83","8.74","8.61","8.25","7.79","7.56","7.25","7.00"
"20064","Pasaia","8.63","8.77","8.96","9.06","9.06","8.62","8.65","8.28","7.78","7.44","7.04","6.75","6.42","6.29"
"01044","Peñacerrada-Urizaharra","10.56","11.59","11.52","12.12","11.45","11.83","12.14","11.98","10.26","9.03","7.09","6.94","7.59","8.28"
"48077","Plentzia","5.82","5.95","6.26","6.10","6.16","6.56","6.39","6.54","6.70","6.68","6.21","5.01","4.71","4.70"
"48078","Portugalete","10.52","10.28","10.08","9.94","9.50","9.19","8.84","8.38","7.93","7.40","6.97","6.58","6.16","5.68"
