"Udalerri kodea","Udalerria","2015","2014","2013","2012","2011"
"48018","Berriatua","15.43","16.03","16.16","15.18","17.92"
"48019","Berriz","13.54","13.36","12.39","11.40","11.62"
"20023","Berrobi","15.85","14.29","14.36","12.57","14.53"
"20024","Bidania-Goiatz","13.33","11.49","11.49","12.99","13.82"
"48020","Bilbao","9.55","9.34","9.23","8.87","9.18"
"48021","Busturia","11.72","11.76","11.62","10.34","10.78"
"01017","Campezo/Kanpezu","18.80","16.60","14.69","12.45","15.58"
"20029","Deba","12.41","12.06","11.15","10.85","12.19"
"48901","Derio","14.42","13.99","12.92","13.41","14.44"
"48026","Dima","10.75","11.32","8.60","8.10","8.33"
"20069","Donostia / San Sebastián","9.48","9.22","8.96","8.58","8.83"
"48027","Durango","11.37","11.04","10.94","10.80","11.44"
"48028","Ea","13.47","13.09","13.04","13.54","13.83"
"20030","Eibar","10.18","9.55","9.20","8.63","8.73"
"48031","Elantxobe","14.10","11.69","17.11","20.51","20.00"
"01021","Elburgo/Burgelu","13.51","12.85","11.59","9.83","11.31"
"01022","Elciego","16.00","13.79","12.76","13.64","41.12"
"20031","Elduain","11.49","12.66","15.19","12.35","16.67"
"20033","Elgeta","9.97","9.50","10.35","10.31","10.95"
"20032","Elgoibar","9.24","10.06","9.25","8.77","8.43"
"48032","Elorrio","11.95","11.34","10.56","9.71","11.00"
"01023","Elvillar/Bilar","30.43","32.20","20.83","20.00","46.27"
"48902","Erandio","17.04","16.64","16.11","16.28","16.03"
"48033","Ereño","15.79","17.86","19.35","18.18","16.90"
"48034","Ermua","14.67","12.83","12.96","11.80","11.82"
"20067","Errenteria","17.24","17.04","16.63","16.29","15.91"
"20066","Errezil","22.15","19.31","18.18","16.46","18.24"
"01046","Erriberagoitia/Ribera Alta","11.56","9.52","7.78","8.19","9.04"
"48079","Errigoiti","13.54","12.22","11.58","16.49","18.69"
"20034","Eskoriatza","14.10","15.12","12.24","13.04","12.28"
"48029","Etxebarri","14.04","14.42","14.52","13.89","14.46"
"48030","Etxebarria","14.29","13.70","13.99","15.19","14.03"
"20035","Ezkio-Itsaso","14.02","11.84","11.76","12.42","13.25"
"48906","Forua","11.86","12.93","13.78","13.09","12.98"
"48035","Fruiz","10.37","10.14","9.35","11.89","12.14"
"20038","Gabiria","6.87","12.12","10.83","7.69","9.71"
"20037","Gaintza","6.06","6.45","5.56","6.67","11.43"
"48036","Galdakao","12.05","11.86","11.40","11.03","11.32"
"48037","Galdames","9.44","9.77","9.04","8.33","9.63"
"48038","Gamiz-Fika","8.49","8.29","6.72","6.39","7.12"
"48039","Garai","8.86","7.25","5.97","7.46","7.14"
"48040","Gatika","10.29","10.97","9.53","9.43","8.77"
"48041","Gautegiz Arteaga","7.66","7.35","7.80","7.39","8.42"
"20907","Gaztelu","27.59","21.88","21.88","13.64","20.00"
"48046","Gernika-Lumo","12.71","12.71","12.76","12.12","13.54"
"20039","Getaria","14.06","14.97","14.05","13.54","16.09"
"48044","Getxo","5.82","5.83","5.48","5.36","5.42"
"48047","Gizaburuaga","8.33","11.11","15.69","15.69","14.00"
"48042","Gordexola","11.02","10.85","12.02","11.43","13.31"
"48043","Gorliz","10.81","10.27","10.42","10.11","9.47"
"48045","Güeñes","10.65","10.62","10.40","9.49","11.49"
"01056","Harana/Valle de Arana","19.15","16.67","14.89","15.91","14.00"
"20040","Hernani","14.80","14.51","14.03","13.49","12.99"
"20041","Hernialde","8.91","9.90","11.50","11.71","16.67"
"20036","Hondarribia","9.91","9.47","8.90","9.12","9.70"
"20042","Ibarra","12.04","11.98","11.45","11.00","12.06"
"48048","Ibarrangelu","8.70","10.77","12.12","9.85","9.45"
"20043","Idiazabal","8.81","8.74","8.74","8.97","9.70"
"48094","Igorre","13.69","13.38","13.18","13.53","14.06"
"20044","Ikaztegieta","11.63","12.03","10.53","11.02","11.68"
"20045","Irun","12.86","13.03","13.05","12.32","12.32"
"20046","Irura","9.98","10.82","9.46","9.48","11.33"
"01027","Iruraiz-Gauna","10.64","9.85","9.77","8.27","12.23"
"01901","Iruña Oka/Iruña de Oca","16.38","14.68","12.87","12.40","13.88"
"48049","Ispaster","13.66","11.88","10.97","9.80","8.84"
"20047","Itsasondo","9.66","10.06","8.28","6.75","9.77"
"48910","Iurreta","17.46","16.58","16.23","14.48","15.48"
"48050","Izurtza","12.50","12.66","11.25","10.53","10.13"
"48022","Karrantza Harana/Valle de Carranza","15.14","15.29","13.19","11.07","15.65"
"48907","Kortezubi","11.61","12.26","12.62","9.90","13.46"
"01019","Kripan","10.00","8.00","8.70","8.33","30.56"
"01020","Kuartango","17.58","13.33","11.54","10.59","13.68"
"01028","Labastida/Bastida","11.76","9.83","10.34","12.18","26.04"
"01030","Lagrán","16.67","15.00","5.56","15.79","33.33"
"01031","Laguardia","33.24","31.20","30.83","27.97","43.32"
"01032","Lanciego/Lantziego","37.50","32.39","32.35","24.62","55.00"
"48051","Lanestosa","2.94","9.09","6.90","7.69","17.65"
"01902","Lantarón","12.86","5.69","4.72","4.96","7.86"
"01033","Lapuebla de Labarca","19.59","17.57","20.27","15.43","58.09"
"48052","Larrabetzu","9.67","9.95","9.63","9.00","10.24"
"20048","Larraul","14.29","12.70","20.59","12.31","19.67"
"20902","Lasarte-Oria","13.61","13.28","13.91","13.14","12.43"
"01036","Laudio/Llodio","11.15","10.75","11.35","10.69","11.36"
"48053","Laukiz","5.78","5.38","6.05","5.11","5.71"
"20049","Lazkao","8.70","9.10","8.24","8.11","8.83"
"20050","Leaburu","16.07","15.93","13.91","14.14","21.00"
"20051","Legazpi","10.36","9.59","10.12","9.87","10.18"
"20052","Legorreta","10.37","9.38","9.13","9.42","8.53"
"01058","Legutio","13.83","12.06","11.60","11.59","11.64"
"20068","Leintz-Gatzaga","22.00","25.00","13.33","17.31","14.29"
"48054","Leioa","9.95","9.49","9.67","9.50","9.94"
"48057","Lekeitio","14.40","13.62","13.29","13.26","13.88"
"48055","Lemoa","13.22","14.57","13.79","13.55","13.80"
"48056","Lemoiz","10.59","10.81","11.47","10.23","11.97"
"01034","Leza","32.50","31.25","36.84","26.19","50.94"
"48081","Lezama","7.81","8.54","9.40","8.75","9.91"
"20053","Lezo","17.13","17.32","16.83","16.66","16.24"
"20054","Lizartza","11.74","9.66","9.76","8.72","11.01"
"48903","Loiu","8.68","8.13","7.41","8.18","8.77"
"48058","Mallabia","13.14","11.20","11.55","11.17","10.36"
"48060","Markina-Xemein","17.03","15.32","15.99","14.20","17.10"
"48061","Maruri-Jatabe","9.85","10.51","10.04","9.84","9.09"
"48059","Mañaria","15.38","15.44","16.67","15.38","14.97"
"20901","Mendaro","9.97","9.59","9.03","9.93","10.70"
"48062","Mendata","12.77","13.48","13.41","10.98","17.05"
"48063","Mendexa","15.29","12.05","17.14","11.94","12.99"
"48064","Meñaka","10.53","12.22","12.72","13.41","13.53"
"01039","Moreda de Álava / Moreda Araba","16.67","33.33","32.00","28.00","44.12"
"48066","Morga","15.60","16.51","15.53","13.46","12.00"
"48068","Mundaka","10.73","10.24","9.11","8.90","11.66"
"48069","Mungia","9.90","9.76","9.77","9.30","10.43"
"48007","Munitibar-Arbatzegi Gerrikaitz-","17.76","17.00","18.89","15.56","18.28"
"48908","Murueta","3.57","7.14","11.54","11.11","9.52"
"48071","Muskiz","10.68","10.31","11.24","10.90","10.98"
"20057","Mutiloa","13.21","4.08","3.92","8.16","9.26"
"20056","Mutriku","12.89","13.21","14.32","13.73","14.62"
"48067","Muxika","10.33","11.61","11.02","11.86","12.14"
"48909","Nabarniz","8.93","0.00","4.17","8.33","6.00"
"01041","Navaridas","31.03","28.57","22.73","16.22","67.35"
"20063","Oiartzun","11.43","11.40","10.89","10.73","10.67"
"01042","Okondo","12.99","13.08","14.01","13.20","14.98"
"20058","Olaberria","7.35","9.77","9.70","10.99","8.33"
"48073","Ondarroa","20.63","21.57","21.09","19.70","22.42"
"20076","Ordizia","10.13","10.85","9.47","8.91","9.65"
"20905","Orendain","16.07","15.69","16.33","14.55","14.81"
"20060","Orexa","20.00","25.64","25.00","20.00","33.33"
"20061","Orio","12.19","12.29","11.54","11.28","11.38"
"20062","Ormaiztegi","12.99","11.67","11.61","11.36","11.73"
"48075","Orozko","10.23","8.67","8.76","8.58","9.51"
"48083","Ortuella","14.83","14.12","14.33","13.58","12.34"
"48072","Otxandio","12.72","11.82","11.91","10.98","12.24"
"01043","Oyón-Oion","22.20","19.58","20.61","19.84","22.87"
"20059","Oñati","9.67","9.63","9.48","8.81","8.53"
"20064","Pasaia","16.38","17.27","17.22","16.24","15.45"
"01044","Peñacerrada-Urizaharra","16.67","15.15","13.79","19.35","13.79"
"48077","Plentzia","9.10","8.86","8.37","8.29","9.15"
"48078","Portugalete","10.75","10.68","10.31","10.17","9.98"
"01047","Ribera Baja/Erribera Beitia","15.23","14.47","11.11","10.22","11.43"
"01051","Salvatierra/Agurain","16.55","15.87","17.80","16.70","18.21"
"01052","Samaniego","23.08","27.94","28.99","21.35","79.04"
"01053","San Millán/Donemiliaga","13.70","9.71","11.11","10.61","15.61"
"48082","Santurtzi","11.52","11.00","10.93","10.80","10.92"
"20070","Segura","7.62","7.54","7.51","6.99","7.37"
"48084","Sestao","14.43","14.25","14.40","13.46","13.91"
"48904","Sondika","12.61","12.09","11.34","10.38","11.17"
"48085","Sopela","7.75","7.02","7.47","7.45","7.56"
"48086","Sopuerta","10.87","10.79","10.34","9.56","11.03"
"20065","Soraluze-Placencia de las Armas","11.64","12.04","10.46","10.95","10.77"
"48076","Sukarrieta","12.70","14.29","13.56","14.52","15.62"
"20071","Tolosa","9.44","9.28","9.01","8.70","9.51"
"48087","Trucios-Turtzioz","17.39","15.29","16.28","16.49","21.62"
"48088","Ubide","11.11","14.55","12.24","11.11","14.89"
"48065","Ugao-Miraballes","14.12","14.48","13.61","12.75","12.73"
"48089","Urduliz","10.02","10.46","10.55","10.41","10.15"
"48074","Urduña/Orduña","11.92","11.49","11.65","11.20","11.64"
"01054","Urkabustaiz","11.78","9.35","7.20","6.68","9.78"
"20072","Urnieta","13.81","13.23","14.22","12.54","13.18"
"20077","Urretxu","11.02","11.16","11.02","10.58","10.76"
"20073","Usurbil","11.67","11.88","11.28","10.54","11.26"
"01055","Valdegovía/Gaubea","18.86","16.87","17.37","17.47","17.44"
"48080","Valle de Trápaga-Trapagaran","12.76","12.69","12.29","11.93","11.23"
"20075","Villabona","14.46","14.29","13.98","13.48","14.18"
"01057","Villabuena de Álava/Eskuernaga","57.89","47.50","53.66","43.64","80.91"
"01059","Vitoria-Gasteiz","11.58","10.76","10.40","9.99","10.36"
"01060","Yécora/Iekora","20.69","19.35","18.75","16.67","47.83"
"48095","Zaldibar","12.68","12.78","12.46","12.29","11.71"
"20078","Zaldibia","7.46","8.49","8.77","8.30","6.96"
"01061","Zalduondo","2.27","0.00","2.04","4.76","2.56"
"48096","Zalla","11.39","10.97","11.43","11.16","12.46"
"01062","Zambrana","16.67","17.91","15.38","15.00","15.49"
"48905","Zamudio","14.88","15.36","15.00","14.36","13.89"
"48097","Zaratamo","14.08","14.60","12.81","12.60","12.95"
"20079","Zarautz","8.89","8.83","8.73","8.45","9.56"
"48024","Zeanuri","8.97","9.72","8.96","9.41","12.50"
"48025","Zeberio","11.88","10.77","11.95","10.21","11.70"
"20025","Zegama","11.46","11.57","10.19","9.34","9.59"
"20026","Zerain","14.29","14.29","13.85","12.28","11.86"
"20027","Zestoa","12.14","11.54","11.25","9.99","12.49"
"48913","Zierbena","15.19","13.99","10.76","10.51","15.51"
"01018","Zigoitia","11.91","10.02","10.00","8.32","10.40"
"48915","Ziortza-Bolibar","9.38","11.94","11.48","14.16","17.50"
"20028","Zizurkil","12.68","11.87","11.11","10.91","13.63"
"01063","Zuia","8.30","6.73","5.21","5.29","5.56"
"20081","Zumaia","11.67","12.38","11.39","10.80","10.54"
"20080","Zumarraga","12.45","12.62","12.08","11.99","11.99"
