"Udalerri kodea","Udalerria","2015","2014","2013","2012","2011","2010","2009","2008","2007","2006","2005"
"20904","Baliarrain","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48090","Balmaseda","28.09","25.00","29.89","24.51","25.46","26.11","26.74","29.55","28.58","23.65","20.64"
"48013","Barakaldo","36.82","36.49","40.54","38.20","35.06","32.93","35.17","32.78","31.57","30.60","29.34"
"48014","Barrika","23.00","24.04","34.48","29.34","31.13","29.02","31.61","26.82","18.35","12.81","13.82"
"01013","Barrundia","5.54","4.42","12.02","4.33","3.30","3.31","2.20","4.76","5.95","2.44","3.77"
"48015","Basauri","44.90","42.51","49.35","49.91","52.46","55.04","59.83","55.42","52.55","51.17","49.26"
"01011","Baños de Ebro/Mañueta","6.49","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20019","Beasain","21.65","22.96","26.43","25.16","32.71","35.07","36.18","38.93","37.16","28.92","21.68"
"48092","Bedia","19.47","24.46","29.95","16.67","10.13","10.31","21.74","24.44","31.57","41.75","34.55"
"20020","Beizama","6.02","6.06","11.98","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20021","Belauntza","24.90","20.16","15.38","3.72","3.56","6.97","13.51","9.40","12.54","9.80","6.51"
"48016","Berango","47.48","46.40","39.86","36.71","37.34","39.20","41.20","36.80","38.04","36.31","30.44"
"01014","Berantevilla","17.82","14.99","10.48","6.26","6.25","0.00","0.00","0.00","0.00","2.24","2.26"
"20022","Berastegi","2.78","5.66","1.89","0.00","0.94","2.83","2.85","5.82","7.76","6.98","5.98"
"20074","Bergara","16.75","18.40","28.66","24.66","28.83","32.11","34.43","39.40","40.69","37.85","29.35"
"48017","Bermeo","22.83","20.95","30.72","27.33","29.11","30.27","34.30","32.64","30.22","30.73","29.87"
"01016","Bernedo","6.01","9.51","14.68","12.35","8.80","8.85","8.70","8.50","11.90","1.72","3.51"
"48018","Berriatua","19.77","22.95","25.08","23.22","21.53","25.46","24.92","20.28","9.36","4.87","2.55"
"48019","Berriz","17.42","18.42","24.24","19.67","19.57","16.01","14.95","12.63","8.90","9.04","8.13"
"20023","Berrobi","13.91","15.44","14.08","7.09","7.04","6.92","3.47","5.09","6.79","3.41","6.80"
"20024","Bidania-Goiatz","9.71","0.00","0.00","3.81","7.45","7.50","3.77","2.03","2.03","2.07","2.16"
"48020","Bilbao","43.81","42.65","53.62","53.05","51.50","49.59","50.38","44.65","43.68","42.14","39.47"
"48021","Busturia","28.33","31.42","36.62","37.86","39.54","39.41","45.40","53.03","54.20","61.81","54.81"
"01017","Campezo/Kanpezu","8.50","9.35","15.68","11.54","12.32","13.36","14.21","9.93","8.12","10.85","9.30"
"20029","Deba","15.88","15.56","19.27","15.86","17.83","19.37","23.77","25.91","24.06","23.85","20.33"
"48901","Derio","46.80","46.66","32.49","28.14","32.52","42.87","49.89","58.82","62.44","59.33","64.23"
"48026","Dima","7.54","7.02","7.06","7.83","8.79","8.11","7.62","7.90","4.74","2.42","4.33"
"20069","Donostia / San Sebastián","44.77","43.83","58.61","56.15","59.31","61.04","65.69","63.60","64.73","65.98","60.78"
"48027","Durango","30.45","31.28","32.70","30.57","38.37","40.39","42.50","40.16","39.27","36.76","32.17"
"48028","Ea","14.20","16.59","18.50","10.42","11.29","5.58","5.57","10.09","7.85","10.34","9.48"
"20030","Eibar","26.15","24.73","35.79","34.15","37.05","40.22","41.38","41.50","42.08","40.61","39.05"
"48031","Elantxobe","21.45","23.44","28.13","7.63","7.46","4.73","4.56","4.57","4.57","2.24","11.26"
"01021","Elburgo/Burgelu","3.27","3.29","4.81","0.00","6.36","3.21","1.70","1.90","5.70","3.82","4.17"
"01022","Elciego","11.94","12.37","13.28","9.57","12.54","13.40","14.27","13.66","9.76","8.99","10.73"
"20031","Elduain","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4.41","9.30"
"20033","Elgeta","9.88","8.06","12.49","11.41","11.61","10.85","11.12","8.57","13.33","21.88","19.59"
"20032","Elgoibar","22.51","19.41","26.38","25.26","28.33","34.33","31.08","29.50","33.12","38.83","39.94"
"48032","Elorrio","16.98","18.15","25.14","23.17","27.32","30.21","40.95","40.89","32.38","33.42","27.68"
"01023","Elvillar/Bilar","2.82","2.83","8.55","5.60","0.00","0.00","0.00","0.00","0.00","5.62","5.71"
"48902","Erandio","50.04","49.43","52.90","48.37","47.89","48.35","46.35","41.56","38.69","35.31","33.99"
"48033","Ereño","7.84","3.97","8.20","4.02","3.85","3.80","0.00","0.00","0.00","0.00","0.00"
"48034","Ermua","23.65","24.49","40.16","38.71","40.12","39.45","41.06","39.93","42.76","50.30","57.68"
"20067","Errenteria","41.82","40.81","51.57","48.14","50.30","51.81","55.25","56.07","58.02","57.07","50.14"
"20066","Errezil","3.34","8.43","1.68","0.00","1.62","4.94","3.25","1.60","0.00","1.58","0.00"
"01046","Erriberagoitia/Ribera Alta","5.37","10.35","13.32","5.28","2.53","2.56","4.00","1.42","1.42","0.00","0.00"
"48079","Errigoiti","7.80","9.86","13.46","1.88","3.72","5.39","5.67","3.86","7.72","1.96","2.00"
"20034","Eskoriatza","13.73","11.75","20.78","19.44","23.19","25.23","30.83","40.53","49.86","43.20","42.28"
"48029","Etxebarri","60.18","65.16","42.87","42.94","45.08","51.32","52.24","53.77","52.48","60.60","65.42"
"48030","Etxebarria","36.13","48.28","13.92","2.48","3.73","3.71","2.44","2.40","2.40","4.86","3.69"
"20035","Ezkio-Itsaso","14.68","14.54","4.93","0.00","1.60","1.64","1.64","1.73","3.46","3.51","3.64"
"48906","Forua","26.77","21.12","25.10","20.45","22.70","21.45","24.70","24.34","31.44","33.16","24.62"
"48035","Fruiz","12.96","18.28","10.81","1.83","3.72","12.79","13.33","12.25","17.16","7.43","4.98"
"20038","Gabiria","4.11","6.11","10.06","0.00","0.00","0.00","0.00","0.00","2.23","2.30","0.00"
"20037","Gaintza","8.26","0.00","8.33","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48036","Galdakao","19.92","19.53","20.10","19.30","20.87","21.79","23.93","22.95","23.60","28.89","31.12"
"48037","Galdames","8.62","7.38","9.82","3.65","9.49","10.60","10.74","11.07","11.07","10.86","8.61"
"48038","Gamiz-Fika","19.78","17.86","14.90","8.16","7.41","9.77","9.04","10.13","9.35","9.35","3.10"
"48039","Garai","0.00","3.19","12.66","6.06","5.85","5.90","6.19","6.23","6.23","3.24","3.58"
"48040","Gatika","18.12","21.17","16.10","9.31","9.86","5.05","5.73","4.61","5.92","4.78","7.75"
"48041","Gautegiz Arteaga","14.10","16.32","19.59","13.41","12.09","10.24","12.66","12.64","11.49","14.93","9.07"
"20907","Gaztelu","0.00","0.00","11.70","5.88","5.95","11.76","12.05","12.05","12.05","11.76","6.58"
"48046","Gernika-Lumo","27.92","26.84","34.35","30.90","32.06","32.05","33.32","33.34","43.37","42.48","40.79"
"20039","Getaria","34.07","37.73","23.48","17.13","17.92","28.51","31.78","28.63","25.53","22.16","21.39"
"48044","Getxo","43.14","38.77","45.50","44.58","41.19","38.42","42.59","40.02","40.19","37.53","31.05"
"48047","Gizaburuaga","14.42","14.08","0.00","4.65","4.90","0.00","0.00","0.00","0.00","0.00","0.00"
"48042","Gordexola","12.96","14.62","18.71","11.65","14.43","13.67","12.07","9.39","8.80","6.70","11.96"
"48043","Gorliz","24.17","24.87","30.90","24.43","26.75","23.75","24.90","20.62","18.54","18.55","15.45"
"48045","Güeñes","24.03","22.65","22.80","17.33","17.43","18.75","22.71","24.86","23.27","21.28","18.16"
"01056","Harana/Valle de Arana","0.00","0.00","3.86","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20040","Hernani","49.11","50.00","54.49","55.75","64.87","65.19","64.82","58.61","59.23","57.22","52.58"
"20041","Hernialde","9.35","15.11","11.43","11.36","11.08","11.14","5.75","5.83","0.00","0.00","2.99"
"20036","Hondarribia","43.72","43.20","34.98","33.64","30.39","30.61","29.40","27.64","25.56","21.82","15.12"
"20042","Ibarra","40.12","36.70","44.88","41.47","41.70","41.96","46.72","51.65","50.95","53.59","46.99"
"48048","Ibarrangelu","12.48","14.06","18.78","11.08","7.80","6.29","4.89","6.55","3.27","3.37","3.48"
"20043","Idiazabal","9.55","6.07","9.54","5.22","7.42","10.53","9.29","7.23","11.75","14.17","17.08"
"48094","Igorre","22.17","21.46","29.67","24.83","26.68","25.51","30.90","29.55","29.31","27.29","24.83"
"20044","Ikaztegieta","24.64","22.63","12.93","6.47","6.40","6.38","4.26","0.00","2.18","2.20","2.21"
"20045","Irun","25.31","24.17","30.85","28.70","28.92","27.34","27.50","28.43","28.32","26.45","21.81"
"20046","Irura","22.97","23.08","20.95","16.82","17.68","19.77","19.66","19.04","18.34","16.54","14.25"
"01027","Iruraiz-Gauna","5.84","1.96","13.70","0.00","1.85","1.87","1.96","2.06","2.06","0.00","0.00"
"01901","Iruña Oka/Iruña de Oca","13.15","17.34","15.44","10.97","22.79","33.04","34.98","45.63","41.68","42.52","62.78"
"48049","Ispaster","16.64","17.09","8.47","5.59","5.68","4.42","5.99","6.04","7.55","7.95","8.09"
"20047","Itsasondo","10.64","8.89","24.02","8.97","10.34","13.57","9.08","11.09","7.92","13.11","16.92"
"48910","Iurreta","34.91","37.84","43.90","41.75","47.63","45.25","51.15","46.45","45.67","40.58","30.76"
"48050","Izurtza","25.21","23.62","36.50","28.67","25.36","28.99","22.22","23.08","26.92","16.33","15.94"
"48022","Karrantza Harana/Valle de Carranza","8.06","8.00","11.10","5.41","4.63","5.01","3.59","3.18","3.89","3.20","2.82"
"48907","Kortezubi","15.59","10.71","2.17","0.00","0.00","0.00","4.77","2.44","2.44","2.48","2.55"
"01019","Kripan","5.38","5.49","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"01020","Kuartango","0.00","2.76","2.81","2.80","5.59","5.70","5.63","2.80","0.00","0.00","0.00"
"01028","Labastida/Bastida","19.18","19.03","18.13","16.94","13.93","9.52","5.44","3.33","8.65","6.10","7.67"
"01030","Lagrán","5.95","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"01031","Laguardia","11.50","10.53","13.83","11.78","10.34","8.41","8.60","8.63","8.63","5.39","3.37"
"01032","Lanciego/Lantziego","13.22","14.73","11.75","8.76","5.84","1.47","0.00","0.00","0.00","1.46","1.49"
"48051","Lanestosa","18.80","25.83","22.56","14.81","7.58","7.55","11.03","10.49","10.49","0.00","0.00"
"01902","Lantarón","7.88","13.44","15.04","5.34","3.23","1.08","1.04","1.07","2.13","2.07","5.22"
"01033","Lapuebla de Labarca","8.22","11.63","4.65","4.83","2.36","2.31","2.31","3.30","2.20","1.13","2.38"
"48052","Larrabetzu","23.41","24.44","23.23","15.38","13.68","10.36","12.00","11.41","9.78","6.89","7.22"
"20048","Larraul","4.08","4.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20902","Lasarte-Oria","44.13","41.45","47.45","43.33","51.84","65.18","70.79","70.36","71.38","71.11","65.07"
"01036","Laudio/Llodio","21.30","23.93","31.42","32.04","39.73","47.26","47.88","49.57","53.18","51.58","52.49"
"48053","Laukiz","11.02","10.48","6.20","0.87","1.74","2.64","2.71","4.73","4.73","9.03","7.15"
"20049","Lazkao","16.97","17.05","22.51","20.60","19.32","21.27","24.50","26.87","26.49","24.02","23.62"
"20050","Leaburu","21.98","13.59","16.09","11.05","13.02","10.44","15.19","15.46","12.89","10.42","5.33"
"20051","Legazpi","12.02","11.97","23.00","22.11","25.12","29.71","37.51","37.43","39.27","33.99","29.04"
"20052","Legorreta","16.63","16.66","25.89","24.82","27.65","31.45","42.78","51.10","44.20","37.53","36.07"
"01058","Legutio","14.88","17.48","25.84","21.15","40.30","44.17","51.70","53.62","52.99","58.60","58.01"
"20068","Leintz-Gatzaga","0.00","0.00","4.10","0.00","0.00","3.68","7.63","7.60","7.60","8.00","7.78"
"48054","Leioa","57.17","56.23","51.52","51.34","52.80","52.64","54.56","48.34","49.18","50.04","47.01"
"48057","Lekeitio","24.37","27.25","42.71","43.67","45.02","45.49","50.01","49.93","47.66","44.20","48.04"
"48055","Lemoa","22.99","22.82","31.04","25.32","25.21","15.54","17.36","14.77","17.02","20.89","17.75"
"48056","Lemoiz","17.23","14.81","13.54","9.67","10.16","15.36","13.69","15.52","20.37","22.20","23.16"
"01034","Leza","33.02","27.78","14.49","18.78","9.17","4.69","4.24","4.42","4.42","0.00","0.00"
"48081","Lezama","17.13","21.20","22.62","20.42","21.00","23.44","25.19","23.74","21.29","18.66","18.28"
"20053","Lezo","46.48","49.08","44.12","37.83","42.64","45.45","46.76","42.18","40.85","38.89","32.63"
"20054","Lizartza","14.95","11.22","20.31","9.42","12.33","15.53","16.64","15.92","20.70","19.67","4.98"
"48903","Loiu","30.93","33.86","18.43","15.70","15.21","17.26","13.88","18.16","19.56","21.56","31.36"
"48058","Mallabia","23.02","18.93","9.91","4.95","7.51","10.94","10.15","9.39","6.83","3.44","2.64"
"48060","Markina-Xemein","20.72","18.11","24.69","23.28","20.93","20.74","20.00","16.65","15.82","10.05","6.34"
"48061","Maruri-Jatabe","10.48","5.24","14.81","9.49","12.49","8.73","10.04","10.53","15.20","12.99","10.68"
"48059","Mañaria","5.74","13.28","17.75","5.80","5.92","9.75","11.56","12.66","12.66","8.46","4.36"
"20901","Mendaro","11.82","5.43","13.01","9.59","9.17","12.96","11.59","11.96","8.16","6.40","6.51"
"48062","Mendata","5.13","2.62","13.19","8.15","5.29","5.25","5.13","5.39","5.39","8.04","8.02"
"48063","Mendexa","32.61","28.08","10.99","11.36","13.67","4.57","11.60","12.08","7.25","7.30","10.00"
"48064","Meñaka","5.40","8.17","8.05","1.34","3.98","15.15","15.67","15.06","18.07","15.48","9.46"
"01039","Moreda de Álava / Moreda Araba","0.00","4.29","8.47","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48066","Morga","21.58","19.05","21.63","4.68","4.93","4.87","4.77","5.01","7.52","7.59","7.43"
"48068","Mundaka","26.67","23.26","15.32","8.81","8.76","12.38","14.45","14.49","14.49","16.68","19.16"
"48069","Mungia","38.44","40.39","42.80","45.88","49.02","43.50","45.14","45.49","42.59","47.72","38.33"
"48007","Munitibar-Arbatzegi Gerrikaitz-","13.02","8.68","10.66","4.37","4.57","4.68","2.41","2.53","7.59","18.37","21.05"
"48908","Murueta","22.65","19.35","12.86","6.43","6.62","6.49","3.25","3.24","6.47","6.56","6.62"
"48071","Muskiz","36.53","39.07","37.31","30.45","31.56","39.55","43.79","44.29","47.12","54.73","57.03"
"20057","Mutiloa","0.00","0.00","3.82","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20056","Mutriku","14.82","13.74","17.38","14.55","23.72","23.86","40.83","34.39","26.95","20.15","14.18"
"48067","Muxika","13.23","14.48","16.63","14.41","11.58","12.19","12.28","11.74","11.05","14.51","12.02"
"48909","Nabarniz","0.00","0.00","4.18","4.31","4.41","4.24","4.27","0.00","0.00","0.00","0.00"
"01041","Navaridas","8.85","4.33","4.67","4.48","4.55","0.00","0.00","0.00","0.00","0.00","0.00"
"20063","Oiartzun","37.64","39.61","52.46","57.53","60.89","52.47","56.00","57.28","63.48","64.04","47.51"
"01042","Okondo","8.54","9.52","12.95","12.18","12.10","12.12","13.44","82.71","90.15","70.49","59.11"
"20058","Olaberria","20.19","19.31","18.81","8.49","9.56","7.47","10.55","11.38","14.48","12.82","7.61"
"48073","Ondarroa","20.25","18.06","25.07","20.84","23.31","20.11","21.23","16.02","14.80","11.02","9.16"
"20076","Ordizia","20.35","20.01","23.77","22.73","23.73","30.58","30.23","26.54","28.59","30.52","29.28"
"20905","Orendain","10.00","10.36","10.36","0.00","0.00","0.00","5.24","5.56","5.56","5.71","0.00"
"20060","Orexa","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20061","Orio","36.75","33.07","33.37","28.78","28.43","29.03","32.45","34.21","44.07","45.46","48.14"
"20062","Ormaiztegi","9.12","9.97","14.56","9.15","9.21","9.09","9.10","9.94","12.23","10.76","7.89"
"48075","Orozko","16.88","17.62","19.16","9.57","9.42","8.16","9.56","10.08","9.66","9.39","7.28"
"48083","Ortuella","27.72","29.83","35.43","36.44","44.68","49.22","54.89","50.33","48.10","46.05","40.84"
"48072","Otxandio","13.13","14.94","20.82","16.27","14.59","10.18","13.40","13.11","11.48","15.23","12.65"
"01043","Oyón-Oion","24.05","23.49","23.35","19.82","11.80","9.74","6.47","5.16","4.84","5.31","3.41"
"20059","Oñati","10.93","11.88","19.23","18.12","25.20","26.92","41.43","55.29","63.89","60.15","56.87"
"20064","Pasaia","50.84","50.21","53.61","47.07","51.94","51.55","52.58","52.14","51.14","52.45","47.59"
"01044","Peñacerrada-Urizaharra","3.72","0.00","0.00","0.00","0.00","3.48","0.00","0.00","3.69","3.95","0.00"
"48077","Plentzia","49.72","53.25","31.54","24.61","23.88","23.43","23.77","22.67","22.67","25.73","24.82"
"48078","Portugalete","38.40","36.41","39.88","39.63","39.22","40.51","45.32","40.83","38.52","38.25","34.41"
"01047","Ribera Baja/Erribera Beitia","16.26","13.25","11.78","9.00","3.00","3.04","1.53","0.85","2.56","1.77","2.73"
"01051","Salvatierra/Agurain","17.25","18.05","21.41","18.62","21.29","12.49","14.18","14.48","13.18","12.71","17.07"
"01052","Samaniego","3.30","0.00","6.90","3.07","6.04","2.98","3.04","3.04","0.00","15.97","22.73"
"01053","San Millán/Donemiliaga","2.79","2.77","8.26","4.04","0.00","0.00","1.38","1.40","1.40","1.34","1.40"
"48082","Santurtzi","34.29","32.58","41.48","40.62","40.27","38.30","37.22","31.21","29.21","26.12","23.42"
"20070","Segura","10.87","12.87","14.86","8.15","5.42","4.70","2.75","5.08","4.36","6.82","6.40"
"48084","Sestao","34.95","33.05","48.01","37.38","42.59","41.02","45.10","39.71","40.05","39.17","36.39"
"48904","Sondika","32.31","30.43","32.25","31.21","45.95","57.36","56.26","53.75","49.29","48.29","56.73"
"48085","Sopela","59.07","61.92","58.27","55.87","56.92","51.68","49.97","43.46","40.43","42.07","40.55"
"48086","Sopuerta","25.05","25.78","24.97","22.14","23.43","25.12","26.65","25.55","24.31","26.49","24.99"
"20065","Soraluze-Placencia de las Armas","19.02","18.24","25.81","19.91","20.10","18.77","20.49","24.08","28.29","29.30","28.79"
"48076","Sukarrieta","21.74","16.09","14.08","5.56","5.60","5.65","14.20","11.59","14.49","14.16","14.12"
"20071","Tolosa","32.13","31.29","33.96","32.86","33.27","36.69","45.43","53.54","54.43","57.92","47.16"
"48087","Trucios-Turtzioz","3.92","5.85","11.43","3.74","3.72","0.00","0.00","1.83","9.16","9.12","9.54"
"48088","Ubide","0.00","11.17","16.67","5.68","5.43","5.43","5.99","31.65","12.66","12.90","12.74"
"48065","Ugao-Miraballes","22.37","25.47","30.60","26.87","29.32","27.10","28.89","41.60","50.07","53.27","43.12"
"48089","Urduliz","36.66","40.79","27.48","21.49","20.66","24.64","25.72","37.88","39.09","31.53","27.40"
"48074","Urduña/Orduña","13.93","15.53","24.19","23.08","17.47","17.84","12.68","9.05","7.39","7.74","5.86"
"01054","Urkabustaiz","11.95","18.46","23.47","10.00","17.78","15.85","16.52","37.10","41.42","22.79","18.13"
"20072","Urnieta","38.26","40.87","39.37","37.50","37.15","35.03","39.71","42.87","44.52","52.68","44.95"
"20077","Urretxu","22.34","20.27","28.45","28.31","29.74","29.00","31.62","31.42","31.42","31.50","28.62"
"20073","Usurbil","39.05","34.93","45.72","44.02","53.20","42.40","55.88","59.73","63.18","59.64","27.43"
"01055","Valdegovía/Gaubea","6.90","6.91","8.67","1.92","0.94","0.91","1.81","2.61","2.61","2.70","2.79"
"48080","Valle de Trápaga-Trapagaran","29.68","29.03","33.23","32.56","32.82","32.89","35.24","33.70","33.95","35.74","36.62"
"20075","Villabona","30.72","29.51","34.99","28.39","29.63","31.89","41.57","54.69","42.36","43.48","40.76"
"01057","Villabuena de Álava/Eskuernaga","3.42","9.80","6.41","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"01059","Vitoria-Gasteiz","24.18","26.32","33.99","32.52","43.48","42.52","52.07","62.76","68.02","70.83","72.35"
"01060","Yécora/Iekora","18.59","7.52","3.88","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48095","Zaldibar","17.17","17.96","22.21","19.07","19.27","21.07","22.36","25.93","24.91","34.63","41.72"
"20078","Zaldibia","13.97","12.68","14.76","10.47","9.20","10.55","13.30","18.62","15.96","11.62","8.30"
"01061","Zalduondo","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48096","Zalla","25.47","24.42","26.53","23.26","23.93","24.46","27.27","29.10","27.39","26.51","21.10"
"01062","Zambrana","7.54","12.32","16.79","11.85","9.30","9.93","7.83","5.59","5.59","19.44","19.34"
"48905","Zamudio","64.28","57.95","41.68","35.76","31.70","34.79","33.11","33.16","32.54","28.52","24.12"
"48097","Zaratamo","29.98","28.52","36.32","30.30","33.67","32.41","34.52","30.44","32.74","29.64","32.10"
"20079","Zarautz","49.75","50.90","60.24","60.19","63.71","58.95","58.08","55.62","56.60","48.76","43.54"
"48024","Zeanuri","4.79","5.56","9.46","6.98","7.62","6.94","9.22","8.35","6.83","6.24","4.03"
"48025","Zeberio","19.32","18.50","15.67","11.99","12.09","11.29","9.43","8.40","6.53","4.66","4.76"
"20025","Zegama","6.61","7.91","14.41","5.17","3.22","1.29","1.96","2.06","4.13","7.82","9.64"
"20026","Zerain","3.92","3.92","7.60","0.00","0.00","0.00","0.00","0.00","0.00","4.03","4.10"
"20027","Zestoa","14.19","13.19","17.51","10.41","16.12","18.60","20.32","23.35","24.52","21.11","12.99"
"48913","Zierbena","37.61","42.87","24.70","14.20","15.74","11.11","11.44","10.36","10.36","13.09","12.47"
"01018","Zigoitia","7.53","5.10","4.02","3.42","9.16","9.25","12.40","13.85","14.47","16.52","24.88"
"48915","Ziortza-Bolibar","4.63","6.91","4.61","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
