"Udalerri kodea","Udalerria","2015","2014"
"48001","Abadiño","6.93","6.40"
"20001","Abaltzisketa","0.00","0.00"
"48002","Abanto y Ciérvana-Abanto Zierbena","12.03","15.19"
"20002","Aduna","50.00","50.00"
"20016","Aia","1.23","3.70"
"20003","Aizarnazabal","11.84","10.53"
"48911","Ajangiz","14.29","14.29"
"20004","Albiztur","0.00","0.00"
"20005","Alegia","13.19","11.11"
"01001","Alegría-Dulantzi","14.35","12.96"
"20006","Alkiza","9.09","9.09"
"48912","Alonsotegi","17.43","14.68"
"20906","Altzaga","0.00","0.00"
"20007","Altzo","10.00","0.00"
"20008","Amezketa","15.56","13.33"
"48003","Amorebieta-Etxano","9.22","8.01"
"48004","Amoroto","14.29","0.00"
"01002","Amurrio","14.85","15.01"
"20009","Andoain","7.74","7.89"
"20010","Anoeta","14.66","8.62"
"20011","Antzuola","9.64","13.25"
"48005","Arakaldo","0.00","25.00"
"20012","Arama","5.00","5.00"
"01003","Aramaio","13.16","13.16"
"48006","Arantzazu","8.33","16.67"
"48093","Areatza","12.50","9.09"
"20013","Aretxabaleta","8.82","8.82"
"01006","Armiñón","0.00","0.00"
"01037","Arraia-Maeztu","11.54","7.69"
"48009","Arrankudiaga","20.00","0.00"
"20055","Arrasate/Mondragón","14.06","12.21"
"48914","Arratzu","0.00","6.67"
"01008","Arratzua-Ubarrundia","7.69","7.69"
"48010","Arrieta","4.55","4.55"
"48011","Arrigorriaga","15.80","13.85"
"48023","Artea","2.44","4.88"
"48008","Artzentales","0.00","0.00"
"01004","Artziniega","14.47","10.53"
"01009","Asparrena","17.17","13.13"
"20014","Asteasu","4.92","3.28"
"20903","Astigarraga","3.93","2.62"
"20015","Ataun","4.92","0.00"
"48091","Atxondo","13.64","9.09"
"48070","Aulesti","12.50","12.50"
"01010","Ayala/Aiara","2.13","4.26"
"20017","Azkoitia","12.60","9.79"
"20018","Azpeitia","12.06","12.99"
"01049","Añana","0.00","0.00"
"48012","Bakio","10.10","8.08"
"20904","Baliarrain","0.00","0.00"
"48090","Balmaseda","14.60","14.96"
"48013","Barakaldo","16.45","16.71"
"48014","Barrika","4.00","4.00"
"01013","Barrundia","3.45","6.90"
"48015","Basauri","15.90","15.74"
"01011","Baños de Ebro/Mañueta","2.86","2.86"
"20019","Beasain","3.97","4.77"
"48092","Bedia","8.82","11.76"
"20020","Beizama","0.00","0.00"
"20021","Belauntza","8.33","8.33"
"48016","Berango","8.71","8.71"
"01014","Berantevilla","8.33","11.11"
"20022","Berastegi","0.00","0.00"
"20074","Bergara","10.17","9.64"
"48017","Bermeo","12.47","14.29"
"01016","Bernedo","10.00","0.00"
"48018","Berriatua","15.89","13.25"
"48019","Berriz","12.73","15.15"
"20023","Berrobi","8.57","2.86"
"20024","Bidania-Goiatz","12.50","4.17"
"48020","Bilbao","17.74","18.00"
"48021","Busturia","19.57","15.22"
"01017","Campezo/Kanpezu","4.69","7.81"
"20029","Deba","8.45","8.78"
"48901","Derio","7.22","10.82"
"48026","Dima","0.00","7.14"
"20069","Donostia / San Sebastián","6.18","6.64"
"48027","Durango","11.31","10.47"
"48028","Ea","5.88","8.82"
"20030","Eibar","17.43","14.71"
"48031","Elantxobe","0.00","25.00"
"01021","Elburgo/Burgelu","3.33","6.67"
"01022","Elciego","5.68","9.09"
"20031","Elduain","0.00","0.00"
"20033","Elgeta","12.28","12.28"
"20032","Elgoibar","13.20","11.38"
"48032","Elorrio","8.99","8.15"
"01023","Elvillar/Bilar","0.00","3.12"
"48902","Erandio","20.88","19.46"
"48033","Ereño","0.00","10.00"
"48034","Ermua","18.16","15.50"
"20067","Errenteria","11.99","10.35"
"20066","Errezil","0.00","16.67"
"01046","Erriberagoitia/Ribera Alta","7.69","7.69"
"48079","Errigoiti","14.29","14.29"
"20034","Eskoriatza","6.48","8.80"
"48029","Etxebarri","11.89","12.59"
"48030","Etxebarria","26.53","26.53"
"20035","Ezkio-Itsaso","0.00","0.00"
"48906","Forua","7.32","12.20"
"48035","Fruiz","0.00","9.09"
"20038","Gabiria","0.00","0.00"
"20037","Gaintza","0.00","0.00"
"48036","Galdakao","8.24","7.90"
"48037","Galdames","12.50","0.00"
"48038","Gamiz-Fika","2.70","5.41"
"48039","Garai","0.00","0.00"
"48040","Gatika","4.76","4.76"
"48041","Gautegiz Arteaga","2.50","10.00"
"20907","Gaztelu","0.00","0.00"
"48046","Gernika-Lumo","10.03","10.93"
"20039","Getaria","5.31","5.71"
"48044","Getxo","12.24","13.26"
"48047","Gizaburuaga","0.00","0.00"
"48042","Gordexola","9.09","10.91"
"48043","Gorliz","6.60","6.13"
"48045","Güeñes","21.45","20.33"
"01056","Harana/Valle de Arana","0.00","0.00"
"20040","Hernani","10.27","10.18"
"20041","Hernialde","0.00","0.00"
"20036","Hondarribia","3.60","4.13"
"20042","Ibarra","12.18","12.18"
"48048","Ibarrangelu","25.00","12.50"
"20043","Idiazabal","7.26","7.26"
"48094","Igorre","10.14","9.59"
"20044","Ikaztegieta","12.12","9.09"
"20045","Irun","6.99","6.53"
"20046","Irura","8.62","6.90"
"01027","Iruraiz-Gauna","7.69","7.69"
"01901","Iruña Oka/Iruña de Oca","7.35","5.88"
"48049","Ispaster","12.00","4.00"
"20047","Itsasondo","1.82","1.82"
"48910","Iurreta","14.98","16.48"
"48050","Izurtza","0.00","0.00"
"48022","Karrantza Harana/Valle de Carranza","4.92","6.56"
"48907","Kortezubi","5.26","10.53"
"01019","Kripan","0.00","0.00"
"01020","Kuartango","0.00","0.00"
"01028","Labastida/Bastida","10.71","7.86"
"01030","Lagrán","0.00","0.00"
"01031","Laguardia","7.14","6.35"
"01032","Lanciego/Lantziego","11.11","7.41"
"48051","Lanestosa","18.75","12.50"
"01902","Lantarón","7.69","5.13"
"01033","Lapuebla de Labarca","3.49","6.98"
"48052","Larrabetzu","5.17","8.62"
"20048","Larraul","0.00","0.00"
"20902","Lasarte-Oria","9.47","9.30"
"01036","Laudio/Llodio","13.78","15.99"
"48053","Laukiz","0.00","0.00"
"20049","Lazkao","3.65","4.17"
"20050","Leaburu","14.29","14.29"
"20051","Legazpi","8.50","9.18"
"20052","Legorreta","1.92","2.88"
"01058","Legutio","3.73","2.99"
"20068","Leintz-Gatzaga","0.00","0.00"
"48054","Leioa","13.85","15.12"
"48057","Lekeitio","9.35","9.97"
"48055","Lemoa","8.03","7.63"
"48056","Lemoiz","8.70","8.70"
"01034","Leza","11.11","5.56"
"48081","Lezama","6.19","10.31"
"20053","Lezo","9.94","14.92"
"20054","Lizartza","8.57","4.29"
"48903","Loiu","2.94","1.47"
"48058","Mallabia","0.00","6.52"
"48060","Markina-Xemein","14.45","15.61"
"48061","Maruri-Jatabe","0.00","0.00"
"48059","Mañaria","6.25","3.12"
"20901","Mendaro","15.22","11.59"
"48062","Mendata","0.00","0.00"
"48063","Mendexa","13.33","6.67"
"48064","Meñaka","7.14","7.14"
"01039","Moreda de Álava / Moreda Araba","0.00","0.00"
"48066","Morga","7.14","7.14"
"48068","Mundaka","8.82","14.71"
"48069","Mungia","16.51","14.98"
