"Udalerri kodea","Udalerria","2016","2015","2014","2013","2012","2011","2010","2009","2008","2007","2006","2005","2004","2003"
"48018","Berriatua","5.21","6.19","6.82","6.69","7.96","6.56","7.40","8.07","5.38","4.98","4.33","3.33","3.79","1.80"
"48019","Berriz","8.11","7.73","9.53","9.21","7.37","6.35","6.42","5.04","3.96","2.70","2.55","1.94","2.16","2.13"
"20023","Berrobi","11.45","9.64","9.38","8.82","8.09","5.71","8.46","8.06","8.15","6.02","3.76","2.26","3.82","3.01"
"20024","Bidania-Goiatz","4.67","5.33","6.67","5.48","7.53","2.70","2.17","1.54","1.63","5.17","2.70","3.60","0.94","0.96"
"48020","Bilbao","12.55","13.27","13.88","13.69","12.85","11.33","10.64","9.41","8.03","7.04","6.96","7.20","6.25","6.25"
"48021","Busturia","7.57","9.82","11.00","11.20","8.20","7.60","6.59","6.60","4.99","3.65","5.10","6.37","2.74","3.20"
"01017","Campezo/Kanpezu","7.08","7.37","9.69","10.83","12.82","10.29","7.67","4.83","3.82","4.73","3.67","3.33","3.51","2.47"
"20029","Deba","8.27","8.45","9.62","9.63","9.21","7.36","6.95","7.41","5.03","4.01","4.17","4.04","2.77","2.88"
"48901","Derio","8.83","9.08","9.58","9.20","8.07","7.21","5.98","6.34","4.36","4.27","3.53","4.84","4.01","2.97"
"48026","Dima","8.03","6.88","6.15","5.07","5.56","4.25","5.81","5.11","3.90","2.82","2.61","2.29","1.02","2.24"
"20069","Donostia / San Sebastián","8.23","8.76","9.53","9.80","9.27","8.00","7.90","7.30","6.18","5.50","5.59","5.40","4.66","4.93"
"48027","Durango","7.65","8.33","8.89","9.55","8.53","6.44","6.06","5.96","4.21","3.64","3.19","3.46","2.63","2.79"
"48028","Ea","8.01","6.97","6.36","8.04","5.94","5.69","4.97","4.01","4.50","5.17","4.35","5.14","4.12","2.87"
"20030","Eibar","11.46","12.14","12.89","12.37","12.15","10.79","10.23","9.51","7.55","6.44","6.19","6.32","3.90","4.13"
"48031","Elantxobe","5.31","3.54","3.48","5.69","4.88","3.28","6.72","4.32","4.32","2.84","5.04","3.60","2.94","1.52"
"01021","Elburgo/Burgelu","3.88","3.02","5.43","7.37","4.61","2.33","3.20","2.40","2.15","2.61","1.43","1.43","1.48","1.69"
"01022","Elciego","6.44","6.78","5.46","4.41","4.07","4.01","4.67","3.41","2.41","1.91","2.35","1.96","3.21","3.40"
"20031","Elduain","4.76","6.35","6.78","9.62","3.85","4.65","6.82","2.33","4.55","2.56","2.63","2.63","2.63","2.50"
"20033","Elgeta","5.40","6.03","5.54","5.59","7.24","4.61","3.34","2.77","4.63","2.56","1.89","2.65","0.78","0.41"
"20032","Elgoibar","7.52","8.69","8.72","8.59","8.05","7.00","7.56","6.62","4.89","4.04","3.65","4.09","2.43","2.39"
"48032","Elorrio","6.01","6.69","7.55","7.89","7.43","5.99","6.80","6.53","3.61","2.43","2.57","2.16","1.55","1.66"
"01023","Elvillar/Bilar","7.00","7.00","5.88","6.12","3.06","1.03","1.00","1.02","0.00","0.00","0.00","0.00","0.00","0.00"
"48902","Erandio","10.97","11.69","12.35","12.13","11.09","9.79","9.48","8.10","7.01","5.08","4.85","5.55","5.36","5.08"
"48033","Ereño","2.60","1.30","2.44","4.82","2.41","3.66","2.50","3.80","3.80","3.66","5.19","3.90","0.00","1.32"
"48034","Ermua","9.86","10.70","11.80","11.38","11.41","10.13","9.22","9.09","5.75","4.53","4.87","5.40","3.46","4.18"
"20067","Errenteria","10.76","11.48","12.20","12.60","11.89","10.23","10.15","9.43","7.74","6.56","6.55","6.32","5.69","5.87"
"20066","Errezil","5.13","10.77","9.94","14.04","10.67","4.97","5.33","5.33","1.75","1.85","3.40","2.72","3.03","1.61"
"01046","Erriberagoitia/Ribera Alta","4.03","5.49","6.49","7.56","5.46","6.84","3.30","1.92","1.55","1.69","1.96","0.65","0.00","0.69"
"48079","Errigoiti","4.82","6.63","4.82","5.00","3.33","3.37","1.65","3.55","1.81","1.89","1.96","3.27","2.76","0.72"
"20034","Eskoriatza","8.29","8.88","8.92","9.60","8.99","7.65","8.04","7.44","6.37","5.59","5.52","2.51","1.52","0.31"
"48029","Etxebarri","10.71","11.98","12.73","13.44","12.59","10.74","10.06","8.28","7.26","6.15","6.78","6.99","5.57","5.82"
"48030","Etxebarria","3.20","5.20","5.18","3.31","5.37","3.42","5.00","4.24","2.52","3.04","2.63","4.39","4.09","3.70"
"20035","Ezkio-Itsaso","7.34","8.47","7.56","6.29","5.71","3.33","5.23","3.41","2.30","1.82","1.90","2.53","4.58","2.76"
"48906","Forua","10.07","10.74","10.56","10.82","9.51","7.05","4.62","5.26","4.41","3.77","4.26","4.96","2.56","1.48"
"48035","Fruiz","5.44","6.12","7.75","7.04","3.52","3.10","7.83","6.03","2.59","2.88","2.97","1.98","2.22","1.18"
"20038","Gabiria","4.35","3.62","2.92","6.20","6.20","6.20","6.15","4.84","4.13","3.88","2.91","2.91","4.00","4.17"
"20037","Gaintza","2.56","2.56","2.63","0.00","0.00","5.00","5.13","2.50","2.70","2.70","5.41","2.70","8.82","3.12"
"48036","Galdakao","9.31","9.57","10.84","10.64","10.18","9.22","8.62","7.57","6.52","6.03","5.84","5.65","4.31","4.40"
"48037","Galdames","9.89","12.82","11.40","10.07","10.79","5.99","4.36","5.07","5.58","4.47","5.60","3.88","4.76","3.18"
"48038","Gamiz-Fika","6.93","7.13","6.79","6.61","8.06","7.29","4.70","4.61","4.42","2.43","3.64","4.68","2.96","1.79"
"48039","Garai","5.61","6.54","5.77","4.04","4.04","3.16","2.04","2.33","0.00","0.00","1.32","1.32","0.00","0.00"
"48040","Gatika","8.25","7.65","7.58","6.62","7.05","6.33","8.26","6.31","5.22","4.74","5.08","3.55","4.12","3.44"
"48041","Gautegiz Arteaga","3.77","6.85","5.23","6.27","6.93","7.02","7.37","8.16","4.41","2.26","5.08","4.24","1.33","1.34"
"20907","Gaztelu","6.82","0.00","2.22","1.92","1.92","3.92","3.70","6.12","0.00","2.04","2.22","2.22","0.00","0.00"
"48046","Gernika-Lumo","9.27","10.68","11.69","11.84","9.95","8.59","7.93","8.50","7.38","6.20","5.63","5.73","3.90","3.63"
"20039","Getaria","5.00","6.12","5.70","4.88","3.93","4.13","3.08","2.88","2.66","2.52","0.97","1.45","1.49","1.87"
"48044","Getxo","8.05","8.63","9.01","8.46","8.54","7.58","6.81","6.50","5.52","4.99","5.18","5.75","5.04","4.95"
"48047","Gizaburuaga","1.67","3.33","3.33","3.51","3.51","0.00","2.00","4.08","0.00","0.00","0.00","0.00","0.00","4.00"
"48042","Gordexola","9.21","7.94","9.64","11.38","10.58","7.50","6.58","7.13","5.12","5.52","5.24","3.74","4.28","5.46"
"48043","Gorliz","9.81","9.86","9.43","8.50","8.50","6.94","7.81","5.42","5.69","4.69","4.82","5.27","4.56","4.34"
"48045","Güeñes","11.46","12.89","12.99","14.26","12.32","9.63","8.69","8.19","8.36","7.87","5.34","5.41","4.57","4.53"
"01056","Harana/Valle de Arana","8.24","7.06","6.90","8.14","8.14","6.74","7.53","4.26","3.12","2.33","3.85","2.56","1.32","1.47"
"20040","Hernani","8.98","9.30","10.22","10.72","10.31","9.36","8.83","7.99","6.58","6.39","6.83","6.66","5.49","6.10"
"20041","Hernialde","7.55","8.49","6.54","5.22","4.35","6.14","8.62","7.89","6.36","3.42","5.41","5.41","1.96","1.12"
"20036","Hondarribia","7.25","8.19","8.97","8.68","8.48","7.79","7.37","6.66","6.03","5.61","5.78","4.99","3.78","4.31"
"20042","Ibarra","9.66","12.08","14.27","12.21","11.40","11.16","11.17","7.97","6.75","6.15","6.09","6.25","5.01","4.20"
"48048","Ibarrangelu","6.31","7.66","4.80","5.05","5.05","5.63","5.61","7.02","4.24","2.90","4.92","4.10","2.38","1.77"
"20043","Idiazabal","6.93","6.75","6.63","6.38","6.19","6.62","5.58","4.82","3.77","2.88","1.95","2.83","2.15","1.98"
"48094","Igorre","8.59","8.59","9.68","9.89","8.75","6.80","7.55","5.97","4.37","3.11","2.63","2.63","2.82","3.39"
"20044","Ikaztegieta","5.56","11.81","11.35","6.30","6.30","5.93","5.15","5.30","4.88","7.69","6.03","3.45","5.45","6.31"
"20045","Irun","11.25","12.09","12.90","12.94","12.73","11.54","11.30","10.97","9.69","8.96","8.78","8.29","6.39","6.52"
"20046","Irura","10.26","8.35","10.91","11.73","11.44","10.74","10.68","9.59","8.01","8.70","8.00","6.22","4.59","4.50"
"01027","Iruraiz-Gauna","4.74","1.05","4.84","7.02","5.26","5.62","4.60","2.48","4.76","2.27","0.79","1.59","3.15","3.25"
"01901","Iruña Oka/Iruña de Oca","9.56","9.24","11.34","12.11","10.21","8.43","8.82","7.41","3.66","3.69","4.01","5.11","4.17","2.93"
"48049","Ispaster","2.69","4.04","4.57","2.71","3.62","2.39","4.00","3.09","3.09","2.78","2.91","1.74","0.59","0.00"
"20047","Itsasondo","4.94","9.88","10.26","9.52","10.88","9.52","9.66","7.04","2.07","2.42","0.81","1.63","1.63","1.67"
"48910","Iurreta","9.51","9.79","9.58","10.36","9.23","7.63","8.17","8.09","5.07","4.05","4.24","3.95","2.74","2.96"
"48050","Izurtza","1.23","3.70","5.75","6.17","7.41","4.65","6.90","6.02","4.88","2.63","4.11","2.74","1.37","2.86"
"48022","Karrantza Harana/Valle de Carranza","10.82","11.28","10.87","10.03","9.00","6.64","7.29","6.35","5.09","4.65","4.62","2.75","2.85","3.06"
"48907","Kortezubi","6.50","4.88","6.30","4.00","6.40","5.04","3.48","3.77","1.92","0.99","0.00","4.49","2.33","3.53"
"01019","Kripan","3.33","3.33","4.92","1.59","1.59","1.61","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2.00"
"01020","Kuartango","4.70","2.68","5.52","3.65","5.84","4.41","4.03","7.32","5.22","3.81","0.96","2.88","1.92","3.92"
"01028","Labastida/Bastida","9.86","8.49","10.69","11.56","10.14","6.55","4.15","4.63","4.03","2.08","3.55","2.73","2.34","1.85"
"01030","Lagrán","1.79","1.79","5.26","8.77","7.02","3.33","3.08","1.56","0.00","0.00","0.00","0.00","0.00","0.00"
"01031","Laguardia","4.94","7.30","6.54","7.02","8.06","5.59","4.11","5.30","3.46","3.20","2.27","1.77","1.54","2.69"
"01032","Lanciego/Lantziego","9.04","11.17","11.17","11.49","10.34","6.56","4.35","3.76","4.97","1.69","2.22","2.22","2.38","1.86"
"48051","Lanestosa","9.00","10.00","7.69","8.33","9.38","3.26","4.26","4.30","5.56","1.20","1.43","5.71","7.25","4.35"
"01902","Lantarón","7.48","6.85","8.57","9.09","8.12","4.42","4.93","4.15","2.54","2.26","1.56","1.95","0.85","0.94"
"01033","Lapuebla de Labarca","10.59","11.76","10.67","12.13","8.37","9.09","8.62","9.01","7.25","4.52","4.52","5.53","7.14","8.56"
"48052","Larrabetzu","5.26","6.67","8.53","6.82","5.46","4.96","4.97","3.97","4.19","2.61","3.15","1.69","2.69","3.00"
"20048","Larraul","10.53","9.21","12.16","16.95","10.17","8.47","3.92","2.04","2.13","0.00","3.33","3.33","3.03","3.57"
"20902","Lasarte-Oria","9.98","11.44","12.26","12.37","12.24","10.85","11.84","11.46","8.58","6.95","7.68","7.72","5.94","5.31"
"01036","Laudio/Llodio","12.39","12.73","13.42","12.84","10.35","8.95","7.39","6.80","5.80","4.94","5.44","6.17","5.66","5.78"
"48053","Laukiz","5.48","5.76","5.93","4.85","5.15","3.57","3.34","4.22","2.93","2.93","3.03","2.27","1.98","1.60"
"20049","Lazkao","5.06","6.55","7.21","7.02","7.42","5.62","6.30","6.21","5.17","2.62","2.78","2.62","2.51","2.06"
"20050","Leaburu","9.32","7.63","7.44","9.01","11.71","9.24","13.39","13.33","10.78","6.19","8.33","5.21","3.19","5.15"
"20051","Legazpi","6.16","6.08","6.90","6.36","6.21","7.95","7.70","5.48","3.29","2.89","2.29","2.34","2.74","3.58"
"20052","Legorreta","6.08","9.26","9.19","8.35","7.85","7.85","7.33","7.40","6.61","6.78","6.85","6.58","4.06","4.02"
"01058","Legutio","9.89","9.13","9.59","9.18","10.58","9.76","7.39","5.96","4.19","2.56","2.70","2.70","2.51","2.34"
"20068","Leintz-Gatzaga","3.41","3.41","4.44","6.90","5.75","3.70","2.53","3.95","6.10","0.00","1.35","0.00","1.35","1.47"
"48054","Leioa","9.18","9.52","10.26","10.31","9.67","8.89","8.23","7.17","6.47","5.45","5.52","5.75","5.28","5.57"
"48057","Lekeitio","6.37","6.33","7.10","7.83","7.45","6.11","5.63","5.35","4.63","3.06","3.55","3.71","2.68","2.30"
"48055","Lemoa","11.98","12.32","13.99","13.52","9.93","8.13","7.05","6.12","3.56","2.91","3.19","2.71","3.45","3.32"
"48056","Lemoiz","6.94","8.33","9.30","9.71","8.41","7.12","4.05","6.01","6.18","4.46","4.20","3.36","2.99","3.32"
"01034","Leza","6.06","4.55","6.06","6.15","7.69","7.46","4.55","4.41","6.06","1.52","1.69","0.00","1.79","0.00"
"48081","Lezama","6.55","8.02","9.07","8.93","8.66","7.74","6.99","6.63","5.62","2.88","2.31","2.81","3.21","2.33"
"20053","Lezo","8.56","9.34","10.16","11.05","10.57","8.51","7.42","6.45","5.14","5.05","5.76","5.39","4.78","5.07"
"20054","Lizartza","9.70","5.45","9.94","10.80","12.50","11.11","10.93","9.04","6.21","3.91","4.60","3.45","2.98","3.68"
"48903","Loiu","4.54","5.71","6.40","5.50","3.93","4.16","3.51","3.49","3.48","2.70","2.55","2.00","2.78","2.39"
"48058","Mallabia","4.20","6.16","5.71","7.14","7.43","5.80","5.92","5.78","3.76","3.42","2.56","1.92","2.30","3.67"
"48060","Markina-Xemein","4.33","5.45","6.49","6.62","6.75","5.68","5.22","4.59","3.74","2.97","2.36","2.93","2.71","2.41"
"48061","Maruri-Jatabe","5.16","5.48","6.58","5.92","3.83","3.78","3.56","3.19","3.70","4.13","3.57","5.80","3.30","3.28"
"48059","Mañaria","5.59","5.59","6.34","3.92","1.96","1.96","3.23","2.61","3.31","2.82","1.46","2.92","4.29","1.52"
"20901","Mendaro","7.41","8.02","8.84","10.45","8.86","8.05","8.86","6.94","3.20","3.19","2.46","3.01","2.46","2.03"
"48062","Mendata","5.93","4.24","1.75","0.90","0.90","1.74","1.79","3.51","1.77","0.00","1.82","1.82","2.78","0.97"
"48063","Mendexa","3.09","4.32","5.49","6.29","3.77","2.61","4.79","3.55","4.35","3.23","1.74","1.74","1.01","2.11"
"48064","Meñaka","5.48","4.57","4.80","3.56","4.00","6.10","6.45","4.85","4.08","2.81","1.79","2.38","2.72","2.04"
"01039","Moreda de Álava / Moreda Araba","7.32","7.32","11.39","8.75","10.00","7.06","3.57","4.88","2.63","1.47","0.00","0.00","0.00","0.00"
"48066","Morga","5.48","5.48","4.20","5.19","2.22","3.79","5.15","4.55","1.56","2.50","2.70","4.50","0.88","1.77"
"48068","Mundaka","7.16","7.51","8.38","7.38","7.21","5.31","4.80","3.21","3.15","3.06","3.26","3.44","2.96","3.14"
"48069","Mungia","8.80","8.66","8.91","9.51","8.22","7.09","7.63","6.84","4.90","5.49","5.31","5.41","3.34","3.38"
"48007","Munitibar-Arbatzegi Gerrikaitz-","2.94","5.29","5.03","4.29","4.91","1.97","2.14","3.03","1.71","1.89","6.00","3.00","2.11","4.30"
"48908","Murueta","6.09","4.35","6.03","8.04","3.57","5.83","5.32","4.60","4.76","4.11","4.23","5.63","4.62","5.00"
"48071","Muskiz","10.70","11.32","11.83","12.85","12.38","10.38","7.34","6.69","4.77","4.05","4.67","5.26","3.27","2.56"
"20057","Mutiloa","4.62","6.15","13.79","6.45","11.29","7.02","9.84","6.78","9.43","9.09","2.50","2.50","2.94","6.45"
"20056","Mutriku","8.60","8.60","9.66","9.70","10.32","10.49","8.61","8.08","6.58","5.83","6.25","7.22","5.96","5.61"
"48067","Muxika","7.66","7.89","8.64","10.12","8.00","8.25","4.39","5.84","4.64","2.89","4.18","2.39","1.83","1.88"
"48909","Nabarniz","3.26","3.26","3.41","5.41","6.76","2.67","1.41","1.37","2.82","2.94","1.56","1.56","1.43","0.00"
"01041","Navaridas","2.56","3.85","4.00","4.23","2.82","3.12","3.28","1.64","1.69","0.00","2.00","0.00","0.00","0.00"
"20063","Oiartzun","5.99","6.79","7.99","7.52","7.80","6.68","6.84","6.59","4.92","4.14","4.50","4.62","4.13","3.71"
"01042","Okondo","9.36","9.65","10.00","9.12","9.77","7.61","7.42","6.18","2.34","2.05","3.11","4.00","3.62","6.98"
"20058","Olaberria","10.67","9.49","7.57","9.43","10.66","5.91","6.73","9.05","7.11","6.31","6.31","4.95","6.73","2.69"
"48073","Ondarroa","8.48","8.33","9.53","9.37","8.75","6.97","6.84","6.68","6.75","4.70","4.75","5.82","3.38","3.71"
"20076","Ordizia","8.88","8.65","9.85","10.05","9.78","9.18","9.13","7.71","6.56","4.19","4.49","4.40","4.89","5.10"
"20905","Orendain","0.00","2.00","2.44","0.00","2.27","2.38","2.13","2.33","4.88","9.76","6.98","4.65","4.26","2.22"
"20060","Orexa","0.00","0.00","0.00","0.00","0.00","0.00","2.94","5.56","2.94","0.00","0.00","0.00","4.35","0.00"
"20061","Orio","6.23","7.88","9.40","9.19","7.52","6.83","5.87","5.64","4.79","3.36","5.32","3.34","2.74","3.43"
"20062","Ormaiztegi","6.51","5.33","4.69","5.71","8.29","4.58","4.12","3.97","1.72","1.43","3.16","2.01","1.47","2.11"
"48075","Orozko","3.53","4.79","4.82","5.07","5.34","5.87","4.51","2.76","2.58","3.81","3.98","3.39","2.69","3.49"
"48083","Ortuella","12.30","13.65","13.93","14.93","14.25","11.30","9.46","7.85","6.53","5.52","5.68","7.72","6.03","5.91"
"48072","Otxandio","8.59","8.28","9.48","10.54","8.43","5.47","5.23","3.69","3.57","2.37","2.47","2.47","1.84","1.50"
"01043","Oyón-Oion","16.74","17.09","18.67","17.65","15.35","12.83","10.42","8.93","6.99","4.47","3.58","4.21","3.34","3.24"
"20059","Oñati","6.07","5.94","6.72","6.57","6.79","4.76","5.53","5.70","3.72","2.75","2.46","2.46","1.86","1.44"
"20064","Pasaia","11.70","11.83","12.96","13.48","12.62","11.04","10.04","8.92","7.35","7.03","6.87","6.94","6.18","6.52"
"01044","Peñacerrada-Urizaharra","1.85","1.85","2.78","2.91","3.88","4.63","5.22","4.59","2.02","2.56","4.48","1.49","1.56","3.03"
"48077","Plentzia","8.53","9.59","9.83","9.16","7.52","7.23","6.57","5.07","4.90","3.93","3.57","3.93","3.08","3.03"
"48078","Portugalete","12.18","12.74","13.07","13.05","12.41","10.67","9.62","8.76","7.14","6.40","6.78","7.72","7.03","6.64"
