"Udalerri kodea","Udalerria","2009","2008","2007","2006","2005"
"20015","Ataun","50.00","50.00","50.00","50.00","50.00"
"48091","Atxondo","11.76","6.25","6.25","0.00","0.00"
"48070","Aulesti","75.00","75.00","75.00","75.00","50.00"
"01010","Ayala/Aiara","66.67","66.67","50.00","100.00","100.00"
"20017","Azkoitia","80.00","80.00","80.00","80.00","80.00"
"20018","Azpeitia","88.89","88.89","75.00","75.00","71.43"
"01049","Añana","0.00","0.00","0.00","0.00","0.00"
"48012","Bakio","66.67","66.67","66.67","71.43","66.67"
"20904","Baliarrain","50.00","50.00","50.00","50.00","50.00"
"48090","Balmaseda","57.14","50.00","50.00","40.00","35.71"
"48013","Barakaldo","41.67","41.67","40.77","7.80","7.86"
"48014","Barrika","100.00","40.00","40.00","66.67","66.67"
"01013","Barrundia","29.17","29.17","29.17","29.17","29.17"
"48015","Basauri","92.71","47.83","94.29","94.29","94.29"
"01011","Baños de Ebro/Mañueta","66.67","66.67","66.67","66.67","66.67"
"20019","Beasain","44.44","44.44","44.44","44.44","44.44"
"48092","Bedia","60.00","60.00","60.00","60.00","60.00"
"20020","Beizama","0.00","0.00","0.00","0.00","0.00"
"20021","Belauntza","50.00",NA,"0.00","0.00","0.00"
"48016","Berango","88.89","88.89","66.67","66.67","55.56"
"01014","Berantevilla","25.00","25.00","16.67","25.00","0.00"
"20022","Berastegi","50.00","50.00","50.00","100.00","100.00"
"20074","Bergara","35.00","35.00","25.00","25.00","20.00"
"48017","Bermeo","45.00","21.74","25.00","25.00","21.05"
"01016","Bernedo","26.32","36.84","36.84","36.84","36.84"
"48018","Berriatua","75.00","75.00","75.00","75.00","75.00"
"48019","Berriz","60.00","60.00","60.00","37.50","37.50"
"20023","Berrobi","0.00","100.00","100.00","100.00","100.00"
"20024","Bidania-Goiatz","66.67","75.00","75.00","75.00","75.00"
"48020","Bilbao","42.39","26.74","26.74","62.39","61.95"
"48021","Busturia","75.00","71.43","57.14","57.14","14.29"
"01017","Campezo/Kanpezu","100.00","100.00","60.00","80.00","80.00"
"20029","Deba","100.00","33.33","33.33","33.33","100.00"
"48901","Derio","64.29","64.29","64.29","64.29","60.00"
"48026","Dima","57.14","57.14","57.14","33.33","33.33"
"20069","Donostia / San Sebastián","46.07","46.07","44.19","69.09","74.51"
"48027","Durango","62.96","57.69","53.85","52.00","50.00"
"48028","Ea","0.00","0.00","0.00","0.00","0.00"
"20030","Eibar","100.00","100.00","100.00","100.00","100.00"
"48031","Elantxobe","66.67","33.33","20.00","0.00","0.00"
"01021","Elburgo/Burgelu","50.00","50.00","50.00","50.00","50.00"
"01022","Elciego","87.50","87.50","87.50","50.00","50.00"
"20031","Elduain","100.00","66.67","66.67","50.00","50.00"
"20033","Elgeta","100.00","100.00","100.00","0.00","0.00"
"20032","Elgoibar","70.00","35.29","35.29","18.18","10.00"
"48032","Elorrio","28.57","28.57","28.57","16.67","16.67"
"01023","Elvillar/Bilar","100.00","100.00","20.00","20.00","20.00"
"48902","Erandio","80.77","80.77","73.08","76.19","76.19"
"48033","Ereño","50.00","50.00","75.00","66.67","66.67"
"48034","Ermua","73.33","73.33","73.33","73.33","72.41"
"20067","Errenteria","70.83","82.35","82.35","82.35","82.35"
"20066","Errezil","50.00","40.00","40.00","50.00","50.00"
"01046","Erriberagoitia/Ribera Alta","100.00","100.00","100.00","100.00","100.00"
"48079","Errigoiti","40.00","40.00","40.00","60.00","75.00"
"20034","Eskoriatza","83.33","83.33","83.33","83.33","83.33"
"48029","Etxebarri","50.00","50.00","50.00","15.00","15.00"
"48030","Etxebarria","75.00","75.00","75.00","100.00","100.00"
"20035","Ezkio-Itsaso","0.00",NA,NA,"0.00","0.00"
"48906","Forua","100.00","100.00","100.00","100.00","100.00"
"48035","Fruiz","50.00","50.00","50.00","50.00","50.00"
"20038","Gabiria","50.00","50.00","50.00","50.00","50.00"
"20037","Gaintza","20.00","20.00","0.00","0.00","0.00"
"48036","Galdakao","58.21","57.58","56.06","53.03","53.03"
"48037","Galdames","40.00","80.00","80.00","80.00","0.00"
"48038","Gamiz-Fika","25.00","25.00","25.00","25.00","25.00"
"48039","Garai","66.67","33.33","33.33","33.33","33.33"
"48040","Gatika","55.56","55.56","55.56","14.29","0.00"
"48041","Gautegiz Arteaga","80.00","66.67","66.67","33.33","33.33"
"20907","Gaztelu","100.00","100.00","100.00","100.00","100.00"
"48046","Gernika-Lumo","80.00","80.00","37.50","54.55","54.55"
"20039","Getaria","71.43","71.43","66.67","66.67","66.67"
"48044","Getxo","40.00","40.00","46.27","44.93","44.93"
"48047","Gizaburuaga","75.00","75.00","75.00","75.00","75.00"
"48042","Gordexola","42.86","28.57","0.00","0.00","0.00"
"48043","Gorliz","75.00","66.67","66.67","71.43","42.86"
"48045","Güeñes","26.32","26.32","26.32","26.32","0.00"
"01056","Harana/Valle de Arana","100.00","25.00","12.50","12.50","12.50"
"20040","Hernani","71.43","71.43","71.43","37.50","37.50"
"20041","Hernialde","66.67","66.67","66.67","66.67","66.67"
"20036","Hondarribia","25.00","21.74","8.70","8.70","8.70"
"20042","Ibarra","57.14","57.14","57.14","57.14","57.14"
"48048","Ibarrangelu","66.67","33.33","33.33","0.00","0.00"
"20043","Idiazabal","70.00","60.00","60.00","57.14","37.50"
"48094","Igorre","71.43","57.14","50.00","50.00","40.00"
"20044","Ikaztegieta","33.33","33.33","33.33","33.33","33.33"
"20045","Irun","16.13","64.81","64.81","64.81","64.81"
"20046","Irura","42.86","83.33","71.43","66.67","66.67"
"01027","Iruraiz-Gauna","31.82","31.82","31.82","31.82","31.82"
"01901","Iruña Oka/Iruña de Oca","50.00","50.00","50.00","50.00","50.00"
"48049","Ispaster","25.00","16.67","66.67","66.67","100.00"
"20047","Itsasondo","50.00","40.00","50.00","50.00","50.00"
"48910","Iurreta","100.00","66.67","66.67","66.67","66.67"
"48050","Izurtza","100.00","100.00","100.00","50.00","50.00"
"48022","Karrantza Harana/Valle de Carranza","83.33","83.33","100.00","50.00","50.00"
"48907","Kortezubi","50.00","50.00","33.33","50.00","50.00"
"01019","Kripan","87.50","100.00","100.00","100.00","100.00"
"01020","Kuartango","100.00","100.00","66.67","83.33","83.33"
"01028","Labastida/Bastida","50.00","30.00","30.00","30.00","40.00"
"01030","Lagrán","53.33","53.33","53.33","53.33","50.00"
"01031","Laguardia","100.00","100.00","100.00","100.00","100.00"
"01032","Lanciego/Lantziego","100.00","100.00","100.00","80.00","80.00"
"48051","Lanestosa","75.00","75.00","75.00","75.00","75.00"
"01902","Lantarón","100.00","100.00","100.00","50.00","50.00"
"01033","Lapuebla de Labarca","0.00","0.00","0.00","0.00","0.00"
"48052","Larrabetzu","75.00","62.50","62.50","62.50","50.00"
"20048","Larraul","100.00","100.00","50.00","50.00","0.00"
"20902","Lasarte-Oria","100.00","100.00","83.33","83.33","300.00"
"01036","Laudio/Llodio","45.16","52.94","63.64",NA,NA
"48053","Laukiz","60.00","60.00","60.00","50.00","33.33"
"20049","Lazkao","66.67","71.43","66.67","80.00","60.00"
"20050","Leaburu","66.67","66.67","66.67","66.67","66.67"
"20051","Legazpi","92.00","92.00","92.00","88.00","80.00"
"20052","Legorreta","22.22","22.22","22.22","22.22","22.22"
"01058","Legutio","75.00","60.00","60.00","42.86","42.86"
"20068","Leintz-Gatzaga","20.00","20.00","20.00","20.00","20.00"
"48054","Leioa","42.50","27.78",NA,"100.00",NA
"48057","Lekeitio","100.00","85.71","85.71","100.00","100.00"
"48055","Lemoa","14.29","14.29","33.33","28.57","28.57"
"48056","Lemoiz","25.00","25.00","25.00","50.00","50.00"
"01034","Leza","60.00","66.67","75.00","75.00","75.00"
"48081","Lezama","100.00","100.00","100.00","100.00","100.00"
"20053","Lezo","88.24","88.24","88.24","66.67","64.71"
"20054","Lizartza","20.00","50.00","50.00","50.00","50.00"
"48903","Loiu","75.00","75.00","33.33","33.33","20.00"
"48058","Mallabia","33.33","33.33","33.33","33.33","27.27"
"48060","Markina-Xemein","84.62","84.62","84.62","72.22","70.59"
"48061","Maruri-Jatabe","40.00","33.33","33.33","33.33","16.67"
"48059","Mañaria","66.67","66.67","66.67","50.00","50.00"
"20901","Mendaro","77.78","87.50","75.00","75.00","60.00"
"48062","Mendata","100.00","100.00","0.00","0.00","0.00"
"48063","Mendexa","100.00","100.00","100.00","75.00","66.67"
"48064","Meñaka","25.00","33.33","33.33","0.00","0.00"
"01039","Moreda de Álava / Moreda Araba","87.50","62.50","16.67","100.00","100.00"
"48066","Morga","0.00","0.00","0.00","0.00","0.00"
"48068","Mundaka","33.33","20.00","20.00","25.00","25.00"
"48069","Mungia","70.59","70.59","70.59","66.67","62.50"
"48007","Munitibar-Arbatzegi Gerrikaitz-","100.00","100.00","100.00","100.00","100.00"
"48908","Murueta","33.33","50.00","50.00","66.67","66.67"
"48071","Muskiz","100.00","66.67","66.67","66.67","63.64"
"20057","Mutiloa","100.00","100.00","100.00","33.33","0.00"
"20056","Mutriku","84.62","84.62","84.62","83.33","83.33"
"48067","Muxika","100.00","100.00","100.00","20.00","20.00"
"48909","Nabarniz","50.00","50.00","50.00","50.00","50.00"
"01041","Navaridas","50.00","25.00","0.00","0.00","0.00"
"20063","Oiartzun","100.00","100.00","100.00","100.00","100.00"
"01042","Okondo","16.67","20.00","25.00","0.00","0.00"
"20058","Olaberria","100.00","66.67","75.00","75.00","75.00"
"48073","Ondarroa","23.08","100.00","45.45","45.45","45.45"
"20076","Ordizia","52.94","52.94","52.94","56.25","75.00"
"20905","Orendain","50.00","66.67","66.67","50.00","50.00"
"20060","Orexa","100.00","100.00",NA,"0.00","0.00"
"20061","Orio","100.00","100.00","100.00","90.00","88.89"
"20062","Ormaiztegi","33.33","33.33","33.33","33.33","33.33"
"48075","Orozko","90.00","77.78","77.78","77.78","100.00"
"48083","Ortuella","33.33","33.33","33.33","33.33","33.33"
"48072","Otxandio","66.67","66.67","66.67","33.33","33.33"
"01043","Oyón-Oion","80.00","85.71","66.67","85.71","85.71"
"20059","Oñati","45.45","45.45","44.44","44.44","44.44"
"20064","Pasaia","24.00","24.00","24.00","24.00","24.00"
"01044","Peñacerrada-Urizaharra","71.43","71.43","66.67","66.67","50.00"
"48077","Plentzia","77.78","77.78","62.50","44.44","44.44"
"48078","Portugalete","79.49","79.49","73.33","73.33",NA
"01047","Ribera Baja/Erribera Beitia","83.33","83.33","85.71","85.71","85.71"
"01051","Salvatierra/Agurain","37.50","29.41","27.78","16.67","11.76"
"01052","Samaniego","66.67","66.67","66.67","33.33","33.33"
"01053","San Millán/Donemiliaga","73.91","100.00","80.00","60.00","60.00"
"48082","Santurtzi","38.89","38.89","41.18","0.00","0.00"
"20070","Segura","40.00","40.00","40.00","40.00","40.00"
"48084","Sestao","31.25","31.25","25.00","25.00","25.00"
"48904","Sondika","90.00","90.00","77.78","30.00","30.00"
"48085","Sopela","76.92","75.00","75.00","75.00","72.73"
"48086","Sopuerta","70.00","70.00","50.00","50.00","12.50"
"20065","Soraluze-Placencia de las Armas","66.67","55.56","55.56","11.11","11.11"
"48076","Sukarrieta","75.00","75.00","75.00","100.00","100.00"
"20071","Tolosa","100.00","58.82","46.67","53.85","58.33"
"48087","Trucios-Turtzioz","57.14","83.33","83.33","66.67","66.67"
"48088","Ubide","40.00","40.00","40.00","25.00","0.00"
"48065","Ugao-Miraballes","100.00","80.00","66.67","0.00","0.00"
"48089","Urduliz","44.44","44.44","42.86","42.86","42.86"
"48074","Urduña/Orduña","55.56","36.36","36.36","36.36","0.00"
"01054","Urkabustaiz","33.33","50.00","50.00","50.00","50.00"
"20072","Urnieta",NA,NA,NA,"17.65","17.65"
"20077","Urretxu","100.00","90.00","90.00","90.00","90.00"
"20073","Usurbil","73.08","38.71","38.71","46.15","54.55"
"01055","Valdegovía/Gaubea","81.82","81.82","27.27","27.27",NA
"48080","Valle de Trápaga-Trapagaran","20.00","75.00","75.00","46.15","42.86"
"20075","Villabona","50.00","50.00","84.62","83.33","83.33"
"01057","Villabuena de Álava/Eskuernaga","50.00","50.00","50.00","50.00","50.00"
"01060","Yécora/Iekora","100.00","100.00","100.00","75.00","75.00"
"48095","Zaldibar","80.00","80.00","80.00","80.00","80.00"
"20078","Zaldibia","62.50","62.50","66.67","60.00","40.00"
"01061","Zalduondo",NA,"14.29",NA,"57.14","50.00"
"48096","Zalla","28.57","53.33","53.33","42.86","42.86"
"01062","Zambrana","50.00","50.00","50.00","40.00","40.00"
"48905","Zamudio","66.67","66.67","45.45","45.45","40.00"
"48097","Zaratamo","12.50","50.00","37.50","57.14","42.86"
"20079","Zarautz","84.85","84.38","84.38","65.62","65.62"
"48024","Zeanuri","37.50","20.00","20.00","66.67","66.67"
"48025","Zeberio","66.67","66.67","66.67","0.00","0.00"
"20025","Zegama","100.00","100.00","100.00","71.43","71.43"
"20026","Zerain","37.50","37.50","37.50","37.50","37.50"
"20027","Zestoa","13.33","33.33","33.33","33.33","33.33"
"48913","Zierbena","40.00","40.00","40.00","10.00","10.00"
"01018","Zigoitia","62.50","62.50","100.00","100.00","100.00"
"48915","Ziortza-Bolibar","100.00","100.00","100.00","66.67","66.67"
"20028","Zizurkil","16.67","16.67","16.67","16.67","20.00"
"01063","Zuia","40.00","25.00","55.56","55.56","55.56"
"20081","Zumaia","70.00","70.00","70.00","88.00","86.36"
"20080","Zumarraga","33.33","33.33","33.33","44.44","44.44"
