"Udalerri kodea","Udalerria","2011","2001"
"48001","Abadiño","94.05","95.34"
"20001","Abaltzisketa","100.00","100.00"
"48002","Abanto y Ciérvana-Abanto Zierbena","84.89","73.43"
"20002","Aduna","100.00","100.00"
"20016","Aia","100.00","100.00"
"20003","Aizarnazabal","100.00","92.50"
"48911","Ajangiz","100.00","100.00"
"20004","Albiztur","91.67","100.00"
"20005","Alegia","100.00","96.36"
"01001","Alegría-Dulantzi","96.53","87.90"
"20006","Alkiza","100.00","50.00"
"48912","Alonsotegi","100.00","90.30"
"20906","Altzaga","100.00","100.00"
"20007","Altzo","92.50","100.00"
"20008","Amezketa","98.28","100.00"
"48003","Amorebieta-Etxano","79.93","67.92"
"48004","Amoroto","100.00","100.00"
"01002","Amurrio","73.78","64.32"
"20009","Andoain","75.96","67.08"
"20010","Anoeta","96.71","75.84"
"20011","Antzuola","100.00","97.14"
"48005","Arakaldo","100.00","100.00"
"20012","Arama","92.86","33.33"
"01003","Aramaio","100.00","99.06"
"48006","Arantzazu","100.00","100.00"
"48093","Areatza","100.00","100.00"
"20013","Aretxabaleta","89.73","83.71"
"01006","Armiñón","95.00","81.82"
"01037","Arraia-Maeztu","100.00","100.00"
"48009","Arrankudiaga","94.12","87.23"
"20055","Arrasate/Mondragón","66.26","57.32"
"48914","Arratzu","92.86","91.89"
"01008","Arratzua-Ubarrundia","85.19","92.31"
"48010","Arrieta","100.00","100.00"
"48011","Arrigorriaga","94.45","80.44"
"48023","Artea","100.00","68.52"
"48008","Artzentales","95.00","100.00"
"01004","Artziniega","97.38","99.21"
"01009","Asparrena","98.23","94.29"
"20014","Asteasu","100.00","98.21"
"20903","Astigarraga","99.51","93.83"
"20015","Ataun","99.21","75.42"
"48091","Atxondo","100.00","94.12"
"48070","Aulesti","100.00","100.00"
"01010","Ayala/Aiara","99.51","96.67"
"20017","Azkoitia","95.50","66.81"
"20018","Azpeitia","75.06","72.77"
"01049","Añana","100.00","75.00"
"48012","Bakio","93.87","100.00"
"20904","Baliarrain","100.00","40.00"
"48090","Balmaseda","77.06","72.79"
"48013","Barakaldo","71.87","60.40"
"48014","Barrika","96.86","99.19"
"01013","Barrundia","90.28","97.37"
"48015","Basauri","78.92","64.24"
"01011","Baños de Ebro/Mañueta","100.00","100.00"
"20019","Beasain","82.28","78.78"
"48092","Bedia","98.72","100.00"
"20020","Beizama","100.00","100.00"
"20021","Belauntza","100.00","100.00"
"48016","Berango","99.40","97.85"
"01014","Berantevilla","100.00","70.31"
"20022","Berastegi","97.18","78.00"
"20074","Bergara","61.66","56.61"
"48017","Bermeo","78.68","64.73"
"01016","Bernedo","100.00","100.00"
"48018","Berriatua","96.51","84.15"
"48019","Berriz","94.61","95.20"
"20023","Berrobi","83.33","20.59"
"20024","Bidania-Goiatz","100.00","58.82"
"48020","Bilbao","38.75","24.67"
"48021","Busturia","98.39","99.39"
"01017","Campezo/Kanpezu","95.65","96.49"
"20029","Deba","97.17","94.34"
"48901","Derio","82.92","69.49"
"48026","Dima","100.00","98.36"
"20069","Donostia / San Sebastián","33.68","20.01"
"48027","Durango","70.07","59.96"
"48028","Ea","100.00","100.00"
"20030","Eibar","62.29","52.41"
"48031","Elantxobe","100.00","100.00"
"01021","Elburgo/Burgelu","90.74","95.45"
"01022","Elciego","100.00","78.95"
"20031","Elduain","90.91","100.00"
"20033","Elgeta","100.00","83.61"
"20032","Elgoibar","70.46","33.69"
"48032","Elorrio","92.57","93.39"
"01023","Elvillar/Bilar","100.00","100.00"
"48902","Erandio","86.66","70.02"
"48033","Ereño","100.00","100.00"
"48034","Ermua","94.08","74.77"
"20067","Errenteria","74.01","58.40"
"20066","Errezil","100.00","100.00"
"01046","Erriberagoitia/Ribera Alta","97.78","95.45"
"48079","Errigoiti","100.00","100.00"
"20034","Eskoriatza","75.60","74.46"
"48029","Etxebarri","93.15","94.39"
"48030","Etxebarria","98.73","98.39"
"20035","Ezkio-Itsaso","100.00","93.55"
"48906","Forua","96.05","98.72"
"48035","Fruiz","100.00","96.67"
"20038","Gabiria","100.00","86.67"
"20037","Gaintza","100.00","100.00"
"48036","Galdakao","88.83","74.34"
"48037","Galdames","100.00","100.00"
"48038","Gamiz-Fika","100.00","100.00"
"48039","Garai","100.00","100.00"
"48040","Gatika","100.00","100.00"
"48041","Gautegiz Arteaga","100.00","100.00"
