"Udalerri kodea","Udalerria","2015","2014","2013","2012","2011","2010","2009","2008","2007","2006","2005"
"48096","Zalla","2.765.40","2.753.33","2.683.65","2.674.19","2.037.43","2.082.83","2.103.72","2.101.15","2.103.20","2.131.09","2.147.32"
"01062","Zambrana","15.075.38","14.778.33","14.388.49","14.218.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48905","Zamudio","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48097","Zaratamo","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20079","Zarautz","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48024","Zeanuri","702.500.00","699.149.44","693.089.05","681.806.20","670.975.61","678.735.54","676.129.03","661.894.74","668.428.25","686.141.86","708.792.27"
"48025","Zeberio","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20025","Zegama","3.302.51","3.295.98","3.274.39","3.232.06","3.219.58","3.219.58","3.267.97","3.351.21","3.438.79","3.553.66","3.709.20"
"20026","Zerain","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20027","Zestoa","736.48","740.44","752.19","753.42","751.16","752.39","775.96","790.46","802.69","806.45","830.56"
"48913","Zierbena","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"01018","Zigoitia","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48915","Ziortza-Bolibar","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","666.67"
"20028","Zizurkil","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"01063","Zuia","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20081","Zumaia","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20080","Zumarraga","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
