"Udalerri kodea","Udalerria","2014","2013","2011","2009","2006"
"48001","Abadiño","0.48","-1.45","1.55","2.90","4.20"
"20001","Abaltzisketa","-4.37","-5.77","9.19","7.01","6.52"
"48002","Abanto y Ciérvana-Abanto Zierbena","-0.61","-1.09","-1.44","1.62","8.08"
"20002","Aduna","0.87","-2.18","-0.44","4.57","9.14"
"20016","Aia","0.36","0.60","-0.36","8.41","5.42"
"20003","Aizarnazabal","-1.25","-3.73","-1.22","8.46","0.69"
"48911","Ajangiz","0.31","1.97","1.40","6.05","8.23"
"20004","Albiztur","0.91","-0.22","-1.58","7.02","8.97"
"20005","Alegia","-1.45","-2.07","1.59","3.02","6.80"
"01001","Alegría-Dulantzi","-1.41","-3.69","0.63","2.27","6.31"
"20006","Alkiza","1.92","0.87","-0.45","3.63","6.79"
"48912","Alonsotegi","-1.45","-3.46","0.13","2.39","6.97"
"20906","Altzaga","-0.82","-1.77","3.00","5.90","3.04"
"20007","Altzo","-1.54","-3.18","0.14","7.41","-0.23"
"20008","Amezketa","-0.03","-0.36","4.96","3.59","1.33"
"48003","Amorebieta-Etxano","0.04","-0.62","-0.29","2.74","6.12"
"48004","Amoroto","1.14","0.44","0.79","5.46","6.08"
"01002","Amurrio","0.50","-0.56","2.71","2.72","6.51"
"20009","Andoain","-0.75","-0.91","-0.78","4.09","6.50"
"20010","Anoeta","-1.45","-1.55","0.49","5.19","5.35"
"20011","Antzuola","-0.12","-0.75","0.42","5.04","4.78"
"48005","Arakaldo","-0.75","-4.32","-3.23","4.36","11.14"
"20012","Arama","-0.97","-6.14","5.28","7.98","5.35"
"01003","Aramaio","-3.30","-6.52","4.05","5.91","5.40"
"48006","Arantzazu","-1.25","-1.32","0.52","5.74","3.65"
"48093","Areatza","0.79","0.14","0.11","2.87","5.70"
"20013","Aretxabaleta","-2.34","-2.79","-3.84","4.87","4.19"
"01006","Armiñón","-4.42","-6.13","4.52","-6.61","21.19"
"01037","Arraia-Maeztu","-3.62","-3.23","3.86","2.48","9.09"
"48009","Arrankudiaga","0.02","-1.58","-1.33","4.62","4.71"
"20055","Arrasate/Mondragón","-2.08","-2.25","-1.52","3.26","5.71"
"48914","Arratzu","0.72","0.71","1.76","4.59","6.12"
"01008","Arratzua-Ubarrundia","-9.73","-9.45","7.02","9.42","4.71"
"48010","Arrieta","4.40","-0.38","-1.89","7.64","9.24"
"48011","Arrigorriaga","-1.96","-2.31","-0.79","3.23","5.93"
"48023","Artea","3.44","3.21","-1.29","5.14","6.07"
"48008","Artzentales","-0.94","1.97","-5.12","3.81","7.46"
"01004","Artziniega","-0.65","-0.57","0.13","5.74","6.81"
"01009","Asparrena","0.64","-1.53","-1.17","6.98","5.90"
"20014","Asteasu","-0.22","-0.40","-1.77","5.67","1.66"
"20903","Astigarraga","-0.33","-1.11","-0.37","5.40","7.23"
"20015","Ataun","0.04","0.16","2.11","10.46","0.52"
"48091","Atxondo","-0.81","-1.83","-1.17","3.15","6.73"
"48070","Aulesti","-0.14","0.21","1.18","5.57","7.40"
"01010","Ayala/Aiara","0.06","-0.24","1.34","3.96","6.07"
"20017","Azkoitia","0.04","-0.92","-1.08","2.84","5.94"
"20018","Azpeitia","0.10","-0.33","-5.70","7.75","3.45"
"01049","Añana","-4.22","-1.86","2.82","5.41","3.99"
"48012","Bakio","-1.66","-1.95","0.44","4.57","7.62"
