"Udalerri kodea","Udalerria","2015","2011","2010","2006","2001","1996"
"48001","Abadiño","4.39","6.04","6.76","6.73","7.72","5.92"
"20001","Abaltzisketa","7.09","12.78","11.81","15.75","15.45","15.24"
"48002","Abanto y Ciérvana-Abanto Zierbena","9.90","12.37","14.69","15.76","14.81","11.77"
"20002","Aduna","8.72","9.82","12.74","12.92","10.97","3.28"
"20016","Aia","7.39","9.97","10.12","11.47","11.82","10.12"
"20003","Aizarnazabal","4.42","8.75","5.28","8.06","11.01","6.07"
"48911","Ajangiz","3.26","4.31","4.69","8.00","4.84","4.00"
"20004","Albiztur","5.52","11.11","13.49","11.59","14.40","15.09"
"20005","Alegia","7.38","8.19","9.84","12.50","14.35","12.17"
"01001","Alegría-Dulantzi","5.03","7.31","7.35","8.11","5.86","6.18"
"20006","Alkiza","7.78","10.90","12.80","11.32","9.09","10.91"
"48912","Alonsotegi","10.85","11.32","13.02","13.26","12.16","6.40"
"20906","Altzaga","11.43","14.93","11.25","19.48","28.30","19.05"
"20007","Altzo","8.72","5.66","9.09","14.37","15.08","9.57"
"20008","Amezketa","8.42","10.20","14.86","9.40","12.92","12.63"
"48003","Amorebieta-Etxano","5.22","6.99","8.03","7.52","7.61","6.52"
"48004","Amoroto","6.18","9.09","8.94","11.05","9.14","7.79"
"01002","Amurrio","5.80","8.14","8.08","8.65","7.13","7.00"
"20009","Andoain","6.74","8.62","9.82","10.74","11.03","7.80"
"20010","Anoeta","6.68","8.28","8.64","9.65","9.62","9.81"
"20011","Antzuola","3.61","4.99","6.10","6.04","8.41","7.08"
"48005","Arakaldo","7.46","7.14","11.54","16.67","22.86","2.56"
"20012","Arama","8.60","8.99","6.52","8.45","13.79","8.06"
"01003","Aramaio","2.37","3.02","3.08","3.47","4.13","3.40"
"48006","Arantzazu","4.88","4.94","6.08","10.69","4.96","3.26"
"48093","Areatza","7.24","9.82","8.88","11.55","12.74","7.02"
"20013","Aretxabaleta","3.30","4.93","5.87","5.81","4.37","3.69"
"01006","Armiñón","7.89","12.22","7.69","7.35","7.69","6.35"
"01037","Arraia-Maeztu","5.52","7.91","8.15","9.50","11.34","6.50"
"48009","Arrankudiaga","7.16","11.19","12.11","13.17","13.77","11.57"
"20055","Arrasate/Mondragón","3.19","4.75","5.22","5.34","5.38","4.12"
"48914","Arratzu","6.38","7.18","10.93","9.04","8.12","5.19"
"01008","Arratzua-Ubarrundia","8.43","8.62","9.66","9.48","10.08","6.40"
"48010","Arrieta","6.92","8.24","9.52","9.31","8.94","5.78"
"48011","Arrigorriaga","6.72","9.79","10.68","11.93","10.67","9.27"
"48023","Artea","4.89","6.92","7.95","6.17","3.44","2.79"
"48008","Artzentales","14.63","16.67","19.22","19.78","15.74","13.89"
"01004","Artziniega","7.02","8.14","6.44","7.35","8.07","6.51"
"01009","Asparrena","3.19","4.04","5.14","4.55","5.65","5.17"
"20014","Asteasu","10.04","9.88","10.26","11.63","11.76","11.50"
"20903","Astigarraga","7.51","8.80","10.27","12.06","12.47","8.51"
"20015","Ataun","5.08","6.08","7.84","6.90","7.57","10.23"
"48091","Atxondo","5.15","5.62","6.76","8.46","8.66","6.69"
"48070","Aulesti","6.74","8.68","9.12","10.32","11.83","10.64"
"01010","Ayala/Aiara","5.95","7.28","7.00","8.12","8.66","7.34"
"20017","Azkoitia","5.83","8.05","8.99","8.67","8.94","6.72"
"20018","Azpeitia","7.24","8.24","9.09","8.97","9.53","8.38"
"01049","Añana","14.49","11.76","10.67","13.89","8.54","8.22"
"48012","Bakio","5.38","6.72","8.01","7.96","8.90","7.20"
"20904","Baliarrain","11.27","15.52","13.33","15.22","18.75","15.38"
"48090","Balmaseda","5.88","7.64","8.34","8.73","7.82","5.75"
"48013","Barakaldo","7.46","10.08","11.68","13.25","12.30","8.96"
"48014","Barrika","8.49","10.79","9.71","10.26","10.26","8.42"
"01013","Barrundia","4.18","5.56","4.49","5.26","4.64","2.88"
"48015","Basauri","6.80","8.88","9.86","11.23","10.77","8.21"
"01011","Baños de Ebro/Mañueta","2.24","1.59","4.29","6.29","1.74","6.31"
"20019","Beasain","5.68","8.48","8.78","8.43","6.65","5.59"
"48092","Bedia","6.26","8.31","9.29","7.55","6.74","5.37"
"20020","Beizama","19.67","19.30","12.12","18.18","17.07","9.33"
"20021","Belauntza","15.52","17.52","14.60","15.03","16.67","10.64"
"48016","Berango","5.46","7.00","7.94","9.12","9.51","9.04"
"01014","Berantevilla","4.47","4.28","4.93","7.46","6.22","0.70"
"20022","Berastegi","9.96","14.22","14.10","19.09","20.76","19.40"
"20074","Bergara","3.82","4.95","5.33","6.05","5.31","3.53"
"48017","Bermeo","6.84","9.25","10.61","12.06","10.12","6.97"
"01016","Bernedo","5.91","4.60","6.38","8.15","6.16","5.35"
"48018","Berriatua","3.24","6.22","8.73","10.60","9.86","7.25"
"48019","Berriz","3.68","5.01","5.20","5.19","4.16","3.54"
