"Udalerri kodea","Udalerria","2016","2015","2014","2013","2012","2011","2010","2009","2008","2007","2006","2005","2004"
"20017","Azkoitia","8.10","9.23","11.39","10.66","10.97","8.88","8.87","8.90","5.01","3.32","3.00","3.71","3.21"
"20018","Azpeitia","6.85","9.28","11.87","11.83","10.94","8.30","7.22","7.97","4.73","2.72","2.80","2.83","2.87"
"01049","Añana","5.88","5.88","10.61","8.57","3.17","4.76","0.00","0.00","1.72","1.69","0.00","0.00","1.52"
"48012","Bakio","8.85","9.19","8.73","8.12","7.44","8.56","7.41","6.01","5.79","3.41","3.85","5.07","3.17"
"20904","Baliarrain","2.27","4.55","6.12","4.76","10.87","11.36","11.36","4.44","5.13","2.70","2.78","2.78","0.00"
"48090","Balmaseda","12.78","14.70","15.89","15.76","15.92","13.26","8.97","8.20","6.21","3.64","3.99","4.29","3.87"
"48013","Barakaldo","10.91","12.69","14.39","14.85","15.32","12.58","11.82","10.56","8.06","5.34","5.43","6.64","5.90"
"48014","Barrika","11.00","9.98","11.38","9.15","9.70","8.91","6.94","6.96","4.85","4.02","3.82","3.95","3.64"
"01013","Barrundia","3.52","6.16","6.55","6.43","5.16","4.06","3.44","3.65","2.90","1.78","2.07","2.18","1.25"
"48015","Basauri","10.90","12.16","14.19","14.41","14.41","11.71","10.80","10.51","8.05","5.10","5.09","5.64","5.07"
"01011","Baños de Ebro/Mañueta","0.89","3.57","2.75","2.61","5.41","0.93","2.75","0.00","0.00","0.75","0.77","0.00","0.83"
"20019","Beasain","5.49","6.08","8.19","8.16","8.41","6.89","7.50","7.31","5.53","2.90","2.61","2.91","2.23"
"48092","Bedia","7.46","9.85","9.67","10.84","10.03","7.19","7.67","8.04","5.16","2.87","3.41","3.48","2.53"
"20020","Beizama","2.90","7.25","7.81","7.81","11.67","7.69","1.37","4.35","3.03","2.90","1.37","5.80","0.00"
"20021","Belauntza","3.66","3.66","8.05","8.60","15.46","11.11","7.69","9.80","7.55","2.31","5.38","6.11","4.96"
"48016","Berango","6.89","7.12","8.33","9.90","9.23","7.27","7.09","8.25","4.99","4.09","3.72","4.24","3.98"
"01014","Berantevilla","7.75","9.15","9.03","6.45","2.55","4.49","1.27","3.55","0.68","0.65","1.92","1.26","0.58"
"20022","Berastegi","1.89","4.05","6.03","6.34","4.00","3.15","2.96","3.28","3.53","1.66","3.83","2.78","1.41"
"20074","Bergara","6.91","7.63","8.39","8.14","8.96","7.22","7.34","7.87","5.54","3.97","2.97","3.58","2.51"
"48017","Bermeo","9.14","9.86","10.70","10.71","10.82","9.85","8.70","7.05","6.43","3.42","3.53","4.59","4.13"
"01016","Bernedo","6.70","6.19","4.98","3.98","4.78","5.21","4.76","4.61","2.79","5.14","1.90","3.30","3.23"
"48018","Berriatua","6.48","8.56","6.42","6.68","9.17","6.92","8.04","7.98","5.81","3.45","3.85","3.02","2.26"
"48019","Berriz","7.67","7.15","9.89","11.30","11.70","9.57","9.66","8.91","5.86","3.14","2.52","1.83","2.53"
"20023","Berrobi","8.82","10.29","10.14","8.54","11.68","7.11","6.44","5.97","4.67","3.74","4.11","3.20","3.05"
"20024","Bidania-Goiatz","6.32","5.17","7.91","10.23","9.83","4.44","3.89","3.26","1.67","2.31","1.72","3.01","0.61"
"48020","Bilbao","11.48","12.67","14.04","14.09","13.89","11.93","10.96","9.96","7.71","5.24","5.22","6.06","5.27"
"48021","Busturia","8.95","12.57","11.11","12.94","11.79","7.90","8.06","9.08","6.71","4.28","3.63","7.75","4.03"
"01017","Campezo/Kanpezu","7.14","7.69","9.81","10.64","13.50","11.08","8.29","5.62","3.61","2.90","3.35","2.90","3.57"
"20029","Deba","6.06","6.80","7.63","7.58","7.82","6.94","6.98","7.51","4.80","3.81","2.95","3.02","2.39"
"48901","Derio","7.28","7.64","8.62","9.16","8.52","6.81","6.37","7.09","5.38","3.34","3.36","5.01","3.32"
"48026","Dima","4.85","5.49","6.29","6.65","6.98","4.52","6.21","7.13","4.34","1.13","1.87","2.31","2.09"
"20069","Donostia / San Sebastián","6.96","7.73","8.79","9.16","9.18","7.85","7.68","7.34","5.61","4.13","4.24","4.51","3.76"
"48027","Durango","7.54","8.19","9.82","10.11","10.31","7.94","8.08","8.52","6.06","2.88","2.59","3.33","2.84"
"48028","Ea","8.62","7.24","7.56","10.82","9.51","7.62","7.84","6.60","6.25","4.00","4.46","3.99","4.26"
"20030","Eibar","9.42","11.04","12.47","11.52","11.93","10.34","9.62","10.24","6.91","3.81","4.07","4.58","2.65"
"48031","Elantxobe","10.17","5.93","5.08","4.20","7.38","1.63","6.06","4.83","4.79","6.76","2.74","5.48","4.64"
"01021","Elburgo/Burgelu","3.88","2.59","4.76","4.62","3.73","1.65","2.48","2.15","1.87","1.96","1.53","2.15","1.62"
"01022","Elciego","8.78","8.46","9.40","9.25","7.65","6.63","8.19","5.92","3.03","1.69","2.61","3.38","3.34"
"20031","Elduain","2.70","6.76","2.67","6.67","5.33","5.41","5.13","7.79","3.85","1.30","2.70","1.43","1.45"
"20033","Elgeta","6.98","7.24","9.11","6.35","9.85","6.37","5.71","4.03","3.83","1.53","1.26","3.66","0.27"
"20032","Elgoibar","6.64","7.73","9.11","8.81","9.19","7.81","8.41","9.16","5.41","2.90","3.35","3.34","2.10"
"48032","Elorrio","5.60","5.60","7.14","7.43","8.33","6.65","6.98","8.14","3.98","2.26","2.20","2.13","2.03"
"01023","Elvillar/Bilar","8.33","7.41","5.45","6.19","6.19","4.13","0.84","1.72","0.86","1.69","0.00","0.00","0.00"
"48902","Erandio","10.02","11.61","13.80","13.72","13.67","11.18","9.90","9.83","7.64","4.19","4.49","5.67","5.04"
"48033","Ereño","1.16","2.33","6.10","3.70","3.53","7.87","6.90","2.35","3.53","2.41","3.49","4.71","3.45"
"48034","Ermua","7.31","8.86","11.32","10.92","12.18","10.22","9.55","10.85","7.16","2.74","2.68","3.81","2.61"
"20067","Errenteria","8.82","10.47","11.70","13.00","13.41","10.83","10.13","9.53","7.23","4.94","4.53","5.30","4.96"
"20066","Errezil","4.35","10.63","13.07","16.50","11.74","7.83","6.64","5.31","4.13","2.09","1.67","2.20","2.20"
"01046","Erriberagoitia/Ribera Alta","3.21","5.36","6.19","8.04","6.10","6.15","5.23","3.63","2.75","2.75","1.43","2.03","1.26"
"48079","Errigoiti","5.65","7.91","6.74","6.25","7.58","4.04","5.42","5.41","2.12","1.56","4.69","5.76","4.64"
"20034","Eskoriatza","7.41","7.72","8.90","9.22","9.69","8.87","7.76","8.91","9.30","4.47","4.04","3.38","3.14"
"48029","Etxebarri","7.25","9.31","10.93","11.79","11.65","9.34","8.85","8.39","6.68","4.31","4.07","6.06","4.88"
"48030","Etxebarria","3.46","5.77","5.11","6.27","6.52","5.05","7.25","6.52","5.28","2.41","1.72","4.20","2.41"
"20035","Ezkio-Itsaso","3.43","5.39","7.50","7.04","5.94","5.75","5.12","5.07","2.79","2.43","2.02","2.16","2.53"
"48906","Forua","8.04","10.93","10.28","10.30","10.63","7.99","6.43","6.01","6.06","3.06","3.17","6.53","3.65"
"48035","Fruiz","5.33","8.88","10.00","8.24","4.57","3.49","6.80","6.12","3.47","0.72","5.15","4.51","3.94"
"20038","Gabiria","1.80","4.19","1.76","4.68","5.95","1.81","1.69","3.43","1.82","1.32","0.00","1.46","1.52"
"20037","Gaintza","6.82","2.27","4.26","4.55","4.17","6.38","2.13","4.08","5.88","3.92","0.00","4.00","4.44"
"48036","Galdakao","7.58","8.12","10.27","10.39","10.42","8.98","7.94","8.17","6.01","4.32","3.97","4.42","3.88"
"48037","Galdames","7.12","10.68","11.81","10.74","12.50","7.74","7.30","6.01","5.61","4.56","4.08","5.43","5.30"
"48038","Gamiz-Fika","5.35","5.97","5.30","6.09","7.97","7.14","6.51","6.09","4.28","2.19","4.12","4.13","2.69"
"48039","Garai","2.00","3.00","6.80","4.59","4.35","3.36","4.17","1.80","1.72","0.00","2.59","2.86","0.00"
"48040","Gatika","5.63","7.69","8.46","7.72","7.55","7.69","9.50","6.99","6.65","2.21","2.48","4.10","4.10"
"48041","Gautegiz Arteaga","6.21","8.62","11.60","6.47","8.81","9.52","9.06","7.45","4.66","2.54","4.21","3.32","2.01"
"20907","Gaztelu","0.00","1.82","1.67","3.28","3.17","4.62","4.35","6.15","1.52","1.43","1.35","3.23","1.69"
"48046","Gernika-Lumo","9.15","10.63","11.81","12.31","12.09","9.49","8.06","8.99","7.10","3.83","4.39","5.23","3.66"
"20039","Getaria","4.59","4.49","6.08","6.39","5.66","4.31","6.08","5.76","3.72","2.85","2.62","1.82","2.14"
"48044","Getxo","7.07","8.01","8.76","8.67","8.99","7.70","6.86","6.85","5.14","3.94","4.08","4.61","4.45"
"48047","Gizaburuaga","0.00","2.63","1.35","4.17","6.94","2.94","2.82","1.45","0.00","0.00","0.00","0.00","0.00"
"48042","Gordexola","7.01","7.88","9.69","10.78","10.59","8.06","5.92","4.76","5.54","4.12","3.15","4.01","3.15"
"48043","Gorliz","9.14","10.15","10.47","9.15","9.98","8.03","8.16","7.22","6.56","5.06","4.56","5.15","5.14"
"48045","Güeñes","10.40","12.98","12.88","13.71","12.43","10.65","9.35","9.07","7.85","5.46","4.18","5.33","4.21"
"01056","Harana/Valle de Arana","10.13","11.39","10.13","12.79","12.05","9.68","7.07","7.69","2.80","3.64","5.56","1.77","1.65"
"20040","Hernani","7.72","8.99","10.14","10.48","11.05","8.83","8.39","8.28","6.01","3.79","3.94","4.83","4.47"
"20041","Hernialde","5.05","7.07","10.89","10.57","8.06","6.15","4.62","4.76","5.69","3.97","3.15","2.40","0.80"
"20036","Hondarribia","5.18","6.81","7.12","7.15","7.72","6.10","6.41","5.66","4.31","3.75","4.01","3.87","3.22"
"20042","Ibarra","7.18","8.01","10.18","10.82","10.85","8.84","9.19","8.46","6.62","3.72","4.70","4.01","3.63"
"48048","Ibarrangelu","7.83","6.96","5.24","6.28","8.07","5.83","6.36","5.99","5.21","1.90","5.39","5.67","5.24"
"20043","Idiazabal","3.76","3.33","5.20","5.99","6.07","4.40","6.02","4.64","1.79","1.69","1.69","1.84","1.71"
"48094","Igorre","8.47","8.02","9.84","9.84","9.87","9.18","9.02","8.16","5.37","3.26","2.16","2.93","2.95"
"20044","Ikaztegieta","8.54","9.76","9.58","6.83","6.33","7.45","7.41","6.67","3.09","3.14","3.16","3.16","3.55"
"20045","Irun","8.63","9.97","11.46","11.51","11.97","10.35","9.80","9.58","7.76","4.93","5.22","5.19","4.13"
"20046","Irura","6.35","6.19","8.55","8.90","9.52","7.14","7.79","6.43","2.85","2.60","3.33","3.07","2.80"
"01027","Iruraiz-Gauna","6.59","2.20","4.84","5.43","5.49","4.17","6.81","4.28","4.89","4.47","4.55","3.33","2.75"
"01901","Iruña Oka/Iruña de Oca","7.67","7.08","9.60","9.10","9.95","7.39","7.40","6.95","3.35","1.93","2.37","3.15","2.99"
"48049","Ispaster","4.33","7.36","6.17","7.20","7.38","4.15","4.17","3.03","3.86","2.12","3.49","1.76","1.32"
"20047","Itsasondo","5.80","7.25","10.80","9.48","12.38","7.66","9.52","6.98","4.48","1.39","2.36","1.47","3.50"
"48910","Iurreta","9.08","9.41","11.38","12.02","12.39","9.30","8.33","10.62","7.30","3.75","2.94","3.42","2.83"
"48050","Izurtza","6.19","7.22","6.73","9.84","10.22","8.27","9.85","6.19","8.26","3.00","5.21","2.13","1.10"
"48022","Karrantza Harana/Valle de Carranza","12.92","14.24","14.39","13.91","12.96","10.91","9.37","8.05","7.28","4.68","5.16","3.54","3.75"
"48907","Kortezubi","5.76","3.60","6.99","6.90","6.29","5.80","4.14","3.52","2.08","0.68","0.71","7.35","5.22"
"01019","Kripan","1.82","3.64","3.51","1.75","4.92","3.39","1.69","3.39","1.67","0.00","0.00","1.49","1.47"
"01020","Kuartango","3.52","4.93","7.69","4.93","4.11","5.26","6.21","5.44","6.04","1.39","2.78","4.11","2.82"
"01028","Labastida/Bastida","11.13","10.29","12.66","13.02","12.99","9.09","6.65","6.67","5.61","2.96","2.30","3.28","2.56"
"01030","Lagrán","1.89","1.89","6.00","13.64","10.87","3.77","5.17","5.36","1.67","0.00","1.45","0.00","0.00"
"01031","Laguardia","5.13","8.09","7.44","8.10","9.44","7.89","8.88","5.54","4.36","2.13","1.65","2.17","2.35"
"01032","Lanciego/Lantziego","9.46","11.26","11.95","8.89","10.41","8.77","6.81","4.33","2.88","0.84","1.23","1.80","0.92"
"48051","Lanestosa","9.00","9.00","8.91","12.37","17.35","7.00","4.00","10.20","11.76","4.95","4.00","7.87","5.68"
"01902","Lantarón","6.38","6.09","8.29","9.21","9.81","5.93","6.70","5.66","2.37","2.11","2.86","3.20","2.70"
"01033","Lapuebla de Labarca","8.07","8.77","10.92","9.43","6.51","6.08","7.26","3.70","4.05","0.97","2.01","2.79","3.10"
"48052","Larrabetzu","7.14","7.76","10.00","9.25","8.31","6.34","6.15","3.49","3.55","1.99","2.28","2.39","2.03"
"20048","Larraul","6.67","5.56","7.69","5.62","6.82","5.75","6.25","2.41","0.00","0.00","6.15","0.00","1.75"
"20902","Lasarte-Oria","7.03","9.31","10.69","11.20","11.19","10.59","10.46","10.93","6.53","4.17","3.31","4.50","3.82"
"01036","Laudio/Llodio","11.10","11.74","13.82","13.40","12.68","10.40","7.75","8.71","6.17","3.58","4.28","5.35","5.27"
"48053","Laukiz","5.26","4.74","5.93","5.75","6.15","4.02","4.46","6.27","3.90","1.96","3.61","3.05","2.06"
"20049","Lazkao","4.75","5.19","7.08","7.94","7.96","5.67","7.29","7.90","4.72","2.66","2.41","2.33","2.88"
"20050","Leaburu","10.34","6.03","6.61","7.02","9.01","6.56","11.02","10.29","8.76","5.63","5.67","7.04","3.47"
"20051","Legazpi","5.71","5.42","6.74","5.98","7.28","8.39","7.95","8.09","4.58","2.34","2.14","2.39","2.98"
"20052","Legorreta","6.61","7.05","8.68","7.71","7.92","8.45","8.00","8.48","5.67","4.56","6.37","3.73","3.25"
"01058","Legutio","7.43","8.89","9.61","9.73","11.21","9.28","9.04","9.49","4.95","2.08","2.10","2.52","2.86"
"20068","Leintz-Gatzaga","2.17","3.26","5.26","4.26","6.19","4.35","2.88","6.93","5.71","1.96","2.02","1.94","3.06"
"48054","Leioa","7.68","8.78","10.16","10.14","10.08","8.68","8.61","8.32","6.25","4.20","4.49","4.87","4.88"
"48057","Lekeitio","6.72","6.76","7.99","8.34","9.41","7.10","7.44","7.49","6.40","3.21","3.64","4.60","4.36"
"48055","Lemoa","8.62","9.71","11.34","10.80","9.96","8.71","6.90","8.03","5.21","2.28","2.73","2.29","3.43"
"48056","Lemoiz","6.46","7.13","9.19","7.52","6.71","7.36","4.97","5.42","4.45","1.55","3.08","2.35","3.34"
"01034","Leza","4.48","2.99","7.14","7.58","10.67","10.39","6.67","3.37","4.49","1.18","1.15","0.00","1.19"
"48081","Lezama","4.02","4.79","5.87","6.25","6.95","5.69","7.09","5.09","4.49","2.01","2.24","2.40","1.82"
"20053","Lezo","6.92","8.04","8.35","9.47","11.46","8.14","7.67","6.96","5.60","3.45","4.31","4.42","3.64"
"20054","Lizartza","5.85","2.93","7.56","6.33","9.36","8.24","9.54","9.49","5.33","2.89","4.35","5.70","3.48"
"48903","Loiu","4.56","4.81","5.38","5.64","5.54","4.90","3.78","3.56","2.62","2.31","1.73","2.38","2.25"
"48058","Mallabia","3.56","5.60","5.57","6.52","5.98","5.71","5.77","7.66","4.10","0.93","2.07","3.15","2.84"
"48060","Markina-Xemein","5.44","7.92","9.74","9.42","10.94","7.93","7.12","8.23","6.99","3.18","3.15","3.21","2.66"
"48061","Maruri-Jatabe","5.57","5.57","6.49","7.47","5.81","5.02","6.27","4.56","3.57","2.74","3.04","4.48","3.19"
"48059","Mañaria","5.75","8.05","10.23","6.47","5.26","3.11","4.59","5.53","4.71","1.60","1.64","2.37","4.68"
"20901","Mendaro","4.91","6.66","6.37","6.02","6.37","5.95","7.03","7.21","4.27","2.91","1.62","2.79","1.98"
"48062","Mendata","4.10","4.10","0.84","3.97","2.46","3.94","3.03","5.76","0.75","0.78","2.27","3.79","2.50"
"48063","Mendexa","3.77","6.29","5.56","5.10","6.00","4.11","7.24","5.19","4.91","2.60","2.67","2.74","1.39"
"48064","Meñaka","5.91","4.22","7.05","6.40","6.07","9.68","9.27","6.41","5.83","2.46","1.22","3.02","0.95"
"01039","Moreda de Álava / Moreda Araba","7.32","8.54","14.63","10.13","11.25","8.05","6.98","14.29","4.44","2.20","1.14","2.41","5.81"
"48066","Morga","7.75","7.04","6.08","9.52","9.09","9.80","7.74","7.45","5.59","3.21","2.01","3.25","2.55"
"48068","Mundaka","6.72","8.91","9.39","9.21","9.57","7.87","8.32","6.61","3.47","4.52","3.54","4.23","3.51"
"48069","Mungia","7.34","7.83","8.54","9.94","9.22","7.62","7.91","7.96","5.53","3.93","4.10","4.91","3.29"
"48007","Munitibar-Arbatzegi Gerrikaitz-","5.49","4.88","8.72","8.52","11.49","3.61","1.92","3.92","1.99","1.38","5.07","1.54","1.57"
"48908","Murueta","4.55","4.55","5.31","6.14","6.09","3.60","7.14","4.67","7.77","0.98","1.92","5.00","4.08"
"48071","Muskiz","9.99","12.26","13.27","13.81","15.01","12.88","9.76","9.05","6.47","4.23","5.07","5.99","4.06"
"20057","Mutiloa","2.38","0.00","3.61","2.47","6.25","3.66","7.50","6.10","7.41","5.00","5.63","3.08","1.96"
"20056","Mutriku","6.04","6.54","8.19","7.20","8.64","7.66","6.76","7.29","4.50","2.61","3.40","4.24","2.47"
"48067","Muxika","7.91","7.03","8.37","9.83","9.58","7.32","5.71","7.22","4.30","2.26","3.00","3.79","4.31"
"48909","Nabarniz","5.62","5.62","7.41","7.23","6.10","2.50","3.75","3.66","3.75","2.67","0.00","1.33","0.00"
"01041","Navaridas","2.83","1.89","1.83","1.08","1.06","1.20","1.35","1.47","1.49","0.00","1.54","1.52","3.12"
"20063","Oiartzun","5.97","6.22","7.84","7.82","8.77","6.72","6.83","6.96","4.31","2.62","3.32","3.40","3.56"
"01042","Okondo","6.65","8.08","10.02","7.49","9.79","8.08","6.79","7.00","4.47","1.96","2.46","3.09","3.08"
"20058","Olaberria","7.53","7.53","6.16","8.28","9.34","5.46","5.44","7.49","4.47","3.21","4.17","3.75","5.35"
"48073","Ondarroa","8.59","9.92","10.92","10.74","10.65","8.43","7.72","8.97","7.15","3.52","3.56","4.10","3.45"
"20076","Ordizia","7.82","7.91","9.24","10.18","9.33","8.41","8.76","8.00","5.18","2.46","2.22","3.00","3.14"
"20905","Orendain","0.00","1.52","5.08","3.39","4.84","5.08","3.33","3.17","1.61","5.08","4.92","3.39","1.72"
"20060","Orexa","0.00","5.56","5.56","0.00","5.26","2.50","4.88","6.67","2.33","0.00","2.27","0.00","2.78"
"20061","Orio","5.99","7.65","9.66","8.24","8.94","7.82","7.66","6.94","4.34","2.22","3.12","3.47","3.44"
"20062","Ormaiztegi","6.79","5.39","7.62","5.67","9.13","4.62","5.82","5.07","3.34","1.22","2.24","3.30","1.88"
"48075","Orozko","3.97","5.70","6.73","5.80","7.98","7.51","6.45","5.04","3.78","3.11","3.16","3.74","2.61"
"48083","Ortuella","10.95","11.94","14.22","15.90","15.82","12.96","11.84","9.85","7.23","4.74","5.29","6.19","5.82"
"48072","Otxandio","6.44","6.21","8.25","10.05","9.87","6.93","7.51","7.07","5.52","1.36","1.18","3.58","1.06"
"01043","Oyón-Oion","16.87","18.35","19.74","19.64","17.60","15.58","12.22","11.25","7.19","3.84","3.23","3.51","2.99"
"20059","Oñati","4.73","4.47","5.67","6.38","5.94","4.08","4.61","5.44","4.33","2.19","1.76","2.20","2.03"
"20064","Pasaia","9.72","10.68","11.72","13.33","14.01","11.27","9.54","9.13","6.87","4.85","5.54","5.74","4.83"
"01044","Peñacerrada-Urizaharra","0.89","1.79","3.60","1.80","4.63","3.54","3.36","2.44","2.46","2.63","3.96","3.06","1.02"
"48077","Plentzia","8.19","8.67","10.48","9.77","9.56","8.79","6.83","6.77","5.58","4.14","4.44","5.06","4.36"
"48078","Portugalete","10.81","12.02","13.20","14.23","14.66","12.06","10.93","10.48","7.79","5.13","5.86","7.10","6.92"
"01047","Ribera Baja/Erribera Beitia","4.74","5.57","6.63","7.47","9.88","5.89","5.16","6.20","2.00","1.77","1.37","1.14","0.95"
"01051","Salvatierra/Agurain","11.26","11.92","13.79","13.86","13.97","12.00","9.90","10.39","7.17","4.31","3.95","4.09","2.90"
"01052","Samaniego","0.98","0.98","6.12","2.91","0.83","2.42","1.63","0.89","0.91","0.88","0.98","0.00","1.12"
"01053","San Millán/Donemiliaga","6.11","6.87","6.79","7.81","7.45","2.77","2.95","3.70","3.07","1.88","1.48","1.89","2.97"
"48082","Santurtzi","11.80","13.73","15.34","15.70","16.23","13.76","12.80","11.94","8.64","5.64","6.02","6.67","5.68"
"20070","Segura","5.56","4.73","5.92","5.68","5.23","7.63","7.39","6.95","3.66","1.71","1.57","3.10","1.19"
"48084","Sestao","15.27","17.52","19.42","19.69","20.00","16.41","15.42","13.73","11.04","7.47","7.40","8.77","8.87"
"48904","Sondika","7.38","7.74","8.49","9.16","8.46","5.91","6.08","5.51","3.42","2.87","2.10","3.53","3.34"
"48085","Sopela","8.07","7.94","8.97","9.40","9.40","8.20","7.83","8.18","5.90","4.11","4.61","5.12","4.55"
"48086","Sopuerta","9.00","9.60","10.74","9.69","11.82","7.59","9.40","7.44","4.91","4.81","3.31","4.26","2.57"
"20065","Soraluze-Placencia de las Armas","11.07","11.53","13.17","11.67","13.01","11.88","11.14","10.22","6.28","3.38","4.35","3.66","2.69"
"48076","Sukarrieta","9.24","10.92","9.24","8.04","8.04","7.89","8.85","5.74","7.76","3.45","4.35","3.39","3.25"
"20071","Tolosa","7.78","8.67","9.89","9.98","10.52","8.89","8.46","7.80","5.62","4.20","4.69","4.57","3.89"
