"Udalerri kodea","Udalerria","2015","2014","2013","2012","2011","2010","2009","2008","2007","2006","2005","2004","2003"
"48020","Bilbao","57.88","56.76","55.74","56.52","57.14","56.77","57.12","56.28","58.89","57.73","56.48","55.44","54.93"
"48021","Busturia","18.59","17.97","17.09","16.62","18.75","16.65","16.69","16.98","19.78","20.09","18.77","18.92","18.69"
"01017","Campezo/Kanpezu","30.67","29.81","30.19","30.73","32.69","32.83","31.96","31.21","35.26","36.21","36.05","33.57","33.40"
"20029","Deba","62.11","60.62","59.47","60.55","62.79","61.62","64.13","70.76","71.85","66.33","61.03","58.41","53.64"
"48901","Derio","216.43","211.35","213.38","221.18","228.01","211.43","188.45","195.10","201.66","198.60","175.01","134.79","124.78"
"48026","Dima","21.59","20.83","22.89","24.01","23.46","20.30","22.02","24.41","29.88","24.86","24.59","18.90","18.65"
"20069","Donostia / San Sebastián","68.84","67.06","65.62","65.90","66.26","66.07","66.26","64.70","68.09","66.35","64.62","62.11","60.70"
"48027","Durango","31.95","31.43","31.11","31.06","31.38","30.65","30.16","30.63","33.20","33.32","32.88","32.81","33.10"
"48028","Ea","19.02","21.01","18.19","19.05","19.57","18.34","16.50","16.97","19.18","19.97","21.09","21.41","20.60"
"20030","Eibar","33.54","32.66","31.85","32.51","33.88","34.12","35.46","34.53","36.07","35.85","35.26","33.69","32.82"
"48031","Elantxobe","8.12","8.41","5.93","6.32","9.43","6.62","7.09","8.07","9.25","9.03","9.81","9.56","9.53"
"01021","Elburgo/Burgelu","30.65","29.03","29.53","31.80","36.04","34.52","37.27","35.14","45.27","48.94","47.10","45.41","45.81"
"01022","Elciego","59.38","55.92","58.95","63.24","71.21","70.94","75.46","65.12","67.07","71.57","49.17","44.68","48.76"
"20031","Elduain","43.01","41.40","40.98","42.31","43.65","38.59","36.84","38.34","46.11","46.84","48.90","48.04","49.18"
"20033","Elgeta","64.76","60.65","64.48","62.81","67.85","71.34","71.03","79.54","84.23","81.64","80.20","82.82","80.48"
"20032","Elgoibar","55.60","54.22","54.69","54.38","55.85","54.18","54.92","57.93","54.43","54.42","53.48","54.70","53.94"
"48032","Elorrio","185.43","181.99","183.42","187.74","191.38","190.84","191.62","201.05","85.18","84.26","82.31","81.93","84.04"
"01023","Elvillar/Bilar","39.94","38.64","38.69","43.04","47.62","52.73","57.96","46.33","51.29","52.12","44.59","41.07","46.32"
"48902","Erandio","82.26","82.07","82.22","85.76","89.93","90.25","86.50","84.53","81.75","78.73","75.18","68.48","67.49"
"48033","Ereño","15.70","15.70","16.36","19.47","20.43","16.53","18.80","19.23","25.43","23.63","25.00","23.85","21.70"
"48034","Ermua","26.71","25.81","25.39","25.45","26.77","27.01","26.23","28.21","30.94","30.99","30.02","29.45","28.34"
"20067","Errenteria","21.53","21.07","20.91","21.15","23.93","24.71","25.03","27.10","27.89","27.48","26.80","24.33","23.41"
"20066","Errezil","66.39","62.27","60.62","66.19","55.49","61.11","54.92","51.63","34.99","38.73","37.88","34.50","33.20"
"01046","Erriberagoitia/Ribera Alta","27.80","26.24","26.60","23.79","25.74","23.95","24.27","24.49","26.43","26.62","29.70","28.76","28.01"
"48079","Errigoiti","11.79","11.11","10.26","22.46","32.78","24.85","22.86","22.51","23.57","23.44","21.48","17.53","16.59"
"20034","Eskoriatza","71.96","69.48","73.60","74.45","78.92","71.63","66.30","66.92","57.82","55.53","47.86","46.05","43.17"
"48029","Etxebarri","44.23","43.65","44.03","45.56","47.44","47.18","48.93","50.73","55.47","57.91","56.30","53.38","52.47"
"48030","Etxebarria","171.89","159.76","164.54","165.02","163.43","163.08","146.90","145.23","131.58","131.85","135.61","130.48","142.20"
"20035","Ezkio-Itsaso","106.78","105.23","110.22","100.00","98.14","98.85","100.39","117.89","129.82","143.85","140.17","123.20","118.50"
"48906","Forua","25.30","25.18","22.51","22.18","22.28","22.90","23.98","22.71","27.19","23.38","22.91","19.95","17.87"
"48035","Fruiz","11.82","11.82","11.61","10.34","10.43","10.47","9.14","9.94","12.68","13.07","12.96","13.77","16.10"
"20038","Gabiria","41.03","40.54","37.41","35.37","36.23","43.98","41.38","45.19","56.44","61.62","55.91","55.10","47.84"
"20037","Gaintza","15.53","18.45","21.78","20.59","18.45","15.74","17.59","16.67","23.48","20.87","21.05","24.27","21.30"
"48036","Galdakao","46.76","44.66","39.58","40.71","43.22","42.99","42.54","46.97","48.82","48.17","46.82","45.57","44.29"
"48037","Galdames","24.16","24.86","34.27","31.47","32.75","35.50","33.11","33.33","37.87","35.10","30.04","34.48","29.67"
"48038","Gamiz-Fika","21.61","20.50","19.79","19.81","19.25","18.83","18.94","17.31","21.26","20.66","19.85","18.21","19.17"
"48039","Garai","16.80","16.40","12.99","12.03","9.09","8.99","9.26","6.34","14.39","12.88","14.34","13.60","15.14"
"48040","Gatika","26.75","26.82","28.71","31.57","30.49","26.54","29.25","32.02","33.28","33.25","30.37","29.37","29.44"
"48041","Gautegiz Arteaga","16.51","15.97","16.25","15.91","15.15","14.72","14.85","12.52","18.06","19.31","18.76","17.65","19.65"
"20907","Gaztelu","17.42","13.64","12.41","33.82","35.51","29.45","31.88","1.47",NA,NA,"0.00","0.00","0.00"
"48046","Gernika-Lumo","30.84","29.99","28.28","29.18","30.64","30.54","31.31","32.49","37.87","36.19","36.52","39.16","39.17"
"20039","Getaria","41.48","39.73","40.54","41.43","41.01","42.52","39.90","38.63","43.52","45.88","43.78","38.52","36.93"
"48044","Getxo","30.63","29.71","30.02","29.62","26.62","25.45","26.00","25.77","30.71","29.91","29.37","28.06","27.94"
"48047","Gizaburuaga","118.60","109.30","111.18","89.02","103.01","126.32","118.93","164.67","201.27","199.34","153.90","206.45","196.72"
"48042","Gordexola","29.67","26.14","25.65","26.83","25.64","25.72","18.93","20.19","22.93","24.44","23.09","23.01","20.85"
"48043","Gorliz","22.93","21.79","21.31","22.33","22.06","20.70","20.65","21.36","25.52","22.64","22.90","21.68","22.25"
"48045","Güeñes","23.20","22.96","23.42","25.07","26.72","28.15","19.80","21.11","23.33","31.46","33.20","30.78","34.14"
"01056","Harana/Valle de Arana","25.22","25.22","23.24","23.65","25.38","25.75","24.37","26.74","27.80","29.49","26.45","27.59","30.13"
"20040","Hernani","63.62","62.21","60.59","61.44","58.01","59.21","57.78","58.68","53.24","52.31","50.21","48.65","42.47"
"20041","Hernialde","19.20","17.03","14.81","16.16","13.44","15.84","15.41","14.98","24.38","24.47","22.94","22.55","22.05"
"20036","Hondarribia","30.06","29.54","28.41","29.02","29.60","26.44","27.16","25.75","31.78","31.19","29.61","27.85","27.70"
"20042","Ibarra","35.08","29.70","27.21","28.97","29.07","26.50","29.83","19.09","24.87","22.61","19.21","19.07","19.32"
"48048","Ibarrangelu","15.17","15.17","15.76","15.15","12.87","13.60","12.36","12.50","13.95","15.61","14.62","13.28","13.96"
"20043","Idiazabal","64.99","62.52","61.55","60.18","62.54","61.97","67.82","70.41","67.53","65.33","59.18","53.69","51.72"
"48094","Igorre","65.40","65.82","64.10","66.45","70.52","70.99","73.76","83.74","82.93","86.13","84.16","75.86","82.52"
"20044","Ikaztegieta","42.43","42.18","56.63","58.61","64.34","61.38","58.02","61.66","60.95","60.87","44.05","45.81","48.64"
"20045","Irun","35.71","35.28","35.13","36.03","37.71","38.69","40.60","41.74","42.90","42.69","41.14","40.51","39.08"
"20046","Irura","82.46","84.42","80.24","86.09","83.25","94.05","88.02","102.27","116.96","110.77","114.79","113.47","117.84"
"01027","Iruraiz-Gauna","25.81","26.27","25.75","25.23","25.39","23.94","27.84","29.55","32.70","29.22","28.64","26.56","25.00"
"01901","Iruña Oka/Iruña de Oca","72.10","68.67","65.15","63.49","66.80","68.27","63.28","56.92","62.41","64.56","65.20","68.01","71.99"
"48049","Ispaster","16.38","19.69","19.38","22.80","24.20","23.04","24.91","27.30","33.79","33.16","32.62","31.91","36.67"
"20047","Itsasondo","55.08","57.33","56.23","58.60","59.51","60.23","71.85","72.76","73.52","69.57","65.88","64.36","68.06"
"48910","Iurreta","67.50","66.36","64.70","62.40","60.68","62.48","66.76","67.27","61.82","60.08","57.51","55.13","53.30"
"48050","Izurtza","186.10","192.83","179.34","176.08","185.26","187.80","200.42","181.78","187.98","193.83","202.59","195.30","183.74"
"48022","Karrantza Harana/Valle de Carranza","27.36","27.96","26.97","27.38","28.97","30.55","30.52","31.58","31.81","31.51","31.95","30.26","31.09"
"48907","Kortezubi","21.78","20.73","19.63","18.33","16.99","14.95","11.39","10.11","18.44","17.33","17.00","16.03","18.24"
"01019","Kripan","27.10","25.16","26.45","26.38","35.00","27.50","31.21","27.22","29.03","30.07","29.30","28.40","25.47"
"01020","Kuartango","20.97","17.93","15.08","14.94","14.89","11.73","10.74","11.69","16.00","17.22","13.73","14.98","12.84"
"01028","Labastida/Bastida","35.54","34.46","33.93","35.29","41.49","40.75","42.53","40.18","41.84","45.13","39.30","39.18","40.32"
"01030","Lagrán","29.11","32.28","30.72","34.38","35.09","34.66","41.86","39.11","49.72","50.54","56.83","56.04","41.08"
"01031","Laguardia","154.41","145.44","144.08","137.88","143.36","136.09","140.65","127.90","129.86","131.74","136.00","127.63","122.00"
"01032","Lanciego/Lantziego","46.72","41.21","40.00","37.20","44.35","48.90","50.99","52.61","59.57","54.91","41.80","40.48","34.22"
"48051","Lanestosa","11.84","13.47","15.06","13.88","14.81","12.45","15.38","16.54","16.41","16.85","21.43","22.13","17.19"
"01902","Lantarón","103.54","101.52","99.14","98.30","106.57","103.41","111.47","109.41","125.50","108.21","102.43","96.03","92.39"
"01033","Lapuebla de Labarca","65.65","64.13","62.05","65.21","78.66","79.28","87.53","75.82","69.75","71.06","68.24","60.37","86.25"
"48052","Larrabetzu","52.94","48.70","48.01","47.58","47.36","44.31","44.28","44.50","47.90","46.78","46.14","45.55","43.25"
"20048","Larraul","24.74","20.53","21.05","21.05","19.46","20.00","19.35","15.05","19.34","24.36","22.73","17.78","17.52"
"20902","Lasarte-Oria","29.28","28.92","27.71","27.73","30.34","29.79","31.79","34.42","36.39","37.58","36.56","36.19","36.23"
"01036","Laudio/Llodio","38.64","38.66","39.87","41.85","43.25","43.14","42.97","44.90","45.63","43.93","41.88","39.16","37.83"
"48053","Laukiz","20.72","19.45","20.71","22.65","20.08","17.68","19.63","18.38","33.41","30.95","30.70","29.15","27.28"
"20049","Lazkao","29.49","27.75","27.58","28.03","28.81","28.68","29.94","30.11","35.76","34.12","30.83","30.50","30.06"
"20050","Leaburu","50.84","45.82","45.18","33.89","34.39","32.80","32.31","38.46","59.21","61.45","64.94","62.54","52.44"
"20051","Legazpi","30.46","33.98","33.90","33.03","36.92","36.23","38.43","42.25","46.22","45.86","44.12","44.05","43.11"
"20052","Legorreta","42.03","39.80","33.98","35.04","46.53","33.77","34.76","34.22","32.91","32.15","45.87","47.84","44.25"
"01058","Legutio","157.45","156.90","153.13","170.60","181.09","193.69","207.44","232.45","230.95","231.09","235.45","245.50","241.43"
"20068","Leintz-Gatzaga","24.64","24.64","22.82","23.04","21.96","20.52","21.43","21.30","31.72","29.17","28.05","28.70","33.33"
"48054","Leioa","57.38","55.79","54.13","55.30","55.58","55.73","54.13","53.57","56.81","53.76","52.63","50.11","49.33"
"48057","Lekeitio","17.87","17.74","16.48","16.33","16.92","16.57","16.47","17.59","21.25","21.06","20.59","20.28","20.03"
"48055","Lemoa","62.71","60.47","51.34","55.75","60.14","61.10","64.65","64.44","68.59","69.49","68.15","60.45","53.83"
"48056","Lemoiz","13.37","12.18","12.65","12.66","14.13","11.26","11.46","12.05","14.79","15.49","14.41","13.48","13.60"
"01034","Leza","44.86","34.05","30.29","30.60","31.41","32.45","35.58","25.37","26.87","26.09","30.20","25.36","26.50"
"48081","Lezama","39.76","38.52","39.27","36.02","35.30","33.73","40.33","42.46","53.57","51.28","51.13","51.13","50.21"
"20053","Lezo","58.20","56.73","53.57","53.95","58.88","60.54","60.66","50.45","59.76","57.45","58.55","57.95","61.11"
"20054","Lizartza","37.19","37.57","33.52","37.59","38.21","37.52","38.68","42.86","50.93","43.92","24.23","22.33","22.01"
"48903","Loiu","312.41","305.28","283.62","267.09","279.97","278.95","269.27","302.51","332.17","310.35","280.76","259.22","257.35"
"48058","Mallabia","132.95","127.84","130.67","137.37","142.61","145.85","147.45","158.85","150.63","146.96","153.50","155.81","159.01"
"48060","Markina-Xemein","37.44","36.89","35.74","33.45","35.09","35.69","37.64","39.20","42.45","39.62","40.15","36.51","36.79"
"48061","Maruri-Jatabe","21.91","20.28","19.06","19.22","18.05","18.31","20.26","16.45","22.97","21.35","19.75","18.14","14.83"
"48059","Mañaria","38.74","38.74","42.69","46.07","49.21","48.68","48.90","51.82","62.74","63.59","66.10","70.39","65.59"
"20901","Mendaro","120.17","118.56","114.20","115.14","99.74","96.40","94.11","94.19","103.26","96.10","89.34","86.48","83.24"
"48062","Mendata","11.97","11.33","11.78","14.01","13.79","10.53","11.48","12.42","15.67","16.10","16.26","16.50","15.46"
"48063","Mendexa","20.96","22.98","23.02","22.96","24.06","23.59","23.37","19.58","25.98","25.57","23.70","25.15","23.82"
"48064","Meñaka","18.87","19.19","18.33","18.92","18.97","21.43","21.67","21.03","23.92","24.17","24.38","25.29","25.40"
"01039","Moreda de Álava / Moreda Araba","30.73","29.36","28.77","32.58","32.89","31.42","30.57","29.06","24.58","22.63","20.99","21.05","21.58"
"48066","Morga","15.14","15.95","16.89","16.09","15.22","12.37","11.32","12.57","16.62","17.65","17.86","16.67","16.71"
"48068","Mundaka","25.03","25.39","26.55","25.43","27.55","32.77","32.84","31.63","35.13","33.59","33.17","31.91","23.06"
"48069","Mungia","52.53","51.97","53.06","54.01","54.55","54.05","49.38","52.00","56.57","55.07","58.50","60.74","60.23"
"48007","Munitibar-Arbatzegi Gerrikaitz-","26.91","24.44","24.45","24.75","23.42","16.53","13.22","13.22","16.76","17.40","17.37","17.88","16.96"
"48908","Murueta","45.91","47.08","44.23","45.31","43.25","42.97","43.36","44.92","48.05","46.90","41.11","49.37","64.32"
"48071","Muskiz","44.04","41.86","44.73","42.38","44.66","49.26","46.33","44.87","43.33","43.49","41.38","41.03","40.59"
"20057","Mutiloa","31.07","26.70","25.49","26.90","23.98","25.26","25.89","26.18","23.32","19.55","18.93","22.22","23.31"
"20056","Mutriku","18.55","18.10","17.82","17.26","18.77","19.37","20.00","21.33","21.50","22.05","21.23","22.69","22.15"
"48067","Muxika","37.63","35.76","35.88","36.71","46.27","47.59","45.00","49.11","61.78","59.67","60.03","61.43","59.00"
"48909","Nabarniz","18.72","16.75","18.72","23.74","26.15","24.63","25.62","23.88","29.69","28.50","29.38","27.45","26.11"
"01041","Navaridas","38.35","35.92","37.23","46.35","59.04","71.82","86.03","59.89","57.07","55.87","57.06","49.71","48.85"
"20063","Oiartzun","112.63","108.54","109.11","106.27","111.88","117.71","118.30","123.39","126.41","122.58","89.06","84.70","85.26"
"01042","Okondo","32.98","31.41","31.79","32.71","38.90","37.46","37.24","40.68","42.45","40.39","36.28","36.39","32.68"
"20058","Olaberria","217.25","209.18","196.88","189.26","186.26","171.64","164.74","168.86","171.58","171.64","166.87","167.20","159.51"
"48073","Ondarroa","27.33","27.43","26.01","25.91","27.95","26.40","26.47","23.89","30.71","32.37","32.01","29.20","29.01"
"20076","Ordizia","29.92","29.17","28.35","30.03","33.86","33.18","31.84","31.38","32.38","30.90","28.90","27.40","27.08"
"20905","Orendain","26.97","20.39","19.61","18.83","19.44","19.08","18.47","17.31","27.27","30.46","29.73","27.08","23.94"
"20060","Orexa","32.98","34.04","36.26","34.44","36.17","30.85","33.33","26.04","34.38","38.04","34.18","40.79","43.84"
"20061","Orio","21.36","19.91","20.59","21.42","22.67","22.67","20.81","22.48","24.90","24.57","23.86","23.74","23.02"
"20062","Ormaiztegi","96.93","89.02","83.27","86.92","96.00","91.52","91.82","95.27","64.26","70.45","66.60","57.50","55.08"
"48075","Orozko","42.60","40.74","41.63","41.66","44.97","46.96","48.56","44.31","45.90","45.11","43.67","42.79","40.94"
"48083","Ortuella","40.98","37.50","37.33","36.73","40.86","43.49","50.69","56.48","55.35","50.39","45.12","36.36","37.69"
"48072","Otxandio","24.36","25.60","24.02","25.35","25.73","30.24","29.07","29.38","33.99","33.08","35.11","39.45","38.40"
"01043","Oyón-Oion","67.77","64.77","63.39","65.41","67.68","69.66","66.13","73.78","77.44","77.47","81.59","81.43","86.01"
"20059","Oñati","64.39","62.17","61.47","60.78","63.15","62.85","63.90","65.38","55.97","55.85","50.36","47.34","44.70"
"20064","Pasaia","23.32","23.65","23.18","23.62","25.06","25.05","25.55","24.72","28.02","27.51","27.02","27.73","27.63"
"01044","Peñacerrada-Urizaharra","17.55","17.55","14.98","14.81","14.68","12.93","12.87","14.98","16.47","16.81","15.13","17.02","15.74"
"48077","Plentzia","15.93","16.06","15.16","15.37","15.51","14.66","13.58","13.56","17.77","16.83","16.98","16.76","16.11"
"48078","Portugalete","18.61","18.15","17.60","17.74","20.46","20.76","20.80","20.81","21.12","20.93","21.08","19.90","19.38"
"01047","Ribera Baja/Erribera Beitia","68.59","57.99","53.28","55.28","55.32","62.89","55.90","63.76","57.11","55.17","51.40","53.71","62.14"
"01051","Salvatierra/Agurain","37.21","36.62","36.25","35.20","37.26","37.87","40.81","41.94","44.66","43.08","44.52","47.23","46.70"
"01052","Samaniego","55.51","52.76","53.94","47.86","99.30","97.93","117.31","68.12","85.77","72.01","77.65","59.18","82.46"
"01053","San Millán/Donemiliaga","49.84","55.68","54.24","49.04","51.96","47.50","49.84","47.84","52.32","49.92","44.57","41.23","39.19"
"48082","Santurtzi","18.35","18.49","17.56","16.88","17.86","17.50","16.96","17.59","18.54","18.75","18.51","18.46","17.89"
"20070","Segura","19.24","19.57","18.19","17.99","17.93","15.94","17.07","18.37","22.11","22.47","19.33","15.36","14.54"
"48084","Sestao","19.02","18.31","18.34","17.55","20.38","19.35","20.06","18.57","19.07","19.18","19.33","20.60","20.91"
"48904","Sondika","83.86","89.10","86.80","97.86","103.39","107.60","110.47","121.48","121.65","120.57","120.79","119.64","123.43"
"48085","Sopela","21.59","21.04","20.49","19.58","19.47","19.20","18.74","19.26","22.71","23.00","22.54","22.47","22.10"
"48086","Sopuerta","20.63","20.72","18.76","19.72","24.73","25.03","25.20","23.39","27.41","25.99","25.32","25.35","25.67"
"20065","Soraluze-Placencia de las Armas","26.07","25.98","25.93","26.47","28.50","27.42","26.68","27.67","32.04","30.79","33.18","32.37","31.67"
"48076","Sukarrieta","69.64","67.26","64.58","67.50","68.89","66.88","60.13","54.46","60.19","54.09","54.06","50.93","41.39"
"20071","Tolosa","37.02","36.64","37.03","37.68","45.12","45.83","45.65","47.29","49.55","48.52","48.06","46.56","46.25"
