"Udalerri kodea","Udalerria","2015","2014","2013","2012","2011","2010","2009","2008","2007","2006","2005"
"01002","Amurrio","3.95","3.17","2.62","2.47","2.27","2.42","2.05","2.19","2.08","2.05","1.71"
"20009","Andoain","3.14","2.95","2.68","2.38","2.51","3.17","2.50","2.60","2.46","2.64","2.80"
"20010","Anoeta","2.25","3.34","2.26","2.19","2.31","2.57","2.53","1.99","2.59","2.05","2.15"
"20011","Antzuola","2.35","2.21","2.18","2.24","2.50","2.53","2.04","3.49","1.81","2.04","1.64"
"48005","Arakaldo","3.20","1.38","1.62","1.86","2.11","1.79","2.15","2.80","2.00","2.00","1.79"
"20012","Arama","2.17","1.45","1.67","2.00","1.57","1.58","1.64","1.77","1.78","1.37","1.37"
"01003","Aramaio","3.02","2.58","2.74","3.47","2.12","2.85","2.00","1.14","2.11","1.54","1.40"
"48006","Arantzazu","4.00","2.83","2.00","1.90","9.25","1.89","1.42","1.44","2.04","1.62","1.71"
"48093","Areatza","2.23","3.70","2.72","2.29","4.32","2.50","1.74","2.83","1.96","2.96","2.79"
"20013","Aretxabaleta","2.26","2.22","2.16","2.12","2.46","2.13","2.14","2.20","2.13","2.19","2.19"
"01006","Armiñón","2.21","1.61","1.17","1.33","2.50","1.94","1.88","1.33","2.28","1.32","2.00"
"01037","Arraia-Maeztu","2.81","2.41","2.70","2.86","3.57","2.00","2.21","2.00","2.88","1.85","1.77"
"48009","Arrankudiaga","1.70","1.67","1.88","2.04","1.67","2.43","2.54","2.18","2.28","1.77","2.13"
"20055","Arrasate/Mondragón","2.75","2.52","2.62","2.56","2.67","3.09","2.61","2.80","3.16","3.01","3.16"
"48914","Arratzu","3.60","2.31","1.09","2.00","0.00","4.00","2.00","8.00","2.25","0.00","13.00"
"01008","Arratzua-Ubarrundia","4.02","3.95","2.97","2.42","2.96","2.92","6.26","6.03","6.43","5.49","2.18"
"48010","Arrieta","2.67","2.89","4.29","2.20","1.50","2.12","2.07","3.44","2.25","1.87","2.53"
"48011","Arrigorriaga","2.99","2.90","3.43","3.73","3.75","3.16","2.65","3.44","2.56","2.35","2.15"
"48023","Artea","2.03","2.24","3.36","2.68","1.88","2.39","2.26","2.41","2.17","2.54","3.38"
"48008","Artzentales","14.58","28.47","15.32","19.88","8.26","1.61","1.33","1.48","2.04","2.00","1.98"
"01004","Artziniega","2.45","2.70","2.48","2.74","2.29","2.06","1.45","1.84","1.74","1.56","1.71"
"01009","Asparrena","3.94","3.26","3.58","2.81","2.55","3.76","2.55","2.48","2.01","2.05","1.83"
"20014","Asteasu","2.23","2.14","2.48","2.84","3.56","2.77","1.95","1.86","2.20","2.00","2.25"
"20903","Astigarraga","4.83","4.30","4.54","4.68","4.83","5.48","4.96","4.22","3.72","3.21","3.32"
"20015","Ataun","1.66","1.64","2.24","1.68","2.11","2.88","1.68","2.35","2.24","1.89","3.53"
"48091","Atxondo","10.58","6.31","7.60","6.32","5.70","3.37","3.81","5.78","5.28","3.99","4.01"
"48070","Aulesti","2.67","2.36","3.44","3.00","4.25","2.00","2.71","2.36","3.27","2.86","2.29"
"01010","Ayala/Aiara","5.43","5.27","2.49","2.80","2.06","2.73","2.69","2.98","2.25","2.51","2.31"
"20017","Azkoitia","2.90","2.82","2.31","2.33","2.74","2.62","2.42","2.11","2.15","2.12","2.41"
"20018","Azpeitia","2.95","2.87","2.87","2.53","2.69","3.11","2.30","2.00","2.13","2.03","1.98"
"01049","Añana","2.60","5.57","3.69","2.00","2.00","1.75","1.12","2.33","3.33","1.88","2.20"
"48012","Bakio","4.59","4.89","5.26","6.21","5.34","4.81","2.38","2.26","2.44","2.52","2.03"
"20904","Baliarrain","4.50","2.00","4.00","5.00","3.50","1.30","2.00","3.20","4.25","3.40","2.00"
"48090","Balmaseda","2.95","2.81","2.72","2.95","2.98","3.19","2.39","2.15","2.07","1.99","2.02"
"48013","Barakaldo","3.78","3.52","3.27","3.53","3.59","3.97","3.61","3.45","3.32","3.00","2.92"
"48014","Barrika","5.80","5.54","4.23","4.71","5.29","5.54","4.46","3.68","3.77","4.13","4.34"
"01013","Barrundia","2.87","2.68","3.78","2.77","1.61","1.95","1.63","1.73","1.89","1.89","1.75"
"48015","Basauri","3.18","3.23","3.47","3.42","3.35","3.05","2.79","2.70","2.50","2.32","2.32"
"01011","Baños de Ebro/Mañueta","1.91","2.20","2.05","1.56","1.36","2.48","1.43","1.13","1.27","1.15","1.17"
"20019","Beasain","2.29","2.22","1.94","2.12","2.18","2.35","2.15","2.24","2.74","2.53","2.70"
"48092","Bedia","3.93","3.41","2.42","3.22","2.55","3.25","2.93","4.93","5.03","8.12","7.32"
"20020","Beizama","2.50","2.46","2.71","1.31","1.64","3.00","2.09","3.08","3.33","3.32","3.33"
"20021","Belauntza","1.78","1.64","1.14","1.82","1.36","1.90","1.86","1.50","1.21","1.23","1.24"
"48016","Berango","3.62","3.57","3.63","4.54","3.46","4.78","4.15","4.57","3.77","3.92","4.10"
"01014","Berantevilla","3.47","3.09","1.85","2.10","2.18","1.91","1.61","1.69","1.87","1.45","1.29"
"20022","Berastegi","2.31","2.62","2.44","2.92","3.60","6.30","4.17","2.22","2.56","1.78","3.17"
"20074","Bergara","3.25","2.71","3.26","3.26","4.64","5.81","4.95","4.16","3.24","2.99","2.88"
"48017","Bermeo","3.38","3.39","3.60","3.80","3.39","3.64","2.61","2.75","2.77","2.67","2.87"
"01016","Bernedo","2.52","2.37","2.23","2.66","2.35","2.22","1.34","1.50","1.71","1.86","1.52"
"48018","Berriatua","2.92","2.17","3.01","2.90","2.57","3.86","5.96","3.53","4.93","5.30","5.20"
"48019","Berriz","3.43","2.94","3.23","2.58","3.13","3.09","2.70","3.74","2.86","2.39","2.89"
"20023","Berrobi","2.58","2.73","2.60","2.25","2.10","2.62","1.88","1.92","1.45","1.78","1.75"
"20024","Bidania-Goiatz","1.88","1.29","1.64","1.50","2.17","1.60","1.25","2.44","1.60","1.10","1.31"
"48020","Bilbao","3.40","3.28","3.35","3.47","3.45","3.83","3.37","3.52","3.36","3.26","3.23"
"48021","Busturia","2.29","2.79","3.56","2.94","3.23","3.26","2.90","2.09","2.00","2.55","2.30"
"01017","Campezo/Kanpezu","2.02","2.85","2.80","2.04","2.62","3.06","2.13","2.33","1.93","2.73","2.17"
"20029","Deba","4.14","3.46","4.90","3.13","3.13","3.98","2.55","2.92","2.62","2.80","2.75"
"48901","Derio","4.55","4.70","4.34","4.23","4.08","3.94","3.61","2.54","2.97","2.81","3.17"
"48026","Dima","4.18","3.70","4.88","3.77","5.02","3.31","3.19","3.60","2.88","3.31","2.67"
"20069","Donostia / San Sebastián","3.45","3.35","3.19","3.26","3.18","3.42","3.13","3.15","3.01","3.10","3.14"
"48027","Durango","2.69","2.74","2.57","2.74","2.82","3.17","2.75","2.94","3.80","3.96","4.12"
"48028","Ea","1.58","1.68","2.12","2.04","2.24","2.55","1.77","2.05","2.44","2.36","1.50"
"20030","Eibar","2.67","2.75","2.57","2.86","2.56","2.37","2.26","2.40","2.42","2.34","2.32"
"48031","Elantxobe","1.50","1.40","1.00","2.50","2.00","7.00","1.25","1.40","2.33","2.00","3.80"
"01021","Elburgo/Burgelu","4.56","4.66","5.05","3.75","4.08","7.44","3.64","1.61","1.57","5.93","6.63"
"01022","Elciego","2.65","3.53","3.14","3.09","2.03","3.04","1.78","1.53","1.47","1.35","1.61"
"20031","Elduain","1.75","3.83","1.88","2.00","2.50","1.75","1.50","1.80","2.50","2.00","2.00"
"20033","Elgeta","4.31","4.96","5.42","4.13","3.82","3.43","2.14","2.51","3.05","3.22","3.43"
"20032","Elgoibar","2.92","2.68","2.68","2.61","2.75","2.87","2.16","2.52","2.43","2.21","2.11"
"48032","Elorrio","5.16","4.91","4.29","4.16","4.89","5.16","5.12","4.22","3.44","2.64","2.46"
"01023","Elvillar/Bilar","2.36","2.92","2.69","2.18","1.93","2.56","1.65","1.72","1.39","1.45","1.86"
"48902","Erandio","4.45","4.18","3.90","3.84","3.33","3.29","2.81","2.82","2.48","2.51","2.69"
"48033","Ereño","15.21","17.73","13.05","4.93","2.00","1.75","2.00","3.00","2.00","1.83","1.25"
"48034","Ermua","6.44","5.34","5.48","3.97","4.37","3.29","2.50","2.68","2.63","2.34","1.96"
"20067","Errenteria","3.15","3.17","3.71","3.51","3.66","3.78","3.13","3.20","3.48","3.54","3.69"
"20066","Errezil","1.73","1.70","2.00","1.78","2.50","2.18","2.44","3.13","1.77","1.74","1.81"
"01046","Erriberagoitia/Ribera Alta","2.72","1.89","1.30","2.11","2.48","2.71","1.70","2.43","2.71","2.77","2.06"
"48079","Errigoiti","1.00","1.33","1.38","1.11","1.27","1.85","1.24","1.58","2.13","1.96","1.33"
"20034","Eskoriatza","2.58","2.41","2.10","1.99","2.17","2.89","2.20","4.61","2.50","2.83","2.37"
"48029","Etxebarri","2.25","2.32","2.31","2.60","2.48","2.69","2.28","2.55","2.58","2.42","2.39"
"48030","Etxebarria","2.83","2.91","3.05","3.90","4.69","3.71","3.64","3.49","1.83","1.68","1.66"
"20035","Ezkio-Itsaso","2.00","1.87","2.00","2.04","1.61","1.67","1.83","1.77","1.86","1.48","1.58"
"48906","Forua","6.11","4.53","3.67","4.74","5.00","3.46","2.05","3.48","4.33","4.87","4.11"
"48035","Fruiz","2.00","1.80","2.50","2.00","3.00","2.50","1.43","1.86","2.00","1.50","1.40"
"20038","Gabiria","1.61","1.95","2.25","2.31","2.00","2.26","1.36","2.00","1.83","1.94","1.62"
"20037","Gaintza","4.00","3.00","1.00","3.00","6.00","2.60","3.67","1.33","6.00","3.20","1.75"
"48036","Galdakao","2.54","2.77","3.08","3.31","2.93","2.83","2.39","2.43","2.59","2.49","2.41"
"48037","Galdames","1.92","3.50","2.05","4.00","2.77","2.67","2.65","2.14","2.25","2.75","2.83"
"48038","Gamiz-Fika","3.27","2.14","2.08","2.38","2.82","2.07","1.79","2.26","2.15","2.00","1.97"
"48039","Garai","7.36","1.35","2.43","1.40","1.00","1.25","1.67","2.00","6.11","4.00","1.00"
"48040","Gatika","6.12","4.99","5.27","4.83","5.15","4.41","3.05","2.54","3.00","2.57","3.21"
"48041","Gautegiz Arteaga","2.86","2.52","2.11","2.21","2.05","2.24","2.12","2.87","2.63","3.00","2.09"
"20907","Gaztelu","1.40","3.00","2.00","2.33","2.67","1.60","1.67","1.80","1.62","1.60","2.00"
"48046","Gernika-Lumo","2.87","2.81","2.87","2.77","3.11","3.17","2.53","2.80","2.49","2.45","2.28"
"20039","Getaria","3.55","2.49","1.86","2.39","2.45","2.27","1.44","1.53","1.70","2.11","1.77"
"48044","Getxo","2.87","2.85","2.70","2.93","3.28","3.43","3.04","2.90","2.79","2.93","3.08"
"48047","Gizaburuaga","1.83","2.88","3.05","2.79","2.38","2.64","2.46","1.78","1.57","1.96","2.03"
"48042","Gordexola","5.04","6.08","6.72","6.33","6.73","6.70","6.12","6.41","3.72","3.15","2.30"
"48043","Gorliz","3.61","3.54","4.11","4.30","4.10","4.18","4.15","2.89","2.97","2.98","2.31"
"48045","Güeñes","3.93","6.24","3.44","2.59","1.53","2.64","2.13","2.14","1.90","2.54","2.11"
"01056","Harana/Valle de Arana","1.17","1.50","1.57","2.00","2.25","1.00","4.00","1.00","2.00","1.18","4.00"
"20040","Hernani","3.26","3.03","3.04","3.18","2.98","3.51","2.95","3.24","3.36","3.02","3.42"
"20041","Hernialde","1.41","4.67","5.56","1.45","1.00","4.50","1.33","1.25","1.50","1.00","1.40"
"20036","Hondarribia","3.91","3.69","3.48","3.28","3.72","3.72","3.20","3.18","3.12","3.39","3.75"
"20042","Ibarra","2.84","2.42","2.01","1.84","2.02","2.37","1.88","1.89","1.93","2.06","1.86"
"48048","Ibarrangelu","2.15","1.90","1.92","1.93","1.64","1.64","1.49","1.79","1.61","1.67","1.60"
"20043","Idiazabal","2.25","2.33","2.18","2.18","2.74","2.22","1.75","1.87","1.86","1.81","1.55"
"48094","Igorre","1.94","1.99","2.26","2.33","2.98","3.76","2.75","2.56","2.47","2.58","2.71"
"20044","Ikaztegieta","5.35","5.24","6.29","3.70","2.20","2.79","1.33","1.60","1.83","2.06","1.92"
"20045","Irun","2.92","2.81","2.95","2.71","2.80","2.88","2.70","2.70","2.87","2.75","2.77"
"20046","Irura","10.92","10.26","9.98","7.77","9.27","17.02","14.44","5.64","8.58","11.10","10.85"
"01027","Iruraiz-Gauna","1.82","1.70","1.45","1.00","1.19","1.20","1.24","1.33","1.00","1.80","3.00"
"01901","Iruña Oka/Iruña de Oca","2.81","2.21","2.20","2.19","2.34","2.28","1.63","1.96","1.88","1.85","1.79"
"48049","Ispaster","1.65","1.50","1.46","1.47","1.28","1.47","2.30","2.54","1.67","1.57","1.55"
"20047","Itsasondo","2.57","2.25","2.17","2.24","2.68","4.14","2.76","3.33","2.71","3.54","3.44"
"48910","Iurreta","5.10","4.13","4.11","3.45","3.76","4.54","3.57","3.30","4.74","5.05","4.51"
"48050","Izurtza","3.64","2.00","2.17","1.90","2.62","2.32","2.46","1.96","2.45","2.74","2.22"
"48022","Karrantza Harana/Valle de Carranza","2.99","2.82","3.22","2.89","3.91","4.53","3.25","1.75","2.23","2.19","2.26"
"48907","Kortezubi","7.63","9.73","8.68","8.30","8.35","4.69","3.00","2.50","3.27","3.44","3.67"
"01019","Kripan","1.24","2.62","3.36","3.00","2.00","4.50","2.17","1.43","1.70","1.00","1.11"
"01020","Kuartango","1.41","3.71","1.67","1.46","2.00","1.56","1.00","1.27","4.29","1.06","3.71"
"01028","Labastida/Bastida","6.35","4.22","3.42","3.55","4.24","4.02","1.61","1.65","1.41","1.34","1.32"
"01030","Lagrán","1.00","1.50","3.00","2.80","2.20","2.00","1.57","1.67","1.00","1.00","1.29"
"01031","Laguardia","2.48","2.41","1.95","2.42","2.22","2.35","1.72","1.57","1.65","1.59","1.58"
"01032","Lanciego/Lantziego","1.95","1.52","1.79","2.24","2.26","2.18","1.33","1.44","2.00","1.89","1.80"
"48051","Lanestosa","36.67","23.47","24.00","20.12","16.28","28.55","18.32","15.68","9.57","8.75","1.50"
"01902","Lantarón","3.05","2.74","2.28","2.05","2.19","2.67","2.68","2.18","2.73","3.01","3.02"
"01033","Lapuebla de Labarca","1.90","1.58","1.99","1.50","1.60","1.90","1.57","1.43","1.68","1.36","1.47"
"48052","Larrabetzu","3.75","3.42","2.97","4.10","3.87","4.80","2.59","2.40","2.72","4.10","2.52"
"20048","Larraul","2.20","3.67","4.00","1.81","1.29","1.67","1.40","1.50","3.00","10.00","1.00"
"20902","Lasarte-Oria","3.39","2.74","2.79","2.94","2.74","2.90","2.35","2.20","2.20","2.23","2.15"
"01036","Laudio/Llodio","3.20","2.97","3.11","3.09","2.68","2.95","2.83","2.42","2.53","2.42","2.91"
"48053","Laukiz","3.40","2.46","2.41","1.97","1.68","2.50","1.81","1.48","2.33","3.08","1.31"
"20049","Lazkao","3.07","3.21","2.88","3.13","3.08","3.36","2.89","2.48","2.01","2.00","2.20"
"20050","Leaburu","1.78","2.17","1.46","1.80","3.55","2.78","2.25","1.92","1.62","2.21","2.30"
"20051","Legazpi","3.05","2.59","2.76","2.75","2.48","3.36","2.23","2.18","2.52","2.18","2.44"
"20052","Legorreta","3.38","2.92","3.42","2.22","2.77","2.79","2.61","2.56","2.24","2.13","2.15"
"01058","Legutio","3.46","3.39","3.49","3.20","2.65","3.98","2.75","3.57","3.54","3.79","2.80"
"20068","Leintz-Gatzaga","1.40","6.00","3.36","2.60","1.83","2.00","1.55","1.90","1.80","1.42","1.80"
"48054","Leioa","3.70","3.60","3.61","3.57","3.71","3.91","3.73","3.43","3.65","3.42","3.37"
"48057","Lekeitio","2.77","2.57","2.72","3.11","2.93","3.50","2.90","2.61","2.71","2.87","2.32"
"48055","Lemoa","2.91","2.54","2.26","2.74","2.66","2.84","2.01","2.06","2.18","2.45","2.55"
"48056","Lemoiz","2.62","2.56","1.67","2.00","3.40","5.15","3.11","2.47","3.60","2.74","2.28"
"01034","Leza","2.33","2.00","2.43","1.94","1.82","3.22","1.50","1.21","2.50","1.20","1.50"
"48081","Lezama","1.94","1.95","3.17","2.61","1.96","2.58","2.07","2.10","2.03","2.34","2.62"
"20053","Lezo","2.67","2.47","2.43","2.95","3.27","3.19","3.14","2.61","2.71","2.84","2.79"
"20054","Lizartza","3.92","3.30","3.24","2.43","4.49","4.88","4.50","5.58","6.34","4.97","2.21"
"48903","Loiu","2.96","2.89","2.86","2.59","2.51","2.59","2.32","2.27","2.40","2.32","2.28"
"48058","Mallabia","4.16","3.86","4.04","4.58","3.95","5.09","3.06","4.39","3.30","2.76","3.30"
"48060","Markina-Xemein","4.52","4.48","4.61","4.83","4.44","4.54","4.23","3.76","3.50","3.71","3.40"
"48061","Maruri-Jatabe","2.09","2.00","1.80","1.88","2.42","1.55","1.57","1.69","1.24","1.88","1.62"
"48059","Mañaria","3.00","2.14","3.38","2.36","3.33","4.10","2.80","2.92","1.60","1.80","1.62"
"20901","Mendaro","2.60","2.24","2.67","2.70","2.93","3.02","2.43","1.63","2.23","2.15","3.00"
"48062","Mendata","1.33","4.00","2.67","3.00","2.25","1.80","3.25","1.67","1.00","1.00","1.50"
"48063","Mendexa","1.52","1.45","1.09","1.26","1.80","2.20","2.44","1.77","1.45","1.53","1.40"
"48064","Meñaka","3.29","2.93","3.14","4.33","2.89","2.21","1.83","2.05","2.56","2.35","1.92"
"01039","Moreda de Álava / Moreda Araba","1.83","1.39","1.33","1.20","1.21","1.70","1.82","1.31","1.55","1.56","1.67"
"48066","Morga","1.83","1.50","1.45","1.20","3.00","1.33","1.33","2.33","2.20","3.00","2.00"
"48068","Mundaka","1.86","1.83","1.83","2.14","2.37","2.97","2.39","2.59","2.70","2.88","2.50"
"48069","Mungia","3.34","3.00","2.95","3.28","3.38","3.35","2.89","2.60","2.50","2.25","2.31"
"48007","Munitibar-Arbatzegi Gerrikaitz-","5.46","3.72","5.04","3.23","1.70","1.17","1.67","2.62","2.60","1.67","2.50"
"48908","Murueta","3.64","2.72","1.81","2.00","2.72","3.53","2.33","2.20","4.07","3.12","1.67"
"48071","Muskiz","3.67","3.75","3.33","3.28","3.61","3.32","3.27","3.34","3.51","3.36","2.57"
"20057","Mutiloa","2.92","3.07","1.36","2.25","2.08","2.88","1.86","3.17","1.62","3.20","1.62"
"20056","Mutriku","4.19","3.45","3.68","3.47","3.05","3.16","2.42","3.04","2.96","2.76","2.18"
"48067","Muxika","2.86","1.49","2.13","2.00","2.24","2.27","1.82","1.80","1.95","1.88","1.74"
"48909","Nabarniz","1.40","1.00","2.67","4.00","2.75","14.00","1.57","2.12","2.75","5.50","0.00"
"01041","Navaridas","1.53","1.40","1.86","2.05","1.65","2.24","2.10","1.81","1.17","1.08","1.19"
"20063","Oiartzun","3.16","2.99","3.24","3.35","3.08","3.19","3.16","3.02","2.93","2.60","2.55"
"01042","Okondo","8.83","8.78","9.14","5.69","4.82","4.30","2.47","2.64","2.57","2.68","2.45"
"20058","Olaberria","2.89","2.81","2.18","2.09","2.01","2.75","2.16","2.09","2.03","2.76","2.20"
"48073","Ondarroa","3.36","3.05","1.92","2.46","2.97","3.06","2.37","2.42","2.58","2.50","2.61"
"20076","Ordizia","2.07","1.88","2.04","1.97","2.09","2.48","1.78","2.04","1.94","1.93","2.00"
"20905","Orendain","2.67","2.00","2.67","3.00","2.29","1.50","2.00","2.00","3.50","14.00","1.75"
"20060","Orexa","2.00","1.80","3.00","2.20","2.00","2.00","2.25","1.75","2.17","2.12","2.00"
"20061","Orio","5.35","4.03","5.50","4.80","4.46","4.65","3.88","2.56","2.07","2.15","2.27"
"20062","Ormaiztegi","1.94","2.07","1.88","2.65","3.55","4.53","2.68","1.78","2.41","1.57","1.45"
"48075","Orozko","7.83","6.43","7.81","7.85","8.58","11.72","9.49","6.98","10.75","10.86","10.58"
"48083","Ortuella","3.10","2.78","2.45","2.87","3.03","2.86","2.69","2.90","2.74","2.16","2.32"
"48072","Otxandio","2.32","2.21","2.15","3.06","2.67","3.24","3.08","2.18","3.88","3.45","4.54"
"01043","Oyón-Oion","1.80","2.13","1.90","1.79","1.92","1.94","1.58","1.57","1.62","1.48","1.68"
"20059","Oñati","2.80","2.62","2.59","2.28","2.34","2.42","1.88","2.21","1.88","1.80","1.69"
"20064","Pasaia","2.84","2.72","2.78","2.69","2.85","3.02","2.64","2.66","2.31","2.65","2.19"
"01044","Peñacerrada-Urizaharra","1.67","1.33","2.00","2.00","0.00","0.00","1.00","1.50","0.00","1.00","0.00"
"48077","Plentzia","2.80","2.27","2.55","2.80","2.87","2.55","2.23","3.00","2.80","3.03","2.59"
"48078","Portugalete","3.06","2.98","2.80","2.75","2.75","2.99","2.62","2.68","2.86","2.89","2.79"
"01047","Ribera Baja/Erribera Beitia","4.51","3.02","2.67","2.51","2.71","2.55","2.06","2.10","1.71","1.60","1.79"
"01051","Salvatierra/Agurain","5.56","6.46","7.29","5.30","5.26","5.09","5.02","3.08","2.80","2.52","2.62"
"01052","Samaniego","2.77","2.72","1.63","1.48","1.45","1.99","1.63","1.32","1.33","1.22","1.27"
"01053","San Millán/Donemiliaga","1.53","1.68","1.91","2.32","3.09","3.55","3.05","1.64","1.78","1.97","1.93"
"48082","Santurtzi","3.74","3.65","3.56","3.48","3.38","3.77","3.60","3.47","3.83","3.80","4.33"
"20070","Segura","2.79","2.09","2.38","2.47","3.06","1.94","2.33","1.84","2.21","2.22","2.39"
"48084","Sestao","3.05","2.94","2.87","2.86","2.77","3.01","2.69","2.71","2.38","2.28","2.43"
"48904","Sondika","4.71","4.02","5.54","5.00","4.72","4.15","3.12","3.03","2.43","2.19","2.04"
"48085","Sopela","2.70","2.51","2.39","2.53","2.99","2.94","2.54","2.77","2.61","2.43","2.46"
"48086","Sopuerta","9.93","9.42","7.76","6.22","5.76","7.59","6.42","6.60","5.32","4.99","6.61"
"20065","Soraluze-Placencia de las Armas","3.11","2.65","2.76","2.90","2.72","2.77","2.34","1.92","2.27","2.19","2.10"
"48076","Sukarrieta","2.31","3.92","2.19","3.29","2.33","2.05","1.57","1.96","1.97","1.83","1.83"
"20071","Tolosa","2.71","2.58","2.56","2.58","2.61","3.01","2.79","2.63","2.44","2.34","2.33"
"48087","Trucios-Turtzioz","2.81","2.67","2.29","2.83","3.14","2.96","2.53","2.00","2.10","2.33","2.50"
"48088","Ubide","2.00","1.00","2.00","0.00","3.00","3.00","1.00","1.50","2.00","1.00","8.00"
"48065","Ugao-Miraballes","3.35","2.51","2.30","2.00","2.54","3.06","2.27","2.89","2.73","2.44","2.11"
"48089","Urduliz","2.88","2.71","2.23","2.96","3.46","3.68","4.07","3.15","3.81","4.11","3.01"
"48074","Urduña/Orduña","6.81","5.83","6.53","6.98","6.68","7.06","5.36","2.83","2.63","2.95","3.14"
"01054","Urkabustaiz","3.19","2.43","3.58","2.86","2.42","2.17","2.16","1.77","2.75","2.19","1.80"
"20072","Urnieta","2.61","2.43","2.59","2.42","3.04","2.84","2.61","2.46","2.96","2.86","2.98"
"20077","Urretxu","4.14","3.51","3.03","2.73","2.76","3.08","2.62","2.33","2.05","2.14","2.26"
"20073","Usurbil","3.43","3.16","2.80","2.53","2.58","2.62","2.34","2.29","2.41","2.58","2.56"
"01055","Valdegovía/Gaubea","2.75","4.38","4.77","2.75","2.73","2.43","2.17","2.36","3.75","10.15","7.04"
"48080","Valle de Trápaga-Trapagaran","2.90","2.45","2.64","2.38","2.19","2.60","2.58","2.53","2.27","2.32","2.39"
"20075","Villabona","2.44","2.76","2.28","2.38","2.60","2.65","2.58","2.54","2.46","2.52","3.16"
"01057","Villabuena de Álava/Eskuernaga","1.91","1.91","1.84","1.84","1.89","2.02","1.33","1.33","1.27","1.31","1.28"
"01059","Vitoria-Gasteiz","3.44","3.14","3.02","2.96","3.02","3.35","2.93","2.91","2.91","2.86","2.84"
"01060","Yécora/Iekora","4.02","4.74","3.08","1.48","1.42","1.85","1.50","1.57","1.39","1.42","1.59"
"48095","Zaldibar","3.77","3.60","3.60","3.19","3.29","4.05","3.29","3.84","3.96","3.35","3.15"
"20078","Zaldibia","2.24","2.07","1.69","2.18","1.94","2.07","1.78","1.67","1.92","1.67","2.28"
"01061","Zalduondo","3.00","2.00","2.00","1.00","5.00","1.00","2.00","0.00",NA,"1.00","0.00"
"48096","Zalla","5.42","4.60","5.23","4.82","4.34","4.12","3.49","4.06","3.42","3.40","3.04"
"01062","Zambrana","1.56","1.00","1.57","2.33","4.08","6.78","2.93","3.67","4.34","4.21","5.11"
"48905","Zamudio","3.36","3.24","3.36","3.27","3.30","3.83","2.78","2.54","2.59","2.53","2.41"
"48097","Zaratamo","4.14","3.71","4.41","4.11","3.61","3.15","2.92","3.25","3.01","3.26","2.96"
"20079","Zarautz","2.82","2.77","2.90","2.97","2.83","2.93","2.54","2.73","2.49","2.43","2.28"
"48024","Zeanuri","1.56","1.74","1.95","2.47","2.92","2.41","2.10","3.57","2.59","2.37","2.38"
"48025","Zeberio","2.97","3.00","2.30","4.47","4.48","3.56","3.07","3.03","3.28","3.55","2.35"
"20025","Zegama","2.02","2.11","2.32","2.43","2.14","2.00","1.74","2.00","1.84","2.04","2.88"
"20026","Zerain","1.94","2.07","1.73","1.50","1.71","1.89","1.23","1.94","1.48","1.69","1.89"
"20027","Zestoa","2.96","3.04","2.68","3.73","3.76","4.47","3.52","3.87","3.96","4.22","4.51"
"48913","Zierbena","2.85","2.66","2.69","2.54","2.25","2.65","2.13","2.12","2.35","1.91","2.19"
"01018","Zigoitia","2.89","3.01","2.20","2.05","1.78","2.12","2.33","2.80","3.08","2.63","1.91"
"48915","Ziortza-Bolibar","1.00","1.12","1.40","1.00","1.20","1.17","1.14","1.60","3.40","2.00","3.40"
