"Udalerri kodea","Udalerria","2007"
"48001","Abadiño","45.00"
"20001","Abaltzisketa","4.00"
"48002","Abanto y Ciérvana-Abanto Zierbena","16.00"
"20002","Aduna","2.00"
"20016","Aia","1.00"
"20003","Aizarnazabal","4.00"
"48911","Ajangiz","0.00"
"20004","Albiztur","5.00"
"20005","Alegia","30.00"
"01001","Alegría-Dulantzi","7.00"
"20006","Alkiza","2.00"
"48912","Alonsotegi","6.00"
"20906","Altzaga","3.00"
"20007","Altzo","4.00"
"20008","Amezketa","4.00"
"48003","Amorebieta-Etxano","44.00"
"48004","Amoroto","17.00"
"01002","Amurrio","15.00"
"20009","Andoain","32.00"
"20010","Anoeta","2.00"
"20011","Antzuola","26.00"
"48005","Arakaldo","0.00"
"20012","Arama","3.00"
"01003","Aramaio","4.00"
"48006","Arantzazu","15.00"
"48093","Areatza","15.00"
"20013","Aretxabaleta","18.00"
"01006","Armiñón","10.00"
"01037","Arraia-Maeztu","4.00"
"48009","Arrankudiaga","11.00"
"20055","Arrasate/Mondragón","23.00"
"48914","Arratzu","11.00"
"01008","Arratzua-Ubarrundia","24.00"
"48010","Arrieta","7.00"
"48011","Arrigorriaga","14.00"
"48023","Artea","18.00"
"48008","Artzentales","6.00"
"01004","Artziniega","10.00"
"01009","Asparrena","8.00"
"20014","Asteasu","4.00"
"20903","Astigarraga","2.00"
"20015","Ataun","21.00"
"48091","Atxondo","23.00"
"48070","Aulesti","11.00"
"01010","Ayala/Aiara","12.00"
"20017","Azkoitia","15.00"
"20018","Azpeitia","15.00"
"01049","Añana","4.00"
"48012","Bakio","3.00"
"20904","Baliarrain","4.00"
"48090","Balmaseda","13.00"
"48013","Barakaldo","32.00"
"48014","Barrika","7.00"
"01013","Barrundia","7.00"
"48015","Basauri","27.00"
"01011","Baños de Ebro/Mañueta","7.00"
"20019","Beasain","40.00"
"48092","Bedia","26.00"
"20020","Beizama","0.00"
"20021","Belauntza","4.00"
"48016","Berango","7.00"
"01014","Berantevilla","10.00"
"20022","Berastegi","4.00"
"20074","Bergara","44.00"
"48017","Bermeo","16.00"
"01016","Bernedo","3.00"
"48018","Berriatua","15.00"
"48019","Berriz","19.00"
"20023","Berrobi","4.00"
"20024","Bidania-Goiatz","5.00"
"48020","Bilbao","113.00"
"48021","Busturia","9.00"
"01017","Campezo/Kanpezu","4.00"
"20029","Deba","15.00"
"48901","Derio","13.00"
"48026","Dima","13.00"
"20069","Donostia / San Sebastián","56.00"
"48027","Durango","50.00"
"48028","Ea","11.00"
"20030","Eibar","46.00"
"48031","Elantxobe","11.00"
"01021","Elburgo/Burgelu","8.00"
"01022","Elciego","12.00"
"20031","Elduain","4.00"
"20033","Elgeta","21.00"
"20032","Elgoibar","16.00"
"48032","Elorrio","23.00"
"01023","Elvillar/Bilar","5.00"
"48902","Erandio","18.00"
"48033","Ereño","0.00"
"48034","Ermua","33.00"
"20067","Errenteria","11.00"
"20066","Errezil","5.00"
"01046","Erriberagoitia/Ribera Alta","4.00"
"48079","Errigoiti","7.00"
"20034","Eskoriatza","18.00"
"48029","Etxebarri","31.00"
"48030","Etxebarria","0.00"
"20035","Ezkio-Itsaso","24.00"
"48906","Forua","9.00"
"48035","Fruiz","7.00"
"20038","Gabiria","1.00"
"20037","Gaintza","3.00"
"48036","Galdakao","54.00"
"48037","Galdames","8.00"
"48038","Gamiz-Fika","7.00"
"48039","Garai","2.00"
"48040","Gatika","5.00"
"48041","Gautegiz Arteaga","11.00"
"20907","Gaztelu","4.00"
"48046","Gernika-Lumo","30.00"
"20039","Getaria","5.00"
"48044","Getxo","22.00"
"48047","Gizaburuaga","11.00"
"48042","Gordexola","6.00"
"48043","Gorliz","7.00"
"48045","Güeñes","8.00"
"01056","Harana/Valle de Arana","4.00"
"20040","Hernani","4.00"
"20041","Hernialde","0.00"
"20036","Hondarribia","6.00"
"20042","Ibarra","7.00"
"48048","Ibarrangelu","11.00"
"20043","Idiazabal","6.00"
"48094","Igorre","17.00"
"20044","Ikaztegieta","27.00"
"20045","Irun","20.00"
"20046","Irura","15.00"
"01027","Iruraiz-Gauna","11.00"
"01901","Iruña Oka/Iruña de Oca","4.00"
"48049","Ispaster","11.00"
"20047","Itsasondo","15.00"
"48910","Iurreta","20.00"
"48050","Izurtza","6.00"
"48022","Karrantza Harana/Valle de Carranza","6.00"
"48907","Kortezubi","11.00"
"01019","Kripan","5.00"
"01020","Kuartango","0.00"
"01028","Labastida/Bastida","10.00"
"01030","Lagrán","3.00"
"01031","Laguardia","12.00"
"01032","Lanciego/Lantziego","17.00"
"48051","Lanestosa","6.00"
"01902","Lantarón","3.00"
"01033","Lapuebla de Labarca","0.00"
"48052","Larrabetzu","11.00"
"20048","Larraul","1.00"
"20902","Lasarte-Oria","30.00"
"01036","Laudio/Llodio","16.00"
"48053","Laukiz","8.00"
"20049","Lazkao","24.00"
"20050","Leaburu","4.00"
"20051","Legazpi","5.00"
"20052","Legorreta","15.00"
"01058","Legutio","21.00"
"20068","Leintz-Gatzaga","8.00"
"48054","Leioa","43.00"
"48057","Lekeitio","27.00"
"48055","Lemoa","26.00"
"48056","Lemoiz","7.00"
"01034","Leza","12.00"
"48081","Lezama","9.00"
"20053","Lezo","6.00"
"20054","Lizartza","7.00"
"48903","Loiu","13.00"
"48058","Mallabia","23.00"
"48060","Markina-Xemein","12.00"
"48061","Maruri-Jatabe","5.00"
"48059","Mañaria","6.00"
"20901","Mendaro","8.00"
"48062","Mendata","11.00"
"48063","Mendexa","0.00"
"48064","Meñaka","9.00"
"01039","Moreda de Álava / Moreda Araba","5.00"
"48066","Morga","7.00"
"48068","Mundaka","9.00"
"48069","Mungia","23.00"
"48007","Munitibar-Arbatzegi Gerrikaitz-","11.00"
"48908","Murueta","9.00"
"48071","Muskiz","16.00"
"20057","Mutiloa","4.00"
"20056","Mutriku","10.00"
"48067","Muxika","30.00"
"48909","Nabarniz","0.00"
"01041","Navaridas","12.00"
"20063","Oiartzun","6.00"
"01042","Okondo","10.00"
"20058","Olaberria","9.00"
"48073","Ondarroa","16.00"
"20076","Ordizia","33.00"
"20905","Orendain","4.00"
"20060","Orexa","2.00"
"20061","Orio","6.00"
"20062","Ormaiztegi","26.00"
"48075","Orozko","9.00"
"48083","Ortuella","16.00"
"48072","Otxandio","17.00"
"01043","Oyón-Oion","5.00"
"20059","Oñati","11.00"
"20064","Pasaia","6.00"
"01044","Peñacerrada-Urizaharra","3.00"
"48077","Plentzia","7.00"
"48078","Portugalete","21.00"
"01047","Ribera Baja/Erribera Beitia","3.00"
"01051","Salvatierra/Agurain","14.00"
"01052","Samaniego","12.00"
"01053","San Millán/Donemiliaga","8.00"
"48082","Santurtzi","27.00"
"20070","Segura","6.00"
"48084","Sestao","19.00"
"48904","Sondika","13.00"
"48085","Sopela","12.00"
"48086","Sopuerta","12.00"
"20065","Soraluze-Placencia de las Armas","27.00"
"48076","Sukarrieta","9.00"
"20071","Tolosa","54.00"
"48087","Trucios-Turtzioz","6.00"
"48088","Ubide","17.00"
"48065","Ugao-Miraballes","14.00"
"48089","Urduliz","5.00"
"48074","Urduña/Orduña","13.00"
"01054","Urkabustaiz","8.00"
"20072","Urnieta","7.00"
"20077","Urretxu","30.00"
"20073","Usurbil","5.00"
"01055","Valdegovía/Gaubea","6.00"
"48080","Valle de Trápaga-Trapagaran","11.00"
"20075","Villabona","29.00"
"01057","Villabuena de Álava/Eskuernaga","7.00"
"01059","Vitoria-Gasteiz","75.00"
"01060","Yécora/Iekora","5.00"
"48095","Zaldibar","14.00"
"20078","Zaldibia","6.00"
"01061","Zalduondo","8.00"
"48096","Zalla","13.00"
"01062","Zambrana","10.00"
"48905","Zamudio","10.00"
"48097","Zaratamo","11.00"
"20079","Zarautz","15.00"
"48024","Zeanuri","17.00"
"48025","Zeberio","6.00"
"20025","Zegama","6.00"
"20026","Zerain","4.00"
"20027","Zestoa","8.00"
"48913","Zierbena","6.00"
"01018","Zigoitia","14.00"
"48915","Ziortza-Bolibar","0.00"
"20028","Zizurkil","2.00"
"01063","Zuia","9.00"
"20081","Zumaia","11.00"
"20080","Zumarraga","34.00"
