"Udalerri kodea","Udalerria","2016","2015","2014","2013","2012","2011","2010","2009","2008","2007","2006"
"01002","Amurrio","6.52","7.00","7.64","6.11","5.42","3.29","3.40","3.45","2.81","1.29","-1.29"
"20009","Andoain","3.77","4.82","6.17","5.36","4.87","4.33","3.60","3.02","0.39","-1.09","-3.15"
"20010","Anoeta","12.38","9.81","6.59","5.29","6.21","6.02","8.38","7.74","3.54","2.17","0.06"
"20011","Antzuola","4.97","7.45","12.69","14.55","14.52","15.11","13.98","14.11","11.72","10.47","7.08"
"48005","Arakaldo","67.02","74.44","51.58","38.30","31.25","45.45","24.44","7.95","1.09","5.43","-14.55"
"20012","Arama","19.08","28.05","33.13","30.72","22.70","21.82","30.54","18.45","18.99","16.46","9.49"
"01003","Aramaio","0.81","1.00","-0.61","0.13","2.30","3.39","5.72","9.18","9.08","9.38","10.78"
"48006","Arantzazu","28.23","32.18","36.20","27.72","25.44","22.07","17.75","12.96","13.70","12.96","3.16"
"48093","Areatza","13.25","15.35","18.61","19.47","18.00","12.72","9.39","8.33","5.82","2.96","-2.19"
"20013","Aretxabaleta","8.10","10.35","11.37","10.97","10.04","9.24","9.82","9.73","11.23","9.77","8.85"
"01006","Armiñón","30.73","39.43","54.32","39.41","38.32","44.94","54.11","35.29","36.55","37.24","28.78"
"01037","Arraia-Maeztu","-0.82","-3.00","-2.99","-0.95","0.82","0.98","1.43","-0.28","2.17","3.76","6.43"
"48009","Arrankudiaga","19.66","21.32","25.03","24.39","21.80","22.12","23.49","22.01","19.59","14.59","12.88"
"20055","Arrasate/Mondragón","-1.46","-2.46","-3.59","-4.48","-4.70","-5.97","-7.20","-8.01","-9.14","-8.55","-9.19"
"48914","Arratzu","16.52","17.34","11.48","6.61","4.02","2.37","-2.82","-5.06","-8.21","-9.49","-12.03"
"01008","Arratzua-Ubarrundia","13.57","23.54","25.03","36.82","35.77","27.99","25.76","21.83","18.53","15.64","15.70"
"48010","Arrieta","3.88","8.13","11.91","7.92","5.76","4.84","9.63","12.91","16.74","16.95","14.86"
"48011","Arrigorriaga","0.12","1.69","4.24","7.46","12.12","16.76","15.91","18.08","18.06","17.51","17.59"
"48023","Artea","10.67","13.27","15.16","15.68","20.65","19.91","18.56","21.92","22.18","14.45","13.64"
"48008","Artzentales","7.99","7.83","9.39","9.31","14.11","11.08","7.36","6.27","10.25","6.52","8.01"
"01004","Artziniega","12.81","22.01","25.29","32.66","38.98","38.47","35.87","35.87","33.94","29.23","26.14"
"01009","Asparrena","2.97","2.55","4.49","5.96","6.52","6.25","6.46","5.32","3.30","2.20","2.73"
"20014","Asteasu","5.69","9.40","13.15","14.88","16.67","23.12","24.09","25.36","26.96","24.23","19.46"
"20903","Astigarraga","38.61","37.03","34.70","34.24","31.69","32.33","37.09","39.43","41.27","37.02","33.48"
"20015","Ataun","8.07","9.34","12.29","11.03","9.52","7.61","7.19","7.60","5.08","1.59","-0.94"
"48091","Atxondo","-4.65","-3.70","-2.18","-4.48","-1.19","-1.11","-1.92","-0.41","-2.15","-2.76","-3.29"
"48070","Aulesti","-2.37","-1.50","-0.76","-0.92","1.83","4.45","4.45","5.56","5.75","4.82","2.43"
"01010","Ayala/Aiara","12.23","15.15","21.28","31.26","35.28","38.06","36.97","36.04","35.43","31.68","30.73"
"20017","Azkoitia","8.89","10.24","10.97","11.42","12.04","11.66","11.37","10.32","8.41","5.43","3.92"
"20018","Azpeitia","5.28","5.70","5.22","4.70","5.57","5.05","4.74","6.01","4.05","3.29","2.91"
"01049","Añana","-12.64","-15.14","-10.81","-16.76","-13.09","-11.58","-7.89","-6.38","-4.86","-2.16","-10.34"
"48012","Bakio","23.18","27.92","35.42","43.45","48.29","52.12","53.04","45.75","51.54","46.91","52.20"
"20904","Baliarrain","52.63","53.12","28.71","35.05","27.00","22.00","36.36","29.41","19.05","8.33","1.06"
"48090","Balmaseda","8.23","10.01","10.00","11.22","9.48","7.93","5.12","2.31","0.96","-0.01","-2.12"
"48013","Barakaldo","4.58","5.22","5.38","6.10","5.08","3.78","2.10","0.25","-1.34","-2.27","-4.81"
"48014","Barrika","10.69","15.11","19.80","23.81","26.25","29.57","28.30","31.01","31.69","30.58","31.33"
"01013","Barrundia","13.58","16.17","21.19","31.25","39.91","45.43","49.18","48.31","43.52","39.59","43.50"
"48015","Basauri","-6.06","-6.24","-6.73","-6.98","-7.72","-9.65","-9.75","-10.34","-10.69","-10.10","-10.03"
"01011","Baños de Ebro/Mañueta","-16.08","-9.59","-3.27","-6.38","-7.04","-2.99","0.30","0.00","6.89","6.89","9.55"
"20019","Beasain","9.99","11.08","11.01","11.89","13.00","12.95","12.74","11.39","9.86","5.16","2.85"
"48092","Bedia","4.37","3.97","5.83","3.55","-0.10","-0.72","1.68","-2.24","-0.61","-0.61","-1.20"
"20020","Beizama","-2.35","-4.62","0.60","1.19","10.06","15.92","14.38","11.80","10.43","11.66","3.66"
"20021","Belauntza","-21.50","-14.19","-12.16","-8.50","-4.42","-6.21","-7.79","-9.32","8.14","3.73","7.34"
"48016","Berango","15.97","17.90","18.46","23.79","30.16","35.16","36.90","36.60","37.31","33.90","29.43"
"01014","Berantevilla","1.58","1.97","4.15","3.23","2.78","8.10","16.05","3.79","10.10","9.85","9.68"
"20022","Berastegi","7.48","6.63","6.24","8.66","7.27","7.61","7.57","6.28","8.41","5.47","7.62"
"20074","Bergara","-0.74","-0.67","-0.58","-1.87","-2.49","-3.12","-3.00","-2.87","-2.61","-2.10","-3.03"
"48017","Bermeo","-0.28","0.09","0.92","1.50","1.30","1.01","0.32","-0.44","-0.29","-0.96","-1.55"
"01016","Bernedo","-12.30","-7.07","1.30","4.23","6.37","4.63","5.12","5.70","7.30","6.02","5.37"
"48018","Berriatua","3.14","7.02","14.76","22.09","27.05","33.16","36.60","39.26","34.24","29.01","20.35"
"48019","Berriz","0.66","5.24","7.09","8.64","12.23","15.65","17.95","18.55","17.41","15.71","14.08"
"20023","Berrobi","-2.21","4.11","-0.53","-0.18","-1.05","1.40","4.16","8.89","6.70","6.34","4.07"
"20024","Bidania-Goiatz","10.99","15.10","19.36","21.53","25.47","27.51","27.34","21.43","18.84","16.67","10.21"
"48020","Bilbao","-2.55","-2.27","-1.63","-1.19","-0.66","-0.35","-0.31","-0.76","-1.43","-1.48","-1.32"
"48021","Busturia","-3.27","-1.52","0.47","3.12","2.89","6.35","5.32","5.56","2.94","3.84","4.57"
"01017","Campezo/Kanpezu","-1.49","-1.29","-0.09","6.02","5.09","3.60","6.23","5.27","3.26","3.08","-3.07"
"20029","Deba","3.14","3.58","3.63","2.82","4.22","5.00","5.73","6.25","7.39","6.66","5.37"
"48901","Derio","20.50","19.72","20.85","18.10","15.69","13.87","14.30","15.14","12.58","11.25","9.19"
"48026","Dima","26.23","24.58","25.53","30.12","27.81","29.27","24.45","23.81","20.57","18.00","10.21"
"20069","Donostia / San Sebastián","1.50","1.73","1.91","2.58","2.59","2.83","2.90","3.43","3.38","2.73","3.62"
"48027","Durango","7.36","9.01","10.24","11.49","12.91","12.53","14.22","15.15","14.84","13.26","13.10"
"48028","Ea","0.12","5.90","9.36","8.54","7.92","10.21","10.20","10.64","9.72","7.01","4.46"
"20030","Eibar","-0.54","-1.33","-2.02","-2.64","-3.53","-4.58","-5.40","-6.54","-7.57","-7.88","-9.18"
"48031","Elantxobe","-15.99","-15.79","-15.55","-14.57","-11.26","-7.44","-5.79","-6.17","-9.50","-7.64","-12.94"
"01021","Elburgo/Burgelu","27.50","28.00","37.75","41.84","48.35","66.13","84.64","101.12","127.71","126.84","150.00"
"01022","Elciego","7.83","11.69","13.82","10.82","9.16","12.12","13.62","15.58","12.76","10.12","1.19"
"20031","Elduain","12.56","15.09","10.65","11.68","7.94","6.42","21.76","23.96","6.79","2.71","-5.29"
"20033","Elgeta","9.01","8.67","11.88","16.82","16.79","13.67","11.47","9.87","6.71","6.81","3.97"
"20032","Elgoibar","8.46","9.97","9.16","8.28","7.76","6.50","5.81","4.37","1.67","0.22","-2.72"
"48032","Elorrio","2.63","2.50","1.99","1.73","1.49","1.02","1.20","-0.08","-0.94","-1.96","-3.03"
"01023","Elvillar/Bilar","1.43","-3.55","-5.90","-4.80","0.27","-0.82","1.10","3.65","1.42","1.14","0.57"
"48902","Erandio","2.48","3.84","5.22","6.91","7.07","6.74","6.31","4.55","3.36","3.24","0.17"
"48033","Ereño","-0.78","-3.82","-4.69","-0.80","-0.76","3.95","1.18","-0.39","-4.89","-2.26","-4.10"
"48034","Ermua","-1.86","-2.44","-2.94","-2.92","-3.79","-4.33","-5.51","-5.84","-6.10","-6.18","-5.85"
"20067","Errenteria","4.04","3.70","2.86","2.03","1.62","0.81","-0.46","-1.08","-2.21","-2.64","-4.56"
"20066","Errezil","-1.96","-2.31","-2.14","-0.33","-0.32","-1.30","-2.38","-0.48","-2.19","-0.78","-4.38"
"01046","Erriberagoitia/Ribera Alta","23.75","31.91","29.48","33.22","46.30","45.17","38.12","41.36","36.10","31.85","17.58"
"48079","Errigoiti","2.40","1.40","7.44","6.61","9.59","17.02","14.01","11.04","14.60","13.05","10.84"
"20034","Eskoriatza","3.92","4.90","5.14","4.15","3.37","2.67","2.84","3.81","2.11","-0.73","-1.83"
"48029","Etxebarri","39.69","41.18","43.08","43.06","45.08","47.18","44.50","39.02","32.59","26.62","23.74"
"48030","Etxebarria","-4.56","-2.96","0.13","1.90","1.13","1.25","1.61","3.36","4.92","3.78","3.05"
"20035","Ezkio-Itsaso","11.66","8.22","6.84","7.31","9.08","7.22","9.55","9.68","7.64","6.15","2.04"
"48906","Forua","-4.21","-4.63","-5.35","-2.40","-2.81","-1.21","3.37","3.04","0.72","-1.43","-0.20"
"48035","Fruiz","34.33","44.33","52.89","53.22","51.27","35.94","31.96","28.96","29.94","28.66","27.22"
"20038","Gabiria","13.52","16.90","18.62","12.22","14.55","16.27","14.42","9.22","2.75","-0.46","0.23"
"20037","Gaintza","-8.33","0.00","-4.00","-7.75","-11.03","-5.11","-3.76","-0.75","0.00","3.03","-2.94"
"48036","Galdakao","-0.20","-0.84","-0.85","-1.83","-1.48","-1.63","-0.45","-0.65","-0.63","-0.80","-0.92"
"48037","Galdames","-0.12","-1.33","0.87","2.49","4.59","4.30","4.10","7.03","4.23","6.28","1.12"
"48038","Gamiz-Fika","5.90","6.33","7.02","9.86","12.32","11.75","16.61","21.47","25.54","25.54","30.60"
"48039","Garai","10.75","10.60","10.88","20.00","32.05","41.25","34.02","32.50","33.75","28.75","14.34"
"48040","Gatika","16.70","21.10","20.52","24.40","25.81","26.42","29.01","28.21","29.14","24.38","30.18"
"48041","Gautegiz Arteaga","-3.51","-1.27","-1.36","3.23","6.31","3.66","4.20","7.89","7.27","7.40","13.37"
"20907","Gaztelu","5.26","8.61","13.25","13.33","14.29","13.33","5.73","6.04","12.16","14.86","5.56"
"48046","Gernika-Lumo","5.70","5.73","7.87","9.12","8.80","6.54","5.63","4.86","4.97","4.43","3.37"
"20039","Getaria","11.60","9.31","8.61","7.70","9.53","8.24","9.81","8.15","10.23","7.76","5.34"
"48044","Getxo","-4.58","-4.65","-4.17","-4.53","-4.76","-4.60","-4.19","-3.22","-2.07","-1.48","0.16"
"48047","Gizaburuaga","16.20","44.90","50.35","53.57","38.78","41.38","43.57","40.00","38.93","32.82","31.62"
"48042","Gordexola","6.86","8.85","10.75","12.00","13.34","24.10","21.09","20.48","16.47","12.17","9.74"
"48043","Gorliz","12.28","16.14","19.24","20.53","21.50","25.74","31.68","36.02","38.84","35.92","43.32"
"48045","Güeñes","7.96","7.50","7.82","9.43","10.54","8.71","9.79","8.36","6.90","5.69","4.30"
"01056","Harana/Valle de Arana","-27.96","-28.40","-21.28","-22.62","-17.51","-16.33","-14.94","-13.60","-13.13","-12.57","-10.11"
"20040","Hernani","4.06","4.11","4.31","3.24","3.34","4.13","3.14","3.25","2.35","1.77","1.70"
"20041","Hernialde","-3.89","1.53","14.75","19.73","25.78","25.52","20.42","20.56","13.58","10.60","10.96"
"20036","Hondarribia","5.46","6.30","7.42","8.40","7.48","9.63","10.77","12.16","12.16","11.55","11.21"
"20042","Ibarra","-1.44","-0.65","-2.65","-2.42","-1.32","0.14","0.25","0.02","-1.87","-2.44","0.28"
"48048","Ibarrangelu","11.67","12.28","18.11","17.04","18.48","18.22","17.62","19.61","18.18","14.70","9.33"
"20043","Idiazabal","6.37","6.75","8.57","11.93","13.47","12.59","10.94","10.98","8.86","7.63","7.23"
"48094","Igorre","3.10","4.30","5.67","5.86","7.41","8.81","8.22","7.62","5.63","3.22","1.70"
"20044","Ikaztegieta","7.51","23.35","19.90","20.21","23.42","27.72","23.04","21.73","21.11","20.05","19.21"
"20045","Irun","2.24","3.32","3.90","5.30","6.05","7.74","7.83","9.83","10.36","9.46","9.14"
"20046","Irura","49.62","51.84","54.87","60.10","72.63","108.90","110.55","103.08","90.34","70.47","64.33"
"01027","Iruraiz-Gauna","8.44","6.49","9.89","12.88","18.38","19.46","18.56","18.51","16.55","15.83","16.18"
"01901","Iruña Oka/Iruña de Oca","34.18","40.85","48.49","54.54","54.68","56.52","63.08","72.46","65.36","53.71","50.80"
"48049","Ispaster","16.67","13.41","15.12","16.64","15.60","12.05","8.97","6.77","7.64","2.28","-0.96"
"20047","Itsasondo","11.34","19.47","20.22","18.62","16.52","14.11","12.41","6.57","3.61","0.16","-5.89"
"48910","Iurreta","-4.54","-6.80","-6.55","-6.99","-6.84","-9.05","-11.55","-11.37","-12.81","-13.03","-12.98"
"48050","Izurtza","-5.18","0.40","3.40","6.08","4.15","6.98","3.05","-5.15","-4.76","-10.26","-9.39"
"48022","Karrantza Harana/Valle de Carranza","-3.84","-3.54","-3.12","-4.61","-4.10","-6.24","-7.07","-7.47","-8.11","-8.60","-9.82"
"48907","Kortezubi","14.54","20.67","23.92","19.95","11.02","13.46","8.27","13.81","14.57","12.89","6.52"
"01019","Kripan","-1.06","-5.70","-1.05","3.66","4.30","6.49","3.72","2.11","-1.60","-1.60","-6.00"
"01020","Kuartango","1.10","1.69","-2.20","-2.72","-3.76","-6.40","-5.08","-4.03","-1.38","-1.10","6.12"
"01028","Labastida/Bastida","1.81","5.75","11.62","13.36","17.08","15.29","18.34","25.02","27.70","25.32","32.53"
"01030","Lagrán","-12.04","-15.10","-17.44","-10.99","-8.16","-7.54","-11.88","-5.58","-2.56","-0.51","0.53"
"01031","Laguardia","-0.47","2.49","2.57","4.44","6.98","9.18","7.08","7.17","6.88","5.32","4.36"
"01032","Lanciego/Lantziego","1.19","2.88","5.91","5.71","3.16","4.28","6.75","5.45","5.89","6.51","3.54"
"48051","Lanestosa","-4.66","-2.87","-6.67","-5.59","-9.28","-8.62","-5.23","-1.37","-3.38","-0.68","-5.74"
"01902","Lantarón","-7.21","-7.56","-0.43","0.86","-4.62","-7.29","-0.73","6.28","4.11","6.99","15.44"
"01033","Lapuebla de Labarca","1.19","0.70","1.53","-4.28","-3.31","0.58","0.12","0.57","5.32","2.08","-2.21"
"48052","Larrabetzu","23.27","24.23","25.03","25.45","24.94","23.86","24.72","20.90","18.56","12.24","9.55"
"20048","Larraul","38.42","40.68","47.73","53.25","64.67","67.12","72.11","72.92","75.74","52.94","31.11"
"20902","Lasarte-Oria","3.24","2.53","1.96","2.25","2.92","2.21","1.68","0.86","-0.32","-0.89","-1.56"
"01036","Laudio/Llodio","-1.44","-1.79","-1.57","-1.91","-2.78","-3.52","-4.36","-6.71","-7.20","-6.59","-7.21"
"48053","Laukiz","20.53","16.13","15.79","15.49","14.10","13.23","15.76","14.38","14.91","8.49","4.48"
"20049","Lazkao","8.12","6.71","7.92","8.33","8.63","10.80","9.68","9.87","9.04","7.34","4.51"
"20050","Leaburu","-2.93","1.10","1.08","-3.47","4.35","6.09","12.54","8.43","8.99","7.87","-0.53"
"20051","Legazpi","-1.45","-1.66","-0.75","-1.05","-1.66","-1.89","-2.68","-3.85","-4.57","-5.53","-7.20"
"20052","Legorreta","2.05","4.80","7.70","8.75","8.25","11.14","6.93","5.06","1.76","1.12","-0.42"
"01058","Legutio","15.16","14.48","16.72","21.29","24.26","21.03","19.39","23.26","21.15","19.86","15.71"
"20068","Leintz-Gatzaga","-8.56","-3.60","-1.61","4.45","5.35","7.09","1.55","1.53","3.54","-1.57","2.80"
"48054","Leioa","6.04","6.43","6.52","6.04","7.83","8.59","8.37","8.80","8.94","6.99","10.83"
"48057","Lekeitio","-1.71","-0.88","0.07","0.27","0.26","-0.35","0.20","0.46","0.32","-0.91","-1.66"
"48055","Lemoa","25.06","23.81","25.74","25.59","27.48","28.10","26.81","26.98","26.28","20.36","14.05"
"48056","Lemoiz","28.32","31.35","30.18","28.04","22.10","16.16","15.99","14.48","17.56","13.00","14.60"
"01034","Leza","-4.50","-6.09","-5.91","1.43","4.31","4.93","13.46","14.80","31.40","33.72","21.98"
"48081","Lezama","1.79","5.20","9.40","12.19","14.79","17.56","17.75","16.88","19.00","17.44","14.34"
"20053","Lezo","0.25","1.34","1.47","0.68","1.67","2.99","3.26","2.99","3.86","2.90","3.34"
"20054","Lizartza","0.00","1.79","6.49","6.70","10.00","10.46","11.66","6.83","1.13","-1.77","-6.52"
"48903","Loiu","7.27","8.48","8.89","16.67","9.95","23.56","33.74","20.65","29.26","31.25","30.49"
"48058","Mallabia","3.35","7.33","9.59","8.31","7.83","6.64","5.63","6.90","8.53","7.69","3.18"
"48060","Markina-Xemein","8.63","3.03","4.84","5.71","5.77","5.93","6.20","5.28","2.39","-0.34","-2.93"
"48061","Maruri-Jatabe","13.17","18.34","22.41","29.51","41.32","42.02","42.22","52.46","46.91","45.53","45.34"
"48059","Mañaria","13.94","15.07","12.42","14.13","11.43","12.01","11.61","4.20","-0.42","-0.63","-2.96"
"20901","Mendaro","20.25","20.67","25.90","30.76","35.68","36.13","37.74","42.00","43.22","33.96","29.13"
"48062","Mendata","4.28","10.12","10.50","7.60","11.18","11.73","16.42","14.71","15.22","15.84","12.65"
"48063","Mendexa","15.00","22.49","25.34","26.44","25.79","24.43","27.51","29.67","21.41","20.53","18.34"
"48064","Meñaka","16.88","25.68","32.33","39.25","45.28","40.15","36.58","37.53","39.50","35.71","34.04"
"01039","Moreda de Álava / Moreda Araba","-16.42","-16.79","-14.49","-15.00","-14.29","-12.94","-14.14","-10.62","-7.61","-4.84","-3.18"
"48066","Morga","3.22","3.70","-0.72","1.18","-0.25","1.23","5.28","6.51","4.72","3.67","4.66"
"48068","Mundaka","-0.21","2.16","2.49","5.01","5.26","5.21","7.31","8.17","4.49","4.26","5.50"
"48069","Mungia","14.53","15.11","18.06","19.16","20.93","21.53","21.10","21.00","19.92","16.53","17.94"
"48007","Munitibar-Arbatzegi Gerrikaitz-","21.32","22.28","21.82","19.90","11.17","6.48","8.36","6.99","0.25","-3.30","-4.28"
"48908","Murueta","2.32","10.32","7.61","17.80","21.29","38.74","38.12","42.20","39.82","38.01","49.50"
"48071","Muskiz","10.86","13.75","15.39","15.93","20.02","18.06","18.09","16.46","15.78","13.39","7.41"
"20057","Mutiloa","28.00","58.33","67.95","58.49","60.13","50.92","50.30","40.72","48.73","37.97","19.05"
"20056","Mutriku","11.14","11.81","11.38","9.56","6.07","4.62","4.82","3.75","4.85","3.58","0.44"
"48067","Muxika","7.89","11.97","11.86","11.90","10.21","10.14","7.71","7.21","4.40","-0.65","-5.94"
"48909","Nabarniz","16.14","3.49","3.46","2.65","0.00","6.31","1.30","-0.43","-4.66","-2.54","-8.61"
"01041","Navaridas","7.11","10.00","2.88","7.73","0.00","-1.84","0.96","-2.79","0.92","0.46","-7.05"
"20063","Oiartzun","3.52","4.30","3.50","6.25","7.76","8.73","8.30","9.27","9.36","8.92","10.71"
"01042","Okondo","13.47","13.89","15.34","19.19","26.73","35.25","34.13","30.81","32.84","31.36","34.03"
"20058","Olaberria","2.28","1.53","4.25","4.67","2.39","0.11","2.71","-0.92","-1.83","-4.97","-8.91"
"48073","Ondarroa","-8.43","-9.62","-11.07","-11.00","-10.02","-10.09","-10.77","-10.91","-11.14","-10.30","-9.47"
"20076","Ordizia","7.48","9.10","9.83","8.98","8.82","8.54","7.36","7.10","7.63","3.01","0.75"
"20905","Orendain","17.65","16.97","19.14","19.25","24.83","32.86","30.82","20.39","20.00","16.67","8.97"
"20060","Orexa","30.21","41.57","44.71","46.99","51.85","46.99","51.85","53.16","51.25","43.75","21.52"
"20061","Orio","24.62","25.11","24.19","19.96","19.47","19.91","17.30","16.69","15.72","12.69","10.06"
"20062","Ormaiztegi","3.79","4.40","5.07","9.88","12.23","12.53","13.81","12.50","11.51","10.91","7.28"
"48075","Orozko","11.56","13.42","15.23","18.56","18.50","16.66","18.41","22.72","23.93","21.96","23.73"
"48083","Ortuella","-2.88","-1.62","-2.71","-4.18","-4.19","-4.25","-4.35","-3.08","-3.12","-2.29","0.20"
"48072","Otxandio","16.98","20.00","24.71","25.95","27.27","26.19","25.64","21.26","19.84","16.11","5.83"
"01043","Oyón-Oion","13.55","17.44","23.15","27.89","32.84","36.38","39.43","37.80","38.07","34.19","30.64"
"20059","Oñati","5.63","5.27","5.15","4.20","3.44","2.57","2.24","2.14","1.71","1.15","1.69"
"20064","Pasaia","0.29","-0.65","-0.93","-1.83","-2.77","-3.70","-4.76","-6.25","-7.30","-6.75","-6.59"
"01044","Peñacerrada-Urizaharra","3.46","5.06","2.28","1.51","11.55","15.73","17.93","12.40","11.52","4.12","3.59"
"48077","Plentzia","5.78","9.85","11.53","15.52","17.13","19.02","20.70","24.23","26.17","24.19","30.54"
"48078","Portugalete","-5.58","-6.17","-6.43","-7.25","-7.37","-8.38","-9.16","-9.65","-9.89","-9.56","-9.16"
"01047","Ribera Baja/Erribera Beitia","23.22","31.18","40.58","55.84","82.97","94.09","118.62","143.00","135.07","126.45","136.13"
"01051","Salvatierra/Agurain","18.21","21.08","20.90","23.52","23.07","22.59","21.25","22.07","19.40","13.70","11.09"
"01052","Samaniego","-1.62","-5.16","-9.09","2.84","6.43","5.33","5.45","4.25","7.87","2.62","0.98"
"01053","San Millán/Donemiliaga","0.14","0.14","2.83","8.47","3.30","1.83","5.22","4.41","2.14","6.29","3.62"
"48082","Santurtzi","-2.70","-1.85","-0.82","-0.30","-0.70","-1.38","-1.87","-3.17","-4.00","-3.82","-5.31"
"20070","Segura","17.76","20.00","19.94","19.37","19.31","19.42","16.68","10.13","9.03","4.43","-1.03"
"48084","Sestao","-7.31","-7.57","-8.05","-9.12","-10.33","-10.99","-11.04","-11.45","-12.14","-11.90","-12.93"
"48904","Sondika","2.96","5.47","8.18","9.85","13.05","13.30","14.91","17.70","21.39","19.98","22.53"
"48085","Sopela","13.03","15.19","16.52","19.12","19.70","22.39","24.07","24.62","24.73","23.52","25.38"
"48086","Sopuerta","9.91","12.61","12.81","15.73","17.46","16.11","14.08","12.34","6.87","6.38","4.10"
"20065","Soraluze-Placencia de las Armas","-3.76","-4.85","-4.02","-3.37","-4.69","-4.45","-6.28","-7.53","-7.10","-6.34","-7.49"
"48076","Sukarrieta","3.95","5.07","-1.39","9.09","10.87","11.67","12.46","6.38","4.55","6.97","12.74"
"20071","Tolosa","7.26","7.20","6.39","5.01","3.10","0.72","0.11","-0.38","-0.95","-0.99","-0.57"
"48087","Trucios-Turtzioz","-2.67","-2.10","-0.94","2.69","1.89","0.00","-0.73","-2.21","3.02","3.40","-1.87"
"48088","Ubide","13.38","12.58","11.80","2.92","9.52","9.52","-2.34","-4.17","-3.07","-4.91","-2.48"
"48065","Ugao-Miraballes","1.93","1.53","0.15","-0.12","-0.93","-1.48","-1.75","-3.10","-3.28","-3.20","-3.31"
"48089","Urduliz","32.08","25.58","23.74","19.27","15.42","15.42","14.10","14.20","16.81","15.65","12.63"
"48074","Urduña/Orduña","1.64","3.18","4.41","6.39","6.67","8.68","8.73","8.88","8.11","6.49","3.36"
"01054","Urkabustaiz","27.77","30.13","33.40","41.77","50.00","51.08","45.92","42.38","41.17","38.98","25.36"
"20072","Urnieta","5.95","6.70","6.73","6.70","8.46","11.26","11.97","14.12","14.54","13.28","15.16"
"20077","Urretxu","0.40","2.75","3.34","2.82","4.89","6.27","8.23","8.32","8.42","7.61","8.59"
"20073","Usurbil","8.28","9.22","11.90","11.64","13.03","14.49","13.62","12.06","9.67","8.25","8.70"
"01055","Valdegovía/Gaubea","-5.67","-5.33","-0.76","3.37","7.45","15.82","19.05","18.70","28.12","24.11","21.86"
"48080","Valle de Trápaga-Trapagaran","-3.82","-3.87","-3.78","-4.62","-4.00","-2.88","-1.07","-2.03","-2.14","-1.75","-2.70"
"20075","Villabona","2.61","2.04","2.54","4.48","5.16","5.54","5.26","6.25","6.51","6.32","6.91"
"01057","Villabuena de Álava/Eskuernaga","-10.15","-4.97","-2.80","-7.74","-6.45","-2.40","-5.67","-5.36","-6.49","-7.37","-5.80"
"01059","Vitoria-Gasteiz","7.50","7.69","8.22","8.12","9.47","9.44","9.61","8.52","7.37","5.98","6.22"
"01060","Yécora/Iekora","-5.94","-4.66","-3.01","3.92","8.78","6.30","7.92","18.68","18.65","16.27","12.60"
"48095","Zaldibar","7.34","6.54","5.81","5.85","5.95","5.52","5.01","4.04","-0.44","-1.90","-5.70"
"20078","Zaldibia","8.92","6.77","5.20","1.13","0.93","0.60","-1.38","0.00","-2.97","-5.61","-8.07"
"01061","Zalduondo","6.82","15.98","14.20","27.40","30.28","41.73","39.86","31.21","39.39","40.15","29.41"
"48096","Zalla","5.37","6.32","7.10","7.90","8.24","6.69","5.84","7.15","7.86","6.45","6.54"
"01062","Zambrana","9.94","10.63","15.51","19.89","14.67","4.68","5.22","1.89","-2.19","-1.64","1.40"
