"Udalerri kodea","Udalerria","2016","2015","2014","2013","2012","2011","2010","2009","2008","2007","2006","2005","2004","2003"
"20010","Anoeta","85.62","81.03","75.70","73.00","65.48","67.44","74.26","70.71","64.29","55.32","58.54","58.82","51.52","42.86"
"20011","Antzuola","92.11","90.36","86.75","85.88","84.52","84.95","81.82","75.73","77.27","78.21","79.10","73.81","70.00","72.22"
"48005","Arakaldo","100.00","100.00","100.00","100.00","100.00","100.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20012","Arama","94.12","95.00","94.74","89.47","84.62","80.00","88.89","100.00","100.00","0.00","0.00","0.00","0.00","0.00"
"01003","Aramaio","80.77","86.84","78.79","76.47","87.50","85.19","88.24","80.00","61.11","76.47","64.00","71.43","71.43","55.00"
"48006","Arantzazu","100.00","100.00","81.82","88.24","89.47","93.75","92.86","87.50","87.50","75.00","100.00","100.00","100.00","100.00"
"48093","Areatza","96.55","97.73","99.08","99.26","99.29","99.25","99.25","99.24","98.28","95.96","95.51","95.00","93.02","96.30"
"20013","Aretxabaleta","75.80","77.65","75.07","72.35","71.17","66.32","62.24","63.19","64.17","71.29","67.74","69.05","65.28","68.25"
"01006","Armiñón","54.55","35.00","52.94","58.33","28.57","25.00","14.29","25.00","25.00","33.33","50.00","50.00","0.00","50.00"
"01037","Arraia-Maeztu","70.00","61.54","56.52","59.26","62.07","69.70","72.22","76.74","77.78","72.09","70.21","71.74","69.05","60.00"
"48009","Arrankudiaga","50.00","50.00","58.33","66.67","79.17","75.00","79.17","70.59","73.33","69.23","50.00","50.00","60.00","66.67"
"20055","Arrasate/Mondragón","91.49","89.49","87.15","84.31","82.47","80.10","79.96","78.93","77.22","76.75","74.95","76.89","76.12","69.49"
"48914","Arratzu","84.62","86.67","81.82","83.33","77.78","75.00","66.67","63.64","60.00","83.33","100.00","100.00","100.00","100.00"
"01008","Arratzua-Ubarrundia","68.18","65.38","71.43","45.45","62.50","64.71","76.19","80.00","75.00","66.67","64.71","33.33","50.00","20.00"
"48010","Arrieta","42.11","36.36","37.50","56.00","58.62","60.00","65.00","63.16","57.89","70.00","25.00","28.57","0.00","20.00"
"48011","Arrigorriaga","89.80","91.56","91.83","91.67","92.08","90.31","89.24","88.84","87.82","86.62","83.87","82.46","82.19","79.47"
"48023","Artea","88.00","92.68","93.48","94.44","93.85","89.39","84.44","91.43","88.46","95.24","96.15","96.30","100.00","100.00"
"48008","Artzentales","90.48","92.31","76.92","85.71","95.74","90.00","97.67","100.00","100.00","88.89","75.00","63.64","57.14","75.00"
"01004","Artziniega","97.62","92.11","88.89","83.33","86.67","85.83","84.69","84.62","84.81","77.78","78.72","83.72","89.36","82.14"
"01009","Asparrena","94.44","94.95","98.21","100.00","97.37","98.47","96.35","95.80","95.18","93.65","98.33","98.04","93.75","96.67"
"20014","Asteasu","82.76","80.33","79.59","79.25","78.46","76.79","78.43","74.00","77.19","71.05","69.70","67.86","68.75","63.64"
"20903","Astigarraga","72.60","65.25","69.25","65.38","60.48","59.68","61.41","62.89","55.96","56.19","55.56","52.38","55.92","49.26"
"20015","Ataun","92.59","93.44","93.75","90.62","90.00","91.67","87.50","75.44","73.08","74.29","68.00","57.14","44.44","0.00"
"48091","Atxondo","75.00","75.00","71.43","65.45","69.09","65.45","64.15","76.92","76.74","75.00","77.08","88.57","77.78","68.18"
"48070","Aulesti","100.00","100.00","100.00","100.00","100.00","100.00","100.00","100.00","100.00","83.33","88.89","75.00","100.00","100.00"
"01010","Ayala/Aiara","72.09","78.72","84.91","86.27","86.21","82.69","80.95","83.33","82.76","86.49","88.57","86.67","75.00","62.50"
"20017","Azkoitia","92.81","91.68","91.69","90.97","90.96","90.24","88.04","88.01","88.44","85.20","84.23","83.76","80.37","77.97"
"20018","Azpeitia","90.11","88.25","84.77","83.61","83.00","79.88","77.58","75.44","74.44","75.24","80.34","81.82","80.90","82.17"
"01049","Añana","87.50","100.00","100.00","100.00","100.00","100.00","16.67","16.67","100.00","100.00","100.00","100.00","0.00","0.00"
"48012","Bakio","83.51","83.84","88.29","86.55","86.71","82.93","82.40","81.08","78.65","84.09","84.21","77.78","72.50","71.43"
"20904","Baliarrain","100.00","100.00","100.00","100.00","100.00","100.00","100.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48090","Balmaseda","89.48","88.69","86.82","88.61","87.09","83.80","81.42","82.20","79.93","83.98","91.16","89.03","91.37","87.01"
"48013","Barakaldo","95.17","95.09","94.71","94.43","94.63","94.37","93.69","93.16","92.43","91.20","89.19","88.37","87.48","82.00"
"48014","Barrika","63.04","72.00","69.81","59.57","59.57","66.13","64.29","59.62","58.00","57.14","48.72","53.12","46.67","30.77"
"01013","Barrundia","55.88","55.17","57.58","62.16","57.89","57.50","65.96","60.53","61.76","57.14","62.96","61.11","33.33","46.15"
"48015","Basauri","96.69","96.34","96.02","95.98","95.69","95.37","94.07","93.77","92.74","91.91","91.09","88.78","87.34","82.53"
"01011","Baños de Ebro/Mañueta","21.05","28.57","23.40","15.38","22.22","23.53","27.27","37.84","24.53","21.28","17.65","32.00","35.71","27.27"
"20019","Beasain","93.59","93.40","91.99","90.81","90.13","89.26","87.78","86.83","86.82","82.35","80.40","76.22","72.86","70.52"
"48092","Bedia","75.00","73.53","78.57","76.92","75.00","80.00","75.00","77.78","77.14","67.86","69.70","68.97","65.22","63.16"
"20020","Beizama","80.00","50.00","75.00","75.00","66.67","66.67","100.00","100.00","100.00","100.00","100.00","100.00","100.00","100.00"
"20021","Belauntza","66.67","66.67","70.00","33.33","50.00","36.84","85.71","86.67","80.00","90.91","88.89","50.00","50.00","50.00"
"48016","Berango","74.18","72.61","73.93","70.37","73.73","73.58","70.87","72.42","73.11","66.67","63.03","65.75","59.54","57.58"
"01014","Berantevilla","100.00","100.00","97.14","97.44","93.33","96.30","94.59","94.44","94.44","94.12","88.89","95.00","94.44","93.75"
"20022","Berastegi","95.00","93.75","92.86","90.91","80.00","91.67","90.91","87.50","90.91","91.67","92.86","92.31","91.67","100.00"
"20074","Bergara","86.11","86.33","87.30","85.91","85.22","83.81","81.61","81.01","81.42","84.01","83.08","82.54","83.62","80.00"
"48017","Bermeo","96.41","95.63","96.62","95.41","95.98","95.83","95.90","94.47","94.68","95.39","95.37","96.05","95.81","93.28"
"01016","Bernedo","76.92","80.00","90.91","89.74","92.86","92.86","93.48","92.31","93.33","90.62","90.00","86.36","83.33","75.00"
"48018","Berriatua","95.95","94.70","94.34","93.75","94.35","91.98","80.42","81.12","79.78","80.00","75.56","93.75","97.78","96.55"
"48019","Berriz","92.95","92.42","92.99","92.24","90.78","91.05","91.03","88.61","84.58","86.50","87.50","90.80","91.23","87.30"
"20023","Berrobi","84.00","80.00","83.87","84.00","86.96","76.19","78.26","84.38","60.00","60.00","30.77","50.00","88.24","86.67"
"20024","Bidania-Goiatz","95.00","95.83","94.74","87.50","89.29","90.00","91.43","88.00","75.00","87.50","77.78","75.00","91.67","88.89"
"48020","Bilbao","93.19","93.46","93.09","92.96","93.33","93.42","93.34","93.01","92.92","92.69","92.35","91.80","90.90","89.37"
"48021","Busturia","92.68","93.48","91.89","92.00","84.91","83.87","81.25","80.39","68.63","74.42","68.57","68.18","94.44","84.62"
"01017","Campezo/Kanpezu","90.77","89.06","90.00","88.89","88.30","85.71","85.19","79.31","74.67","75.71","78.46","78.26","73.21","81.08"
"20029","Deba","87.95","87.50","89.62","88.42","87.97","85.53","85.90","87.17","86.76","88.48","87.92","84.76","78.67","68.92"
"48901","Derio","90.45","88.66","86.80","87.88","83.27","79.82","78.14","81.58","82.14","80.47","70.37","78.23","73.49","85.54"
"48026","Dima","78.12","78.57","82.76","65.52","62.96","65.52","78.79","82.14","81.82","82.14","95.83","94.12","92.86","88.89"
"20069","Donostia / San Sebastián","82.65","81.77","81.15","80.58","80.92","80.94","80.85","79.79","78.46","76.79","76.66","75.41","73.05","68.68"
"48027","Durango","92.91","92.71","92.85","92.69","92.82","91.94","91.34","92.00","90.95","90.54","89.33","88.89","86.45","83.45"
"48028","Ea","75.76","79.41","78.79","78.12","78.12","70.83","82.35","82.35","86.67","85.71","87.50","80.00","83.33","80.00"
"20030","Eibar","93.50","92.88","91.81","90.53","88.84","87.53","87.38","86.82","87.18","88.51","89.47","89.79","89.96","87.46"
"48031","Elantxobe","66.67","50.00","50.00","66.67","80.00","95.24","90.91","90.00","88.89","100.00","100.00","100.00","100.00","100.00"
"01021","Elburgo/Burgelu","30.43","40.00","45.16","34.62","37.93","33.33","40.00","34.62","48.15","45.45","71.43","88.24","87.50","92.31"
"01022","Elciego","71.83","67.05","67.95","72.06","61.45","64.56","64.86","69.62","73.68","77.27","82.22","90.70","87.10","56.82"
"20031","Elduain","100.00","100.00","100.00","100.00","100.00","100.00","100.00","100.00","100.00","100.00","100.00","100.00","100.00","100.00"
"20033","Elgeta","92.16","91.23","90.16","81.33","80.52","77.78","74.60","76.36","83.61","86.76","90.48","89.19","82.61","69.23"
"20032","Elgoibar","91.45","91.35","91.01","90.57","88.18","87.80","85.86","81.23","78.68","76.76","76.36","70.68","65.97","63.93"
"48032","Elorrio","91.57","88.76","87.76","87.15","86.96","84.23","83.52","81.90","80.00","80.14","84.40","89.69","89.19","81.25"
"01023","Elvillar/Bilar","68.57","65.62","63.33","81.48","84.38","83.33","73.33","82.61","75.00","76.47","100.00","100.00","100.00","88.89"
"48902","Erandio","92.51","92.62","92.78","93.11","93.35","93.70","94.46","94.59","94.60","94.40","94.66","92.45","91.21","88.99"
"48033","Ereño","50.00","50.00","54.55","41.67","46.67","33.33","42.86","38.46","11.11","11.11","25.00","50.00","40.00","33.33"
"48034","Ermua","87.66","88.38","86.47","87.12","86.98","84.65","83.36","80.00","77.74","76.25","73.38","78.51","78.82","81.86"
"20067","Errenteria","90.45","89.97","89.51","88.55","87.53","85.51","84.44","83.33","81.32","80.09","77.92","77.85","73.68","71.01"
"20066","Errezil","80.00","77.78","77.27","60.87","51.61","53.57","39.13","53.12","51.85","53.85","61.54","57.14","55.56","20.00"
"01046","Erriberagoitia/Ribera Alta","71.43","76.92","82.05","85.19","72.31","64.81","73.17","73.33","73.53","75.00","78.95","68.18","77.78","69.23"
"48079","Errigoiti","41.18","28.57","37.50","50.00","50.00","60.00","47.37","58.33","56.25","30.00","27.27","22.22","50.00","62.50"
"20034","Eskoriatza","64.71","65.74","60.20","46.28","44.32","39.88","36.31","27.98","27.39","24.37","20.21","30.56","41.51","41.03"
"48029","Etxebarri","88.93","89.86","89.87","92.33","92.88","92.33","89.38","87.29","88.18","87.80","90.23","83.10","82.22","89.55"
"48030","Etxebarria","98.11","97.96","97.62","98.11","100.00","100.00","97.92","91.53","94.83","93.48","94.29","92.50","100.00","100.00"
"20035","Ezkio-Itsaso","68.18","61.90","60.00","70.59","72.73","68.97","74.19","77.14","77.14","65.22","70.00","73.08","80.77","82.61"
"48906","Forua","92.31","90.24","73.58","72.41","73.08","74.07","76.67","75.81","86.27","85.71","81.58","89.19","91.43","77.78"
"48035","Fruiz","73.68","54.55","55.00","72.73","75.76","60.00","57.14","54.55","83.33","80.00","88.89","90.91","85.71","100.00"
"20038","Gabiria","85.71","87.50","92.31","86.67","87.50","95.65","59.26","60.71","54.17","63.64","92.31","100.00","100.00","100.00"
"20037","Gaintza","75.00","75.00","66.67","50.00","66.67","100.00","0.00","100.00","100.00","100.00","0.00","0.00","0.00","0.00"
"48036","Galdakao","93.29","93.57","93.54","93.14","92.86","92.20","91.46","90.80","91.08","89.09","88.60","88.76","89.74","85.76"
"48037","Galdames","84.21","87.50","82.35","92.31","93.75","90.91","86.67","84.62","81.82","75.00","87.50","85.71","100.00","80.00"
"48038","Gamiz-Fika","64.86","62.16","60.00","60.42","54.72","43.90","35.90","32.43","40.00","48.00","45.45","31.58","35.71","9.09"
"48039","Garai","60.00","50.00","33.33","50.00","80.00","83.33","71.43","75.00","75.00","71.43","100.00","100.00","100.00","100.00"
"48040","Gatika","73.33","71.43","74.19","80.95","82.22","84.21","83.33","77.14","75.00","75.00","65.22","53.33","68.75","60.00"
"48041","Gautegiz Arteaga","94.12","95.00","89.74","87.27","90.74","83.33","76.92","78.12","87.10","93.55","93.10","97.06","96.77","97.06"
"20907","Gaztelu","100.00","100.00","100.00","0.00","0.00","100.00","100.00","0.00","0.00","100.00","0.00","0.00","0.00","0.00"
"48046","Gernika-Lumo","96.29","96.36","96.38","95.98","95.61","95.45","95.80","95.42","95.14","94.77","93.14","91.90","89.22","84.26"
"20039","Getaria","90.12","91.02","88.02","88.74","89.38","89.47","88.94","89.53","87.26","87.22","86.21","91.87","89.61","88.89"
"48044","Getxo","87.03","87.20","87.40","85.75","85.76","85.05","84.22","84.67","84.61","84.25","82.54","81.11","79.04","73.47"
"48047","Gizaburuaga","12.50","9.09","15.38","0.00","0.00","27.27","10.00","12.50","0.00","0.00","0.00","0.00","0.00","0.00"
"48042","Gordexola","89.29","87.27","83.33","83.33","80.00","80.88","77.78","75.76","77.36","68.75","66.67","77.27","76.92","90.91"
"48043","Gorliz","75.63","78.77","82.45","78.68","76.52","76.68","72.83","73.55","70.76","79.65","73.08","67.59","71.54","69.64"
"48045","Güeñes","83.60","83.01","82.57","84.24","82.81","80.80","78.05","74.20","70.53","66.67","64.50","65.38","60.96","56.73"
"01056","Harana/Valle de Arana","100.00","100.00","100.00","100.00","37.50","16.67","44.44","44.44","28.57","71.43","93.33","92.31","100.00","100.00"
"20040","Hernani","86.14","84.77","83.91","79.73","81.26","79.56","80.85","80.93","81.22","76.83","75.38","71.37","67.52","64.99"
"20041","Hernialde","50.00","54.55","33.33","30.00","40.91","39.13","37.50","37.50","71.43","66.67","60.00","87.50","100.00","100.00"
"20036","Hondarribia","83.08","83.07","76.20","75.22","74.17","73.35","72.81","71.33","68.64","62.67","61.04","59.80","60.53","61.15"
"20042","Ibarra","88.71","88.46","88.34","87.12","86.64","84.85","83.86","81.22","77.55","75.96","71.60","76.92","74.58","70.00"
"48048","Ibarrangelu","54.55","62.50","77.78","71.43","77.78","61.54","70.00","66.67","83.33","75.00","88.89","80.00","83.33","83.33"
"20043","Idiazabal","76.98","72.58","69.77","70.08","66.10","69.67","70.80","77.62","70.19","65.91","58.49","60.42","44.12","40.00"
"48094","Igorre","96.68","96.99","96.05","96.11","96.15","96.17","96.82","93.31","92.71","95.24","95.57","94.67","95.79","96.83"
"20044","Ikaztegieta","97.50","96.97","100.00","100.00","100.00","100.00","100.00","94.74","91.67","92.31","90.91","88.89","88.89","75.00"
"20045","Irun","82.00","81.32","81.57","81.46","82.18","81.62","80.04","78.54","75.55","73.82","73.68","70.85","66.07","63.22"
"20046","Irura","86.67","81.03","77.06","83.17","82.80","82.65","80.46","82.56","83.33","77.50","66.67","73.53","84.21","83.33"
"01027","Iruraiz-Gauna","64.29","76.92","50.00","56.25","50.00","56.25","52.94","50.00","45.45","66.67","0.00","0.00","50.00","100.00"
"01901","Iruña Oka/Iruña de Oca","84.14","78.43","72.92","76.92","75.51","75.50","76.67","72.19","72.78","70.80","66.67","73.64","73.56","77.63"
"48049","Ispaster","70.97","84.00","82.14","95.24","88.89","77.78","55.56","42.86","37.50","0.00","16.67","0.00","33.33","40.00"
"20047","Itsasondo","76.36","80.00","83.05","76.92","77.36","71.43","76.74","71.79","66.67","71.43","73.33","66.67","71.43","63.64"
"48910","Iurreta","97.19","97.38","97.10","96.58","96.43","96.36","97.10","96.52","95.56","96.88","94.70","95.08","95.06","93.22"
"48050","Izurtza","76.92","73.33","83.87","88.24","82.50","92.11","85.71","73.33","80.00","40.00","0.00","0.00","0.00","0.00"
"48022","Karrantza Harana/Valle de Carranza","88.71","90.16","91.30","92.31","93.75","92.65","90.48","89.29","88.10","87.18","82.76","77.78","71.43","64.29"
"48907","Kortezubi","90.91","94.74","95.24","93.75","100.00","100.00","100.00","100.00","87.50","87.50","100.00","100.00","100.00","100.00"
"01019","Kripan","75.00","75.00","75.00","66.67","50.00","50.00","50.00","50.00","50.00","100.00","100.00","100.00","100.00","100.00"
"01020","Kuartango","100.00","100.00","100.00","100.00","100.00","100.00","100.00","100.00","0.00","0.00","100.00","100.00","80.00","83.33"
"01028","Labastida/Bastida","65.56","69.29","66.90","65.25","64.94","58.21","51.72","52.80","45.76","40.66","42.65","52.46","53.19","51.52"
"01030","Lagrán","100.00","100.00","100.00","57.14","50.00","100.00","100.00","100.00","100.00","100.00","100.00","100.00","100.00","0.00"
"01031","Laguardia","84.62","87.30","88.28","89.44","88.55","87.70","83.78","82.52","79.73","87.14","90.54","89.74","82.98","59.18"
"01032","Lanciego/Lantziego","89.01","80.25","82.56","85.90","85.92","86.96","89.16","75.00","69.05","69.23","62.79","53.33","33.33","20.00"
"48051","Lanestosa","100.00","93.75","93.33","92.86","100.00","100.00","100.00","100.00","100.00","100.00","100.00","100.00","100.00","100.00"
"01902","Lantarón","68.63","69.23","72.22","78.26","71.19","65.31","68.52","68.00","52.00","43.48","59.26","58.33","57.14","60.00"
"01033","Lapuebla de Labarca","61.64","70.93","83.13","85.96","92.31","86.11","74.51","68.75","63.51","59.02","48.89","69.57","86.84","85.11"
"48052","Larrabetzu","93.88","91.38","93.44","84.93","84.38","81.97","84.72","83.33","85.19","73.91","78.57","83.33","75.00","85.71"
"20048","Larraul","0.00","75.00","88.89","90.91","66.67","100.00","100.00","66.67","66.67","66.67","100.00","100.00","100.00","100.00"
"20902","Lasarte-Oria","89.79","88.85","87.77","88.34","87.71","86.66","86.15","83.18","83.55","81.87","83.89","85.37","83.45","78.59"
"01036","Laudio/Llodio","94.80","92.85","91.66","93.04","94.49","92.71","92.46","91.12","89.96","89.96","90.62","88.24","88.11","87.68"
"48053","Laukiz","38.10","37.50","38.10","43.86","44.64","34.62","42.11","47.54","36.21","37.50","28.57","31.91","27.66","20.83"
"20049","Lazkao","92.79","91.67","91.18","91.48","89.50","87.91","87.43","89.55","88.85","82.74","78.62","81.12","80.99","81.82"
"20050","Leaburu","100.00","100.00","100.00","96.88","84.85","100.00","85.71","91.67","90.91","85.71","0.00","75.00","85.71","87.50"
"20051","Legazpi","77.30","73.13","71.19","69.38","67.18","66.16","57.27","52.55","52.17","62.07","74.85","80.00","80.00","77.11"
"20052","Legorreta","78.22","75.96","76.15","75.59","75.23","77.86","74.59","71.15","61.76","60.56","60.34","58.97","52.17","25.00"
"01058","Legutio","84.68","84.33","82.84","80.25","82.04","80.92","78.95","82.76","86.54","84.04","84.21","80.70","77.27","71.43"
"20068","Leintz-Gatzaga","64.29","64.29","53.33","55.56","62.50","45.16","20.00","28.57","41.18","33.33","33.33","100.00","100.00","0.00"
"48054","Leioa","88.78","89.75","89.19","89.37","90.51","90.01","89.73","89.77","90.25","90.36","90.31","89.69","88.34","82.95"
"48057","Lekeitio","87.23","88.79","88.60","87.72","87.92","87.57","86.14","84.81","84.32","82.89","85.62","80.17","77.78","66.67"
"48055","Lemoa","94.47","93.98","93.26","93.01","92.67","90.14","88.89","88.12","87.71","87.86","89.11","89.58","83.78","68.42"
"48056","Lemoiz","57.14","56.52","51.85","69.57","63.64","63.33","62.07","67.57","58.62","75.00","53.33","61.11","46.15","25.00"
"01034","Leza","78.95","83.33","76.92","88.46","80.00","78.57","93.10","92.31","92.00","92.59","91.67","92.31","90.00","88.24"
"48081","Lezama","70.45","70.10","70.87","69.52","73.77","77.27","71.64","72.44","76.61","81.00","85.90","81.03","74.36","84.21"
"20053","Lezo","86.88","80.66","80.21","80.61","82.41","81.87","79.17","75.32","74.39","68.46","60.00","66.67","59.15","48.53"
"20054","Lizartza","63.04","40.00","41.33","39.71","35.96","36.51","36.67","40.91","50.00","60.87","60.00","86.67","87.50","85.71"
"48903","Loiu","82.86","78.68","78.40","74.61","74.48","76.65","78.04","80.75","92.59","91.82","93.29","92.00","96.65","97.96"
"48058","Mallabia","70.00","78.26","78.05","78.95","81.58","79.49","77.42","79.41","78.57","75.00","76.47","63.64","70.00","75.00"
"48060","Markina-Xemein","96.36","97.34","97.33","97.56","96.88","94.86","94.47","93.40","93.27","93.32","91.84","92.97","91.46","89.12"
"48061","Maruri-Jatabe","78.95","68.75","70.00","77.27","79.17","80.00","66.67","65.22","83.33","68.18","72.00","63.16","60.87","70.00"
"48059","Mañaria","42.11","15.62","18.18","13.33","15.22","19.61","11.54","10.42","4.65","9.38","53.85","45.45","50.00","0.00"
"20901","Mendaro","97.10","96.38","92.42","93.44","94.44","94.05","92.05","91.92","93.98","94.37","79.25","75.00","88.89","88.00"
"48062","Mendata","44.44","37.50","33.33","40.00","40.00","50.00","50.00","75.00","75.00","80.00","85.71","80.00","83.33","66.67"
"48063","Mendexa","77.78","73.33","75.00","77.78","72.22","60.00","45.45","35.71","50.00","57.14","50.00","55.56","55.56","50.00"
"48064","Meñaka","81.82","71.43","66.67","68.75","75.00","64.29","55.56","55.56","60.00","42.86","80.00","100.00","90.00","80.00"
"01039","Moreda de Álava / Moreda Araba","90.00","91.67","87.50","85.71","93.33","92.31","80.00","87.50","85.71","80.00","83.33","83.33","85.71","91.67"
"48066","Morga","62.50","64.29","66.67","64.71","62.50","55.56","55.56","63.64","63.64","57.14","57.14","50.00","33.33","42.86"
"48068","Mundaka","80.33","82.35","82.61","85.15","85.32","85.86","87.07","88.62","84.09","86.67","86.89","88.89","89.80","86.67"
"48069","Mungia","84.69","84.43","84.78","86.10","85.69","86.29","86.33","86.00","85.12","85.63","85.94","85.45","82.95","73.54"
"48007","Munitibar-Arbatzegi Gerrikaitz-","75.00","62.50","62.50","66.67","60.00","50.00","50.00","50.00","63.64","55.56","55.56","66.67","77.78","66.67"
"48908","Murueta","80.00","80.00","83.33","90.91","71.43","81.82","71.43","85.71","88.89","90.00","90.00","100.00","100.00","100.00"
"48071","Muskiz","91.94","92.09","94.01","90.49","90.59","88.83","83.60","88.44","91.93","91.94","86.61","87.91","85.88","92.00"
"20057","Mutiloa","0.00","100.00","50.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","50.00","0.00","0.00","0.00"
"20056","Mutriku","91.95","91.45","90.17","88.51","87.00","84.41","82.56","81.03","78.14","70.97","68.38","67.59","65.56","61.18"
"48067","Muxika","81.40","78.38","80.56","86.67","97.62","95.65","95.24","95.35","93.10","88.89","87.50","89.47","33.33","33.33"
"48909","Nabarniz","60.00","60.00","50.00","20.00","20.00","20.00","20.00","50.00","50.00","80.00","66.67","66.67","100.00","100.00"
"01041","Navaridas","14.55","10.91","13.89","5.00","3.57","13.04","28.57","18.75","23.53","7.69","11.11","16.67","25.00","100.00"
"20063","Oiartzun","81.52","79.81","84.08","75.27","78.57","77.01","77.31","74.27","73.11","67.01","71.77","72.82","70.49","67.55"
"01042","Okondo","77.55","72.50","86.36","85.71","86.79","87.27","77.78","76.92","70.97","73.53","77.14","79.41","84.44","82.50"
"20058","Olaberria","90.20","89.80","91.07","89.80","88.10","89.58","79.03","83.82","83.10","85.71","84.62","83.33","66.67","66.67"
"48073","Ondarroa","88.35","84.30","79.05","78.80","79.64","79.66","77.88","77.03","75.15","75.73","75.25","75.88","77.32","67.37"
"20076","Ordizia","96.53","96.62","96.39","95.64","95.31","95.21","94.88","94.61","93.09","90.96","89.58","90.09","87.80","83.26"
"20905","Orendain","42.86","57.14","100.00","100.00","100.00","100.00","50.00","100.00","100.00","0.00","100.00","0.00","100.00","100.00"
"20060","Orexa","100.00","66.67","100.00","100.00","100.00","100.00","0.00","0.00","0.00","100.00","0.00","100.00","0.00","0.00"
"20061","Orio","94.21","92.71","93.64","92.61","91.35","91.86","92.48","90.77","91.43","91.80","89.13","89.68","92.38","92.08"
"20062","Ormaiztegi","89.68","87.93","85.85","86.24","87.62","83.61","83.76","80.19","80.21","78.57","71.74","73.08","71.43","86.67"
"48075","Orozko","94.17","95.28","93.94","94.51","94.48","94.06","94.74","92.86","92.22","94.74","91.78","87.50","94.29","78.57"
"48083","Ortuella","86.67","87.56","88.20","88.20","86.39","85.16","79.41","82.52","80.00","83.53","81.82","78.79","79.25","73.91"
"48072","Otxandio","85.19","81.25","82.56","79.07","82.95","80.65","72.22","76.14","72.60","68.09","83.33","95.24","94.44","94.74"
"01043","Oyón-Oion","94.35","94.64","94.74","96.28","94.70","94.29","93.66","91.45","92.00","91.85","88.33","89.13","84.00","78.43"
"20059","Oñati","74.36","74.72","77.78","78.05","76.58","77.82","74.19","72.85","76.96","81.03","83.28","85.36","85.77","87.76"
"20064","Pasaia","74.30","71.08","70.45","68.33","67.48","66.22","62.78","60.95","55.62","48.16","44.67","39.53","36.35","29.08"
"01044","Peñacerrada-Urizaharra","83.33","87.50","90.00","83.33","86.67","84.62","80.00","81.82","75.00","66.67","50.00","0.00","0.00","100.00"
"48077","Plentzia","68.37","69.62","68.98","68.67","64.53","63.64","65.26","74.30","40.00","52.83","64.20","73.20","62.50","58.76"
"48078","Portugalete","93.98","93.41","93.53","94.03","93.02","92.53","91.88","91.36","90.57","88.89","87.75","86.05","81.30","77.68"
