"Udalerri kodea","Udalerria","2009","2008","2007","2006","2005"
"20063","Oiartzun","19.10","19.20","19.30","17.13","12.62"
"01042","Okondo","63.62","65.32","65.99","56.39","58.14"
"20058","Olaberria","21.10","20.66","12.41","12.82","13.04"
"48073","Ondarroa","14.11","13.90","13.80","12.79","12.50"
"20076","Ordizia","6.66","6.68","6.66","6.96","16.87"
"20905","Orendain","26.18","10.93","11.11","5.71","5.88"
"20060","Orexa","211.38","8.26",NA,"8.70","10.42"
"20061","Orio","15.93","16.32","16.50","16.12","10.22"
"20062","Ormaiztegi","12.89","12.85","13.00","13.07","13.41"
"48075","Orozko","19.96","10.38","10.50","9.39","9.42"
"48083","Ortuella","8.54","8.45","8.47","8.39","8.35"
"48072","Otxandio","14.18","14.61","14.75","9.31","9.94"
"01043","Oyón-Oion","6.16","6.35","6.45",NA,NA
"20059","Oñati","12.50","12.39","12.30","12.27","12.29"
"20064","Pasaia","5.01","5.00","5.38",NA,NA
"01044","Peñacerrada-Urizaharra","30.41","31.03","18.45","19.76","19.23"
"48077","Plentzia","6.06","6.04","6.27","6.37","6.39"
"48078","Portugalete","4.91","4.89","5.19",NA,NA
"01047","Ribera Baja/Erribera Beitia","14.58","15.86","16.20","13.27","13.66"
"01051","Salvatierra/Agurain","104.79","95.40","98.96","76.02","79.44"
"01052","Samaniego","42.55","97.18","91.19","28.75","29.22"
"01053","San Millán/Donemiliaga","164.14","167.37","166.43","159.95","166.20"
"48082","Santurtzi","4.12","4.13","4.13","4.12","4.10"
"20070","Segura","13.75","14.38","14.52","12.89","13.60"
"48084","Sestao","9.92","9.84","9.82","9.83","9.72"
"48904","Sondika","22.15","22.05","31.67","28.43","28.71"
"48085","Sopela","16.36","16.59","16.75","16.75","17.11"
"48086","Sopuerta","137.54","140.18","144.62","145.28","148.67"
"20065","Soraluze-Placencia de las Armas","10.24","15.04","10.18","3.94","3.42"
"48076","Sukarrieta","113.64","114.29","115.94","93.48","93.22"
"20071","Tolosa","14.98","88.78","89.53","15.04","14.60"
"48087","Trucios-Turtzioz","119.93","30.08","29.30","29.20","30.53"
"48088","Ubide","5.99","6.21","63.29","6.45","6.37"
"48065","Ugao-Miraballes","92.35","92.83","93.17","22.40","22.30"
"48089","Urduliz","13.44","13.78","13.94","14.08","14.65"
"48074","Urduña/Orduña","77.97","62.32","62.66","63.62","56.64"
"01054","Urkabustaiz","44.06","46.82","48.32","49.96","54.39"
"20072","Urnieta",NA,NA,NA,"11.67","11.87"
"20077","Urretxu","1.58","1.59","1.61","1.63","1.62"
"20073","Usurbil","38.58","9.12","9.32","9.27","9.26"
"01055","Valdegovía/Gaubea","117.54","112.93","108.01",NA,NA
"48080","Valle de Trápaga-Trapagaran","8.12","10.12","10.08","8.03","7.20"
"20075","Villabona","20.78","20.92","19.27","19.30","19.33"
"01057","Villabuena de Álava/Eskuernaga","63.29","6.29","6.31","6.37","6.15"
"01059","Vitoria-Gasteiz","21.41","21.64","21.94","19.61","19.77"
"01060","Yécora/Iekora","34.97","26.23","26.76","27.30","27.97"
"48095","Zaldibar","64.78","65.36","67.21","68.21","68.50"
"20078","Zaldibia","101.06","99.67","101.06","102.53","103.73"
"01061","Zalduondo","103.63","108.11","86.96","86.49","90.91"
"48096","Zalla","7.22","7.21","7.21","7.19","7.24"
"01062","Zambrana","104.44","106.10","111.73","55.56","55.25"
"48905","Zamudio","79.83","80.55","79.95","69.13","51.07"
"48097","Zaratamo","46.81","16.14","16.08","26.08","19.99"
"20079","Zarautz","15.36","15.34","15.44","19.58","19.58"
"48024","Zeanuri","7.68","3.76","3.80","8.57","8.86"
"48025","Zeberio","7.55","7.59","7.46","7.46","7.62"
"20025","Zegama","21.57","22.12","22.70","23.45","17.06"
"20026","Zerain","152.61","156.38","155.74","153.23","155.74"
"20027","Zestoa","29.63","30.18","30.06","3.52","3.02"
"48913","Zierbena","21.46","21.71","15.54","16.17","15.59"
"01018","Zigoitia","11.81","12.13","11.96","12.56","7.11"
"48915","Ziortza-Bolibar","19.61","20.20","20.25","20.25","20.89"
"20028","Zizurkil","16.63","16.45","16.46","16.49","16.08"
"01063","Zuia","64.56","64.85","61.37","61.55","62.69"
"20081","Zumaia","7.60","7.65","7.80","8.24","8.37"
"20080","Zumarraga","8.17","8.12","8.16","9.05","9.03"
