"Udalerri kodea","Udalerria","2012","2010","2008","2005","2000"
"48001","Abadiño","4.70","14.90","11.00","6.40","4.60"
"20001","Abaltzisketa","8.10","18.40","23.90","14.30","18.50"
"48002","Abanto y Ciérvana-Abanto Zierbena","9.60","10.00","10.10","13.90","9.80"
"20002","Aduna","3.20","5.40","4.60","7.20","4.40"
"20016","Aia","9.00","8.60","6.10","16.20","2.10"
"20003","Aizarnazabal","1.80","0.90","0.90","8.40","3.40"
"48911","Ajangiz","0.50","1.00","1.20","1.60","0.60"
"20004","Albiztur","2.90","3.30","2.90","9.20","1.10"
"20005","Alegia","4.70","4.00","5.80","6.50","5.40"
"01001","Alegría-Dulantzi","5.10","3.60","8.80","14.00","14.80"
"20006","Alkiza","21.70","16.20","14.70","44.00","31.00"
"48912","Alonsotegi","18.30","5.40","21.10","14.20","12.10"
"20906","Altzaga","16.70","11.10","14.30","24.20","34.30"
"20007","Altzo","4.00","2.60","2.30","3.20","5.10"
"20008","Amezketa","5.90","3.80","5.10","5.20","4.60"
"48003","Amorebieta-Etxano","8.00","10.90","13.80","10.90","5.50"
"48004","Amoroto","5.10","0.90","9.90","7.10","6.00"
"01002","Amurrio","5.00","5.30","4.50","4.10","4.30"
"20009","Andoain","4.10","4.80","6.00","10.00","5.00"
"20010","Anoeta","17.50","5.50","5.80","14.20","7.40"
"20011","Antzuola","2.50","2.70","2.50","2.40","5.00"
"48005","Arakaldo","5.40","1.30","7.10","0.70","1.10"
"20012","Arama","2.00","2.30","4.60","17.40","44.00"
"01003","Aramaio","4.50","4.20","6.40","4.80","5.90"
"48006","Arantzazu","4.80","10.40","36.10","44.60","28.10"
"48093","Areatza","7.90","12.40","59.30","31.90","30.60"
"20013","Aretxabaleta","2.70","3.00","28.20","4.50","5.90"
"01006","Armiñón","2.00","0.50","2.90","3.80","0.90"
"01037","Arraia-Maeztu","7.70","11.00","14.70","12.00","10.30"
"48009","Arrankudiaga","5.80","4.30","3.10","7.90","5.30"
"20055","Arrasate/Mondragón","2.60","4.40","5.80","7.00","3.00"
"48914","Arratzu","11.00","37.60","8.10","18.10","5.30"
"01008","Arratzua-Ubarrundia","3.80","2.40","4.40","3.00","2.20"
"48010","Arrieta","19.60","28.10","29.80","24.50","16.60"
"48011","Arrigorriaga","7.40","12.50","9.10","9.70","12.70"
"48023","Artea","2.90","3.20","6.70","16.60","12.90"
"48008","Artzentales","9.00","17.60","19.90","23.00","22.40"
"01004","Artziniega","6.30","5.30","6.50","4.20","4.90"
"01009","Asparrena","1.80","1.50","3.00","2.20","4.00"
"20014","Asteasu","2.70","3.00","2.80","4.10","9.20"
"20903","Astigarraga","21.40","25.70","22.90","22.80","17.70"
"20015","Ataun","13.10","26.30","28.50","30.30","18.90"
"48091","Atxondo","1.10","2.10","13.50","3.40","4.30"
"48070","Aulesti","12.50","14.60","26.40","11.30","13.20"
"01010","Ayala/Aiara","4.80","4.80","7.20","3.90","7.80"
"20017","Azkoitia","5.70","8.50","6.60","9.20","7.40"
"20018","Azpeitia","5.00","8.20","13.60","7.50","8.00"
"01049","Añana","2.90","1.90","1.20","15.60","20.20"
"48012","Bakio","4.90","29.40","46.90","50.70","24.00"
"20904","Baliarrain","15.50","13.90","56.80","41.10","19.70"
"48090","Balmaseda","4.70","4.70","17.70","18.90","8.40"
"48013","Barakaldo","12.80","8.50","18.30","24.70","19.00"
"48014","Barrika","9.40","7.40","10.60","34.50","20.80"
"01013","Barrundia","13.70","9.80","12.60","11.50","19.90"
"48015","Basauri","6.30","7.80","12.30","7.90","7.00"
"01011","Baños de Ebro/Mañueta","3.20","3.30","3.10","5.10","4.70"
"20019","Beasain","3.90","4.40","9.80","9.50","5.00"
"48092","Bedia","3.20","3.30","3.20","3.40","4.60"
"20020","Beizama","10.90","8.20","18.30","3.70","2.30"
"20021","Belauntza","5.40","3.90","8.90","3.00","4.10"
"48016","Berango","8.90","7.20","16.30","15.80","16.30"
"01014","Berantevilla","1.50","3.20","2.50","5.50","8.40"
"20022","Berastegi","5.70","4.20","6.80","7.80","4.10"
"20074","Bergara","6.00","11.00","11.10","8.40","7.70"
"48017","Bermeo","5.00","8.00","28.50","13.20","8.80"
"01016","Bernedo","1.40","1.60","1.60","2.90","3.90"
"48018","Berriatua","2.90","2.20","8.60","5.80","2.30"
"48019","Berriz","3.50","2.90","3.40","8.70","6.20"
"20023","Berrobi","2.30","1.30","16.70","8.70","2.00"
"20024","Bidania-Goiatz","9.30","4.50","4.90","16.50","9.10"
"48020","Bilbao","5.40","5.70","7.40","6.70","5.50"
"48021","Busturia","5.40","5.30","4.70","16.60","7.90"
"01017","Campezo/Kanpezu","7.90","10.10","7.10","10.50","8.50"
"20029","Deba","7.90","3.40","4.50","2.30","2.80"
"48901","Derio","5.30","9.50","13.50","10.50","9.80"
"48026","Dima","12.50","11.60","8.00","23.00","8.30"
"20069","Donostia / San Sebastián","5.30","7.40","9.60","8.80","5.20"
"48027","Durango","16.10","23.30","10.30","11.70","10.70"
"48028","Ea","10.70","4.40","3.30","16.30","15.70"
"20030","Eibar","9.00","8.00","6.90","10.50","10.10"
"48031","Elantxobe","4.10","2.00","1.80","6.70","6.70"
"01021","Elburgo/Burgelu","8.40","5.30","8.50","14.20","17.90"
"01022","Elciego","2.90","4.40","3.40","4.70","3.00"
"20031","Elduain","0.50","0.60","0.40","2.90","3.40"
"20033","Elgeta","0.30","1.70","6.00","10.80","8.60"
"20032","Elgoibar","3.10","5.70","4.00","8.00","5.70"
"48032","Elorrio","2.30","1.70","10.20","8.60","2.60"
"01023","Elvillar/Bilar","5.50","1.70","2.10","4.90","3.20"
"48902","Erandio","10.70","9.80","10.00","11.70","7.90"
"48033","Ereño","10.30","14.40","14.40","28.90","26.60"
"48034","Ermua","9.90","9.50","11.80","17.70","11.00"
"20067","Errenteria","6.80","5.90","11.10","15.40","11.20"
"20066","Errezil","6.90","2.70","3.00","8.10","3.70"
"01046","Erriberagoitia/Ribera Alta","9.30","7.90","13.10","11.40","10.60"
"48079","Errigoiti","14.70","17.40","8.20","9.80","13.50"
"20034","Eskoriatza","4.40","11.70","10.90","9.10","4.20"
"48029","Etxebarri","10.90","14.50","20.60","24.80","10.30"
"48030","Etxebarria","2.00","1.90","11.30","3.50","3.10"
"20035","Ezkio-Itsaso","9.20","10.30","17.70","6.30","4.10"
"48906","Forua","7.80","9.60","6.50","10.60","3.30"
"48035","Fruiz","9.20","24.70","65.40","41.60","40.00"
"20038","Gabiria","16.40","21.10","10.90","15.90","10.00"
"20037","Gaintza","9.80","5.60","21.10","30.60","17.20"
"48036","Galdakao","8.20","14.90","9.60","11.60","6.50"
"48037","Galdames","4.40","13.80","15.30","20.60","15.60"
"48038","Gamiz-Fika","5.40","6.20","9.60","20.60","8.80"
"48039","Garai","8.50","16.30","19.30","13.40","33.10"
"48040","Gatika","5.30","4.20","2.30","10.70","7.80"
"48041","Gautegiz Arteaga","7.80","15.60","9.30","15.00","12.80"
"20907","Gaztelu","41.20","11.40","12.70","3.40","4.70"
"48046","Gernika-Lumo","12.40","12.30","15.40","9.60","8.50"
"20039","Getaria","3.00","17.50","4.40","2.80","3.30"
"48044","Getxo","6.80","9.50","7.20","8.60","8.70"
"48047","Gizaburuaga","4.20","3.40","6.10","3.90","2.10"
"48042","Gordexola","5.20","6.20","16.40","25.80","17.80"
"48043","Gorliz","20.10","15.00","25.10","19.60","19.50"
"48045","Güeñes","16.30","23.00","31.60","6.10","11.90"
"01056","Harana/Valle de Arana","11.40","17.50","11.70","14.70","11.40"
"20040","Hernani","8.30","14.00","10.40","7.90","6.80"
"20041","Hernialde","16.10","17.30","16.00","11.10","14.10"
"20036","Hondarribia","6.70","12.50","13.70","11.90","12.20"
"20042","Ibarra","4.00","3.30","10.20","12.30","12.60"
"48048","Ibarrangelu","1.70","2.70","3.20","6.70","7.20"
"20043","Idiazabal","2.60","3.10","2.40","4.20","9.00"
"48094","Igorre","3.80","6.10","3.40","3.00","2.40"
"20044","Ikaztegieta","2.00","0.50","2.80","13.50","12.30"
"20045","Irun","11.50","9.10","7.60","8.00","8.30"
"20046","Irura","2.30","11.20","12.40","18.50","12.40"
"01027","Iruraiz-Gauna","16.20","15.90","19.90","16.80","8.00"
"01901","Iruña Oka/Iruña de Oca","6.00","4.00","6.80","7.60","2.80"
"48049","Ispaster","5.00","5.10","7.10","23.30","4.60"
"20047","Itsasondo","3.20","3.70","4.50","12.40","4.10"
"48910","Iurreta","2.40","3.40","7.70","3.70","4.40"
"48050","Izurtza","1.30","1.50","2.00","1.40","1.90"
"48022","Karrantza Harana/Valle de Carranza","11.60","25.50","32.40","24.70","13.70"
"48907","Kortezubi","15.90","15.00","8.30","6.80","10.20"
"01019","Kripan","3.80","6.30","8.70","2.10","1.20"
"01020","Kuartango","8.10","3.70","7.00","0.90","2.00"
"01028","Labastida/Bastida","4.70","5.00","6.20","6.90","5.90"
"01030","Lagrán","8.80","9.30","7.60","9.70","4.30"
"01031","Laguardia","3.60","2.20","2.60","2.50","2.60"
"01032","Lanciego/Lantziego","2.90","4.30","6.10","5.60","3.40"
"48051","Lanestosa","4.90","59.20","6.30","8.90","4.80"
"01902","Lantarón","1.50","1.30","1.40","0.70","0.70"
"01033","Lapuebla de Labarca","2.90","4.50","4.90","2.40","2.70"
"48052","Larrabetzu","4.20","6.10","6.50","15.10","29.60"
"20048","Larraul","18.60","18.50","9.70","56.00","20.10"
"20902","Lasarte-Oria","9.50","17.60","7.80","12.50","10.00"
"01036","Laudio/Llodio","2.60","3.00","5.60","9.00","6.70"
"48053","Laukiz","31.50","34.60","36.90","23.80","18.80"
"20049","Lazkao","24.20","6.10","15.60","11.50","9.20"
"20050","Leaburu","5.00","6.30","6.60","7.20","11.20"
"20051","Legazpi","6.50","8.30","7.70","7.40","6.40"
"20052","Legorreta","2.90","2.20","5.40","9.70","4.40"
"01058","Legutio","1.60","2.50","3.50","2.50","2.50"
"20068","Leintz-Gatzaga","0.60","1.50","12.50","11.60","9.40"
"48054","Leioa","10.50","15.00","9.90","12.90","8.40"
