"Udalerri kodea","Udalerria","2014","2013","2012","2011","2010","2009","2008","2007","2006","2005","2004","2003","2002"
"01017","Campezo/Kanpezu","1.069.63","1.326.85","1.000.03","1.001.36","1.491.38","1.692.72","993.74","1.092.18","910.81","931.39","904.56","621.41","839.28"
"20029","Deba","1.462.59","1.352.14","1.249.32","1.604.00","1.828.98","2.022.22","2.022.55","1.514.21","1.683.86","1.522.19","1.351.38","1.507.66","1.197.77"
"48901","Derio","1.166.29","1.448.33","1.448.03","1.795.29","2.215.22","2.435.10","2.562.51","1.827.30","1.291.39","1.322.67","1.760.52","896.71","952.19"
"48026","Dima","1.564.21","1.376.75","1.311.28","1.689.25","1.721.70","2.261.30","1.971.23","2.784.30","1.983.45","2.378.14","1.744.16","1.598.86","1.354.37"
"20069","Donostia / San Sebastián","1.517.57","1.482.36","1.431.93","1.694.14","1.793.78","2.023.54","1.756.49","1.554.14","1.417.94","1.239.53","1.214.24","1.218.92","1.101.51"
"48027","Durango","983.49","1.011.30","942.05","1.048.77","1.187.14","1.420.53","1.356.12","1.503.08","967.35","875.01","824.93","723.34","733.47"
"48028","Ea","1.180.04","1.440.28","2.446.76","1.371.84","2.299.52","2.203.47","1.149.43","1.045.79","1.183.00","1.737.01","1.296.48","1.062.26","754.98"
"20030","Eibar","1.137.82","1.040.62","1.044.95","1.357.13","1.367.46","1.452.95","1.347.89","1.500.33","1.229.04","1.023.63","969.01","1.158.43","996.98"
"48031","Elantxobe","1.090.71","1.516.93","1.610.64","1.288.16","2.553.35","2.656.32","1.810.85","1.995.67","1.745.14","1.282.36","1.108.08","1.352.17","1.912.94"
"01021","Elburgo/Burgelu","1.031.22","868.21","1.097.43","1.126.27","1.249.48","3.306.83","2.988.19","1.903.27","894.08","895.92","1.946.88","864.76","1.102.73"
"01022","Elciego","1.465.40","1.586.65","1.400.08","1.597.29","3.356.89","2.265.12","1.834.32","1.761.06","1.893.60","2.527.49","1.776.40","2.635.18","2.668.68"
"20031","Elduain","1.349.64","1.181.39","1.201.50","1.356.38","1.534.86","1.353.63","1.195.80","1.982.88","2.811.57","2.089.50","2.014.60","1.046.25","1.247.12"
"20033","Elgeta","1.375.82","1.722.44","1.777.61","1.911.59","1.993.31","2.218.51","2.703.65","2.881.95","3.517.49","2.820.79","4.244.49","1.634.39","1.160.68"
"20032","Elgoibar","1.108.47","1.132.10","1.036.06","1.241.97","1.476.06","1.810.59","1.170.79","1.034.59","1.139.82","1.072.69","1.063.20","897.46","999.96"
"48032","Elorrio","1.281.89","1.093.13","1.301.85","1.129.53","1.291.04","1.568.69","1.474.87","1.268.44","1.474.83","1.131.85","954.45","1.251.21","819.56"
"01023","Elvillar/Bilar","1.745.04","1.430.96","3.556.18","2.904.45","2.211.95","1.562.13","1.868.38","1.929.62","3.161.64","1.267.62","1.108.76","2.276.15","1.051.13"
"48902","Erandio","1.186.77","1.310.08","1.378.75","1.338.62","1.448.87","1.515.78","1.363.35","1.427.46","1.239.36","1.155.86","1.062.05","989.24","939.10"
"48033","Ereño","1.778.06","2.033.11","2.335.95","1.879.33","4.806.25","4.250.14","2.658.34","2.530.38","4.189.12","3.618.01","1.809.54","1.672.66","2.825.09"
"48034","Ermua","1.311.11","1.311.58","1.339.50","1.281.89","1.551.54","1.477.20","1.334.92","1.556.08","1.257.54","1.102.87","1.108.40","1.379.60","923.79"
"20067","Errenteria","1.167.66","1.138.37","1.084.94","1.141.99","1.246.28","1.293.84","1.239.47","1.269.70","1.304.32","1.199.71","1.091.31","1.030.97","894.47"
"20066","Errezil","1.193.49","1.245.55","1.385.38","1.250.72","1.942.79","1.680.08","1.481.23","1.393.14","1.904.09","1.350.24","1.297.22","1.240.28","1.050.19"
"01046","Erriberagoitia/Ribera Alta","1.304.71","990.63","780.64","1.429.81","1.000.07","884.18","729.76","919.15","987.00","2.340.66","638.14","806.71","765.85"
"48079","Errigoiti","1.053.39","1.069.54","2.040.99","2.960.56","5.118.94","3.267.72","2.357.03","3.621.35","3.554.61","4.098.02","1.942.29","2.304.98","1.451.69"
"20034","Eskoriatza","1.530.15","1.542.82","1.323.78","1.629.20","1.492.85","1.680.22","1.286.52","1.683.85","2.324.50","1.400.01","1.139.67","1.458.64","1.116.61"
"48029","Etxebarri","975.67","928.02","961.48","1.105.53","1.112.39","1.448.67","1.428.24","1.271.55","1.123.13","2.007.14","1.528.64","1.548.11","1.345.00"
"48030","Etxebarria","1.467.77","1.611.71","1.752.99","1.709.23","1.846.08","1.640.80","1.712.56","908.73","1.755.24","1.571.15","1.067.26","1.050.12","1.598.21"
"20035","Ezkio-Itsaso","1.933.99","1.547.19","1.578.40","1.470.22","1.935.61","2.992.31","1.827.94","1.859.79","3.030.70","1.632.49","1.898.50","1.077.02","1.475.40"
"48906","Forua","1.175.61","1.098.16","1.231.69","1.590.49","1.702.46","1.819.70","2.012.60","1.327.38","911.21","1.011.41","1.423.88","1.872.93","1.242.15"
"48035","Fruiz","1.111.56","1.150.79","1.174.05","1.217.53","3.122.68","2.646.80","2.560.54","2.265.38","2.286.75","1.797.43","2.185.58","1.420.51","1.402.83"
"20038","Gabiria","1.281.59","1.292.98","973.26","1.289.17","1.676.46","1.621.33","1.263.28","1.036.21","1.914.87","1.148.45","2.091.50","894.13","922.74"
"20037","Gaintza","2.361.54","3.826.48","3.410.55","1.672.13","2.135.37","3.192.25","2.153.25","2.142.56","2.856.63","2.185.27","1.995.85","2.332.98","1.483.80"
"48036","Galdakao","1.077.46","1.058.68","1.012.19","1.228.35","1.542.98","2.014.54","1.565.27","1.242.70","1.180.57","1.170.32","1.005.82","724.87","575.47"
"48037","Galdames","1.709.50","1.517.57","1.783.86","1.785.53","2.003.02","2.397.29","2.372.58","1.813.31","1.710.17","1.671.99","2.024.06","1.272.51","836.96"
"48038","Gamiz-Fika","900.06","878.29","707.41","892.96","1.093.85","1.208.38","929.21","1.334.12","584.58","732.20","655.14","632.42","842.10"
"48039","Garai","1.655.68","1.829.76","2.074.38","1.855.81","2.188.79","2.955.51","2.499.28","2.437.92","1.500.07","1.587.13","1.821.19","1.305.55","830.32"
"48040","Gatika","1.028.63","1.133.16","1.410.93","1.020.21","1.217.06","1.425.42","1.412.31","1.332.91","1.365.80","1.267.54","1.129.60","1.331.00","972.37"
"48041","Gautegiz Arteaga","1.076.79","1.236.78","1.409.13","1.550.98","2.063.90","1.993.15","2.364.51","2.709.06","1.465.50","1.326.50","962.03","1.164.96","506.73"
"20907","Gaztelu","1.535.30","1.836.23","1.735.99","1.718.35","4.016.54","3.412.38","1.907.09","1.486.52","1.833.35","3.830.13","1.693.60","1.475.47","2.445.73"
"48046","Gernika-Lumo","1.004.63","900.93","1.043.35","1.063.24","1.385.36","1.434.64","1.709.24","1.790.17","1.315.64","1.131.38","999.31","835.49","946.54"
"20039","Getaria","1.857.79","2.271.94","1.213.57","1.632.22","1.729.58","1.962.88","1.853.21","1.890.18","1.183.20","1.188.23","1.091.07","1.161.99","1.045.02"
"48044","Getxo","1.070.82","1.027.32","1.034.37","1.188.44","1.401.05","1.343.32","1.170.01","1.041.52","1.008.47","889.22","971.14","918.95","778.00"
"48047","Gizaburuaga","2.719.03","2.398.95","3.563.40","3.396.52","2.923.60","2.682.81","2.919.42","2.901.56","2.161.38","2.467.64","3.617.90","2.222.38","2.862.89"
"48042","Gordexola","1.226.53","1.033.81","1.040.00","1.290.43","1.734.07","2.355.08","2.080.76","1.895.97","1.948.01","2.143.21","1.966.06","1.917.46","1.831.95"
"48043","Gorliz","1.113.52","1.052.86","1.292.78","1.854.80","1.947.80","2.882.75","2.033.63","1.730.48","1.221.26","1.144.55","1.113.89","1.086.69","1.045.33"
"48045","Güeñes","1.078.31","957.25","1.337.63","1.171.04","1.523.79","1.764.39","1.660.34","1.612.56","1.250.13","971.57","888.75","899.65","893.57"
"01056","Harana/Valle de Arana","1.392.97","1.153.60","1.310.15","2.962.56","5.636.81","3.227.77","2.117.83","2.269.87","2.206.23","2.315.47","1.513.19","1.250.16","383.56"
"20040","Hernani","1.188.53","1.234.46","1.114.93","1.241.49","1.346.28","1.605.92","1.225.75","1.205.04","1.327.46","1.016.18","936.69","956.38","883.38"
"20041","Hernialde","853.24","763.25","792.59","1.035.25","2.479.00","1.362.36","622.95","633.98","642.45","650.23","683.50","1.103.83","1.612.95"
"20036","Hondarribia","1.101.80","1.261.03","1.436.00","1.654.25","1.653.81","1.540.24","1.240.01","1.114.90","1.264.28","1.209.78","907.61","909.41","923.38"
"20042","Ibarra","1.079.27","992.07","1.560.63","1.219.26","1.180.14","1.460.63","1.253.40","1.378.51","1.063.46","1.019.19","774.01","771.34","918.94"
"48048","Ibarrangelu","2.092.48","2.551.23","2.590.65","3.424.95","3.026.89","3.337.18","2.458.55","2.665.09","2.802.06","3.766.10","2.823.22","2.307.12","1.712.10"
"20043","Idiazabal","1.331.23","1.317.17","1.259.27","1.823.74","1.928.69","2.147.46","1.268.71","1.493.18","1.331.78","1.169.37","994.24","1.390.69","1.533.49"
"48094","Igorre","980.98","898.44","1.511.73","1.257.87","1.193.70","1.673.53","1.474.53","1.323.80","1.515.87","1.342.78","1.327.76","996.07","807.07"
"20044","Ikaztegieta","1.133.56","1.316.94","1.141.77","2.590.87","2.220.92","1.693.10","1.452.04","2.332.85","2.170.92","2.957.37","1.529.32","1.109.97","2.583.49"
"20045","Irun","1.156.45","1.017.39","1.020.25","1.220.64","1.276.38","1.519.38","1.260.36","1.239.26","1.177.34","977.91","1.006.85","1.001.05","923.80"
"20046","Irura","1.225.33","1.317.71","1.094.95","1.581.80","1.368.76","1.357.33","1.312.27","1.195.25","1.324.51","1.547.08","1.661.59","1.946.39","1.325.16"
"01027","Iruraiz-Gauna","752.50","721.66","632.17","865.93","745.17","1.421.58","2.214.04","1.926.56","1.584.44","595.72","1.229.09","1.403.98","379.48"
"01901","Iruña Oka/Iruña de Oca","1.596.88","929.23","1.344.19","1.419.50","1.551.65","2.108.16","1.999.43","1.966.65","1.276.33","1.842.56","1.020.79","1.609.83","1.329.77"
"48049","Ispaster","1.349.48","1.490.93","1.894.38","1.172.77","1.080.56","1.775.84","1.822.43","4.150.01","3.085.82","1.634.99","1.600.92","1.216.88","980.57"
"20047","Itsasondo","1.145.12","1.299.14","1.519.25","1.164.47","1.875.96","1.975.02","1.158.87","1.403.16","911.61","1.886.66","1.254.15","1.434.28","1.394.64"
"48910","Iurreta","1.465.99","1.372.59","1.560.12","1.793.61","1.979.18","2.404.90","1.942.77","1.517.48","1.399.33","1.845.21","1.193.61","1.436.40","1.057.19"
"48050","Izurtza","1.889.27","2.417.58","2.032.68","2.899.81","4.445.74","3.018.08","2.498.17","2.010.91","2.077.13","1.195.77","3.487.50","2.002.31","1.727.76"
"48022","Karrantza Harana/Valle de Carranza","1.651.73","1.545.27","1.414.18","1.751.09","1.996.29","4.114.95","3.290.96","2.570.79","2.292.38","2.673.12","3.229.87","2.158.47","1.493.88"
"48907","Kortezubi","1.507.34","1.318.58","1.684.73","2.355.55","2.619.62","1.913.37","2.330.16","1.487.98","1.555.29","1.608.09","1.345.54","1.579.54","2.001.14"
"01019","Kripan","1.813.64","2.020.44","1.283.58","2.939.71","3.190.97","5.330.86","4.932.56","5.205.48","3.558.68","1.315.12","1.646.56","2.019.40","901.89"
"01020","Kuartango","1.956.30","2.112.34","4.126.48","2.546.23","3.030.92","3.813.97","3.342.55","2.662.27","1.029.39","1.075.82","710.03","860.51","889.00"
"01028","Labastida/Bastida","1.899.87","3.165.90","2.585.02","3.815.23","2.847.28","1.581.82","1.432.98","1.680.94","1.847.31","1.880.01","2.155.84","2.021.81","1.702.70"
"01030","Lagrán","3.126.17","2.242.12","1.396.85","2.428.30","2.528.04","1.819.00","4.881.66","2.579.79","2.093.59","2.081.17","1.869.48","1.389.19","1.466.94"
"01031","Laguardia","3.361.67","2.525.78","2.229.60","2.206.45","3.201.05","2.968.31","2.568.09","3.057.86","2.372.96","2.539.81","1.555.32","2.024.90","2.074.35"
"01032","Lanciego/Lantziego","2.314.65","2.263.56","3.558.81","10.819.27","2.242.27","1.973.85","2.622.93","2.007.48","1.249.87","1.798.69","1.468.38","1.585.81","1.896.73"
"48051","Lanestosa","1.672.37","2.122.72","2.508.60","1.502.59","1.456.57","2.351.66","1.950.20","1.775.52","1.757.24","1.286.47","1.685.84","1.326.07","2.999.56"
"01902","Lantarón","1.511.12","2.765.77","2.697.02","1.559.60","1.826.31","1.825.66","1.693.77","1.926.74","1.972.11","1.577.59","1.521.02","1.516.32","1.549.91"
"01033","Lapuebla de Labarca","1.370.99","882.37","906.33","860.97","2.408.29","1.136.19","1.823.36","1.149.85","1.807.23","780.80","866.57","1.313.15","925.53"
"48052","Larrabetzu","1.083.26","973.73","1.082.76","1.303.73","1.109.23","1.209.02","1.491.29","1.847.64","1.793.55","1.479.29","1.161.74","1.720.50","1.461.81"
"20048","Larraul","1.483.09","1.265.25","1.242.08","1.434.87","2.629.76","1.764.70","1.338.86","1.439.68","4.919.65","2.409.82","1.558.81","1.396.49","2.361.01"
"20902","Lasarte-Oria","1.079.22","1.159.23","1.225.19","1.505.99","1.663.09","1.668.98","1.520.49","1.538.31","1.042.91","1.041.32","1.035.91","1.017.79","1.053.50"
"01036","Laudio/Llodio","1.247.65","1.211.18","1.223.69","1.467.23","1.591.29","1.804.02","1.635.33","1.901.38","1.424.31","1.232.56","1.100.04","1.294.46","1.045.44"
"48053","Laukiz","1.074.29","996.60","1.073.71","1.196.13","1.343.17","1.252.93","1.114.83","1.160.43","1.206.23","1.213.29","1.246.98","942.50","1.243.57"
"20049","Lazkao","1.446.20","1.372.89","1.243.80","1.836.82","1.247.55","1.486.79","1.414.08","1.558.06","1.497.24","1.031.70","718.25","906.60","952.80"
"20050","Leaburu","1.252.29","1.293.51","1.211.68","2.036.27","1.649.05","1.395.25","993.75","1.043.69","1.722.33","1.761.45","1.483.30","1.732.21","2.821.58"
"20051","Legazpi","1.135.31","1.069.01","1.033.87","1.190.24","1.199.20","2.087.40","1.088.10","1.159.59","1.064.75","944.60","977.77","926.44","875.22"
"20052","Legorreta","1.150.18","979.44","1.001.20","1.022.63","1.064.90","1.385.20","1.471.05","1.699.87","1.479.35","1.664.66","1.308.00","1.478.51","700.27"
"01058","Legutio","1.606.08","1.652.46","1.340.15","1.504.76","1.572.65","2.140.33","1.617.87","1.646.25","1.674.23","1.304.86","1.525.57","1.168.60","1.422.23"
"20068","Leintz-Gatzaga","2.284.85","1.611.43","1.712.28","3.639.47","2.177.69","2.202.43","2.089.27","2.154.31","2.179.75","2.256.58","1.481.76","1.466.05","1.857.07"
"48054","Leioa","1.089.95","1.140.62","1.345.95","1.360.60","1.448.72","1.288.61","1.240.83","1.130.77","1.084.76","1.004.20","1.120.73","1.029.31","811.61"
"48057","Lekeitio","1.004.06","916.26","1.065.74","1.197.67","1.430.80","1.843.52","1.738.61","1.632.91","1.617.24","1.316.86","1.132.24","1.161.73","1.066.55"
"48055","Lemoa","911.96","1.125.51","985.72","1.182.55","1.193.62","1.856.48","1.663.64","1.363.34","2.399.37","1.443.99","1.126.38","1.172.27","1.307.95"
"48056","Lemoiz","1.258.96","1.338.79","1.271.17","2.249.19","1.678.48","1.873.31","2.323.48","4.346.76","1.870.15","2.548.12","2.055.46","906.95","790.82"
