"Udalerri kodea","Udalerria","2015","2014","2013","2012","2011","2010","2009","2008","2007","2006","2005","2004","2003"
"20024","Bidania-Goiatz","5.76","9.52","9.52","9.42","3.74","5.64","5.76","8.20","6.15","0.00","2.17","2.23","2.29"
"48020","Bilbao","9.34","8.31","7.16","8.31","7.52","7.92","7.14","9.26","10.50","8.27","11.21","7.82","7.41"
"48021","Busturia","5.98","3.55","5.87","5.20","1.70","5.65","5.70","5.80","3.48","5.80","2.92","5.89","2.99"
"01017","Campezo/Kanpezu","9.40","5.57","9.04","6.18","5.31","8.00","4.46","3.61","8.13","9.17","5.56","2.77","8.38"
"20029","Deba","8.41","6.96","6.99","4.97","6.45","5.00","3.89","7.61","8.35","6.37","6.42","5.51","6.46"
"48901","Derio","12.16","12.71","9.35","11.70","16.42","16.44","15.36","14.75","20.30","14.95","15.19","11.66","12.99"
"48026","Dima","5.55","6.34","2.13","4.33","2.94","4.49","4.58","8.78","4.79","9.19","5.22","1.76","5.43"
"20069","Donostia / San Sebastián","9.36","8.39","7.20","8.31","7.55","7.96","7.70","10.20","12.96","10.76","12.62","9.79","9.92"
"48027","Durango","5.28","6.17","5.74","6.14","6.16","6.34","6.41","7.48","7.08","7.19","7.62","5.51","5.59"
"48028","Ea","5.92","5.85","2.31","8.00","3.37","5.57","4.44","3.41","0.00","5.83","4.87","2.52","5.04"
"20030","Eibar","5.84","4.27","4.52","5.71","5.25","6.39","5.07","4.77","6.08","7.25","6.62","5.27","5.02"
"48031","Elantxobe","7.92","5.15","2.55","10.05","2.42","6.96","0.00","4.51","0.00","8.97","4.44","0.00","8.66"
"01021","Elburgo/Burgelu","3.28","11.36","3.22","4.82","6.39","6.60","8.85","7.62","15.24","5.98","8.37","12.93","9.01"
"01022","Elciego","6.81","5.70","18.10","9.61","6.72","3.82","7.63","5.92","13.82","1.03","6.40","4.28","5.35"
"20031","Elduain","8.23","4.13","12.55","4.26","4.31","4.27","4.22","4.31","8.62","9.05","9.35","9.35","0.00"
"20033","Elgeta","0.00","4.47","3.54","8.85","6.29","10.06","5.59","4.76","6.66","9.65","5.86","4.93","9.10"
"20032","Elgoibar","4.74","4.94","6.35","6.62","6.49","6.35","4.61","6.47","8.11","6.58","8.39","5.60","7.18"
"48032","Elorrio","4.67","4.27","4.40","4.53","2.75","4.96","2.62","4.63","4.07","9.85","5.35","3.95","5.19"
"01023","Elvillar/Bilar","5.65","19.89","36.72","8.26","8.22","5.49","2.72","8.40","8.40","5.67","0.00","8.11","8.02"
"48902","Erandio","7.63","7.54","5.99","6.85","7.08","6.80","6.80","8.80","8.80","8.53","8.77","7.36","7.96"
"48033","Ereño","3.94","0.00","4.05","3.92","3.82","3.83","0.00","7.78","0.00","0.00","11.54","3.86","0.00"
"48034","Ermua","3.68","4.29","3.03","4.06","3.81","3.57","4.19","4.18","6.39","4.36","6.59","3.81","4.92"
"20067","Errenteria","5.59","5.55","5.28","5.45","4.02","4.63","4.17","6.74","8.41","8.19","9.93","7.16","8.81"
"20066","Errezil","5.03","3.37","35.00","13.07","6.54","1.63","3.22","4.77","6.36","8.04","8.21","4.94","6.58"
"01046","Erriberagoitia/Ribera Alta","10.54","14.44","18.54","3.88","5.09","11.75","6.77","10.09","10.09","4.67","5.05","12.01","10.43"
"48079","Errigoiti","5.88","3.89","5.70","1.87","5.48","11.05","11.52","7.77","0.00","5.93","3.99","6.10","2.03"
"20034","Eskoriatza","4.41","3.91","7.36","3.70","3.21","5.43","5.17","6.23","6.97","8.88","7.16","5.14","4.36"
"48029","Etxebarri","5.11","6.84","4.22","6.03","7.72","6.26","4.67","9.23","6.11","9.73","10.90","8.54","8.18"
"48030","Etxebarria","8.96","2.53","10.03","4.97","4.96","8.59","2.42","1.21","3.62","8.56","7.39","5.00","12.66"
"20035","Ezkio-Itsaso","16.23","11.40","11.55","8.14","4.86","21.35","10.02","24.39","20.91","10.71","19.61","15.76","10.60"
"48906","Forua","3.19","5.25","8.27","3.08","3.08","7.03","0.99","6.15","8.20","4.12","6.10","5.99","2.98"
"48035","Fruiz","7.35","12.70","9.07","1.85","7.95","6.52","0.00","2.46","0.00","4.96","5.12","13.48","2.78"
"20038","Gabiria","6.13","4.05","12.07","4.07","2.04","4.06","2.07","4.54","0.00","6.94","9.41","9.52","6.96"
"20037","Gaintza","0.00","8.26","33.33","16.67","0.00","7.75","7.69","7.46","0.00","7.46","7.87","8.06","0.00"
"48036","Galdakao","5.93","6.51","5.05","6.44","6.02","6.52","6.19","8.08","9.59","7.38","8.55","6.55","5.69"
"48037","Galdames","6.15","6.14","15.87","4.80","1.18","10.66","8.35","7.31","7.31","3.65","8.55","13.48","6.21"
"48038","Gamiz-Fika","6.64","6.70","10.41","4.45","2.99","2.26","1.51","3.90","5.46","0.78","3.92","5.56","6.45"
"48039","Garai","3.22","15.87","6.19","2.98","2.93","0.00","0.00","3.17","3.17","0.00","3.56","0.00","0.00"
"48040","Gatika","4.23","6.12","8.06","4.95","6.23","6.34","5.11","7.37","9.38","6.93","8.62","10.35","8.35"
"48041","Gautegiz Arteaga","4.68","5.79","4.54","6.64","7.82","6.86","3.44","16.07","3.44","11.40","6.85","6.86","5.72"
"20907","Gaztelu","12.35","11.90","17.54","0.00","5.92","11.90","12.35","5.95","0.00","12.42","0.00","0.00","6.62"
"48046","Gernika-Lumo","7.25","6.20","4.40","6.77","7.28","7.88","7.19","12.83","6.48","8.22","9.56","6.56","7.03"
"20039","Getaria","7.14","5.81","6.65","9.69","4.86","4.49","14.33","7.04","10.17","5.54","11.04","7.52","7.99"
"48044","Getxo","8.23","7.20","6.24","7.26","6.90","7.52","6.88","7.77","8.76","8.78","10.59","6.80","6.75"
"48047","Gizaburuaga","9.48","14.08","18.69","19.05","24.39","14.78","10.05","11.24","16.85","0.00","6.13","20.83","21.28"
"48042","Gordexola","9.39","8.77","10.50","6.38","4.01","6.86","7.47","4.78","8.37","7.43","8.86","7.70","3.90"
"48043","Gorliz","7.76","5.65","4.97","7.36","6.34","6.90","5.87","9.37","3.63","6.45","7.45","5.81","6.59"
"48045","Güeñes","6.35","7.78","5.67","5.84","5.28","6.52","5.15","5.13","4.97","6.30","7.81","4.27","6.49"
"01056","Harana/Valle de Arana","8.33","7.97","19.23","7.43","3.53","6.85","6.64","3.21","3.21","9.35","14.97","5.99","6.01"
"20040","Hernani","6.11","5.71","5.80","5.49","6.43","6.64","4.93","6.78","8.45","10.04","9.53","8.13","7.57"
"20041","Hernialde","6.13","2.93","8.55","2.80","8.33","8.47","0.00","5.90","2.95","2.99","12.12","9.49","10.00"
"20036","Hondarribia","9.03","6.21","7.72","7.68","4.85","6.86","6.20","7.56","8.85","10.34","9.87","7.14","6.98"
"20042","Ibarra","4.70","3.52","4.69","4.45","3.50","7.87","3.00","6.07","7.00","6.53","5.81","4.15","5.03"
"48048","Ibarrangelu","6.24","7.81","18.87","7.85","3.13","3.20","3.25","1.66","6.64","8.56","5.24","1.80","0.00"
"20043","Idiazabal","7.81","3.90","6.08","2.61","5.69","7.93","7.51","9.55","12.27","3.22","9.24","7.47","5.74"
"48094","Igorre","7.59","5.42","4.72","6.85","5.41","4.93","6.84","12.15","8.75","8.60","8.61","5.94","5.74"
"20044","Ikaztegieta","6.16","2.11","10.78","4.28","10.64","6.38","6.41","8.75","10.94","8.81","4.72","5.12","2.58"
"20045","Irun","8.27","8.62","6.79","7.63","7.12","8.30","7.43","10.32","13.45","11.27","13.63","9.43","8.89"
"20046","Irura","8.63","6.54","6.59","4.84","6.13","15.02","5.82","13.39","14.14","7.31","15.61","8.21","7.55"
"01027","Iruraiz-Gauna","13.67","3.92","25.29","1.89","1.86","7.65","3.98","6.19","4.12","12.53","4.20","6.36","0.00"
"01901","Iruña Oka/Iruña de Oca","5.90","7.01","5.80","6.80","7.62","7.07","5.80","7.82","10.80","9.95","11.09","7.82","9.76"
"48049","Ispaster","7.02","2.84","12.64","2.82","2.89","7.42","1.50","7.74","3.10","4.81","4.85","4.86","0.00"
"20047","Itsasondo","7.50","10.43","8.98","1.49","1.49","1.51","4.58","6.44","0.00","6.66","6.92","3.57","3.58"
"48910","Iurreta","5.62","4.25","7.59","7.49","5.42","7.55","7.32","10.65","9.35","5.94","8.07","6.44","5.37"
"48050","Izurtza","12.20","7.58","3.61","0.00","7.25","18.32","7.58","7.91","15.81","0.00","15.87","3.86","15.15"
"48022","Karrantza Harana/Valle de Carranza","12.78","9.02","16.16","8.24","7.50","4.66","5.72","7.44","3.90","6.37","7.38","5.23","10.36"
"48907","Kortezubi","8.73","15.09","15.45","11.52","9.37","9.41","7.21","7.39","0.00","2.51","0.00","2.63","2.69"
"01019","Kripan","10.87","5.41","15.54","5.10","5.10","5.10","5.13","0.00","0.00","0.00","0.00","5.21","15.71"
"01020","Kuartango","8.22","2.79","19.61","2.79","5.63","2.83","5.62","5.59","0.00","0.00","8.33","0.00","5.46"
"01028","Labastida/Bastida","11.60","8.11","14.16","6.03","2.69","8.84","11.46","6.04","13.43","11.00","12.03","3.67","6.83"
"01030","Lagrán","6.02","18.52","24.10","11.43","10.99","11.05","0.00","0.00","10.42","0.00","0.00","0.00","5.18"
"01031","Laguardia","17.34","21.72","32.17","19.51","10.34","7.85","11.25","16.05","15.38","20.20","15.50","17.54","14.27"
"01032","Lanciego/Lantziego","8.82","16.18","20.50","11.68","4.39","8.71","4.37","10.22","16.06","13.24","7.50","4.60","4.64"
"48051","Lanestosa","3.72","7.43","14.93","11.24","3.77","14.87","7.14","3.45","0.00","10.45","7.17","3.55","0.00"
"01902","Lantarón","3.37","5.48","8.57","9.65","4.31","6.36","2.06","2.10","7.36","4.16","8.32","5.26","1.07"
"01033","Lapuebla de Labarca","9.35","10.45","24.85","9.55","6.99","12.69","3.44","3.35","6.70","9.28","7.08","2.35","9.33"
"48052","Larrabetzu","6.35","4.91","5.45","3.01","4.61","8.32","7.38","4.47","5.58","6.46","13.90","7.35","8.68"
"20048","Larraul","4.05","3.92","11.54","19.76","12.20","12.05","3.98","17.86","4.46","0.00","5.65","5.65","11.56"
"20902","Lasarte-Oria","6.12","6.97","5.82","5.84","4.47","6.49","6.23","5.21","11.00","7.90","8.91","7.07","7.92"
"01036","Laudio/Llodio","4.55","4.79","3.95","3.84","3.46","3.36","3.32","4.20","5.78","4.88","5.17","4.28","3.99"
"48053","Laukiz","6.88","5.28","7.02","8.70","4.37","8.90","11.86","10.71","10.71","8.10","9.16","8.15","3.05"
"20049","Lazkao","5.46","4.21","5.11","6.23","3.87","7.62","4.86","8.96","7.44","5.81","5.86","5.11","3.55"
"20050","Leaburu","8.20","5.39","13.59","10.72","2.60","10.28","2.56","0.00","5.18","2.63","8.11","10.90","8.06"
"20051","Legazpi","3.76","3.85","5.57","3.13","4.62","3.45","3.44","8.54","7.73","5.22","7.87","3.81","4.37"
"20052","Legorreta","4.16","0.69","5.41","4.03","4.65","5.29","2.68","4.16","11.77","5.61","7.89","4.38","2.19"
"01058","Legutio","4.62","8.19","12.17","7.97","12.72","9.58","13.38","12.53","17.54","12.89","21.88","18.26","19.99"
"20068","Leintz-Gatzaga","16.81","8.23","11.95","0.00","0.00","7.49","0.00","3.89","11.67","7.87","7.87","12.05","8.06"
"48054","Leioa","7.86","7.30","5.51","7.38","8.58","7.35","7.59","7.84","9.43","8.54","10.52","8.39","7.66"
"48057","Lekeitio","5.13","5.37","3.00","4.60","3.91","3.37","4.83","4.84","7.79","3.67","6.99","3.29","1.64"
"48055","Lemoa","6.83","2.56","7.73","6.64","7.65","8.52","8.15","11.51","11.18","7.26","12.39","7.82","8.27"
"48056","Lemoiz","4.93","5.00","12.93","15.32","3.76","5.81","4.87","5.93","10.88","8.24","0.00","5.45","7.80"
"01034","Leza","9.35","9.43","14.29","4.63","18.52","8.89","0.00","4.39","4.39","0.00","4.42","8.89","4.65"
"48081","Lezama","10.83","7.03","7.79","5.28","3.20","8.37","4.43","4.94","6.18","5.04","10.78","6.65","13.62"
"20053","Lezo","4.85","6.17","7.63","6.46","4.98","8.49","6.50","9.34","11.68","9.23","10.46","10.99","10.22"
"20054","Lizartza","3.26","0.00","9.39","4.67","4.64","6.13","0.00","11.31","16.16","9.90","4.93","6.59","5.01"
"48903","Loiu","11.78","13.39","18.47","10.84","11.62","9.58","14.96","17.56","14.79","14.16","21.79","19.55","18.51"
"48058","Mallabia","10.05","10.72","19.80","8.30","9.22","11.81","16.10","12.85","19.71","17.41","12.35","8.04","10.79"
"48060","Markina-Xemein","4.43","5.63","7.03","3.62","4.63","4.44","4.24","6.75","8.44","3.67","8.94","2.72","5.07"
"48061","Maruri-Jatabe","9.42","2.11","6.34","4.19","7.45","5.52","10.03","5.88","1.18","5.92","10.91","11.39","7.98"
"48059","Mañaria","9.52","7.74","7.81","3.91","3.92","9.69","3.94","10.55","4.22","6.44","8.71","8.79","2.21"
"20901","Mendaro","6.41","2.49","10.05","7.10","4.62","4.18","5.25","7.30","17.42","4.69","13.66","7.35","7.74"
"48062","Mendata","7.77","15.79","5.35","13.40","2.63","7.77","2.59","2.69","2.69","8.02","2.78","2.90","2.92"
"48063","Mendexa","6.49","2.18","15.62","0.00","4.56","6.90","4.61","9.69","7.26","2.46","12.85","0.00","14.04"
"48064","Meñaka","8.13","9.46","4.03","2.67","2.70","5.60","5.80","4.58","6.11","0.00","6.57","3.48","5.46"
"01039","Moreda de Álava / Moreda Araba","4.33","8.51","29.54","4.13","4.03","8.03","3.92","0.00","0.00","0.00","7.22","3.60","3.60"
"48066","Morga","7.16","7.18","2.37","0.00","2.44","2.41","4.83","0.00","2.52","5.00","7.41","2.43","0.00"
"48068","Mundaka","7.96","3.17","4.19","4.13","2.58","6.70","3.10","9.13","2.69","6.42","5.36","7.03","9.23"
"48069","Mungia","7.73","8.37","7.57","8.55","6.66","9.32","8.31","8.83","10.18","10.03","12.74","7.43","8.77"
"48007","Munitibar-Arbatzegi Gerrikaitz-","6.51","4.30","6.47","6.70","4.62","11.88","0.00","2.58","0.00","13.12","7.92","7.87","5.21"
"48908","Murueta","6.45","9.65","3.22","6.51","3.28","6.49","0.00","0.00","6.51","0.00","3.42","3.51","10.83"
"48071","Muskiz","6.59","5.92","5.25","5.01","5.35","4.34","6.05","7.13","7.41","7.55","7.84","5.57","7.14"
"20057","Mutiloa","7.66","7.58","11.67","3.95","4.00","20.24","4.13","4.41","13.22","4.78","0.00","0.00","0.00"
"20056","Mutriku","6.39","3.77","5.70","4.07","3.16","4.38","3.40","4.86","6.47","7.42","7.12","4.63","5.25"
"48067","Muxika","9.01","8.29","12.41","8.20","3.39","8.15","4.08","4.25","6.37","6.64","7.62","5.41","8.49"
"48909","Nabarniz","4.03","4.20","4.24","0.00","0.00","4.26","0.00","4.39","0.00","13.22","0.00","0.00","4.37"
"01041","Navaridas","17.47","0.00","27.40","22.52","13.82","9.43","0.00","0.00","4.57","4.65","9.48","4.78","14.42"
"20063","Oiartzun","9.35","8.85","10.42","7.19","9.39","9.22","7.96","12.01","18.22","12.43","12.78","12.70","14.08"
"01042","Okondo","6.01","6.91","9.53","5.20","7.79","5.28","5.44","9.35","10.28","7.63","7.81","8.91","5.08"
"20058","Olaberria","11.74","10.58","6.32","8.49","10.65","7.42","6.26","11.55","13.66","1.08","7.62","7.63","14.30"
"48073","Ondarroa","4.58","5.38","4.98","3.54","3.28","3.50","5.06","4.54","5.87","5.45","6.41","3.35","3.50"
"20076","Ordizia","6.79","5.29","6.03","10.42","7.44","6.54","6.98","23.25","9.95","5.72","5.38","5.79","4.92"
"20905","Orendain","10.15","5.18","5.18","0.00","5.43","5.29","5.35","0.00","5.62","5.78","5.95","0.00","0.00"
"20060","Orexa","7.94","0.00","0.00","8.13","0.00","8.13","0.00","8.47","8.47","9.43","0.00","0.00","0.00"
"20061","Orio","6.35","7.65","5.71","11.19","6.57","5.57","7.67","8.97","11.01","6.92","7.93","8.45","7.18"
"20062","Ormaiztegi","6.11","5.36","6.11","2.29","2.29","6.06","6.81","5.36","9.96","6.23","7.15","7.22","5.75"
"48075","Orozko","7.67","9.19","11.87","5.04","5.60","4.94","4.15","8.46","9.73","4.27","6.90","4.82","5.82"
"48083","Ortuella","7.63","5.94","4.40","4.64","5.47","5.58","5.54","8.43","7.49","8.72","11.18","6.86","7.47"
"48072","Otxandio","6.23","7.78","6.18","6.94","2.33","3.93","3.20","2.50","5.00","4.37","5.54","2.86","6.78"
"01043","Oyón-Oion","7.22","7.25","12.47","9.11","10.62","4.90","7.82","8.18","7.85","11.78","9.38","6.18","7.63"
"20059","Oñati","4.60","3.99","5.43","4.21","5.23","3.27","3.57","4.73","6.58","3.81","4.75","4.29","4.10"
"20064","Pasaia","6.15","5.45","4.53","5.23","3.90","5.39","4.69","7.73","7.23","9.55","9.11","7.89","7.20"
"01044","Peñacerrada-Urizaharra","3.70","0.00","7.43","0.00","3.52","13.70","0.00","0.00","3.82","0.00","7.72","3.85","11.36"
"48077","Plentzia","6.02","5.76","4.14","7.16","5.33","7.90","6.28","9.48","5.83","8.83","7.23","4.59","7.31"
"48078","Portugalete","5.16","5.61","4.64","5.33","5.21","4.79","5.61","5.59","5.69","6.99","6.92","5.51","5.02"
"01047","Ribera Baja/Erribera Beitia","2.21","8.83","5.20","6.75","12.85","5.35","3.20","8.68","6.08","4.49","6.56","13.99","5.49"
"01051","Salvatierra/Agurain","3.81","6.04","4.62","5.41","4.26","5.95","5.17","6.64","7.30","6.73","6.72","4.14","4.91"
"01052","Samaniego","20.07","6.85","19.48","18.24","8.98","6.01","0.00","6.23","3.12","12.86","6.47","15.87","3.14"
"01053","San Millán/Donemiliaga","1.39","12.43","19.05","15.05","4.16","2.76","6.96","4.11","5.48","4.11","5.56","4.20","4.31"
"48082","Santurtzi","5.52","5.64","4.18","4.50","3.97","4.01","3.81","5.46","6.10","6.06","5.84","4.61","5.24"
"20070","Segura","9.50","2.03","3.39","1.36","4.05","1.36","3.51","8.90","5.93","7.00","7.26","2.44","4.86"
"48084","Sestao","3.76","5.15","3.37","4.07","2.66","3.57","3.34","5.12","5.39","6.89","5.50","4.48","4.11"
"48904","Sondika","11.04","7.23","9.41","8.13","8.81","10.83","9.50","10.99","14.80","12.70","14.27","13.35","15.74"
"48085","Sopela","7.44","6.62","5.91","7.80","4.30","5.47","6.67","7.63","11.00","7.42","9.86","6.44","8.14"
"48086","Sopuerta","5.01","5.04","12.46","4.25","5.01","5.45","4.35","5.37","6.61","5.86","7.28","4.37","6.22"
"20065","Soraluze-Placencia de las Armas","3.80","3.78","3.50","3.00","3.51","3.50","1.75","3.21","4.45","5.39","6.31","2.89","3.13"
"48076","Sukarrieta","16.17","5.49","2.79","2.79","5.62","5.67","0.00","5.73","5.73","5.65","8.45","0.00","0.00"
"20071","Tolosa","5.90","4.63","5.98","5.77","4.89","6.66","6.31","6.37","11.85","7.55","10.08","6.85","7.67"
