"Udalerri kodea","Udalerria","2015","2014","2013","2012","2011","2010","2009","2008","2007","2006","2005","2004","2003"
"01022","Elciego","2.92","1.90","1.90","1.92","0.96","3.82","5.72","3.86","1.97","1.55","1.60","1.61","1.60"
"20031","Elduain","12.35","8.26","8.37","8.51","4.31","12.82","8.44","4.22","4.31","6.79","7.01","7.01","6.98"
"20033","Elgeta","7.17","7.15","5.31","4.43","5.39","8.23","10.24","4.72","4.76","4.83","1.46","3.94","1.52"
"20032","Elgoibar","11.13","7.80","9.30","7.41","7.46","6.70","13.31","6.91","7.02","5.28","4.71","4.37","4.25"
"48032","Elorrio","9.19","0.41","0.41","0.55","0.14","7.59","7.32","5.70","5.75","3.24","3.24","3.24","3.22"
"01023","Elvillar/Bilar","0.00","2.84","2.82","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4.19","4.05","4.01"
"48902","Erandio","19.89","16.73","15.26","14.96","11.94","22.86","40.65","24.46","24.61","24.57","22.68","19.42","19.92"
"48033","Ereño","0.00","4.03","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48034","Ermua","0.00","9.89","13.54","11.87","11.37","13.67","17.69","15.74","15.73","14.97","14.22","14.95","15.18"
"20067","Errenteria","0.00","12.71","10.18",NA,NA,NA,NA,"7.01","7.05","8.35","9.96","9.45","7.84"
"20066","Errezil","8.39","5.05","8.33","6.54","9.80","1.63","4.82","6.39","6.36","6.43","6.57","2.47","2.47"
"01046","Erriberagoitia/Ribera Alta","2.64","2.62","1.32","3.88","2.54","2.61","4.06","4.18","4.32","2.33","2.53","2.57","2.61"
"48079","Errigoiti","1.96","3.89","1.90","1.87","1.83","1.84","1.92","1.94","1.94","0.00","0.00","0.00","0.00"
"20034","Eskoriatza","8.57","8.56","6.87","5.42","4.94","9.39","8.62","3.44","3.49","3.55","3.58","5.65","5.65"
"48029","Etxebarri","17.99","19.50","16.04","16.36","16.81","17.88","21.13","12.99","13.78","23.07","23.73","24.30","24.82"
"48030","Etxebarria","2.56","3.80","3.76","1.24","0.00","3.68","6.05","0.00","0.00","1.83","1.85","1.88","1.90"
"20035","Ezkio-Itsaso","1.62","1.63","1.65","3.26","1.62","1.64","1.67","3.42","3.48","2.68","2.67","2.63","2.65"
"48906","Forua","9.56","9.45","6.20","4.11","9.24","2.01","4.93","10.99","11.27","23.71","23.37","10.98","10.93"
"48035","Fruiz","0.00","0.00","0.00","1.85","0.00","0.00","0.00","4.81","4.93","3.72","3.84","4.04","4.17"
"20038","Gabiria","2.04","2.02","2.01","2.03","2.04","2.03","2.07","2.17","2.27","3.47","3.53","3.57","3.48"
"20037","Gaintza","8.20","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48036","Galdakao","8.93","8.69","7.58","1.65","1.65","0.72","1.30","8.04","8.05","7.82","7.12","2.87","2.86"
"48037","Galdames","14.76","9.83","8.55","8.41","10.64","9.48","8.35","8.48","8.53","7.31","7.33","6.13","6.21"
"48038","Gamiz-Fika","1.48","2.23","1.49","4.45","2.24","6.02","3.02","7.69","7.79","7.78","7.83","10.33","4.83"
"48039","Garai","3.22","3.17","3.10","2.98","2.93","3.02","3.12","3.12","3.17","0.00","0.00","0.00","0.00"
"48040","Gatika","0.60","0.61","0.00","0.00","0.00","1.90","4.47","3.25","3.35","2.77","4.31","3.70","1.14"
"48041","Gautegiz Arteaga","4.68","5.79","3.40","5.54","3.35","1.14","4.59","8.02","8.04","4.56","4.57","1.71","1.72"
"20907","Gaztelu","0.00","0.00","5.85","5.92","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48046","Gernika-Lumo","8.98","7.93","8.14","8.37","7.16","7.15","13.83","10.65","10.67","17.68","17.85","8.72","8.83"
"20039","Getaria","3.21","4.72","3.33","3.73","4.49","5.62","6.03","3.45","3.52","4.35","3.94","4.35","4.00"
"48044","Getxo","7.20","6.68","6.80","5.43","2.74","5.72","13.34","12.34","12.27","9.48","10.12","9.87","9.13"
"48047","Gizaburuaga","0.00","0.00","0.00","4.77","4.88","4.93","5.03","5.29","5.62","8.47","9.20","10.42","10.64"
"48042","Gordexola","11.74","14.04","12.25","11.59","9.17","10.87","14.36","12.19","12.55","13.62","13.92","11.55","12.35"
"48043","Gorliz","7.23","7.23","5.50","5.75","5.79","5.81","14.12","6.36","6.50","6.65","6.85","6.23","0.00"
"48045","Güeñes","15.87","16.32","15.62","12.00","10.87","14.14","20.43","16.00","16.19","16.81","16.93","14.12","15.31"
"01056","Harana/Valle de Arana","0.00","0.00","3.85","3.72","3.53","3.42","3.32","0.00","0.00","0.00","4.49","4.49","4.50"
"20040","Hernani","7.12","7.96","5.70","6.00","5.03","4.92","6.43","5.56","5.58","6.83","8.42","8.24","7.83"
"20041","Hernialde","3.07","5.87","2.85","2.81","2.78","2.82","5.76","2.90","2.95","4.49","4.55","4.75","5.00"
"20036","Hondarribia","5.61","5.08","5.64","3.72","3.09","4.61","7.78","6.16","6.21","8.05","4.25","5.31","4.36"
"20042","Ibarra","0.00","0.00","0.00","4.92","8.41","3.71","8.53","6.25","6.30","6.30","5.35","5.07","5.26"
"48048","Ibarrangelu","6.24","7.81","3.14","3.14","4.69","8.00","4.88","3.26","3.32","6.85","6.99","2.70","2.77"
"20043","Idiazabal","6.94","6.07","4.34","3.92","3.94",NA,NA,"2.68","2.73","1.84","2.31","1.87","0.72"
"48094","Igorre","7.59","7.54","6.37","7.56","7.05","6.81","15.10","9.29","9.48","7.13","5.16","7.67","4.74"
"20044","Ikaztegieta","14.37","14.74",NA,"12.86","4.26","6.38","12.82","8.66","8.75","3.30","11.79","20.46","15.50"
"20045","Irun","5.96","6.15","6.54","4.86","4.64",NA,NA,"10.50","10.55","10.03","7.65","9.26","7.83"
"20046","Irura","8.63","8.92","6.59","8.47","4.91","8.14","5.17","4.09","4.46","7.31","6.07","4.56","6.60"
"01027","Iruraiz-Gauna","1.95","7.84","5.84","1.89","1.86","1.91","3.98","2.04","2.06","3.13","0.00","0.00","0.00"
"01901","Iruña Oka/Iruña de Oca","9.93","7.64","8.38","3.56","4.31","6.40","11.95","10.23","9.31","9.55","14.50","16.57","16.59"
"48049","Ispaster","7.02","7.09","7.02","5.64","10.12","10.39","7.52","6.04","6.19","2.40","6.46","8.10","6.51"
"20047","Itsasondo","9.00","16.39","11.98","7.43","1.49","4.53","9.16","3.12","3.22","2.50","8.65","10.71","8.94"
"48910","Iurreta","5.88","8.23","7.86","7.75","4.64","4.95","13.33","8.32","8.31","4.65","4.54","4.46","4.39"
"48050","Izurtza","4.07","7.58","0.00","0.00","0.00","0.00","7.58","3.86","3.95","6.05","5.95","5.79","5.68"
"48022","Karrantza Harana/Valle de Carranza","13.87","10.46","11.49","8.60","5.71","7.17","11.44","6.03","6.02","8.14","8.09","6.98","6.90"
"48907","Kortezubi","4.37","4.31","2.21","6.91","4.68","7.06","4.81","0.00","0.00","0.00","0.00","0.00","0.00"
"01019","Kripan","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"01020","Kuartango","0.00","0.00","2.80","2.80","2.82","0.00","0.00","0.00","0.00","0.00","4.17","4.17","4.10"
"01028","Labastida/Bastida","15.01","9.46","6.74","7.37","8.06","8.16","17.53","12.01","10.07","9.62","4.95","6.60","5.31"
"01030","Lagrán","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"01031","Laguardia","6.67","4.61","3.94","3.90","3.23","4.58","7.94","5.31","3.34","4.04","1.01","1.01","1.02"
"01032","Lanciego/Lantziego","5.88","1.47","0.00","1.46","1.46","1.45","2.91","2.94","4.38","2.21","2.25","2.30","2.32"
"48051","Lanestosa","18.59","22.30","7.46","3.75","18.87","3.72","21.43","6.97","6.90","5.23","5.38","5.32","5.24"
"01902","Lantarón","6.73","3.29","4.28","7.50","3.23","4.24","11.34","5.21","2.10","4.16","4.16","4.21","4.29"
"01033","Lapuebla de Labarca","8.18","9.29","5.92","5.97","4.66","4.61","5.73","3.36","4.46","4.64","1.77","1.76","1.75"
"48052","Larrabetzu","7.81","5.90","5.94","1.50","3.07","3.64","3.16","3.77","3.91","3.52","3.63","3.67","3.72"
"20048","Larraul","0.00","0.00","3.85","3.95","4.07","4.02","3.98","4.10","4.46","7.77","8.47","0.00","0.00"
"20902","Lasarte-Oria","5.79","5.09","5.32","3.23","4.08","7.33","10.21","8.57","8.62","7.96","8.18","4.75","4.75"
"01036","Laudio/Llodio","0.00","0.00","0.00","4.11","4.11","5.74","8.06","9.13","9.05","8.89","9.05","8.57","8.94"
"48053","Laukiz","0.86","0.00","0.88","0.87","0.87","0.89","0.91","0.00","0.00","0.00","0.00","0.00","0.00"
"20049","Lazkao","7.82","7.51","7.30","4.94","3.32","5.39","7.48","4.70","4.77","4.84","4.88","4.91","4.94"
"20050","Leaburu","10.93","5.39","21.74","5.36","5.21","15.42","7.67","2.58","2.59","3.95","4.05","0.00","4.03"
"20051","Legazpi","6.35","6.30","5.22","5.09","5.31","5.63","6.08","3.56","3.58","3.13","3.13","3.69","3.45"
"20052","Legorreta","12.48","9.62","12.84","8.74","5.32","9.27","8.03","11.56","11.77","9.81","6.45","3.65","5.12"
"01058","Legutio","11.55","2.34","6.95","6.84","7.51","8.38","18.25","9.24","10.65","10.95","4.64","4.73","4.82"
"20068","Leintz-Gatzaga","16.81","0.00","3.98","3.89","3.79","3.75","3.79","15.09","15.56","5.91","5.91","6.02","6.05"
"48054","Leioa","9.65","6.61","7.24","6.27","5.17","7.44","14.38","13.57","13.77","12.83","12.91","13.67","10.88"
"48057","Lekeitio","7.08","7.16","5.59","4.73","5.53","7.00","7.91","7.22","7.25","5.30","4.38","5.62","4.37"
"48055","Lemoa","9.68","5.13","6.01","6.06","7.65","7.91","11.28","6.06","6.25","3.11","2.48","2.84","2.16"
"48056","Lemoiz","6.57","7.51","6.03","4.50","5.64","5.81","12.67","5.83","5.93","4.12","4.26","1.64","0.00"
"01034","Leza","9.35","4.72","14.29","4.64","4.63","4.44","8.66","0.00","4.39","0.00","6.64","6.67","6.98"
"48081","Lezama","3.75","2.07","4.51","2.44","2.80","7.17","5.64","4.48","4.53","1.68","1.72","1.77","1.82"
"20053","Lezo","7.36","8.33","7.79","6.29","4.81","9.82","13.84","11.48","11.51","9.07","9.11","9.30","9.05"
"20054","Lizartza","6.53","9.49","7.82","3.11","4.64","3.06","4.61","3.15","3.23","2.48","2.47","2.47","2.50"
"48903","Loiu","0.00","5.02","0.41","2.81","2.40","2.39","4.57","3.15","3.23","0.00","0.00","0.00","0.00"
"48058","Mallabia","5.03","7.42","6.60","4.98","0.84",NA,NA,"6.81","6.86","6.96","7.05","7.15","7.19"
"48060","Markina-Xemein","13.48","11.45","10.24","9.04","7.45","5.24","11.32","6.77","6.96","5.62","2.77","3.34","2.75"
"48061","Maruri-Jatabe","0.00","1.05","3.17","1.05","1.06","1.10","5.57","3.42","3.53","1.78","1.82","5.06","1.99"
"48059","Mañaria","3.81","0.00","0.00","0.00","0.00","0.00","3.94","2.06","2.11","0.00","0.00","0.00","0.00"
"20901","Mendaro","3.94","0.99","3.52","3.04","5.65","7.84","15.24","7.47","7.87","5.28","7.13","7.96","7.74"
"48062","Mendata","2.59","2.63","2.67","2.68","2.63","5.18","5.18","2.65","2.69","0.00","0.00","0.00","0.00"
"48063","Mendexa","0.00","0.00","2.23","6.83","2.28","18.39","20.74","7.04","7.26","3.69","3.86","4.04","4.21"
"48064","Meñaka","0.00","1.35","1.34","1.33","0.00","0.00","2.90","0.00","0.00","0.00","0.00","2.61","0.00"
"01039","Moreda de Álava / Moreda Araba","4.33","0.00","0.00","0.00","0.00","4.02","7.84","0.00","0.00","0.00","5.42","5.40","5.40"
"48066","Morga","0.00","0.00","7.11","7.20","0.00","4.82","2.42","0.00","0.00","0.00","0.00","0.00","0.00"
"48068","Mundaka","5.84","7.92","5.23","4.65","4.12","7.74","14.98","6.85","6.99","19.80","19.83","9.73","9.77"
"48069","Mungia","9.76","10.18","9.74","7.37","7.37","7.15","15.76","8.24","8.45","8.65","8.80","9.21","5.64"
"48007","Munitibar-Arbatzegi Gerrikaitz-","0.00","0.00","0.00","4.46","2.31","7.13","7.25","2.48","2.58","3.94","3.96","3.94","3.91"
"48908","Murueta","6.45","3.22","0.00","6.53","9.84","3.25","9.71","6.45","6.51","19.74","20.55","5.26","5.42"
"48071","Muskiz","22.26","21.30","21.66","22.03","19.00","15.88","17.60","11.04","11.26","8.27","8.43","9.34","7.59"
"20057","Mutiloa","0.00","0.00","3.89","3.96","4.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20056","Mutriku","6.77","6.98","7.80","6.97","4.34","4.98","7.60","3.62","3.64","2.88","1.26","2.53","1.26"
"48067","Muxika","4.85","1.38","4.14","4.10","4.75","3.40","4.76","4.11","4.25","12.55","12.95","6.19","6.17"
"48909","Nabarniz","4.03","4.20","4.24","4.36","4.31","4.26","4.29","4.39","4.39","6.61","6.64","6.52","6.55"
"01041","Navaridas","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20063","Oiartzun","6.40","6.16","7.21","5.60","6.59","9.42","11.09","10.94","10.99","11.00","11.04","8.16","8.30"
"01042","Okondo","2.58","2.59","4.33","4.34","4.33","5.28","12.70","9.24","8.41","11.45","16.60","19.80","17.28"
"20058","Olaberria","6.40","4.23","3.16","6.37","4.26","2.12","4.18","4.13","4.20","1.62","4.35","5.45","1.65"
"48073","Ondarroa","10.22","11.34","8.57","6.85","3.96","7.00","8.32","7.82","7.75","8.61","4.49","5.77","4.33"
"20076","Ordizia","18.36","17.71","11.96","6.74","7.23","11.14","12.72","6.46","6.60","6.48","4.94","6.91","5.03"
"20905","Orendain","10.15","10.36","0.00","0.00","5.43","0.00","10.70","0.00","0.00","0.00","0.00","0.00","0.00"
"20060","Orexa","23.81","8.00","0.00","0.00","0.00","8.13","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20061","Orio","3.77","2.96","3.21","2.75","2.63","3.84","4.52","3.80","3.87","3.99","4.07","4.34","3.70"
"20062","Ormaiztegi","6.11","8.43","4.58","6.88","4.57","0.00","0.00","1.52","1.53","1.17","1.19","1.20","1.23"
"48075","Orozko","8.82","6.51","6.89","6.20","10.00","6.59","4.15","3.34","3.39","3.85","4.31","3.06","4.03"
"48083","Ortuella","16.32","17.71","14.64","12.97","11.88","17.57","19.23","14.92","14.87","13.72","14.91","13.61","13.44"
"48072","Otxandio","0.00","0.00","0.77","5.40","5.43","0.79","21.58","4.08","4.16","1.31","1.38","1.43","1.45"
"01043","Oyón-Oion","9.93","7.86","8.51","5.47","3.03","11.33","15.32","10.88","6.87","6.73","4.86","6.18","5.34"
"20059","Oñati","6.19","6.12","7.03","5.73","3.97","5.09","6.13","3.96","3.99","4.09","4.10","4.20","4.10"
"20064","Pasaia","21.66","19.91","18.06","14.75","14.01","15.60","21.33","14.51","14.46","11.60","9.23","9.26","9.25"
"01044","Peñacerrada-Urizaharra","3.70","3.70","3.72","3.64","3.52","3.42","3.41","3.56","0.00","0.00","5.79","5.77","5.68"
"48077","Plentzia","7.64","7.60","6.67","3.93","2.55","2.56","10.47","10.42","10.70","8.34","8.48","7.65","0.00"
"48078","Portugalete","10.91","9.63","8.65","7.33","7.04","8.41","12.78","9.22","9.19","9.56","9.10","9.73","7.86"
"01047","Ribera Baja/Erribera Beitia","9.59","4.42","2.97","3.75","0.76","0.76","5.60","2.53","1.74","3.59","4.69","5.00","5.49"
"01051","Salvatierra/Agurain","20.06","18.51","16.28","12.43","11.36","17.23","25.03","21.42","17.26","18.09","15.12","16.56","15.48"
"01052","Samaniego","3.34","3.42","3.25","3.04","2.99","3.00","0.00","0.00","3.12","4.82","4.85","4.76","4.72"
"01053","San Millán/Donemiliaga","5.56","0.00","2.72","1.37","1.39","6.90","1.39","1.40","1.37","2.05","2.09","2.10","2.16"
"48082","Santurtzi","17.78","13.51","15.16","15.15","15.41","19.37","30.91","18.02","18.00","16.27","18.12","18.30","18.30"
"20070","Segura","0.00","0.00","3.39","4.75","4.72","2.72","0.00","2.17","2.23","1.17","1.21","1.22","1.22"
"48084","Sestao","19.68","18.57","16.33","16.81","12.01","18.56","27.39","17.49","17.42","17.64","24.81","15.28","18.53"
"48904","Sondika","0.00","11.84","1.31","5.50","4.40","8.40","11.49","5.76","5.83","4.31","4.37","4.45","4.53"
"48085","Sopela","6.54","8.30","5.38","5.64","4.61","5.08","11.01","6.99","7.06","6.25","6.43","7.94","0.00"
"48086","Sopuerta","10.01","11.62","7.79","8.88","7.70","8.56","11.47","10.14","10.32","6.70","6.85","5.68","6.22"
"20065","Soraluze-Placencia de las Armas","33.20","29.98","22.97","15.75","15.30","19.50","26.78","12.47","12.36","13.24","14.80","8.19","6.97"
"48076","Sukarrieta","10.78","10.99","8.38","8.37","8.43","2.83","2.85","2.87","2.87","11.30","11.27","4.19","4.35"
"20071","Tolosa","9.45","10.41","8.47","7.59","7.28","7.98","11.46","7.85","7.88","7.44","3.98","7.69","7.67"
