"Udalerri kodea","Udalerria","2009","2008","2007","2006","2005"
"48054","Leioa","0.66","0.66","0.67","0.68","0.69"
"48057","Lekeitio","6.72","6.69","6.68","1.35","1.37"
"48055","Lemoa","3.10","0.00","0.00","0.00","0.00"
"48056","Lemoiz","0.00","0.00","0.00","0.00","0.00"
"01034","Leza","0.00","0.00","0.00","0.00","0.00"
"48081","Lezama","0.00","0.00","0.00","0.00","0.00"
"20053","Lezo","1.67","1.67","1.66","1.68","1.68"
"20054","Lizartza","0.00","31.20","31.85","32.79","33.22"
"48903","Loiu","0.00","4.37","4.66","4.59","4.55"
"48058","Mallabia","0.00","0.00","0.00","0.00","0.00"
"48060","Markina-Xemein","2.02","2.02","2.08","2.14","2.19"
"48061","Maruri-Jatabe","22.32","11.14","11.70","11.81","11.86"
"48059","Mañaria","0.00","0.00","0.00","0.00","0.00"
"20901","Mendaro","0.00","0.00","0.00","0.00","0.00"
"48062","Mendata","0.00","0.00","0.00","0.00","0.00"
"48063","Mendexa","23.20","22.88","24.15","24.33","25.00"
"48064","Meñaka","0.00","0.00","0.00","0.00","0.00"
"01039","Moreda de Álava / Moreda Araba","0.00","0.00","0.00","0.00","0.00"
"48066","Morga","23.87","24.45","25.06","25.32","24.75"
"48068","Mundaka","0.00","0.00","0.00","0.00","0.00"
"48069","Mungia","4.84","4.94","5.05","3.90","3.31"
"48007","Munitibar-Arbatzegi Gerrikaitz-","48.19","48.43","25.32","26.25","26.32"
"48908","Murueta","0.00","0.00","0.00","0.00","0.00"
"48071","Muskiz","2.73","2.77","2.82","2.88","2.92"
"20057","Mutiloa","80.65","85.11","85.11","91.74","100.00"
"20056","Mutriku","9.96","10.04","10.05","10.18","8.34"
"48067","Muxika","0.00","0.00","0.00","0.00","0.00"
"48909","Nabarniz","42.74","43.29","44.44","43.48","44.84"
"01041","Navaridas","0.00","0.00","0.00","0.00","0.00"
"20063","Oiartzun","2.01","2.02","2.03","2.04","2.03"
"01042","Okondo","8.96","9.20","9.29","0.00","0.00"
"20058","Olaberria","10.55","10.33","20.68","21.37","21.74"
"48073","Ondarroa","4.52","4.48","4.45","3.31","3.23"
"20076","Ordizia","4.10","4.11","4.10","4.28","4.35"
"20905","Orendain","104.71","0.00","55.56","0.00","0.00"
"20060","Orexa","81.30",NA,NA,"0.00","0.00"
"20061","Orio","1.94","0.00","0.00","0.00","0.00"
"20062","Ormaiztegi","0.00","0.00","0.00","0.00","0.00"
"48075","Orozko","4.16","4.15","0.00","0.00","0.00"
"48083","Ortuella","2.37","2.35","2.35","2.33","2.32"
"48072","Otxandio","0.00","0.00","0.00","0.00","0.00"
"01043","Oyón-Oion","3.08","3.17","3.22","0.00","0.00"
"20059","Oñati","3.65","2.75","2.77","2.79","1.86"
"20064","Pasaia","2.50","2.50","2.50","2.49","2.48"
"01044","Peñacerrada-Urizaharra","0.00","0.00","0.00","0.00","0.00"
"48077","Plentzia","4.66","4.65","4.82","4.90","4.92"
"48078","Portugalete","0.00","0.00","0.21","0.21",NA
"01047","Ribera Baja/Erribera Beitia","0.00","0.00","0.00","8.85","9.11"
"01051","Salvatierra/Agurain","0.00","0.00","0.00","0.00","0.00"
"01052","Samaniego","0.00","0.00","0.00","0.00","0.00"
"01053","San Millán/Donemiliaga","0.00","0.00","0.00","0.00","0.00"
"48082","Santurtzi","0.42","0.43","0.43","0.21","0.21"
"20070","Segura","6.87","7.19","7.26","7.58","8.00"
"48084","Sestao","0.34","0.34","0.34","0.34","0.33"
"48904","Sondika","0.00","0.00","0.00","0.00","0.00"
"48085","Sopela","0.80","0.81","0.82","0.82","0.00"
"48086","Sopuerta","3.92","3.99","4.12","4.14","4.24"
"20065","Soraluze-Placencia de las Armas","2.50","2.51","2.48","2.46","2.44"
"48076","Sukarrieta","56.82","57.14","57.97","56.66","56.50"
"20071","Tolosa","4.42","4.43","5.03","5.03","4.48"
"48087","Trucios-Turtzioz","0.00","0.00","0.00","0.00","0.00"
"48088","Ubide","0.00","0.00","0.00","0.00","0.00"
"48065","Ugao-Miraballes","0.00","0.00","0.00","0.00","0.00"
"48089","Urduliz","2.92","3.00","3.03","3.06","3.19"
"48074","Urduña/Orduña","2.35","2.37","2.38","2.42","2.44"
"01054","Urkabustaiz","0.00","0.00","0.00","0.00","0.00"
"20072","Urnieta","0.00",NA,NA,"0.00","0.00"
"20077","Urretxu","0.00","0.00","0.00","0.00","0.00"
"20073","Usurbil","1.66","0.00","0.00","0.00","0.00"
"01055","Valdegovía/Gaubea","0.00","0.00","0.00","0.00","0.00"
"48080","Valle de Trápaga-Trapagaran","1.62","0.81","0.81","0.80","0.80"
"20075","Villabona","1.72","1.73","0.00","0.00","0.00"
"01057","Villabuena de Álava/Eskuernaga","0.00","0.00","0.00","0.00","0.00"
"01059","Vitoria-Gasteiz","0.71","0.72","0.73","0.13","0.13"
"01060","Yécora/Iekora","0.00","0.00","0.00","0.00","0.00"
"48095","Zaldibar","0.00","0.00","0.00","0.00","0.00"
"20078","Zaldibia","6.65","6.56","6.65","6.84","0.00"
"01061","Zalduondo","0.00",NA,NA,"0.00","0.00"
"48096","Zalla","2.45","2.44","2.45","2.48","2.50"
"01062","Zambrana","0.00","0.00","0.00","0.00","0.00"
"48905","Zamudio","3.09","3.12","0.00","0.00","0.00"
"48097","Zaratamo","5.85","5.76","5.74","5.93","6.06"
"20079","Zarautz","3.97","3.98","4.00","0.90","1.79"
"48024","Zeanuri","7.68","7.52","7.59","7.79","8.05"
"48025","Zeberio","0.00","0.00","0.00","0.00","0.00"
"20025","Zegama","6.54","6.70","6.88","7.11","7.42"
"20026","Zerain","0.00","0.00","0.00","0.00","0.00"
"20027","Zestoa","0.00","0.00","0.00","0.00","0.00"
"48913","Zierbena","0.00","14.47","29.61","0.00","0.00"
"01018","Zigoitia","0.00","0.00","0.00","0.00","0.00"
"48915","Ziortza-Bolibar","24.51","25.25","25.32","50.63","52.22"
"20028","Zizurkil","0.00","0.00","0.00","0.00","0.00"
"01063","Zuia","4.16","4.18","0.00","0.00","0.00"
"20081","Zumaia","4.28","4.31","4.40","4.46","2.26"
"20080","Zumarraga","0.00","0.00","0.00","0.00","0.99"
