"Udalerri kodea","Udalerria","2015","2014","2013","2012","2011","2010","2009","2008","2007","2006","2005"
"48021","Busturia","4.95","6.79","7.20","5.05","3.56","12.27","8.41","12.44","5.50","6.28","7.19"
"01017","Campezo/Kanpezu","9.57","5.33","6.47","8.03","6.35","2.93","7.60","9.63","7.95","13.50","8.84"
"20029","Deba","7.61","7.86","4.97","6.22","7.82","9.69","13.02","10.95","12.35","11.12","10.83"
"48901","Derio","7.09","5.68","6.31","6.12","6.64","7.63","8.22","11.23","10.75","9.62","8.07"
"48026","Dima","3.06","5.41","2.38","6.34","4.90","8.12","4.02","5.41","5.47","9.96","7.17"
"20069","Donostia / San Sebastián","7.06","7.05","6.80","6.15","5.98","6.75","7.25","8.49","8.73","9.26","6.38"
"48027","Durango","8.55","8.62","7.74","7.07","7.03","6.68","8.37","7.43","3.81","3.92","2.63"
"48028","Ea","14.94","7.32","11.29","7.23","8.11","13.95","4.00","6.85","5.88","18.27","10.09"
"20030","Eibar","8.55","9.08","9.29","7.89","7.56","14.80","10.27","9.82","9.69","12.99","8.77"
"48031","Elantxobe","0.00","7.14","0.00","0.00","0.00","23.08","8.57","17.95","6.78","16.00","0.00"
"01021","Elburgo/Burgelu","2.10","1.37","1.85","2.45","3.21","2.72","4.90","4.29","7.55","2.59","2.19"
"01022","Elciego","1.60","1.73","1.99","1.30","1.53","1.25","2.40","6.22","7.78","6.04","0.42"
"20031","Elduain","6.12","8.33","7.69","8.33","6.25","8.57","15.79","12.50","30.00","4.35","24.00"
"20033","Elgeta","9.12","10.35","4.55","4.71","6.60","2.71","8.68","9.60","7.59","10.73","5.52"
"20032","Elgoibar","9.68","10.01","10.42","13.60","8.34","9.99","12.80","11.85","12.24","14.29","12.30"
"48032","Elorrio","2.26","2.61","4.03","3.24","2.50","3.03","3.47","3.41","4.13","10.05","4.41"
"01023","Elvillar/Bilar","0.46","0.97","0.75","0.00","0.22","0.56","0.78","2.48","0.92","2.07","1.35"
"48902","Erandio","6.08","5.98","6.73","5.59","6.51","8.42","7.86","10.36","11.65","10.81","7.51"
"48033","Ereño","0.98","0.32","0.93","2.88","6.67","0.00","9.76","10.71","14.29","14.81","10.71"
"48034","Ermua","2.48","2.54","1.53","2.63","2.42","4.11","8.21","5.31","6.07","10.16","8.89"
"20067","Errenteria","8.50","8.09","6.07","5.58","5.13","6.01","6.57","7.45","6.50","8.31","5.09"
"20066","Errezil","1.41","12.12","3.08","3.45","16.67","3.70","8.00","6.52","7.77","7.50","4.80"
"01046","Erriberagoitia/Ribera Alta","14.29","10.44","8.74","13.18","11.98","6.38","10.40","2.11","11.70","11.63","9.26"
"48079","Errigoiti","12.50","11.54","18.18","13.64","33.33","20.00","43.18","21.88","10.92","14.12","6.90"
"20034","Eskoriatza","7.22","6.50","3.05","3.92","2.96","3.37","3.07","2.70","5.68","3.55","2.74"
"48029","Etxebarri","9.83","11.47","13.13","8.04","8.29","10.17","10.31","9.82","7.65","9.26","6.53"
"48030","Etxebarria","3.61","1.69","3.65","1.71","2.24","3.16","2.41","6.23","5.08","12.59","5.21"
"20035","Ezkio-Itsaso","11.88","8.06","6.06","12.50","9.39","14.65","16.67","22.14","22.76","28.29","11.70"
"48906","Forua","2.75","4.17","6.49","2.24","5.13","6.82","3.75","2.99","7.29","6.20","6.81"
"48035","Fruiz","22.73","34.78","20.00","5.88","21.05","2.50","5.88","2.94","2.44","9.09","25.00"
"20038","Gabiria","17.09","4.03","8.60","8.45","6.12","6.25","17.65","12.37","14.85","24.24","20.22"
"20037","Gaintza","0.00","0.00","0.00","18.18","10.53","11.76","20.00","0.00",NA,NA,"0.00"
"48036","Galdakao","9.94","7.56","7.32","8.09","7.57","9.35","9.94","9.38","10.88","11.54","8.15"
"48037","Galdames","3.57","5.48","1.95","5.39","3.36","3.53","11.04","7.08","5.81","10.50","6.18"
"48038","Gamiz-Fika","12.98","18.06","21.01","15.79","10.31","13.61","19.01","16.52","10.30","11.86","12.95"
"48039","Garai","4.29","13.16","10.00","15.38","28.57","36.36","14.29","6.25","2.53",NA,"26.67"
"48040","Gatika","3.79","3.33","2.88","3.88","5.33","4.98","11.14","10.31","6.95","9.63","7.98"
"48041","Gautegiz Arteaga","3.95","3.88","5.26","12.05","5.05","9.09","7.20","3.17","6.45","5.67","5.32"
"20907","Gaztelu","10.00","0.00","0.00","0.00","0.00","12.50","36.84","0.00",NA,"16.67","12.50"
"48046","Gernika-Lumo","6.56","7.60","6.72","5.79","5.36","6.51","7.95","9.24","10.61","12.25","9.26"
"20039","Getaria","6.56","5.40","10.35","9.85","7.34","12.88","19.72","30.03","25.53","13.20","18.29"
"48044","Getxo","13.63","13.62","14.16","11.60","8.06","8.67","9.45","13.27","15.83","12.83","8.40"
"48047","Gizaburuaga","3.89","3.65","4.69","4.12","5.51","8.28","9.38","7.18","7.08","10.08","2.43"
"48042","Gordexola","6.41","5.14","4.65","3.94","3.32","4.42","3.07","4.87","6.18","4.49","3.98"
"48043","Gorliz","4.28","4.33","3.76","3.50","1.11","3.17","2.93","3.73","6.90","3.98","5.48"
"48045","Güeñes","8.41","2.00","5.85","7.11","16.03","7.44","8.88","10.03","9.31","7.89","7.16"
"01056","Harana/Valle de Arana","0.00","5.88","31.25","0.00","13.79","5.00","0.00","15.00","57.14","7.41","0.00"
"20040","Hernani","8.01","7.80","6.60","7.92","6.42","7.77","8.84","9.06","7.76","9.60","6.42"
"20041","Hernialde","15.62","1.35","6.49","7.41","10.00","9.38","28.57","22.22",NA,"5.88","22.22"
"20036","Hondarribia","7.95","7.55","7.24","7.09","7.48","7.11","8.88","10.65","11.26","12.24","8.41"
"20042","Ibarra","10.47","9.64","13.45","17.68","9.28","20.45","10.67","12.26","13.21","17.38","9.56"
"48048","Ibarrangelu","3.50","1.08","1.11","0.58","0.56","3.18","4.43","4.40","2.10","9.74","2.61"
"20043","Idiazabal","5.28","4.74","6.44","7.89","4.37","7.93","11.51","11.22","19.15","15.86","11.83"
"48094","Igorre","10.68","12.11","9.16","9.44","4.66","5.70","8.20","9.08","8.41","10.02","8.71"
"20044","Ikaztegieta","9.04","7.91","17.48","5.21","10.88","9.39","13.33","12.41","12.18","6.48","7.69"
"20045","Irun","9.45","9.71","7.79","8.33","8.14","9.34","9.01","11.23","10.09","10.18","8.18"
"20046","Irura","1.08","0.52","0.65","1.48","1.41","0.76","0.88","1.84","0.91","1.13","0.62"
"01027","Iruraiz-Gauna","10.59","3.17","5.56","5.19","0.00","4.29","2.25","9.80","14.75","8.64","12.00"
"01901","Iruña Oka/Iruña de Oca","9.35","11.29","9.74","9.60","11.41","11.58","14.11","13.27","18.31","15.55","21.69"
"48049","Ispaster","11.76","2.08","10.00","9.38","15.00","9.09","9.26","5.41","11.46","7.04","8.26"
"20047","Itsasondo","10.11","3.85","4.76","12.75","8.47","15.76","17.39","15.82","22.00","16.29","13.86"
"48910","Iurreta","5.54","5.84","5.16","7.93","6.16","5.99","8.00","9.24","6.64","6.96","6.75"
"48050","Izurtza","6.46","5.86","7.01","8.00","4.31","5.01","2.88","4.59","3.84","4.66","3.51"
"48022","Karrantza Harana/Valle de Carranza","10.00","7.51","7.25","4.78","2.93","4.01","6.84","9.78","8.98","14.23","8.12"
"48907","Kortezubi","1.28","1.92","1.68","1.01","0.80","4.91","11.90","9.43","9.20","3.26","18.52"
"01019","Kripan","2.13","0.00","0.65","1.96","0.88","1.12","0.00","2.27","8.00","5.56","14.29"
"01020","Kuartango","4.92","1.89","0.00","8.51","2.67","4.62","4.08","0.00","1.52",NA,"12.86"
"01028","Labastida/Bastida","1.52","1.15","0.98","1.11","0.67","1.08","1.72","5.50","7.99","10.60","5.73"
"01030","Lagrán","4.17","20.00","22.22","5.56","20.69","0.00","20.00","13.51","12.31","25.00","7.14"
"01031","Laguardia","4.18","3.65","3.80","3.83","4.38","3.02","4.29","6.95","9.77","11.29","9.35"
"01032","Lanciego/Lantziego","2.02","1.89","1.81","1.13","1.01","0.93","2.54","8.44","8.43","5.11","4.12"
"48051","Lanestosa","0.00","0.23","0.54","0.78","0.00","1.29","1.28","1.32","2.61","3.21","8.82"
"01902","Lantarón","6.85","5.24","6.84","4.91","4.98","5.77","2.83","3.82","3.87","7.42","15.23"
"01033","Lapuebla de Labarca","1.70","1.10","1.03","0.76","1.03","2.38","0.99","2.14","5.09","6.73","6.25"
"48052","Larrabetzu","5.16","6.53","3.80","3.25","3.59","5.07","8.60","13.20","9.70","7.60","9.78"
"20048","Larraul","20.00","8.33","4.65","4.44","6.90","5.26","7.69","12.50","20.00",NA,"14.29"
"20902","Lasarte-Oria","10.28","10.19","11.73","9.54","8.62","9.86","10.72","14.74","13.66","17.65","10.42"
"01036","Laudio/Llodio","4.06","4.16","5.57","4.99","5.42","4.93","6.78","7.60","5.65","7.71","4.54"
"48053","Laukiz","9.22","9.28","6.53","9.20","3.28","11.83","2.97","9.52","7.14","11.11","15.00"
"20049","Lazkao","7.41","6.26","7.03","8.03","5.52","12.81","8.13","15.04","17.43","13.92","9.74"
"20050","Leaburu","13.79","4.62","11.11","13.73","2.60","5.66","7.32","24.44","9.84","19.67","14.00"
"20051","Legazpi","5.18","5.78","5.33","3.77","5.82","4.87","9.33","9.15","8.91","12.03","5.57"
"20052","Legorreta","2.18","4.48","4.90","9.61","7.43","6.10","7.52","5.60","6.65","5.42","5.02"
"01058","Legutio","11.47","9.76","9.46","8.72","10.48","7.56","9.77","8.89","6.88","7.94","8.82"
"20068","Leintz-Gatzaga","25.00","0.00","7.41","6.06","18.75","7.14","17.39","0.00","14.81","16.00","2.33"
"48054","Leioa","6.75","5.28","4.96","5.74","5.19","6.54","6.10","8.23","7.98","8.15","6.22"
"48057","Lekeitio","4.45","6.30","6.39","4.13","4.32","5.07","6.44","7.10","9.38","7.35","6.98"
"48055","Lemoa","5.43","5.67","6.94","7.06","10.51","5.84","9.61","11.25","11.84","11.64","8.96"
"48056","Lemoiz","6.21","10.47","11.84","12.82","9.09","6.60","4.41","13.51","6.12","18.29","4.39"
"01034","Leza","0.86","2.17","0.37","0.94","0.64","1.21","0.70","0.00","1.54","9.72","2.04"
"48081","Lezama","13.57","7.53","7.04","5.85","10.43","7.37","5.53","11.80","11.07","12.30","8.76"
"20053","Lezo","16.76","15.90","9.64","6.99","4.60","6.26","5.87","11.11","9.71","11.79","8.66"
"20054","Lizartza","7.09","7.58","4.10","14.48","2.95","2.26","5.98","6.29","8.93","6.62","8.62"
"48903","Loiu","8.28","8.35","7.55","9.15","9.05","11.21","13.11","12.45","13.09","12.74","9.32"
"48058","Mallabia","7.04","6.25","6.41","5.80","3.30","5.18","5.97","4.64","7.16","10.98","6.02"
"48060","Markina-Xemein","3.95","3.86","3.91","2.49","2.83","4.37","3.04","4.71","4.42","5.88","4.16"
"48061","Maruri-Jatabe","8.03","11.81","9.62","10.34","11.84","11.96","11.24","17.24","20.93","21.15","20.34"
"48059","Mañaria","6.67","13.85","15.56","7.55","7.48","6.74","10.71","6.31","13.04","27.78","19.05"
"20901","Mendaro","17.73","19.13","19.56","19.41","14.26","7.73","7.52","19.65","13.76","16.60","20.10"
"48062","Mendata","23.08","13.33","10.53","4.76","0.00","0.00","3.23","0.00",NA,"14.29","0.00"
"48063","Mendexa","8.89","0.88","1.45","4.84","0.00","5.26","1.75","10.91","5.56","19.23","0.00"
"48064","Meñaka","24.29","10.71","7.25","11.84","7.14","14.29","20.00","8.65","21.57","26.56","20.65"
"01039","Moreda de Álava / Moreda Araba","0.65","1.57","2.76","2.11","6.06","6.91","0.82","1.40","0.94","2.70","13.33"
"48066","Morga","4.69","13.64","3.51","12.12","3.70","10.53","20.00","11.11","5.41","3.33","25.00"
"48068","Mundaka","7.01","8.31","9.67","7.07","4.53","4.17","6.75","5.69","7.05","9.52","6.25"
"48069","Mungia","8.64","11.38","9.80","8.08","7.57","8.10","9.47","10.14","11.99","11.09","8.36"
"48007","Munitibar-Arbatzegi Gerrikaitz-","0.80","2.08","0.65","1.90","10.77","7.32","10.20","4.59","21.21","11.94","13.66"
"48908","Murueta","9.57","3.38","3.75","6.49","7.87","10.34","26.15","16.82","8.22","3.70","6.67"
"48071","Muskiz","3.60","4.07","4.28","6.07","5.26","4.53","7.34","7.68","8.15","8.43","10.27"
"20057","Mutiloa","11.94","3.64","16.67","0.00","10.00","10.42","7.69","11.90","20.00","2.94","19.23"
"20056","Mutriku","4.71","4.90","5.04","3.82","5.37","7.63","9.65","6.65","7.76","8.14","5.57"
"48067","Muxika","8.60","10.09","8.24","13.76","9.77","12.57","12.18","19.49","18.61","28.23","10.78"
"48909","Nabarniz","0.00","0.00","16.67","0.00","0.00","8.33","23.53","2.56","2.22","29.41","22.22"
"01041","Navaridas","0.30","0.00","0.15","0.00","0.20","0.18","0.18","0.48","0.90","1.32","0.00"
"20063","Oiartzun","10.05","7.66","6.55","7.76","6.98","7.83","7.79","8.98","9.81","11.49","8.47"
"01042","Okondo","4.96","2.13","3.16","4.31","3.74","5.33","14.85","9.14","7.71","7.94","7.29"
"20058","Olaberria","11.40","7.95","7.57","10.39","5.37","5.93","10.38","9.70","14.83","14.05","12.52"
"48073","Ondarroa","7.25","7.57","9.47","9.55","9.16","9.45","11.79","12.70","15.85","17.38","17.22"
"20076","Ordizia","7.37","8.11","11.89","8.45","5.97","9.89","11.32","11.24","11.92","11.83","6.17"
"20905","Orendain","0.00","12.50","7.14","7.69","4.35","8.33","6.67","9.09","5.00",NA,"9.09"
"20060","Orexa","0.00","9.09","14.29","15.38","25.00","11.76","26.32","0.00","5.26","13.04","8.33"
"20061","Orio","3.61","5.15","3.33","5.82","6.04","5.26","7.10","12.87","10.44","14.67","8.17"
"20062","Ormaiztegi","6.59","7.88","10.69","10.67","9.66","8.15","9.26","8.00","10.06","15.06","13.07"
"48075","Orozko","1.63","3.17","1.56","2.57","1.70","1.79","2.01","2.39","2.16","1.63","1.70"
"48083","Ortuella","8.39","9.19","7.27","6.52","5.63","8.34","7.90","8.95","10.89","11.42","4.76"
"48072","Otxandio","8.54","4.46","9.80","6.74","6.87","4.65","3.65","11.56","5.70","11.84","2.20"
"01043","Oyón-Oion","6.76","4.51","4.99","4.51","5.43","5.49","3.96","8.45","9.56","8.68","7.06"
"20059","Oñati","5.19","6.47","7.04","6.33","5.12","5.81","8.22","6.17","6.43","7.13","6.49"
"20064","Pasaia","8.34","10.23","8.14","7.84","8.06","9.63","12.36","12.59","11.26","14.64","12.31"
"01044","Peñacerrada-Urizaharra","3.33","22.22","0.00","0.00","0.00","0.00","0.00","0.00",NA,NA,"0.00"
"48077","Plentzia","9.40","8.79","5.47","7.86","5.57","6.82","7.15","11.13","7.10","7.99","5.51"
"48078","Portugalete","6.99","7.56","7.74","6.78","8.01","10.26","8.42","11.85","8.33","9.67","9.05"
"01047","Ribera Baja/Erribera Beitia","13.57","5.68","2.34","0.68","3.11","3.90","3.15","8.92","18.27","17.70","17.86"
"01051","Salvatierra/Agurain","1.64","2.04","2.76","3.06","3.89","4.46","5.66","7.12","5.18","6.88","3.30"
"01052","Samaniego","1.08","0.42","0.88","0.71","1.30","0.40","5.74","18.78","23.56","0.81","1.75"
"01053","San Millán/Donemiliaga","11.70","11.63","8.72","6.54","1.67","4.01","2.97","8.19","11.52","13.06","12.42"
"48082","Santurtzi","7.22","6.39","7.26","6.69","6.67","5.11","5.18","5.47","7.99","8.85","6.43"
"20070","Segura","7.69","10.14","7.48","1.10","4.03","7.08","7.09","20.00","27.64","9.59","3.95"
"48084","Sestao","7.67","7.13","5.33","4.89","4.95","5.57","6.26","6.30","8.20","9.73","7.24"
"48904","Sondika","7.78","6.57","5.08","6.55","6.30","8.81","9.35","11.71","12.87","15.88","13.02"
"48085","Sopela","10.86","13.40","9.93","10.30","9.24","11.13","9.16","12.43","14.00","14.94","8.42"
"48086","Sopuerta","1.13","2.66","2.63","1.81","1.70","1.53","2.23","1.96","4.73","4.30","2.25"
"20065","Soraluze-Placencia de las Armas","10.85","12.15","8.38","4.53","3.64","9.63","8.94","11.55","9.63","14.03","9.83"
"48076","Sukarrieta","2.08","3.36","4.24","1.42","3.48","10.48","9.63","4.55","7.58","14.85","10.66"
"20071","Tolosa","8.55","8.87","8.44","7.25","8.03","8.82","7.57","9.65","10.24","12.68","9.00"
"48087","Trucios-Turtzioz","11.11","8.33","5.41","6.98","3.16","5.68","4.48","6.33","9.22","7.27","1.79"
"48088","Ubide","11.11","40.00","0.00","50.00","0.00","0.00","20.00","0.00",NA,"57.14","5.88"
"48065","Ugao-Miraballes","8.92","7.05","11.16","7.68","9.30","7.44","9.88","12.61","11.51","10.10","8.81"
"48089","Urduliz","9.20","10.14","9.40","7.09","5.47","8.92","6.72","8.95","5.78","6.74","6.33"
"48074","Urduña/Orduña","1.57","2.28","1.26","2.40","0.75","2.47","2.30","3.91","8.18","8.21","6.86"
"01054","Urkabustaiz","9.43","11.76","6.77","7.50","8.87","9.26","13.08","6.15","8.26","13.87","17.89"
"20072","Urnieta","6.79","5.72","5.61","8.34","5.19","6.53","6.00","7.60","7.72","13.46","5.82"
"20077","Urretxu","5.43","4.57","6.42","6.86","6.97","6.47","9.85","11.72","11.35","11.48","6.45"
"20073","Usurbil","5.67","5.49","5.06","4.16","6.61","6.33","5.96","10.40","11.47","10.08","8.23"
"01055","Valdegovía/Gaubea","2.60","2.78","1.55","3.77","2.67","6.65","3.78","1.81","7.49","0.84","0.85"
"48080","Valle de Trápaga-Trapagaran","9.06","9.37","9.50","12.88","9.22","8.74","8.82","8.18","9.72","10.98","9.98"
"20075","Villabona","7.56","7.05","5.56","7.96","8.17","6.71","8.82","8.67","10.47","18.54","9.11"
"01057","Villabuena de Álava/Eskuernaga","1.89","2.18","2.50","1.05","1.97","4.27","3.60","6.33","5.97","4.06","7.08"
"01059","Vitoria-Gasteiz","5.99","6.59","6.95","6.68","6.34","7.62","7.81","9.27","9.38","9.77","7.65"
"01060","Yécora/Iekora","2.54","1.52","0.27","0.78","2.40","3.72","5.02","6.22","4.04","3.94","2.78"
"48095","Zaldibar","7.18","6.15","5.10","6.47","4.19","4.23","7.05","6.18","6.85","11.02","9.19"
"20078","Zaldibia","9.67","6.48","10.33","7.56","7.28","8.79","11.92","16.52","16.67","16.24","12.04"
"01061","Zalduondo","0.00","2.70","0.00","0.00","25.00","6.67","0.00","0.00",NA,"16.67","0.00"
"48096","Zalla","4.00","5.72","4.09","4.23","3.30","4.25","4.15","3.42","5.13","7.71","6.65"
"01062","Zambrana","6.00","12.50","5.13","5.08","2.67","2.04","6.17","1.24","0.87","4.95","0.93"
"48905","Zamudio","8.84","6.47","6.84","7.84","7.74","9.35","10.25","12.02","13.90","13.04","12.74"
"48097","Zaratamo","6.00","8.30","8.76","8.13","9.91","15.20","6.65","7.16","7.59","8.61","6.79"
"20079","Zarautz","7.92","7.48","7.40","7.62","6.67","7.96","8.91","9.22","10.26","12.05","9.31"
"48024","Zeanuri","16.31","16.35","12.12","10.39","11.25","14.47","16.05","2.13","11.90","14.58","6.31"
"48025","Zeberio","4.79","2.70","5.17","3.36","3.80","9.77","11.76","12.12","8.60","7.11","4.33"
"20025","Zegama","11.88","12.24","7.28","12.20","5.88","9.77","9.38","12.34","19.40","10.98","9.46"
"20026","Zerain","6.38","4.55","13.33","7.14","7.14","14.52","10.34","17.65","26.83","3.23","3.85"
"20027","Zestoa","7.21","10.53","15.52","6.84","8.99","7.31","12.34","9.11","8.74","8.50","4.11"
"48913","Zierbena","8.75","5.74","4.76","14.06","13.63","7.86","6.55","6.36","9.08","11.19","7.11"
"01018","Zigoitia","10.82","7.18","6.60","9.46","12.27","14.20","11.36","13.99","14.34","14.02","17.63"
"48915","Ziortza-Bolibar","13.33","5.56","7.14","0.00","14.29","13.04","5.77","33.33","14.29",NA,"4.16"
