"Udalerri kodea","Udalerria","2016","2015","2014","2013","2012","2011","2010","2009","2008","2007","2006","2005","2004"
"01022","Elciego","42.25","46.59","37.18","33.82","24.10","26.58","27.03","34.18","36.84","62.12","71.11","74.42","87.10"
"20031","Elduain","100.00","100.00","100.00","100.00","100.00","100.00","100.00","66.67","66.67","33.33","50.00","0.00","0.00"
"20033","Elgeta","88.24","85.96","88.52","76.00","75.32","74.07","73.02","76.36","83.61","13.24","14.29","13.51","21.74"
"20032","Elgoibar","82.36","82.59","82.26","81.61","77.71","79.62","80.29","75.69","76.23","24.80","34.88","31.41","34.72"
"48032","Elorrio","84.27","80.90","78.21","78.21","79.13","79.87","78.65","76.72","74.76","26.24","27.52","14.43","12.16"
"01023","Elvillar/Bilar","51.43","43.75","46.67","62.96","65.62","75.00","60.00","65.22","68.75","29.41","54.55","18.18","15.38"
"48902","Erandio","80.12","79.87","80.83","82.00","84.12","84.38","86.57","87.40","87.11","11.91","12.91","11.46","12.64"
"48033","Ereño","12.50","20.00","18.18","33.33","20.00","25.00","35.71","30.77","11.11","88.89","175.00","50.00","60.00"
"48034","Ermua","83.31","84.87","82.73","84.31","83.62","80.58","78.77","74.15","68.97","31.23","40.72","22.17","21.92"
"20067","Errenteria","81.12","80.67","78.60","76.05","74.89","74.60","73.36","71.29","69.53","30.67","36.58","28.81","32.51"
"20066","Errezil","35.00","38.89","45.45","43.48","38.71","50.00","34.78","34.38","22.22","61.54","92.31","42.86","44.44"
"01046","Erriberagoitia/Ribera Alta","57.14","65.38","66.67","72.22","63.08","57.41","63.41","64.44","61.76","38.89","63.16","50.00","44.44"
"48079","Errigoiti","23.53","28.57","37.50","50.00","50.00","60.00","47.37","16.67","18.75","70.00","63.64","77.78","50.00"
"20034","Eskoriatza","52.45","55.09","54.08","40.43","36.76","32.95","28.57","23.21","23.57","78.15","76.60","72.22","58.49"
"48029","Etxebarri","84.13","82.87","83.99","87.54","84.83","86.67","84.98","83.05","86.21","14.02","19.55","26.06","18.89"
"48030","Etxebarria","81.13","83.67","76.19","73.58","75.47","66.67","66.67","61.02","60.34","30.43","42.86","12.50","14.29"
"20035","Ezkio-Itsaso","59.09","47.62","50.00","64.71","36.36","31.03","25.81","25.71","45.71","56.52","50.00","34.62","19.23"
"48906","Forua","41.03","56.10","41.51","41.38","38.46","46.30","43.33","54.84","62.75","24.49","26.32","10.81","8.57"
"48035","Fruiz","68.42","45.45","55.00","69.70","66.67","60.00","57.14","45.45","83.33","20.00","22.22","54.55","14.29"
"20038","Gabiria","57.14","50.00","30.77","60.00","62.50","82.61","48.15","46.43","41.67","63.64","53.85","25.00","0.00"
"20037","Gaintza","75.00","75.00","66.67","50.00","66.67","100.00","0.00","100.00","100.00","0.00","0.00","0.00","0.00"
"48036","Galdakao","58.05","59.03","59.15","62.17","63.57","64.73","66.91","64.05","65.62","36.58","35.11","31.36","28.21"
"48037","Galdames","63.16","68.75","70.59","84.62","81.25","81.82","86.67","76.92","81.82","37.50","37.50","57.14","0.00"
"48038","Gamiz-Fika","51.35","54.05","50.00","47.92","49.06","36.59","30.77","29.73","36.67","52.00","68.18","78.95","71.43"
"48039","Garai","60.00","50.00","33.33","25.00","50.00","58.33","42.86","37.50","37.50","57.14","133.33","66.67","50.00"
"48040","Gatika","53.33","50.00","54.84","69.05","71.11","76.32","76.19","71.43","62.50","34.38","39.13","60.00","37.50"
"48041","Gautegiz Arteaga","50.00","42.50","48.72","32.73","48.15","44.44","34.62","37.50","35.48","67.74","55.17","29.41","22.58"
"20907","Gaztelu","100.00","100.00","100.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48046","Gernika-Lumo","33.96","35.34","38.86","41.17","40.63","41.24","43.85","42.80","44.64","50.45","57.33","41.16","36.93"
"20039","Getaria","68.31","69.80","68.18","68.40","69.91","71.77","73.87","75.58","75.16","25.56","22.41","13.82","18.18"
"48044","Getxo","74.88","75.37","76.27","74.76","74.77","74.89","74.40","76.09","75.83","23.51","22.73","24.27","25.76"
"48047","Gizaburuaga","0.00","0.00","7.69","0.00","0.00","9.09","10.00","12.50","0.00","0.00","0.00","100.00","100.00"
"48042","Gordexola","51.79","50.91","48.48","50.00","51.67","51.47","49.21","45.45","41.51","62.50","75.00","59.09","46.15"
"48043","Gorliz","65.48","69.81","74.69","70.59","69.32","67.98","64.49","68.48","65.34","25.54","30.77","36.55","28.46"
"48045","Güeñes","69.84","71.31","70.24","69.18","68.77","66.67","60.85","55.36","50.99","53.17","49.78","46.15","47.95"
"01056","Harana/Valle de Arana","100.00","100.00","100.00","100.00","37.50","16.67","44.44","44.44","28.57","28.57","6.67","7.69","0.00"
"20040","Hernani","69.92","65.68","63.36","61.92","65.10","63.89","66.70","65.15","65.16","32.22","39.69","32.21","36.06"
"20041","Hernialde","50.00","54.55","33.33","30.00","36.36","26.09","37.50","37.50","71.43","33.33","40.00","12.50","0.00"
"20036","Hondarribia","69.10","68.89","61.40","61.13","59.58","59.81","61.03","60.61","58.15","45.04","43.25","45.30","46.24"
"20042","Ibarra","70.65","72.76","72.08","64.39","61.13","61.90","62.78","61.42","65.99","33.65","41.98","23.08","25.42"
"48048","Ibarrangelu","54.55","50.00","55.56","71.43","55.56","53.85","70.00","53.33","66.67","25.00","33.33","20.00","33.33"
"20043","Idiazabal","61.90","60.48","55.04","54.33","48.31","50.00","50.44","49.65","44.23","60.23","94.34","56.25","70.59"
"48094","Igorre","63.43","64.11","66.10","63.73","61.54","59.29","59.87","50.84","52.43","39.68","43.67","32.00","24.21"
"20044","Ikaztegieta","77.50","72.73","66.67","64.29","46.15","53.85","41.18","47.37","91.67","7.69","18.18","11.11","11.11"
"20045","Irun","66.79","66.58","67.57","68.06","69.33","69.30","67.81","66.52","63.62","36.62","40.54","37.41","40.74"
"20046","Irura","74.07","67.24","60.55","65.35","61.29","59.18","68.97","70.93","68.33","42.50","59.26","29.41","15.79"
"01027","Iruraiz-Gauna","64.29","76.92","50.00","56.25","50.00","56.25","52.94","50.00","45.45","33.33","100.00","100.00","50.00"
"01901","Iruña Oka/Iruña de Oca","65.20","64.22","58.85","64.10","63.78","58.94","63.33","57.99","60.95","34.31","37.72","26.36","26.44"
"48049","Ispaster","67.74","80.00","82.14","88.10","83.33","66.67","44.44","28.57","37.50","100.00","66.67","100.00","66.67"
"20047","Itsasondo","52.73","52.73","72.88","65.38","66.04","59.52","48.84","48.72","63.64","28.57","26.67","33.33","28.57"
"48910","Iurreta","80.70","81.27","81.52","80.43","85.99","86.97","79.71","76.66","73.79","18.12","19.70","13.11","14.81"
"48050","Izurtza","76.92","60.00","74.19","78.43","82.50","92.11","85.71","73.33","80.00","100.00","200.00","0.00","0.00"
"48022","Karrantza Harana/Valle de Carranza","80.65","86.89","84.06","70.51","72.50","67.65","63.49","66.07","61.90","41.03","51.72","27.78","28.57"
"48907","Kortezubi","54.55","73.68","71.43","75.00","63.64","83.33","75.00","83.33","62.50","25.00","22.22","0.00","0.00"
"01019","Kripan","25.00","25.00","25.00","33.33","50.00","50.00","50.00","50.00","50.00","0.00","0.00","0.00","0.00"
"01020","Kuartango","85.71","75.00","77.78","72.73","66.67","60.00","100.00","100.00","0.00","0.00","0.00","0.00","60.00"
"01028","Labastida/Bastida","63.58","65.71","63.38","61.70","61.69","54.48","47.41","48.80","41.53","62.64","79.41","55.74","46.81"
"01030","Lagrán","100.00","100.00","100.00","57.14","50.00","100.00","100.00","100.00","100.00","0.00","0.00","0.00","0.00"
"01031","Laguardia","64.96","65.87","62.50","59.15","52.67","55.74","51.35","45.63","40.54","54.29","77.03","46.15","46.81"
"01032","Lanciego/Lantziego","87.91","79.01","80.23","83.33","83.10","84.06","86.75","75.00","69.05","34.62","32.56","46.67","66.67"
"48051","Lanestosa","100.00","93.75","93.33","92.86","100.00","100.00","100.00","92.86","88.89","6.67","10.00","16.67","20.00"
"01902","Lantarón","64.71","66.67","66.67","73.91","66.10","59.18","66.67","66.00","40.00","56.52","40.74","41.67","57.14"
"01033","Lapuebla de Labarca","56.16","61.63","72.29","68.42","73.85","68.06","52.94","50.00","44.59","54.10","75.56","43.48","26.32"
"48052","Larrabetzu","77.55","63.79","62.30","60.27","56.25","42.62","48.61","46.67","38.89","39.13","50.00","25.00","37.50"
"20048","Larraul","0.00","75.00","88.89","90.91","66.67","100.00","100.00","66.67","66.67","33.33","100.00","0.00","66.67"
"20902","Lasarte-Oria","77.36","75.94","73.91","77.87","78.61","79.41","79.08","76.60","78.14","23.02","22.33","19.89","21.92"
"01036","Laudio/Llodio","87.07","84.92","84.15","86.51","87.51","85.42","84.42","83.31","82.20","16.87","18.02","16.34","17.30"
"48053","Laukiz","30.95","30.00","35.71","40.35","39.29","32.69","40.35","47.54","36.21","62.50","51.02","68.09","72.34"
"20049","Lazkao","40.09","35.94","40.69","41.35","41.25","45.33","46.57","46.05","46.75","51.77","58.49","32.17","33.06"
"20050","Leaburu","75.76","77.14","72.22","46.88","42.42","51.72","66.67","91.67","90.91","14.29","50.00","75.00","71.43"
"20051","Legazpi","60.86","60.20","60.17","55.34","47.55","44.11","43.92","44.74","47.43","48.28","43.56","38.46","39.05"
"20052","Legorreta","68.32","64.42","69.23","71.65","71.56","70.71","64.75","59.62","51.47","39.44","39.66","41.03","47.83"
"01058","Legutio","78.38","67.16","59.70","59.88","70.06","70.23","73.68","75.86","71.15","34.04","32.89","31.58","50.00"
"20068","Leintz-Gatzaga","64.29","64.29","53.33","55.56","62.50","45.16","20.00","28.57","41.18","66.67","66.67","0.00","100.00"
"48054","Leioa","78.99","78.87","78.58","80.43","81.25","81.69","82.01","82.60","84.71","15.12","17.10","14.08","14.64"
"48057","Lekeitio","76.32","76.95","72.93","71.87","71.98","70.99","68.37","68.67","70.03","30.70","38.75","30.17","24.44"
"48055","Lemoa","42.69","38.55","36.33","41.61","42.00","42.25","44.03","41.09","37.43","59.29","70.30","50.00","47.30"
"48056","Lemoiz","42.86","47.83","44.44","60.87","57.58","63.33","62.07","67.57","58.62","25.00","46.67","38.89","53.85"
"01034","Leza","78.95","83.33","76.92","88.46","80.00","78.57","93.10","92.31","92.00","14.81","4.17","15.38","20.00"
"48081","Lezama","50.00","49.48","52.43","58.10","60.66","68.83","67.16","64.57","71.77","24.00","26.92","20.69","25.64"
"20053","Lezo","69.68","62.43","62.57","65.82","71.36","73.06","64.58","66.23","61.59","40.00","66.67","44.44","52.11"
"20054","Lizartza","54.35","31.43","37.33","35.29","30.34","31.75","31.67","36.36","46.67","43.48","46.67","20.00","25.00"
"48903","Loiu","75.71","72.06","72.84","69.43","69.79","72.59","74.30","72.77","82.72","13.21","12.20","12.67","3.83"
"48058","Mallabia","46.67","45.65","46.34","52.63","57.89","61.54","58.06","64.71","71.43","37.50","52.94","72.73","50.00"
"48060","Markina-Xemein","73.14","73.92","74.46","73.78","71.59","72.83","71.71","70.60","66.73","29.84","35.05","23.44","25.63"
"48061","Maruri-Jatabe","73.68","62.50","65.00","72.73","75.00","70.00","50.00","52.17","79.17","36.36","32.00","36.84","39.13"
"48059","Mañaria","39.47","12.50","15.15","8.89","10.87","15.69","7.69","6.25","4.65","90.62","84.62","54.55","50.00"
"20901","Mendaro","86.96","87.68","87.12","88.52","87.04","85.71","82.95","84.85","89.16","7.04","18.87","27.08","13.89"
"48062","Mendata","33.33","25.00","33.33","40.00","40.00","50.00","50.00","62.50","75.00","20.00","0.00","20.00","16.67"
"48063","Mendexa","55.56","60.00","62.50","61.11","55.56","40.00","27.27","21.43","41.67","50.00","100.00","66.67","66.67"
"48064","Meñaka","72.73","64.29","60.00","56.25","62.50","50.00","44.44","55.56","60.00","57.14","80.00","22.22","20.00"
"01039","Moreda de Álava / Moreda Araba","80.00","83.33","75.00","85.71","93.33","92.31","80.00","87.50","85.71","20.00","16.67","16.67","14.29"
"48066","Morga","50.00","50.00","53.33","58.82","50.00","33.33","44.44","54.55","63.64","42.86","14.29","50.00","66.67"
"48068","Mundaka","57.38","61.76","65.22","71.29","66.97","66.67","60.34","51.22","54.55","37.33","40.98","37.04","22.45"
"48069","Mungia","76.31","74.81","75.08","76.88","76.79","78.17","78.47","77.96","79.61","19.91","20.66","18.48","19.70"
"48007","Munitibar-Arbatzegi Gerrikaitz-","75.00","62.50","62.50","55.56","30.00","37.50","37.50","37.50","54.55","44.44","33.33","33.33","22.22"
"48908","Murueta","80.00","80.00","66.67","45.45","57.14","54.55","71.43","85.71","88.89","10.00","20.00","0.00","0.00"
"48071","Muskiz","80.57","80.93","81.57","77.57","74.90","80.20","76.19","79.19","83.23","12.10","13.39","25.27","32.94"
"20057","Mutiloa","0.00","0.00","50.00","75.00","0.00","0.00","0.00","0.00","0.00","100.00","50.00","100.00","100.00"
"20056","Mutriku","73.28","73.16","73.70","71.43","69.00","62.36","65.89","63.36","60.93","51.61","63.25","54.63","55.56"
"48067","Muxika","53.49","48.65","41.67","40.00","35.71","32.61","28.57","32.56","34.48","66.67","50.00","73.68","66.67"
"48909","Nabarniz","40.00","50.00","37.50","20.00","20.00","20.00","20.00","50.00","50.00","80.00","100.00","66.67","33.33"
"01041","Navaridas","12.73","9.09","13.89","5.00","3.57","13.04","28.57","18.75","23.53","92.31","122.22","83.33","75.00"
"20063","Oiartzun","60.00","60.25","64.01","56.89","60.71","59.12","63.46","61.83","58.40","47.21","43.54","42.05","37.16"
"01042","Okondo","73.47","70.00","84.09","73.81","73.58","70.91","71.11","74.36","64.52","29.41","25.71","23.53","17.78"
"20058","Olaberria","31.37","32.65","46.43","59.18","52.38","50.00","27.42","30.88","32.39","45.24","80.77","58.33","33.33"
"48073","Ondarroa","82.84","78.03","70.41","71.01","72.80","71.26","69.60","67.45","65.17","32.16","27.15","28.63","26.09"
"20076","Ordizia","45.27","45.97","41.94","35.59","32.41","29.98","35.07","34.56","30.70","57.22","60.42","46.54","41.02"
"20905","Orendain","28.57","28.57","66.67","66.67","50.00","100.00","50.00","100.00","100.00","0.00","0.00","0.00","0.00"
"20060","Orexa","100.00","66.67","100.00","100.00","100.00","100.00","0.00","0.00","0.00","100.00","0.00","0.00","0.00"
"20061","Orio","83.74","82.46","84.60","83.64","81.08","81.69","79.31","77.86","81.22","19.67","19.57","19.05","11.43"
"20062","Ormaiztegi","61.90","63.79","66.98","68.81","73.33","69.67","71.79","68.87","70.83","27.38","47.83","32.69","35.71"
"48075","Orozko","45.00","48.03","51.52","57.32","55.17","43.56","50.53","50.00","46.67","36.84","35.62","25.00","5.71"
"48083","Ortuella","67.22","66.32","66.85","78.09","75.51","73.44","68.63","73.79","73.33","22.35","27.27","21.21","20.75"
"48072","Otxandio","81.48","78.12","79.07","76.74","80.68","74.19","61.11","55.68","50.68","31.91","53.33","4.76","5.56"
"01043","Oyón-Oion","85.03","84.45","87.37","83.13","82.32","81.52","81.27","78.95","77.82","23.18","27.78","23.19","34.67"
"20059","Oñati","71.58","72.04","73.61","74.05","72.94","74.90","70.97","69.76","74.08","22.51","23.97","15.71","15.45"
"20064","Pasaia","61.94","59.56","59.98","57.94","58.86","57.57","53.54","51.75","47.49","57.59","61.08","65.48","68.25"
"01044","Peñacerrada-Urizaharra","83.33","75.00","60.00","58.33","60.00","53.85","30.00","36.36","37.50","33.33","50.00","0.00","0.00"
"48077","Plentzia","65.12","67.09","65.74","66.52","62.07","58.29","60.53","69.48","35.29","55.66","48.15","31.37","42.50"
"48078","Portugalete","76.69","76.85","79.14","78.33","75.44","76.01","75.64","74.64","75.99","26.08","29.34","21.55","24.78"
"01047","Ribera Baja/Erribera Beitia","54.47","52.67","40.00","31.61","25.53","22.73","19.08","15.79","19.28","80.26","98.48","76.67","73.68"
"01051","Salvatierra/Agurain","82.91","81.09","80.51","81.87","84.57","79.89","78.37","76.94","78.72","20.98","22.51","19.31","15.83"
"01052","Samaniego","16.67","7.14","5.00","15.56","24.49","27.27","28.26","33.33","25.64","82.61","150.00","87.50","100.00"
"01053","San Millán/Donemiliaga","33.33","33.33","25.00","45.00","42.11","82.35","80.00","57.14","40.00","27.27","42.86","50.00","37.50"
"48082","Santurtzi","74.22","74.01","74.20","74.66","74.71","74.35","72.91","72.41","70.43","30.57","33.03","26.62","19.75"
"20070","Segura","66.06","58.56","53.33","50.00","48.84","48.25","39.00","40.70","36.71","62.50","75.61","65.79","70.59"
"48084","Sestao","85.34","84.83","85.65","86.46","87.21","88.90","88.85","88.49","87.88","14.32","16.46","18.23","20.63"
"48904","Sondika","64.10","66.32","64.39","65.73","69.64","72.77","75.98","75.94","69.35","27.52","30.77","12.37","14.49"
"48085","Sopela","68.71","69.49","71.24","76.55","73.76","74.22","73.75","72.89","75.10","25.85","27.85","26.76","25.85"
"48086","Sopuerta","23.81","20.72","21.50","20.49","21.28","24.66","21.77","22.05","24.35","77.00","78.38","58.70","45.45"
"20065","Soraluze-Placencia de las Armas","89.78","90.57","89.12","87.53","87.16","84.08","85.21","87.12","88.89","8.54","6.29","5.26","5.17"
"48076","Sukarrieta","22.22","37.50","20.00","46.15","41.18","29.41","90.00","90.91","90.91","28.57","33.33","33.33","80.00"
"20071","Tolosa","77.55","76.84","74.13","75.53","74.43","73.54","74.74","73.32","70.34","28.35","30.44","20.06","21.69"
