"Udalerri kodea","Udalerria","2014","2013","2011","2009","2006","2003","2001"
"48001","Abadiño","0.43","-0.88","0.86","3.53","6.42","7.61","6.60"
"20001","Abaltzisketa","-3.10","-4.43","7.84","5.84","6.71","5.49","9.67"
"48002","Abanto y Ciérvana-Abanto Zierbena","-0.37","-1.03","-0.57","3.12","9.08","5.68","6.95"
"20002","Aduna","-0.07","-2.37","0.72","4.17","11.07","13.62","6.95"
"20016","Aia","-0.03","0.18","0.97","9.09","6.07","6.71","4.40"
"20003","Aizarnazabal","-1.38","-4.11","-3.47","11.83","1.88","7.71","6.36"
"48911","Ajangiz","0.12","0.33","4.28","5.96","9.23","2.97","5.21"
"20004","Albiztur","0.76","-0.38","0.71","6.89","8.97","3.41","6.78"
"20005","Alegia","-1.11","-0.94","2.21","4.48","6.57","4.99","7.28"
"01001","Alegría-Dulantzi","-1.20","-2.98","0.33","3.56","6.80","6.67","11.73"
"20006","Alkiza","2.08","2.48","-0.82","7.16","6.86","5.06","7.19"
"48912","Alonsotegi","-0.34","-1.53","-0.20","3.63","8.15","8.03","6.47"
"20906","Altzaga","-0.66","-3.53","1.53","7.43","5.08","12.75","8.02"
"20007","Altzo","1.14","-0.71","-0.37","8.12","2.01","7.71","5.89"
"20008","Amezketa","-0.36","-1.68","3.17","6.64","2.69","3.71","7.37"
"48003","Amorebieta-Etxano","0.27","-0.16","-2.01","5.38","7.17","5.69","6.86"
"48004","Amoroto","2.04","1.79","-0.13","6.37","5.74","5.82","4.88"
"01002","Amurrio","0.10","-0.18","2.01","4.16","8.47","3.77","7.38"
"20009","Andoain","-0.49","-0.65","0.09","5.45","7.88","5.10","6.78"
"20010","Anoeta","-1.09","-0.75","1.87","5.74","6.65","4.10","6.71"
"20011","Antzuola","-0.29","-0.28","0.99","5.64","5.77","5.83","6.45"
"48005","Arakaldo","0.54","-5.84","-2.64","5.41","10.68","3.63","6.42"
"20012","Arama","-0.57","-7.02","9.24","9.56","7.86","5.03","8.38"
"01003","Aramaio","-2.31","-5.06","4.20","6.66","5.65","3.85","8.86"
"48006","Arantzazu","-1.64","-0.84","0.91","7.00","4.40","6.68","6.33"
"48093","Areatza","1.64","0.99","1.21","1.07","10.79","3.17","5.02"
"20013","Aretxabaleta","-2.19","-2.04","-2.71","6.15","5.02","2.88","6.11"
"01006","Armiñón","-2.52","-4.74","2.60","-4.58","17.39","3.00","7.81"
"01037","Arraia-Maeztu","-1.47","-1.10","3.56","4.89","9.00","5.88","8.47"
"48009","Arrankudiaga","-0.11","-1.36","-0.21","6.10","4.88","11.42","6.28"
"20055","Arrasate/Mondragón","-2.04","-1.90","-0.37","4.50","6.44","2.21","6.77"
"48914","Arratzu","1.04","0.89","0.82","5.82","8.09","0.67","6.72"
"01008","Arratzua-Ubarrundia","-6.51","-7.49","5.39","9.09","4.67","9.20","10.13"
"48010","Arrieta","2.62","0.47","-0.58","7.29","8.98","8.06","9.93"
"48011","Arrigorriaga","-1.12","-1.72","-0.48","4.27","6.90","7.28","6.49"
"48023","Artea","2.18","1.74","0.58","5.12","7.21","1.44","7.12"
"48008","Artzentales","0.07","2.37","-4.16","4.96","8.32","5.90","7.46"
"01004","Artziniega","-0.18","-0.03","0.38","6.04","8.58","-2.69","9.76"
"01009","Asparrena","1.34","-0.36","0.91","8.74","5.40","2.71","7.45"
"20014","Asteasu","-0.89","-1.42","0.75","7.05","3.17","8.39","9.71"
"20903","Astigarraga","1.73","-0.44","1.23","6.71","7.82","3.90","7.65"
"20015","Ataun","0.09","0.26","2.33","12.46","0.96","7.69","6.25"
"48091","Atxondo","-1.01","-1.23","-1.19","4.84","6.62","4.11","6.63"
"48070","Aulesti","-0.01","0.13","2.46","6.03","7.54","2.64","6.44"
"01010","Ayala/Aiara","-0.03","-0.88","0.08","5.26","6.60","8.84","9.87"
"20017","Azkoitia","0.31","-0.36","0.28","4.79","6.82","4.01","7.51"
"20018","Azpeitia","0.05","-0.43","-3.18","8.90","3.70","4.06","7.10"
"01049","Añana","-4.89","-0.25","4.03","7.25","4.50","5.55","5.98"
"48012","Bakio","-1.57","-1.64","1.35","4.97","6.77","11.03","7.89"
"20904","Baliarrain","0.51","4.39","3.78","10.10","8.71","8.12","5.08"
"48090","Balmaseda","-1.08","-2.46","0.46","2.40","9.75","4.69","5.74"
"48013","Barakaldo","-0.22","-0.62","-0.10","3.78","9.34","4.06","6.73"
"48014","Barrika","-2.59","5.69","-0.21","3.91","12.02","4.35","7.31"
"01013","Barrundia","-2.72","-3.10","3.02","7.32","4.63","11.33","7.95"
"48015","Basauri","-0.92","-1.51","-0.12","5.76","6.79","2.69","6.36"
"01011","Baños de Ebro/Mañueta","3.56","1.90","-4.13","9.22","0.28","-1.10","3.26"
"20019","Beasain","-1.00","-1.41","1.58","5.41","7.26","3.65","7.02"
"48092","Bedia","-0.28","2.11","1.25","3.65","8.33","2.37","6.39"
"20020","Beizama","1.30","-6.77","-8.58","10.03","3.34","7.58","12.32"
"20021","Belauntza","-4.06","-4.10","-2.43","10.11","10.43","-3.71","10.71"
"48016","Berango","-2.22","-3.14","3.45","4.44","10.00","10.90","6.98"
"01014","Berantevilla","-3.02","0.81","5.28","-3.16","16.87","6.45","7.71"
"20022","Berastegi","-0.60","-1.88","1.48","4.36","9.46","8.05","5.82"
"20074","Bergara","-0.75","-1.62","0.04","5.17","6.14","2.49","6.93"
"48017","Bermeo","1.08","2.71","2.27","3.69","8.54","4.48","4.93"
"01016","Bernedo","-0.15","0.36","-0.57","7.30","5.19","5.95","9.24"
"48018","Berriatua","3.16","3.68","0.89","2.58","4.72","6.10","4.96"
"48019","Berriz","0.65","0.11","0.01","3.63","7.75","5.34","6.68"
"20023","Berrobi","-0.09","2.54","2.68","1.99","7.79","7.04","6.27"
"20024","Bidania-Goiatz","1.70","1.04","0.96","5.88","6.44","3.43","5.62"
"48020","Bilbao","-0.04","-0.35","-0.73","3.34","9.33","3.96","5.13"
"48021","Busturia","-0.25","0.29","-0.05","3.55","11.49","1.75","6.95"
"01017","Campezo/Kanpezu","-2.37","-3.12","-1.20","10.83","4.42","5.76","6.78"
"20029","Deba","-0.49","-1.54","-1.32","6.26","7.73","3.71","6.83"
"48901","Derio","0.37","0.12","1.24","1.56","11.45","4.31","6.67"
"48026","Dima","0.79","0.71","-0.11","2.57","8.08","6.02","5.56"
"20069","Donostia / San Sebastián","-0.62","-1.64","-0.10","4.75","8.98","2.00","6.90"
"48027","Durango","0.17","0.09","-0.39","7.26","6.05","2.19","5.63"
"48028","Ea","-0.88","-1.03","-0.35","4.06","7.27","8.85","5.90"
"20030","Eibar","-0.94","-1.35","0.73","4.06","8.20","2.76","7.25"
"48031","Elantxobe","1.30","0.10","1.73","2.97","11.89","4.03","8.02"
"01021","Elburgo/Burgelu","-1.76","-1.65","0.01","4.72","4.76","7.33","15.05"
"01022","Elciego","1.14","-0.07","-1.59","2.74","7.75","9.53","1.59"
"20031","Elduain","0.66","0.95","0.56","7.90","6.15","4.58","5.86"
"20033","Elgeta","-1.98","-2.73","2.55","6.96","7.33","3.61","7.73"
"20032","Elgoibar","-0.06","-0.68","0.87","5.19","7.33","2.85","7.81"
"48032","Elorrio","0.00","-0.72","0.24","4.25","7.67","3.76","6.04"
"01023","Elvillar/Bilar","4.12","0.10","-6.60","4.03","4.63","0.35","1.17"
"48902","Erandio","0.17","-0.05","-0.32","3.97","9.30","4.50","6.20"
"48033","Ereño","-0.17","1.03","2.56","2.45","12.45","11.63","4.00"
"48034","Ermua","0.30","-0.46","0.90","3.40","8.82","3.30","6.97"
"20067","Errenteria","-0.93","-1.58","0.34","4.57","9.32","3.97","6.43"
"20066","Errezil","3.63","4.10","-0.41","10.54","1.00","2.91","7.19"
"01046","Erriberagoitia/Ribera Alta","-2.43","-0.20","2.74","5.66","6.00","4.74","6.58"
"48079","Errigoiti","1.17","2.26","-1.18","5.18","7.57","7.29","8.38"
"20034","Eskoriatza","-2.21","-2.42","-0.31","5.01","6.48","2.55","6.72"
"48029","Etxebarri","0.21","-0.32","1.04","6.35","8.33","7.12","8.98"
"48030","Etxebarria","1.03","0.16","-0.95","6.90","4.42","6.64","5.70"
"20035","Ezkio-Itsaso","1.38","0.03","3.07","6.65","5.86","5.09","7.78"
"48906","Forua","-1.55","-1.17","1.19","6.12","9.37","3.29","5.60"
"48035","Fruiz","-0.49","-0.37","-0.56","5.07","9.07","8.35","4.66"
"20038","Gabiria","0.68","-1.37","6.98","6.60","7.26","-1.43","8.08"
"20037","Gaintza","-0.09","1.86","-1.82","5.61","7.10","1.47","10.18"
"48036","Galdakao","-0.74","-1.08","0.24","3.91","8.34","4.05","5.41"
"48037","Galdames","1.08","-0.56","-1.10","3.54","8.77","7.44","5.77"
"48038","Gamiz-Fika","-0.50","-0.72","0.71","-0.19","11.96","8.88","7.42"
"48039","Garai","0.92","2.17","0.62","16.45","3.12","7.27","9.18"
"48040","Gatika","0.33","1.68","-0.44","4.76","7.78","6.14","7.32"
"48041","Gautegiz Arteaga","0.52","-1.53","-1.96","4.64","8.75","8.04","6.47"
"20907","Gaztelu","4.70","0.48","1.39","2.90","7.64","11.17","4.01"
"48046","Gernika-Lumo","0.80","0.35","-0.19","4.36","7.51","4.64","5.19"
"20039","Getaria","1.00","1.05","1.32","4.85","10.13","2.84","8.47"
"48044","Getxo","-0.84","-0.72","0.08","1.24","9.90","4.59","5.48"
"48047","Gizaburuaga","-0.49","-1.44","6.00","4.01","6.47","8.71","8.34"
"48042","Gordexola","0.61","10.77","-1.80","2.96","10.58","-9.42","16.33"
"48043","Gorliz","0.19","-1.57","0.02","0.27","10.71","4.93","6.04"
"48045","Güeñes","-1.42","-1.09","1.23","4.06","8.18","7.14","6.42"
"01056","Harana/Valle de Arana","-3.10","-1.66","3.31","8.45","7.47","3.32","6.34"
"20040","Hernani","-1.22","-2.23","0.91","5.15","7.79","3.56","7.19"
"20041","Hernialde","-1.38","-1.23","-1.31","5.20","7.82","8.49","6.06"
"20036","Hondarribia","-2.36","-3.81","2.40","4.65","7.91","5.19","6.57"
"20042","Ibarra","-1.37","-1.25","1.42","4.58","7.55","5.26","6.12"
"48048","Ibarrangelu","0.15","-2.41","4.91","3.43","9.83","8.85","6.98"
"20043","Idiazabal","0.28","-0.69","3.00","9.88","3.85","4.29","6.56"
"48094","Igorre","2.40","1.95","-1.36","3.53","7.04","3.48","6.19"
"20044","Ikaztegieta","-2.24","-2.85","5.84","5.55","-2.89","10.68","8.55"
"20045","Irun","-1.73","-2.39","0.12","3.50","9.72","4.36","5.89"
"20046","Irura","-1.54","-2.38","1.35","4.81","7.38","8.69","6.68"
"01027","Iruraiz-Gauna","-4.00","-4.22","5.85","8.49","1.85","6.57","9.80"
"01901","Iruña Oka/Iruña de Oca","-1.65","-2.15","-0.41","6.25","7.01","7.27","6.90"
"48049","Ispaster","2.01","0.17","3.43","5.69","8.27","7.28","8.78"
"20047","Itsasondo","-0.34","-2.02","-0.89","6.74","8.03","2.28","5.19"
"48910","Iurreta","-1.27","-2.05","0.67","7.29","4.39","5.26","6.62"
"48050","Izurtza","3.35","5.99","-1.78","7.73","2.49","10.31","7.81"
"48022","Karrantza Harana/Valle de Carranza","1.80","-0.07","-2.73","3.96","10.44","4.25","5.83"
"48907","Kortezubi","-0.97","-3.96","2.79","7.33","7.06","6.73","6.26"
"01019","Kripan","2.06","3.96","-2.54","9.05","2.06","1.65","3.08"
"01020","Kuartango","-0.29","-1.66","1.00","7.77","6.08","5.33","8.97"
"01028","Labastida/Bastida","-1.28","-1.68","-1.47","4.65","6.18","6.86","6.27"
"01030","Lagrán","1.68","-1.79","2.76","5.39","7.48","6.19","11.57"
"01031","Laguardia","-1.29","-2.10","-0.50","5.70","5.59","6.64","4.33"
"01032","Lanciego/Lantziego","-1.56","-3.65","1.64","3.29","5.70","3.74","0.82"
"48051","Lanestosa","18.69","-2.19","1.16","1.30","15.62","-4.25","6.88"
"01902","Lantarón","-2.51","-3.09","1.48","4.82","6.28","8.10","-2.36"
"01033","Lapuebla de Labarca","0.63","1.22","-1.19","-8.92","29.04","1.05","4.20"
"48052","Larrabetzu","-0.72","-0.80","1.47","5.23","7.18","5.93","5.56"
"20048","Larraul","-0.57","2.98","0.91","10.02","10.58","4.52","5.97"
