"Udalerri kodea","Udalerria","2016","2015","2014","2013","2012","2011","2010","2009","2008","2007","2006","2005","2004","2003"
"01002","Amurrio","6.82","7.02","6.73","6.48","7.15","7.25","7.18","7.43","7.64","8.04","8.30","8.11","8.58","7.45"
"20009","Andoain","4.78","5.12","4.98","5.26","5.66","5.59","6.41","6.47","7.12","7.33","7.00","6.05","6.40","6.14"
"20010","Anoeta","4.55","5.06","4.15","4.78","5.46","6.01","5.43","5.94","5.56","6.11","5.61","5.05","5.06","5.06"
"20011","Antzuola","3.66","3.20","3.65","3.65","4.12","3.21","3.22","2.77","3.28","3.28","3.81","3.40","4.51","3.63"
"48005","Arakaldo","12.74","12.74","13.25","14.60","15.75","15.75","16.67","21.05","21.05","21.05","20.83","21.74","21.51","21.05"
"20012","Arama","19.23","19.23","18.69","18.43","19.90","14.93","14.29","15.08","10.75","10.75","11.17","11.83","12.20","6.06"
"01003","Aramaio","0.00","0.00","0.67","0.00","0.66","0.66","0.67","0.67","0.67","0.67","0.67","0.67","0.00","0.00"
"48006","Arantzazu","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48093","Areatza","2.49","3.32","2.49","1.64","1.66","1.66","1.72","1.77","1.83","2.74","3.72","3.80","3.89","2.93"
"20013","Aretxabaleta","3.87","4.01","4.15","4.31","4.57","4.71","4.92","5.08","5.45","5.45","5.22","5.00","5.24","5.27"
"01006","Armiñón","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"01037","Arraia-Maeztu","2.79","2.79","2.81","2.77","2.74","1.37","1.40","1.41","1.40","1.40","1.38","1.37","1.36","1.36"
"48009","Arrankudiaga","2.04","1.02","1.03","1.03","1.06","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20055","Arrasate/Mondragón","8.31","8.31","7.94","7.89","8.36","8.77","9.23","9.70","10.12","10.07","9.54","8.90","8.84","8.14"
"48914","Arratzu","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"01008","Arratzua-Ubarrundia","4.05","4.05","3.01","4.05","4.14","3.10","2.15","2.17","2.24","2.24","2.30","2.40","2.50","2.65"
"48010","Arrieta","0.00","0.00","0.00","0.00","1.83","1.83","1.82","1.81","1.81","1.81","1.83","1.87","1.92","1.96"
"48011","Arrigorriaga","3.90","3.74","3.72","3.64","3.75","4.07","4.58","4.58","4.61","4.45","3.74","4.10","3.75","3.68"
"48023","Artea","3.96","3.96","3.89","2.60","2.55","2.55","2.59","2.66","2.84","2.84","1.47","1.48","1.48","1.50"
"48008","Artzentales","1.36","1.36","1.38","1.38","0.00","0.00","2.72","2.81","2.87","2.87","2.91","2.93","2.99","3.02"
"01004","Artziniega","3.27","3.81","2.74","2.74","3.78","4.32","5.46","6.05","6.35","5.77","4.80","5.75","6.78","6.36"
"01009","Asparrena","3.05","3.05","3.03","2.41","1.18","1.77","1.19","1.22","1.89","1.89","1.90","1.88","1.25","0.63"
"20014","Asteasu","1.98","1.98","2.62","2.64","2.66","2.66","2.02","4.06","4.08","3.40","2.08","2.84","2.92","2.25"
"20903","Astigarraga","7.78","8.47","8.55","8.49","10.39","9.57","10.29","10.26","10.33","9.21","8.11","8.10","8.96","8.68"
"20015","Ataun","1.18","1.78","1.78","2.37","1.79","1.19","1.20","0.60","0.61","0.61","0.63","1.29","1.31","1.32"
"48091","Atxondo","1.45","1.45","1.44","1.44","1.41","1.41","1.40","1.38","1.38","1.38","1.39","2.09","2.10","2.09"
"48070","Aulesti","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.49","1.51","1.52"
"01010","Ayala/Aiara","1.36","1.02","0.68","1.02","0.69","0.69","1.05","1.09","1.12","1.12","1.14","1.16","1.21","0.86"
"20017","Azkoitia","5.87","6.48","6.25","6.80","7.42","7.25","7.73","8.17","8.41","8.23","8.12","7.95","8.35","7.46"
"20018","Azpeitia","11.25","11.45","11.48","11.76","12.27","12.27","12.70","13.36","13.75","13.33","12.58","11.65","12.54","11.33"
"01049","Añana","6.33","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48012","Bakio","1.93","1.93","1.92","2.29","1.55","2.33","3.19","3.46","3.60","3.60","3.25","2.42","2.53","2.13"
"20904","Baliarrain","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48090","Balmaseda","8.80","9.19","8.70","8.56","9.14","8.88","9.10","9.22","9.24","8.96","9.17","7.77","7.88","7.49"
"48013","Barakaldo","7.30","7.50","7.75","8.02","8.34","8.74","8.58","9.17","9.16","8.78","8.49","8.09","8.12","7.57"
"48014","Barrika","1.96","1.96","1.30","0.65","0.66","0.66","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.79"
"01013","Barrundia","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48015","Basauri","7.78","7.87","7.98","8.15","8.25","8.53","9.48","9.78","9.88","9.77","9.37","8.80","8.48","8.06"
"01011","Baños de Ebro/Mañueta","0.00","0.00","0.00","3.09","3.12","3.12","3.06","3.00","2.80","2.80","2.76","2.81","2.94","2.93"
"20019","Beasain","10.24","10.53","10.94","10.80","10.66","11.32","11.75","12.10","12.63","12.71","11.79","11.71","11.99","11.22"
"48092","Bedia","7.80","7.80","5.83","6.81","8.17","8.17","7.23","6.24","8.15","8.15","8.14","6.10","7.14","6.11"
"20020","Beizama","0.00","0.00","0.00","0.00","0.00","0.00","5.46","5.56","5.52","5.52","5.68","5.81","0.00","0.00"
"20021","Belauntza","4.08","4.08","3.94","3.77","7.04","10.56","6.85","6.85","6.39","6.39","6.51","6.71","3.41","6.78"
"48016","Berango","1.29","1.29","1.73","1.73","2.04","1.90","2.06","2.13","1.89","2.20","2.44","2.01","2.21","2.44"
"01014","Berantevilla","2.18","2.18","4.24","4.18","4.11","2.05","2.01","2.28","2.24","2.24","2.25","2.22","2.18","2.17"
"20022","Berastegi","0.93","0.93","0.94","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20074","Bergara","7.72","8.60","8.98","9.12","9.49","10.04","10.89","11.70","11.57","11.63","11.05","10.09","10.20","9.35"
"48017","Bermeo","7.87","7.81","8.06","8.18","8.94","9.76","9.97","10.75","10.42","10.31","9.66","9.51","9.93","9.29"
"01016","Bernedo","0.00","0.00","0.00","1.80","1.76","1.76","1.75","1.74","0.00","0.00","0.00","0.00","0.00","0.00"
"48018","Berriatua","3.29","4.11","4.07","3.22","3.18","3.98","4.72","3.82","4.77","4.77","4.15","3.45","3.61","2.86"
"48019","Berriz","3.58","3.37","3.76","3.74","4.11","4.32","4.31","4.30","4.80","4.59","4.45","4.12","4.00","4.04"
"20023","Berrobi","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.70","1.70","1.70","0.00","0.00","0.00"
"20024","Bidania-Goiatz","3.84","3.84","3.81","3.81","3.74","3.74","1.88","3.92","4.10","6.15","4.22","4.34","4.46","4.59"
"48020","Bilbao","8.99","9.17","9.28","9.57","9.84","10.25","10.72","11.25","11.37","11.35","10.59","10.21","10.45","9.87"
"48021","Busturia","1.20","1.20","1.18","1.17","1.14","1.14","2.26","2.29","2.32","2.32","2.32","1.75","1.77","1.19"
"01017","Campezo/Kanpezu","0.94","0.94","0.93","0.90","1.77","1.77","1.78","1.79","1.81","0.90","0.92","0.93","1.85","1.86"
"20029","Deba","5.85","6.40","6.41","6.62","6.63","7.55","8.33","9.06","9.28","9.10","8.24","7.18","8.16","7.78"
"48901","Derio","6.90","6.73","6.86","7.82","8.48","9.02","8.68","8.67","8.23","7.66","6.99","6.12","7.64","7.11"
"48026","Dima","2.08","1.39","1.41","1.42","0.73","0.73","0.75","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20069","Donostia / San Sebastián","10.01","10.30","10.50","10.77","10.98","11.47","11.93","12.41","13.11","13.18","12.35","11.71","11.83","11.26"
"48027","Durango","9.29","9.43","9.70","10.23","10.66","10.59","10.69","10.98","11.20","10.77","10.75","10.42","10.64","10.03"
"48028","Ea","1.18","1.18","1.17","1.16","1.12","1.12","0.00","0.00","0.00","0.00","0.00","0.00","1.26","1.26"
"20030","Eibar","8.50","8.80","8.71","9.04","9.58","9.87","10.77","11.23","10.97","11.15","10.78","9.98","10.93","10.14"
"48031","Elantxobe","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"01021","Elburgo/Burgelu","1.64","1.64","1.62","3.22","3.19","3.19","3.30","5.55","3.81","3.81","1.99","2.09","2.16","2.25"
"01022","Elciego","2.92","2.92","2.85","2.86","3.84","3.84","2.86","2.87","2.96","2.96","3.10","3.20","3.21","3.21"
"20031","Elduain","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20033","Elgeta","3.59","3.59","2.68","2.65","3.59","2.70","1.83","2.81","2.85","2.85","2.90","2.93","3.94","5.06"
"20032","Elgoibar","7.16","7.25","7.54","7.82","8.33","8.86","9.26","9.45","9.39","9.57","9.08","8.57","8.36","7.47"
"48032","Elorrio","4.39","4.53","4.69","4.82","4.95","5.37","5.93","6.37","6.59","6.17","6.19","6.19","6.20","6.03"
"01023","Elvillar/Bilar","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48902","Erandio","7.51","7.55","7.54","7.83","8.23","8.11","8.24","8.57","8.18","7.76","7.39","7.07","7.11","6.92"
"48033","Ereño","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48034","Ermua","6.42","6.98","7.40","7.85","8.11","8.29","8.50","9.05","8.67","8.85","8.35","8.24","8.35","7.50"
"20067","Errenteria","6.79","7.07","7.18","7.24","7.23","7.46","7.95","8.31","8.75","8.93","8.61","7.61","7.37","7.19"
"20066","Errezil","0.00","3.36","5.05","5.00","4.90","1.63","1.63","1.59","1.59","1.59","0.00","0.00","0.00","0.00"
"01046","Erriberagoitia/Ribera Alta","1.32","1.32","1.31","1.32","1.27","1.27","1.31","1.37","4.32","4.32","4.67","5.05","5.15","3.48"
"48079","Errigoiti","0.00","0.00","0.00","0.00","1.83","1.83","1.84","1.95","1.94","0.00","0.00","0.00","0.00","0.00"
"20034","Eskoriatza","2.20","1.96","1.96","1.72","1.73","1.98","2.47","2.71","2.74","2.49","2.03","2.30","3.08","3.08"
"48029","Etxebarri","2.65","2.65","2.96","3.19","3.42","3.52","4.14","4.91","5.15","4.43","4.49","3.98","3.94","3.62"
"48030","Etxebarria","0.00","0.00","0.00","0.00","0.00","1.24","0.00","0.00","1.21","1.21","0.00","0.00","0.00","0.00"
"20035","Ezkio-Itsaso","1.62","1.62","3.26","1.65","1.62","1.62","1.64","3.40","3.48","3.48","1.79","1.78","3.50","3.53"
"48906","Forua","0.00","0.00","0.00","0.00","0.00","0.00","1.00","0.98","1.02","1.02","1.03","1.02","1.00","0.99"
"48035","Fruiz","1.84","1.84","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20038","Gabiria","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20037","Gaintza","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48036","Galdakao","7.40","7.60","7.77","8.02","8.87","9.63","9.91","9.79","9.24","9.04","8.20","8.00","7.84","7.31"
"48037","Galdames","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.22","1.23","1.24"
"48038","Gamiz-Fika","0.74","0.74","0.74","0.74","0.75","0.75","0.75","0.76","0.78","0.78","0.78","0.78","0.79","0.81"
"48039","Garai","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48040","Gatika","1.21","0.60","0.61","0.62","1.25","1.25","0.63","0.00","1.34","1.34","1.39","2.16","1.48","2.28"
"48041","Gautegiz Arteaga","1.17","1.17","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.14"
"20907","Gaztelu","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48046","Gernika-Lumo","12.79","12.55","12.57","12.83","13.11","13.11","14.11","14.71","15.17","14.43","14.25","13.45","13.87","13.21"
"20039","Getaria","3.93","3.57","3.63","4.07","3.37","3.74","4.49","4.95","7.04","7.43","6.73","5.52","5.54","5.20"
"48044","Getxo","7.09","7.59","7.68","7.93","8.24","8.79","9.05","9.45","9.58","9.66","9.13","9.01","8.86","8.49"
"48047","Gizaburuaga","9.48","14.22","14.08","14.02","9.76","4.88","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48042","Gordexola","3.52","3.52","2.92","2.92","4.01","4.58","4.58","3.45","2.99","2.99","1.86","1.27","1.28","2.60"
"48043","Gorliz","3.70","3.70","3.71","3.73","4.16","4.53","4.90","5.56","4.97","4.20","3.91","4.03","3.95","4.04"
"48045","Güeñes","4.53","4.68","4.58","5.05","5.59","5.90","6.06","6.14","6.09","5.61","5.50","4.56","4.43","4.66"
"01056","Harana/Valle de Arana","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20040","Hernani","6.97","7.07","6.94","6.62","6.74","6.89","7.21","7.57","7.56","7.72","7.57","6.88","7.07","7.09"
"20041","Hernialde","0.00","0.00","0.00","0.00","2.78","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","6.67"
"20036","Hondarribia","5.13","5.49","5.56","5.70","5.63","5.75","5.95","5.95","6.15","6.08","5.82","5.19","5.31","5.12"
"20042","Ibarra","3.52","2.82","3.05","3.05","3.50","3.50","3.71","3.92","3.50","3.27","3.03","2.79","3.92","3.20"
"48048","Ibarrangelu","0.00","0.00","0.00","1.57","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20043","Idiazabal","3.90","3.90","3.90","3.91","4.37","4.81","4.84","4.86","5.45","4.55","3.22","2.77","4.67","3.83"
"48094","Igorre","7.82","7.35","7.07","8.02","7.76","9.40","8.69","9.44","9.48","8.99","9.83","9.59","10.14","9.23"
"20044","Ikaztegieta","2.05","2.05","2.11","4.31","2.13","4.26","4.26","4.30","4.38","4.38","0.00","0.00","2.56","2.58"
"20045","Irun","9.70","10.11","10.32","10.40","10.74","11.37","12.53","12.91","13.45","13.17","12.74","12.09","12.09","11.37"
"20046","Irura","4.03","4.03","4.16","3.00","3.07","3.07","5.63","5.94","5.95","5.21","4.87","6.07","4.56","4.72"
"01027","Iruraiz-Gauna","1.95","1.95","1.96","1.95","0.00","0.00","1.91","2.03","2.06","2.06","2.09","0.00","2.12","0.00"
"01901","Iruña Oka/Iruña de Oca","2.48","3.10","2.87","2.90","1.66","2.65","3.03","3.12","4.10","3.72","3.58","2.99","3.22","3.41"
"48049","Ispaster","2.81","4.21","2.84","2.81","1.45","1.45","1.48","1.51","1.55","1.55","1.60","1.62","1.62","1.63"
"20047","Itsasondo","0.00","0.00","0.00","0.00","1.49","2.99","3.02","3.08","3.22","4.83","4.99","5.19","3.57","3.58"
"48910","Iurreta","9.36","7.76","8.49","7.59","9.03","9.55","10.42","10.42","10.39","10.91","9.55","8.07","8.92","9.03"
"48050","Izurtza","8.13","8.13","7.58","7.22","10.87","7.25","10.99","7.75","7.91","3.95","4.03","7.94","7.72","7.58"
"48022","Karrantza Harana/Valle de Carranza","4.75","4.38","4.33","4.31","4.29","5.36","5.73","6.05","5.31","5.31","4.24","3.87","4.19","4.14"
"48907","Kortezubi","2.18","2.18","2.16","2.21","2.34","2.34","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"01019","Kripan","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"01020","Kuartango","2.74","2.74","2.79","2.80","2.82","2.82","2.83","2.80","2.79","2.79","2.77","2.78","2.78","2.73"
"01028","Labastida/Bastida","2.73","2.73","3.38","3.37","3.36","4.70","4.76","4.69","4.03","3.36","3.44","3.54","2.93","3.03"
"01030","Lagrán","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"01031","Laguardia","6.00","4.67","6.58","7.22","6.46","7.76","7.19","5.96","6.69","6.69","5.39","4.72","4.72","3.40"
"01032","Lanciego/Lantziego","2.94","2.94","2.94","2.93","2.92","2.92","2.90","2.95","2.92","1.46","1.47","1.50","1.53","1.55"
"48051","Lanestosa","3.72","3.72","3.72","3.73","3.77","3.77","3.72","3.48","3.45","3.45","3.48","3.58","3.55","3.50"
"01902","Lantarón","3.37","3.37","3.29","3.21","2.15","1.08","2.12","2.04","2.10","2.10","1.04","1.04","1.05","1.07"
"01033","Lapuebla de Labarca","1.17","1.17","1.16","1.18","2.33","2.33","2.31","3.42","4.46","5.58","5.80","5.90","5.88","5.83"
"48052","Larrabetzu","0.00","0.49","0.49","0.50","1.02","1.02","1.56","1.60","1.68","1.68","1.17","1.81","1.84","1.86"
"20048","Larraul","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20902","Lasarte-Oria","5.85","5.96","5.86","6.54","6.70","6.76","7.44","8.15","7.82","7.71","6.54","6.30","6.56","6.33"
"01036","Laudio/Llodio","7.50","7.29","7.35","7.53","7.79","7.95","8.29","8.85","9.00","9.16","8.79","7.92","8.14","7.45"
"48053","Laukiz","2.58","1.72","1.76","1.76","2.62","2.62","2.67","1.85","0.97","0.97","0.00","0.00","0.00","0.00"
"20049","Lazkao","3.64","4.00","4.21","5.11","4.98","4.98","5.21","5.23","5.15","5.15","4.65","4.30","4.52","4.15"
"20050","Leaburu","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20051","Legazpi","6.00","6.12","6.19","6.73","7.16","7.39","7.82","8.38","8.77","9.35","8.59","7.99","8.31","7.58"
"20052","Legorreta","2.77","2.77","2.06","2.03","1.99","1.99","2.65","2.68","3.46","4.16","4.20","5.02","4.38","4.39"
"01058","Legutio","2.31","2.31","3.51","3.48","2.89","4.05","2.99","3.04","3.13","2.51","1.93","1.99","2.70","2.76"
"20068","Leintz-Gatzaga","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48054","Leioa","9.16","9.22","9.45","9.16","10.02","10.18","10.80","11.14","10.92","10.79","10.19","9.66","10.20","9.05"
"48057","Lekeitio","9.58","9.44","9.22","9.54","10.25","10.79","10.51","10.97","11.02","10.75","10.20","9.32","10.14","9.01"
"48055","Lemoa","4.27","4.84","4.27","4.01","4.41","5.30","5.17","6.33","5.92","5.26","5.53","6.02","6.76","6.83"
"48056","Lemoiz","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"01034","Leza","4.67","4.67","4.72","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48081","Lezama","5.00","3.33","1.65","1.64","2.00","2.80","3.19","3.65","3.30","3.30","3.36","3.88","3.55","3.18"
"20053","Lezo","4.02","4.02","4.67","4.15","3.65","4.15","4.99","5.66","5.84","6.17","5.20","4.55","4.73","4.36"
"20054","Lizartza","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48903","Loiu","9.26","10.52","10.46","10.67","10.02","10.02","8.78","11.35","10.63","9.70","9.13","7.26","6.82","6.48"
"48058","Mallabia","3.35","2.51","2.47","3.30","2.51","2.51","2.53","1.70","1.71","1.71","1.74","1.76","2.68","2.70"
"48060","Markina-Xemein","8.85","8.85","9.04","9.43","9.26","9.26","10.08","10.92","11.81","10.97","8.86","9.79","8.77","9.51"
"48061","Maruri-Jatabe","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.11","1.18","0.00","0.00","0.00","0.00","1.33"
"48059","Mañaria","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4.03","4.22","2.11","2.15","0.00","0.00","0.00"
"20901","Mendaro","1.97","1.97","1.99","3.02","3.60","3.08","4.18","3.67","4.49","6.18","4.69","5.34","4.29","2.58"
"48062","Mendata","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48063","Mendexa","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48064","Meñaka","1.36","1.36","1.35","1.34","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"01039","Moreda de Álava / Moreda Araba","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48066","Morga","0.00","0.00","2.39","2.37","2.44","2.44","2.41","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48068","Mundaka","2.65","3.18","3.17","2.62","2.58","3.61","4.13","4.14","4.30","5.37","6.96","6.43","7.57","7.06"
"48069","Mungia","7.78","7.73","7.43","8.39","9.21","10.10","10.10","10.67","11.14","10.50","10.56","9.47","9.68","8.98"
"48007","Munitibar-Arbatzegi Gerrikaitz-","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2.64","2.62","2.60"
"48908","Murueta","3.23","3.23","3.22","3.22","6.56","6.56","3.25","3.23","3.26","6.51","3.29","3.42","3.51","3.61"
"48071","Muskiz","3.69","4.35","4.47","4.33","4.82","5.48","5.70","5.40","4.99","4.99","4.35","4.14","4.52","4.10"
"20057","Mutiloa","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20056","Mutriku","6.20","5.83","6.22","6.47","6.52","7.11","8.16","8.03","10.52","10.52","10.51","9.64","8.63","7.98"
"48067","Muxika","2.77","3.47","4.15","3.45","4.07","4.75","5.43","6.11","6.37","5.66","5.17","5.33","5.41","4.63"
"48909","Nabarniz","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"01041","Navaridas","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20063","Oiartzun","11.81","11.42","11.63","11.52","11.69","11.79","12.13","12.73","12.92","12.31","10.19","10.12","10.64","10.61"
"01042","Okondo","1.72","1.72","1.73","1.73","0.87","0.87","0.88","0.92","0.93","0.00","0.00","0.00","0.00","0.00"
"20058","Olaberria","19.21","20.28","17.99","18.95","19.17","21.30","19.09","17.56","18.91","18.91","16.16","17.41","18.52","18.70"
"48073","Ondarroa","7.75","7.75","7.84","7.76","8.14","8.59","8.81","9.19","9.52","9.30","8.61","7.16","8.18","7.52"
"20076","Ordizia","8.32","8.62","8.65","9.20","8.86","8.97","9.30","9.97","10.47","10.58","10.36","10.32","11.03","11.07"
"20905","Orendain","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20060","Orexa","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20061","Orio","5.83","5.49","5.22","5.17","5.63","6.20","5.95","6.37","6.53","6.93","6.92","6.00","6.07","5.66"
"20062","Ormaiztegi","0.76","0.76","1.53","1.53","0.76","0.76","0.76","1.51","1.53","0.77","0.78","1.59","3.21","2.46"
"48075","Orozko","2.68","2.68","2.68","2.68","2.00","2.40","2.88","2.91","2.54","2.54","2.56","3.45","2.63","2.68"
"48083","Ortuella","3.22","3.46","4.16","4.76","5.23","5.59","5.58","5.63","5.85","5.39","5.12","4.66","4.42","4.02"
"48072","Otxandio","1.56","1.56","1.56","1.55","2.33","2.33","2.36","2.44","2.50","2.50","2.62","1.85","1.90","2.90"
"01043","Oyón-Oion","4.51","3.91","3.32","3.04","3.03","2.43","3.06","2.86","2.62","2.29","3.03","2.43","2.18","1.53"
"20059","Oñati","6.63","6.90","7.00","7.03","7.12","7.48","7.82","8.54","9.18","9.09","8.56","8.11","8.68","7.64"
"20064","Pasaia","4.66","4.53","4.76","4.85","5.03","5.59","5.89","6.07","6.05","6.05","6.02","5.82","6.34","5.77"
"01044","Peñacerrada-Urizaharra","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48077","Plentzia","4.86","4.63","4.15","5.29","5.56","5.33","5.58","6.28","7.29","6.32","5.64","5.49","5.86","5.48"
"48078","Portugalete","7.99","8.12","8.23","8.46","8.75","9.32","9.52","10.19","9.73","9.77","9.58","8.98","8.75","8.27"
