"Udalerri kodea","Udalerria","2014","2012","2010","2009","2008","2007","2006"
"48001","Abadiño","2.66","2.71","2.74","2.74","2.75","2.78","2.80"
"20001","Abaltzisketa","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48002","Abanto y Ciérvana-Abanto Zierbena","3.11","3.09","3.09","3.09","3.11","3.12","3.12"
"20002","Aduna","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20016","Aia","4.88","4.94","5.00","4.98","5.11","5.39","5.47"
"20003","Aizarnazabal","12.90","13.05","13.64","14.12","14.95","15.31","15.67"
"48911","Ajangiz","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20004","Albiztur","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20005","Alegia","5.74","5.65","5.62","5.71","5.77","5.85","5.93"
"01001","Alegría-Dulantzi","3.47","3.49","3.57","3.68","3.82","4.05","4.34"
"20006","Alkiza","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48912","Alonsotegi","3.50","3.51","3.55","3.54","3.53","3.53","3.57"
"20906","Altzaga","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20007","Altzo","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20008","Amezketa","10.62","10.25","10.31","10.06","10.10","10.17","10.48"
"48003","Amorebieta-Etxano","3.20","3.24","3.31","3.34","3.36","2.84","2.87"
"48004","Amoroto","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"01002","Amurrio","3.90","3.95","3.99","2.99","2.97","2.99","3.04"
"20009","Andoain","4.09","4.10","4.08","4.09","4.09","4.16","4.22"
"20010","Anoeta","5.10","5.46","5.46","5.41","5.40","5.52","5.60"
"20011","Antzuola","4.56","4.59","4.57","4.63","4.61","4.66","4.71"
"48005","Arakaldo","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20012","Arama","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"01003","Aramaio","6.59","6.61","6.68","6.68","6.67","6.72","6.70"
"48006","Arantzazu","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48093","Areatza","8.37","8.16","8.48","8.76","8.84","9.01","9.26"
"20013","Aretxabaleta","2.87","2.92","2.97","2.99","2.99","3.01","3.05"
"01006","Armiñón","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"01037","Arraia-Maeztu","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48009","Arrankudiaga","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20055","Arrasate/Mondragón","3.63","3.63","3.64","3.63","3.63","3.64","3.62"
"48914","Arratzu","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"01008","Arratzua-Ubarrundia","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48010","Arrieta","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48011","Arrigorriaga","2.43","3.19","3.20","3.24","3.22","3.23","3.24"
"48023","Artea","13.02","12.77","12.77","13.16","13.32","13.76","14.68"
"48008","Artzentales","0.00","0.00","13.48","13.72","14.04","14.08","14.58"
"01004","Artziniega","5.47","5.37","5.43","5.50","5.50","5.67","5.88"
"01009","Asparrena","6.07","5.89","5.94","5.95","6.08","6.27","6.34"
"20014","Asteasu","6.56","6.61","6.71","6.79","6.77","6.72","6.87"
"20903","Astigarraga","1.76","2.00","2.08","2.12","2.14","2.21","2.28"
"20015","Ataun","5.97","5.95","5.99","5.99","5.98","6.05","6.25"
"48091","Atxondo","7.26","7.07","7.00","6.98","6.88","6.87","6.91"
"48070","Aulesti","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"01010","Ayala/Aiara","3.42","3.43","3.47","3.54","3.62","3.69","3.80"
"20017","Azkoitia","3.46","3.48","3.50","3.52","3.55","3.61","3.71"
"20018","Azpeitia","3.41","3.45","3.48","3.50","3.48","3.53","3.56"
"01049","Añana","63.69","60.24","59.52","57.14","56.82","56.82","55.25"
"48012","Bakio","3.86","3.84","3.93","4.05","4.32","4.43","4.57"
"20904","Baliarrain","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48090","Balmaseda","3.85","3.88","2.64","2.72","2.75","2.79","2.81"
"48013","Barakaldo","3.19","3.19","3.20","3.22","3.25","3.29","3.32"
"48014","Barrika","6.50","6.62","6.60","6.72","6.90","7.06","7.12"
"01013","Barrundia","11.05","11.01","11.04","0.00","0.00","0.00","0.00"
"48015","Basauri","3.63","3.57","3.56","3.53","3.52","3.49","3.47"
"01011","Baños de Ebro/Mañueta","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20019","Beasain","2.15","2.17","2.19","2.19","2.21","2.22","2.32"
"48092","Bedia","9.78","10.13","10.31","10.35","10.40","10.18","10.18"
"20020","Beizama","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20021","Belauntza","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48016","Berango","2.87","2.91","2.94","2.96","3.04","3.11","3.18"
"01014","Berantevilla","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20022","Berastegi","9.43","9.42","9.43","9.51","9.68","9.70","9.97"
"20074","Bergara","3.38","3.40","3.43","3.42","3.40","3.39","3.37"
"48017","Bermeo","3.54","3.50","3.51","3.52","3.54","3.54","3.57"
"01016","Bernedo","19.01","17.61","17.70","17.39","17.39","17.01","17.21"
"48018","Berriatua","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48019","Berriz","2.09","2.06","2.05","2.05","2.05","2.07","2.10"
"20023","Berrobi","17.15","17.61","17.30","17.36","16.67","16.98","17.04"
"20024","Bidania-Goiatz","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48020","Bilbao","4.32","4.24","4.22","4.22","4.17","4.22","4.22"
"48021","Busturia","5.93","5.73","5.63","5.68","5.73","5.83","5.78"
"01017","Campezo/Kanpezu","9.35","8.80","8.90","8.88","8.94","9.03","9.04"
"20029","Deba","3.66","3.68","3.69","3.71","3.70","3.70","3.73"
"48901","Derio","3.32","3.55","3.66","3.72","3.77","3.81","3.85"
"48026","Dima","7.02","7.33","7.37","7.62","7.66","7.90","8.07"
"20069","Donostia / San Sebastián","4.62","4.56","4.57","4.58","4.59","4.61","4.64"
"48027","Durango","3.46","3.49","3.54","3.54","3.54","3.59","3.64"
"48028","Ea","11.85","11.29","11.16","11.15","11.05","11.21","11.49"
"20030","Eibar","4.01","4.00","4.02","4.02","4.01","4.00","4.01"
"48031","Elantxobe","26.04","24.88","23.64","22.78","22.68","22.83","22.37"
"01021","Elburgo/Burgelu","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"01022","Elciego","9.51","9.64","9.57","9.51","9.56","9.76","9.99"
"20031","Elduain","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20033","Elgeta","8.96","8.93","9.04","9.27","9.35","9.52","9.51"
"20032","Elgoibar","3.45","3.50","3.52","3.53","3.57","3.62","3.67"
"48032","Elorrio","2.75","2.75","2.76","2.76","2.77","2.79","2.82"
"01023","Elvillar/Bilar","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48902","Erandio","2.89","2.88","2.89","2.88","2.89","2.92","2.92"
"48033","Ereño","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48034","Ermua","3.12","3.07","3.07","3.09","3.08","3.07","3.07"
"20067","Errenteria","3.56","3.56","3.57","3.59","3.61","3.64","3.65"
"20066","Errezil","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"01046","Erriberagoitia/Ribera Alta","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48079","Errigoiti","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"20034","Eskoriatza","2.45","2.47","2.47","2.47","2.46","2.46","2.53"
"48029","Etxebarri","2.76","2.90","2.96","3.10","3.27","3.51","3.68"
"48030","Etxebarria","12.71","12.42","12.38","12.18","12.03","12.02","12.15"
"20035","Ezkio-Itsaso","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"48906","Forua","10.56","10.32","10.21","9.88","9.84","10.14","10.36"
