"Udalerri kodea","Udalerria","2015","2011","2006","2001","1996"
"48001","Abadiño","10.63","13.20","21.60","31.94","39.98"
"20001","Abaltzisketa","5.89","17.17","16.12","17.15","25.49"
"48002","Abanto y Ciérvana-Abanto Zierbena","9.26","11.55","21.86","29.22","29.74"
"20002","Aduna","11.45","9.98","19.55","21.08","28.27"
"20016","Aia","6.86","10.45","17.87","19.81","43.57"
"20003","Aizarnazabal","7.49","8.03","14.71","27.07","38.61"
"48911","Ajangiz","6.39","3.08","17.63","12.37","27.46"
"20004","Albiztur","-3.93","3.17","15.84","18.69","11.42"
"20005","Alegia","6.33","13.85","19.55","23.76","29.03"
"01001","Alegría-Dulantzi","7.27","10.75","19.01","26.03","24.28"
"20006","Alkiza","3.93","6.59","13.62","23.88","23.14"
"48912","Alonsotegi","8.22","13.17","21.87","27.62","28.89"
"20906","Altzaga","8.58","5.79","11.59","17.35","23.86"
"20007","Altzo","9.07","10.66","20.88","25.19","29.85"
"20008","Amezketa","16.00","13.71","24.87","28.87","37.32"
"48003","Amorebieta-Etxano","8.61","11.35","19.34","27.30","33.46"
"48004","Amoroto","11.12","6.88","16.95","14.94","19.23"
"01002","Amurrio","9.99","11.19","20.55","30.49","36.59"
"20009","Andoain","9.55","11.57","20.69","29.52","32.91"
"20010","Anoeta","14.78","13.05","22.49","25.38","34.51"
"20011","Antzuola","8.42","13.22","17.24","30.78","39.44"
"48005","Arakaldo","15.78","14.38","28.74","15.48","25.90"
"20012","Arama","3.49","11.08","29.04","24.83","27.84"
"01003","Aramaio","3.91","4.54","11.91","13.84","23.66"
"48006","Arantzazu","8.17","12.73","15.59","29.74","26.87"
"48093","Areatza","6.91","12.09","25.31","30.49","32.18"
"20013","Aretxabaleta","4.50","6.21","14.14","18.99","26.20"
"01006","Armiñón","13.58","12.09","18.20","15.30","15.35"
"01037","Arraia-Maeztu","8.36","8.01","19.21","23.27","24.48"
"48009","Arrankudiaga","9.74","12.97","21.49","32.15","29.43"
"20055","Arrasate/Mondragón","6.48","7.44","15.21","21.97","28.38"
"48914","Arratzu","5.22","11.18","18.54","20.26","29.00"
"01008","Arratzua-Ubarrundia","10.19","14.04","16.00","18.51","23.66"
"48010","Arrieta","10.45","4.17","15.98","13.42","15.48"
"48011","Arrigorriaga","9.52","14.20","22.06","25.37","29.18"
"48023","Artea","5.84","4.57","15.40","21.47","24.76"
"48008","Artzentales","8.50","8.28","23.54","22.68","29.22"
"01004","Artziniega","12.35","15.22","19.72","29.96","30.46"
"01009","Asparrena","8.59","10.30","18.84","24.30","20.49"
"20014","Asteasu","8.24","9.67","19.22","26.62","33.42"
"20903","Astigarraga","4.43","9.29","21.62","24.62","32.57"
"20015","Ataun","7.12","10.10","16.48","23.73","29.28"
"48091","Atxondo","9.96","12.16","23.99","32.61","44.94"
"48070","Aulesti","9.37","9.01","14.87","16.81","28.56"
"01010","Ayala/Aiara","11.56","15.83","21.96","28.58","33.70"
"20017","Azkoitia","10.59","13.03","22.72","32.81","34.16"
"20018","Azpeitia","7.02","11.69","20.67","30.25","36.61"
"01049","Añana","20.92","21.44","29.66","31.45","30.24"
"48012","Bakio","6.55","7.19","12.66","24.23","31.47"
"20904","Baliarrain","25.44","7.84","8.40","6.61","38.93"
