"Lurralde kodea","Lurralde","2014","2013","2011","2009","2006","2003","2001","1997"
"01100","Arabako Ibarrak / Valles Alaveses","91.26","93.71","96.00","94.41","94.83","95.43","90.84","93.24"
"01200","Arabako Lautada / Llanada Alavesa","100.88","101.43","103.88","101.77","100.94","106.02","107.75","104.80"
"01300","Arabako Mendialdea / Montaña Alavesa","93.34","93.45","93.26","92.46","82.37","86.80","83.91","79.79"
"48100","Arratia Nerbioi / Arratia-Nervión","99.08","97.15","94.09","94.48","95.54","95.80","94.53","95.84"
"20200","Bidasoa Beherea / Bajo Bidasoa","90.81","91.21","94.37","93.43","94.47","92.12","90.69","91.90"
"48200","Bilbo Handia / Gran Bilbao","98.19","98.43","97.40","98.40","100.90","98.31","97.69","99.87"
"20100","Deba Beherea / Bajo Deba","99.08","98.40","99.00","98.57","96.48","98.00","99.18","95.79"
"20300","Debagoiena / Alto Deba","103.24","104.66","106.01","107.19","104.90","110.81","113.36","111.91"
"20400","Donostialdea / Donostia-San Sebastián","105.16","104.30","105.62","105.89","103.95","103.00","104.79","102.98"
"48300","Durangaldea / Duranguesado","99.90","99.33","97.45","98.16","95.06","98.48","97.74","97.58"
"48400","Enkartazioak / Encartaciones","83.29","83.96","82.68","83.71","85.35","83.15","83.43","82.12"
"01400","Errioxa Arabarra / Rioja Alavesa","78.84","76.78","77.46","78.15","84.39","82.13","82.05","89.22"
"48500","Gernika-Bermeo","96.64","97.15","93.06","91.68","91.83","91.47","89.75","92.53"
"20500","Goierri","105.65","105.45","105.20","102.60","98.36","101.69","101.04","98.40"
"01500","Gorbeia Inguruak / Estribaciones del Gorbea","118.11","118.12","120.95","116.20","112.33","119.59","117.25","103.25"
"01600","Kantauri Arabarra / Cantábrica Alavesa","96.56","96.30","95.43","93.19","89.20","92.17","91.63","86.21"
"48600","Markina-Ondarroa","90.69","89.75","87.57","85.05","84.24","87.80","86.69","89.27"
"48700","Plentzia-Mungia","114.61","115.70","114.81","113.85","116.55","114.62","110.98","112.94"
"20600","Tolosaldea / Tolosa","102.69","102.69","104.01","101.22","96.96","100.88","99.91","98.27"
"20700","Urola-Kostaldea / Urola Costa","102.63","101.47","102.49","103.92","96.95","102.23","102.37","98.74"
