"Lurralde kodea","Lurralde","2012","2010","2008","2005","2000","1996"
"01100","Arabako Ibarrak / Valles Alaveses","55547.00","48745.00","50891.00","48140.00",NA,"29245.00"
"01200","Arabako Lautada / Llanada Alavesa","32141.00","32267.00","33715.00","29874.00",NA,"16865.00"
"01300","Arabako Mendialdea / Montaña Alavesa","35701.00","38612.00","33112.00","28836.00",NA,"13672.00"
"48100","Arratia Nerbioi / Arratia-Nervión","28048.00","33798.00","30592.00","29135.00",NA,"15629.00"
"20200","Bidasoa Beherea / Bajo Bidasoa","26371.00","25431.00","24692.00","21521.00",NA,"11960.00"
"48200","Bilbo Handia / Gran Bilbao","29807.00","30468.00","29953.00","25619.00",NA,"13385.00"
"20100","Deba Beherea / Bajo Deba","28264.00","28010.00","30448.00","27013.00",NA,"14508.00"
"20300","Debagoiena / Alto Deba","38138.00","41133.00","40922.00","36384.00",NA,"18579.00"
"20400","Donostialdea / Donostia-San Sebastián","31763.00","32581.00","31131.00","26391.00",NA,"15662.00"
"48300","Durangaldea / Duranguesado","35233.00","35575.00","38542.00","33436.00",NA,"15759.00"
"48400","Enkartazioak / Encartaciones","20174.00","21525.00","24637.00","21696.00",NA,"9768.00"
"01400","Errioxa Arabarra / Rioja Alavesa","53066.00","52222.00","59330.00","61428.00",NA,"26158.00"
"48500","Gernika-Bermeo","25662.00","23796.00","25340.00","21663.00",NA,"12203.00"
"20500","Goierri","33840.00","32680.00","37961.00","30846.00",NA,"14154.00"
"01500","Gorbeia Inguruak / Estribaciones del Gorbea","41563.00","45167.00","57036.00","57558.00",NA,"34096.00"
"01600","Kantauri Arabarra / Cantábrica Alavesa","33486.00","30769.00","39514.00","31801.00",NA,"15996.00"
"48600","Markina-Ondarroa","24921.00","24335.00","24638.00","21656.00",NA,"13501.00"
"48700","Plentzia-Mungia","24469.00","26390.00","24116.00","20080.00",NA,"12791.00"
"20600","Tolosaldea / Tolosa","29603.00","30240.00","31828.00","25571.00",NA,"16046.00"
"20700","Urola-Kostaldea / Urola Costa","28142.00","28962.00","31317.00","27218.00",NA,"14143.00"
