"Lurralde kodea","Lurralde","2012","2010","2008","2005","2000"
"01100","Arabako Ibarrak / Valles Alaveses","7.03","0.09","3.80","8.73","8.03"
"01200","Arabako Lautada / Llanada Alavesa","0.68","-0.85","5.21","6.14","8.81"
"01300","Arabako Mendialdea / Montaña Alavesa","-3.81","8.05","4.77","5.65","12.78"
"48100","Arratia Nerbioi / Arratia-Nervión","-8.02","6.05","3.07","6.33","9.29"
"20200","Bidasoa Beherea / Bajo Bidasoa","1.97","1.60","5.50","5.27","10.81"
"48200","Bilbo Handia / Gran Bilbao","-1.09","1.02","5.40","6.87","7.75"
"20100","Deba Beherea / Bajo Deba","0.84","-3.90","4.46","5.25","8.25"
"20300","Debagoiena / Alto Deba","-3.34","0.38","3.98","6.69","8.31"
"20400","Donostialdea / Donostia-San Sebastián","-1.00","2.74","6.06","5.95","6.47"
"48300","Durangaldea / Duranguesado","0.24","-3.36","5.87","7.48","11.07"
"48400","Enkartazioak / Encartaciones","-2.06","-5.73","5.16","8.92","10.10"
"01400","Errioxa Arabarra / Rioja Alavesa","1.11","-5.86","0.64","7.40","16.13"
"48500","Gernika-Bermeo","4.52","-2.66","5.96","5.48","8.27"
"20500","Goierri","1.99","-6.71","8.67","7.33","11.17"
"01500","Gorbeia Inguruak / Estribaciones del Gorbea","-2.37","-9.47","2.01","8.24","9.80"
"01600","Kantauri Arabarra / Cantábrica Alavesa","4.80","-11.27","8.12","8.04","7.43"
"48600","Markina-Ondarroa","1.19","-0.54","4.99","5.55","4.59"
"48700","Plentzia-Mungia","-2.32","6.60","8.61","6.83","8.35"
"20600","Tolosaldea / Tolosa","-0.34","-1.74","8.49","4.35","7.24"
"20700","Urola-Kostaldea / Urola Costa","-0.75","-2.88","5.98","6.11","11.27"
