"Lurralde kodea","Lurralde","2015","2011","2010","2006","2001","1996"
"01100","Arabako Ibarrak / Valles Alaveses","11.41","8.56","6.87","8.06","17.45","30.90"
"01200","Arabako Lautada / Llanada Alavesa","1.43","0.88","0.76","0.75","1.26","1.47"
"01300","Arabako Mendialdea / Montaña Alavesa","13.31","9.84","10.33","12.13","21.80","30.30"
"48100","Arratia Nerbioi / Arratia-Nervión","2.88","2.17","1.73","1.84","2.78","3.76"
"20200","Bidasoa Beherea / Bajo Bidasoa","1.57","1.04","0.96","1.37","2.31","3.15"
"48200","Bilbo Handia / Gran Bilbao","0.82","0.39","0.36","0.43","0.51","0.42"
"20100","Deba Beherea / Bajo Deba","1.73","1.16","1.03","1.02","1.69","2.76"
"20300","Debagoiena / Alto Deba","0.96","0.62","0.57","0.56","0.83","1.06"
"20400","Donostialdea / Donostia-San Sebastián","1.00","0.56","0.54","0.73","1.28","1.65"
"48300","Durangaldea / Duranguesado","1.34","0.88","0.82","0.82","1.14","1.12"
"48400","Enkartazioak / Encartaciones","4.76","3.76","3.04","3.54","6.73","9.21"
"01400","Errioxa Arabarra / Rioja Alavesa","22.06","17.92","14.45","10.83","21.91","28.21"
"48500","Gernika-Bermeo","3.85","3.31","2.97","4.63","9.38","13.77"
"20500","Goierri","1.50","0.98","0.87","1.02","1.43","2.18"
"01500","Gorbeia Inguruak / Estribaciones del Gorbea","4.83","4.22","3.44","3.71","6.48","10.53"
"01600","Kantauri Arabarra / Cantábrica Alavesa","2.58","1.83","1.64","1.54","3.33","3.92"
"48600","Markina-Ondarroa","5.75","6.37","6.03","7.64","13.03","19.23"
"48700","Plentzia-Mungia","1.87","1.37","1.19","1.32","2.43","3.71"
"20600","Tolosaldea / Tolosa","2.20","1.37","1.22","1.35","2.43","3.79"
"20700","Urola-Kostaldea / Urola Costa","2.46","1.91","1.63","2.26","4.02","5.92"
