"Lurralde kodea","Lurralde","2014","2013","2011","2010","2006","2001"
"01100","Arabako Ibarrak / Valles Alaveses","17.20","16.80","15.60","4.50","1.47",NA
"01200","Arabako Lautada / Llanada Alavesa","89.00","88.60","86.50","81.80","80.10",NA
"01300","Arabako Mendialdea / Montaña Alavesa","11.40","11.60","10.50","4.00","0.64",NA
"48100","Arratia Nerbioi / Arratia-Nervión","49.30","48.90","47.40","30.20","26.77",NA
"20200","Bidasoa Beherea / Bajo Bidasoa","89.70","89.50","88.50","92.20","92.04",NA
"48200","Bilbo Handia / Gran Bilbao","79.20","78.90","75.30","68.60","67.73",NA
"20100","Deba Beherea / Bajo Deba","87.30","87.20","85.20","72.90","71.87",NA
"20300","Debagoiena / Alto Deba","85.90","85.70","83.90","86.70","86.27",NA
"20400","Donostialdea / Donostia-San Sebastián","87.30","87.00","84.80","75.20","74.50",NA
"48300","Durangaldea / Duranguesado","82.50","82.20","80.10","80.40","79.45",NA
"48400","Enkartazioak / Encartaciones","50.40","50.10","48.60","42.00","39.73",NA
"01400","Errioxa Arabarra / Rioja Alavesa","30.10","29.90","27.50","9.30","4.45",NA
"48500","Gernika-Bermeo","58.90","58.50","55.00","46.80","45.23",NA
"20500","Goierri","80.90","80.70","79.40","80.20","80.02",NA
"01500","Gorbeia Inguruak / Estribaciones del Gorbea","26.20","25.30","24.20","12.90","5.42",NA
"01600","Kantauri Arabarra / Cantábrica Alavesa","74.50","73.70","71.00","68.20","66.73",NA
"48600","Markina-Ondarroa","45.90","45.70","44.50","5.70","1.68",NA
"48700","Plentzia-Mungia","67.70","67.50","66.90","56.70","54.91",NA
"20600","Tolosaldea / Tolosa","65.30","64.40","62.20","36.20","34.11",NA
"20700","Urola-Kostaldea / Urola Costa","76.00","75.60","74.40","68.70","68.18",NA
