"Lurralde kodea","Lurralde","2012","2010","2008","2005","2000"
"01100","Arabako Ibarrak / Valles Alaveses","2.90","3.40","4.40","4.50","5.40"
"01200","Arabako Lautada / Llanada Alavesa","6.90","9.00","10.90","10.10","7.30"
"01300","Arabako Mendialdea / Montaña Alavesa","5.20","6.70","6.80","8.80","7.30"
"48100","Arratia Nerbioi / Arratia-Nervión","7.20","16.30","11.00","10.80","7.30"
"20200","Bidasoa Beherea / Bajo Bidasoa","10.60","9.70","8.70","8.60","8.90"
"48200","Bilbo Handia / Gran Bilbao","7.10","7.90","9.40","10.10","7.80"
"20100","Deba Beherea / Bajo Deba","6.20","6.20","7.30","8.40","7.40"
"20300","Debagoiena / Alto Deba","3.80","6.60","9.90","7.60","5.00"
"20400","Donostialdea / Donostia-San Sebastián","6.40","8.90","9.60","9.70","6.40"
"48300","Durangaldea / Duranguesado","7.40","11.20","10.50","9.70","6.50"
"48400","Enkartazioak / Encartaciones","10.50","15.00","23.10","15.50","11.50"
"01400","Errioxa Arabarra / Rioja Alavesa","3.60","3.90","4.70","4.40","4.20"
"48500","Gernika-Bermeo","7.80","10.30","18.10","11.40","8.30"
"20500","Goierri","7.10","6.10","9.70","8.50","6.40"
"01500","Gorbeia Inguruak / Estribaciones del Gorbea","3.50","3.70","3.90","4.20","4.00"
"01600","Kantauri Arabarra / Cantábrica Alavesa","3.90","4.10","5.30","6.90","6.00"
"48600","Markina-Ondarroa","4.90","4.10","13.50","10.10","8.30"
"48700","Plentzia-Mungia","11.60","16.40","17.00","17.00","12.00"
"20600","Tolosaldea / Tolosa","8.40","10.70","14.40","9.70","7.30"
"20700","Urola-Kostaldea / Urola Costa","8.00","10.60","10.50","10.00","8.60"
