"Lurralde kodea","Lurralde","2015","2011","2006","2001","1996"
"01100","Arabako Ibarrak / Valles Alaveses","49.90","49.15","50.78","51.92","44.09"
"01200","Arabako Lautada / Llanada Alavesa","51.57","50.80","54.97","52.70","43.09"
"01300","Arabako Mendialdea / Montaña Alavesa","50.08","48.43","49.77","47.93","43.93"
"48100","Arratia Nerbioi / Arratia-Nervión","51.30","50.25","52.53","46.74","38.99"
"20200","Bidasoa Beherea / Bajo Bidasoa","48.25","48.38","52.33","50.45","39.05"
"48200","Bilbo Handia / Gran Bilbao","46.44","45.99","49.48","43.99","34.95"
"20100","Deba Beherea / Bajo Deba","47.93","47.03","50.37","47.64","38.17"
"20300","Debagoiena / Alto Deba","49.74","49.92","54.27","53.07","44.09"
"20400","Donostialdea / Donostia-San Sebastián","50.05","49.29","52.35","49.57","39.11"
"48300","Durangaldea / Duranguesado","50.81","49.42","53.59","49.43","39.61"
"48400","Enkartazioak / Encartaciones","46.13","46.01","49.59","41.92","33.92"
"01400","Errioxa Arabarra / Rioja Alavesa","47.28","45.26","48.14","48.10","41.99"
"48500","Gernika-Bermeo","46.63","46.28","48.45","44.43","36.88"
"20500","Goierri","50.14","48.79","51.85","48.00","39.00"
"01500","Gorbeia Inguruak / Estribaciones del Gorbea","57.55","56.49","59.76","56.26","48.68"
"01600","Kantauri Arabarra / Cantábrica Alavesa","48.49","47.78","51.22","45.07","36.57"
"48600","Markina-Ondarroa","46.32","45.70","48.38","48.02","40.41"
"48700","Plentzia-Mungia","54.21","53.47","56.67","52.04","42.04"
"20600","Tolosaldea / Tolosa","51.73","51.05","53.67","49.48","40.51"
"20700","Urola-Kostaldea / Urola Costa","51.05","50.60","54.05","51.44","42.78"
