"Lurralde kodea","Lurralde","2014","2013","2011","2009","2006","2003","2001"
"01100","Arabako Ibarrak / Valles Alaveses","21691.00","22101.00","23319.00","22618.00","20779.00","16516.00","15129.00"
"01200","Arabako Lautada / Llanada Alavesa","24215.00","24302.00","25617.00","25026.00","23144.00","19488.00","18833.00"
"01300","Arabako Mendialdea / Montaña Alavesa","21412.00","21279.00","22138.00","21843.00","17766.00","14889.00","13522.00"
"48100","Arratia Nerbioi / Arratia-Nervión","24286.00","23549.00","23618.00","23837.00","21988.00","18082.00","16925.00"
"20200","Bidasoa Beherea / Bajo Bidasoa","21918.00","22118.00","23735.00","23649.00","21865.00","17259.00","16089.00"
"48200","Bilbo Handia / Gran Bilbao","24247.00","24423.00","25058.00","25401.00","23750.00","18903.00","17738.00"
"20100","Deba Beherea / Bajo Deba","24637.00","24245.00","25087.00","25319.00","22573.00","18507.00","17750.00"
"20300","Debagoiena / Alto Deba","24432.00","24646.00","25715.00","26518.00","23856.00","20213.00","19496.00"
"20400","Donostialdea / Donostia-San Sebastián","24931.00","24776.00","25968.00","26319.00","23572.00","18861.00","18012.00"
"48300","Durangaldea / Duranguesado","25224.00","25037.00","25183.00","25209.00","22527.00","18900.00","17869.00"
"48400","Enkartazioak / Encartaciones","20705.00","20938.00","21357.00","21648.00","20138.00","16060.00","15488.00"
"01400","Errioxa Arabarra / Rioja Alavesa","18592.00","17882.00","18648.00","19016.00","18050.00","14867.00","13935.00"
"48500","Gernika-Bermeo","22761.00","23038.00","22825.00","22419.00","20485.00","16461.00","15321.00"
"20500","Goierri","27060.00","26923.00","27546.00","26914.00","23829.00","19891.00","18687.00"
"01500","Gorbeia Inguruak / Estribaciones del Gorbea","27736.00","27753.00","29124.00","27703.00","24640.00","21041.00","19850.00"
"01600","Kantauri Arabarra / Cantábrica Alavesa","25060.00","24868.00","25241.00","24470.00","21593.00","18148.00","17259.00"
"48600","Markina-Ondarroa","21565.00","21430.00","21217.00","20712.00","18765.00","15888.00","14773.00"
"48700","Plentzia-Mungia","27569.00","28160.00","28613.00","28396.00","26305.00","20971.00","19414.00"
"20600","Tolosaldea / Tolosa","25222.00","25186.00","26278.00","25757.00","22535.00","18960.00","17693.00"
"20700","Urola-Kostaldea / Urola Costa","25267.00","24875.00","25776.00","26929.00","22933.00","19386.00","18371.00"
