"Lurralde kodea","Lurralde","2015","2014"
"01100","Arabako Ibarrak / Valles Alaveses","6.43","6.43"
"01200","Arabako Lautada / Llanada Alavesa","14.18","15.10"
"01300","Arabako Mendialdea / Montaña Alavesa","6.67","5.83"
"48100","Arratia Nerbioi / Arratia-Nervión","12.02","12.35"
"20200","Bidasoa Beherea / Bajo Bidasoa","6.47","6.16"
"48200","Bilbo Handia / Gran Bilbao","16.78","17.06"
"20100","Deba Beherea / Bajo Deba","15.39","13.14"
"20300","Debagoiena / Alto Deba","10.86","10.11"
"20400","Donostialdea / Donostia-San Sebastián","7.68","7.74"
"48300","Durangaldea / Duranguesado","11.35","10.58"
"48400","Enkartazioak / Encartaciones","14.85","14.47"
"01400","Errioxa Arabarra / Rioja Alavesa","7.51","7.16"
"48500","Gernika-Bermeo","10.69","12.06"
"20500","Goierri","5.33","5.81"
"01500","Gorbeia Inguruak / Estribaciones del Gorbea","5.05","5.05"
"01600","Kantauri Arabarra / Cantábrica Alavesa","14.11","15.02"
"48600","Markina-Ondarroa","14.65","14.41"
"48700","Plentzia-Mungia","11.76","11.64"
"20600","Tolosaldea / Tolosa","11.48","9.83"
"20700","Urola-Kostaldea / Urola Costa","9.11","8.65"
