"Lurralde kodea","Lurralde","2014","2013","2011","2010","2009","2008","2004"
"01100","Arabako Ibarrak / Valles Alaveses","4.40","4.21","3.85","3.72","3.75","3.61","3.71"
"01200","Arabako Lautada / Llanada Alavesa","0.87","0.86","0.84","0.81","0.75","0.69","1.03"
"01300","Arabako Mendialdea / Montaña Alavesa","6.04","5.70","5.44","5.41","5.34","5.16","4.16"
"48100","Arratia Nerbioi / Arratia-Nervión","3.66","3.55","3.38","3.34","3.26","2.60","3.75"
"20200","Bidasoa Beherea / Bajo Bidasoa","1.40","1.38","1.37","1.33","1.26","1.25","1.61"
"48200","Bilbo Handia / Gran Bilbao","1.97","1.89","1.79","1.73","1.46","1.42","1.19"
"20100","Deba Beherea / Bajo Deba","3.13","3.02","2.95","2.74","2.64","2.45","1.99"
"20300","Debagoiena / Alto Deba","3.11","3.01","2.97","2.79","2.66","2.40","2.57"
"20400","Donostialdea / Donostia-San Sebastián","3.70","3.62","3.42","3.10","2.14","2.21","2.94"
"48300","Durangaldea / Duranguesado","3.35","3.19","3.09","2.90","2.73","2.55","2.08"
"48400","Enkartazioak / Encartaciones","3.73","3.64","3.53","3.25","3.09","3.26","3.03"
"01400","Errioxa Arabarra / Rioja Alavesa","4.62","4.51","4.98","4.73","4.61","4.63","5.66"
"48500","Gernika-Bermeo","3.38","3.28","3.19","3.22","3.10","2.82","2.86"
"20500","Goierri","3.68","3.66","3.46","3.33","3.22","3.12","3.24"
"01500","Gorbeia Inguruak / Estribaciones del Gorbea","5.21","4.88","4.39","4.29","4.08","3.85","5.01"
"01600","Kantauri Arabarra / Cantábrica Alavesa","2.29","2.22","2.09","2.01","1.94","1.90","1.48"
"48600","Markina-Ondarroa","4.27","4.08","3.74","3.60","3.46","3.55","2.73"
"48700","Plentzia-Mungia","2.78","2.62","2.59","2.42","2.37","2.33","2.24"
"20600","Tolosaldea / Tolosa","5.21","5.25","4.98","4.70","4.39","4.58","3.75"
"20700","Urola-Kostaldea / Urola Costa","2.68","2.61","2.49","2.43","2.36","2.31","1.97"
