"Lurralde kodea","Lurralde","2015","2011","2010","2006","2001"
"01100","Arabako Ibarrak / Valles Alaveses","46.51","43.25","42.79","40.41","38.57"
"01200","Arabako Lautada / Llanada Alavesa","48.37","46.82","45.36","44.70","42.15"
"01300","Arabako Mendialdea / Montaña Alavesa","44.59","41.96","41.87","38.26","35.23"
"48100","Arratia Nerbioi / Arratia-Nervión","46.93","44.83","42.96","40.78","33.86"
"20200","Bidasoa Beherea / Bajo Bidasoa","45.09","43.85","42.04","41.75","38.38"
"48200","Bilbo Handia / Gran Bilbao","44.83","43.03","41.01","40.01","35.92"
"20100","Deba Beherea / Bajo Deba","43.16","41.12","40.36","38.77","34.14"
"20300","Debagoiena / Alto Deba","44.98","44.56","43.87","43.38","41.05"
"20400","Donostialdea / Donostia-San Sebastián","46.41","44.60","43.35","42.20","40.44"
"48300","Durangaldea / Duranguesado","46.01","43.90","42.19","41.39","35.86"
"48400","Enkartazioak / Encartaciones","44.59","42.60","40.09","38.54","31.01"
"01400","Errioxa Arabarra / Rioja Alavesa","42.83","40.51","37.95","36.25","31.85"
"48500","Gernika-Bermeo","45.02","43.12","41.42","39.82","35.21"
"20500","Goierri","43.03","41.14","40.33","38.15","33.14"
"01500","Gorbeia Inguruak / Estribaciones del Gorbea","49.80","48.25","46.38","45.40","42.79"
"01600","Kantauri Arabarra / Cantábrica Alavesa","44.67","43.31","41.69","39.79","33.66"
"48600","Markina-Ondarroa","44.07","42.00","40.51","38.75","35.97"
"48700","Plentzia-Mungia","49.19","47.54","45.85","45.09","40.26"
"20600","Tolosaldea / Tolosa","45.78","43.87","42.97","41.16","36.92"
"20700","Urola-Kostaldea / Urola Costa","45.13","43.35","42.34","40.30","36.78"
