"Lurralde kodea","Lurralde","2012","2010","2008","2005","2000","1996"
"01100","Arabako Ibarrak / Valles Alaveses","181.36","156.60","161.49","177.29","181.23","200.68"
"01200","Arabako Lautada / Llanada Alavesa","104.94","103.66","106.98","110.02","115.99","115.73"
"01300","Arabako Mendialdea / Montaña Alavesa","116.56","124.04","105.07","106.20","111.62","93.82"
"48100","Arratia Nerbioi / Arratia-Nervión","91.58","108.58","97.07","107.30","111.30","107.25"
"20200","Bidasoa Beherea / Bajo Bidasoa","86.10","81.70","78.35","79.26","87.86","82.07"
"48200","Bilbo Handia / Gran Bilbao","97.32","97.88","95.05","94.35","91.14","91.85"
"20100","Deba Beherea / Bajo Deba","92.28","89.98","96.62","99.48","102.51","99.55"
"20300","Debagoiena / Alto Deba","124.52","132.14","129.85","134.00","129.42","127.49"
"20400","Donostialdea / Donostia-San Sebastián","103.71","104.67","98.78","97.19","99.59","107.47"
"48300","Durangaldea / Duranguesado","115.04","114.29","122.30","123.14","119.36","108.14"
"48400","Enkartazioak / Encartaciones","65.87","69.15","78.18","79.90","72.09","67.03"
"01400","Errioxa Arabarra / Rioja Alavesa","173.26","167.77","188.27","226.23","231.18","179.50"
"48500","Gernika-Bermeo","83.79","76.45","80.41","79.78","83.96","83.74"
"20500","Goierri","110.49","104.99","120.46","113.60","109.08","97.12"
"01500","Gorbeia Inguruak / Estribaciones del Gorbea","135.70","145.10","180.99","211.98","223.86","233.97"
"01600","Kantauri Arabarra / Cantábrica Alavesa","109.33","98.85","125.39","117.12","108.05","109.76"
"48600","Markina-Ondarroa","81.37","78.18","78.18","79.76","81.99","92.64"
"48700","Plentzia-Mungia","79.89","84.78","76.52","73.95","80.66","87.77"
"20600","Tolosaldea / Tolosa","96.65","97.15","101.00","94.17","105.33","110.11"
"20700","Urola-Kostaldea / Urola Costa","91.88","93.04","99.37","100.24","105.52","97.05"
